storage_id,unit_id,unit_kind,final_role,storage_kind,storage_path,byte_start,byte_end,logical_character_count,logical_byte_count,logical_sha256,physical_file_sha256,public_repository_status
storage:bibit:sonnet:bibit000532:sonnet_0224,bibit:sonnet:bibit000532:sonnet_0224,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,3130430,3130965,528,535,e66026f138fd74dd1f9a9bc326145baeebe7e463f425d5b0e55df7e34fafea92,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit000532:sonnet_0225,bibit:sonnet:bibit000532:sonnet_0225,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,3130966,3131512,544,546,73bea0c6049a05b443a3829543e396929f74c0315ed6a96cbb82da243c63ca1a,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit000532:sonnet_0226,bibit:sonnet:bibit000532:sonnet_0226,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,3131513,3132063,540,550,99b0ee00b8d95865584cacc835eb64143427413329c02a9d0523b2f060c36d3d,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit000532:sonnet_0227,bibit:sonnet:bibit000532:sonnet_0227,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,3132064,3132639,569,575,289296945cd243d62ee049333b7ac23d8bbd071bea4afc73078430384cbc7bbe,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit000532:sonnet_0228,bibit:sonnet:bibit000532:sonnet_0228,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,3132640,3133183,541,543,586d496670cb9bb056eecde32e218553458afe5b2913a10da109f9b428576968,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit000532:sonnet_0229,bibit:sonnet:bibit000532:sonnet_0229,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,3133184,3133741,555,557,8a31025c5eeea5fcee5d767407473798760df856015a605f13ef8377c5f25c91,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit000532:sonnet_0230,bibit:sonnet:bibit000532:sonnet_0230,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,3133742,3134332,585,590,f6cbc9c01357014d5204833bb49945b89fd5e2ee1a3d4e521780deffff65c73a,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit000532:sonnet_0231,bibit:sonnet:bibit000532:sonnet_0231,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,3134333,3134870,528,537,32065552b1dab4b9436aae08b7abc169fd5f3031df5600bc6a56792bb513f473,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit000532:sonnet_0232,bibit:sonnet:bibit000532:sonnet_0232,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,3134871,3135433,549,562,8d39572b5d040daec68f5a3db0c75b9a7ebfe8d9e3763e6867a523fc9a10d70c,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit000532:sonnet_0233,bibit:sonnet:bibit000532:sonnet_0233,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,3135434,3135987,550,553,6c8771b2006f68fd6db8c18d20b309849ed137d67167aae83c5ee118e080ec93,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit000532:sonnet_0234,bibit:sonnet:bibit000532:sonnet_0234,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,3135988,3136545,549,557,2cdc5f0244c452579421acd21eb2ab65095c0fd0313b8d2d33dc3431d64c0323,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit000532:sonnet_0235,bibit:sonnet:bibit000532:sonnet_0235,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,3136546,3137118,567,572,101fb45bd9dac87614fb170db553a0f77035ae684257c0bfbc28e0bcf2f2e826,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit000532:sonnet_0236,bibit:sonnet:bibit000532:sonnet_0236,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,3137119,3137687,564,568,952df22cbdf073e2ee450ac13d23765ce9905ccf9ad6f80910c9058b8b8ce940,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit000532:sonnet_0237,bibit:sonnet:bibit000532:sonnet_0237,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,3137688,3138224,534,536,1f321923de8114f96a9d39de8f3cfdbc8b352ff32a6f75d0a96f011ed556689d,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit000532:sonnet_0238,bibit:sonnet:bibit000532:sonnet_0238,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,3138225,3138782,551,557,887d44d53b9ee562b9f3a0fde1aa42e8fa02f50af7863e1b7dd44e21f9c8f150,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit000532:sonnet_0239,bibit:sonnet:bibit000532:sonnet_0239,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,3138783,3139333,547,550,19c5ff1b43a4213b2ab953eac336447e6ad1719e29ed085b6fc2523c07907544,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit000532:sonnet_0240,bibit:sonnet:bibit000532:sonnet_0240,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,3139334,3139928,587,594,3759415553929a062b0412cacb0b7c12f97542aa17e4c970de2a62d607682a48,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit000532:sonnet_0241,bibit:sonnet:bibit000532:sonnet_0241,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,3139929,3140451,521,522,aec3d61c36434ef9d589915c1f002bc9380cd3235b28fbed2dd770be8fa0f842,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit000532:sonnet_0242,bibit:sonnet:bibit000532:sonnet_0242,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,3140452,3140981,523,529,3f4c79546c47cbd9b78ca6a095d9ecfe941015f7eaf72eb6f2ac64910b77a59b,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit000532:sonnet_0243,bibit:sonnet:bibit000532:sonnet_0243,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,3140982,3141526,538,544,040de3f66fe730d4f018132dbdbb983b52b37708b4af34a316b3c3ba8f857440,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit000532:sonnet_0244,bibit:sonnet:bibit000532:sonnet_0244,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,3141527,3142048,513,521,2530fcc26852138fe7a5ae4f6dda1460bf1faf9545a1b0e0862e752c99eb4c63,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit000532:sonnet_0245,bibit:sonnet:bibit000532:sonnet_0245,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,3142049,3142567,513,518,5fb314585245c706480864427295ace47c55f4c9e3747ee72a745d4733edcede,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit000532:sonnet_0246,bibit:sonnet:bibit000532:sonnet_0246,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,3142568,3143090,518,522,dcc3ef2e9231770634e3e2ffdc5eaf13520e27fbb81e8e26d0570bab9c6c50de,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit000532:sonnet_0247,bibit:sonnet:bibit000532:sonnet_0247,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,3143091,3143649,554,558,d01ff464d3e0ee459c30dd4fdd8cadc48cb06040c7bc7c6c35a17bbe864ca620,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit000532:sonnet_0248,bibit:sonnet:bibit000532:sonnet_0248,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,3143650,3144224,570,574,e7920873e934792a694aaf7ae257a002bc3436c6f77bc59cd24629a611ec8bf5,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit000532:sonnet_0249,bibit:sonnet:bibit000532:sonnet_0249,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,3144225,3144805,571,580,479009d1dcebb4c5725279ec18c4a1f05404dcab5e6bf8cde86b9ee34331e048,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit000532:sonnet_0250,bibit:sonnet:bibit000532:sonnet_0250,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,3144806,3145356,545,550,cce4c528043a927da131b6d9518c311a05125799fdf4492171106756db34b82a,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit000532:sonnet_0251,bibit:sonnet:bibit000532:sonnet_0251,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,3145357,3145894,528,537,b3f9984e705a7250ea8910099449fbfe8602bcea74bb077f9b6fa391ea724a2f,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit000532:sonnet_0252,bibit:sonnet:bibit000532:sonnet_0252,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,3145895,3146455,549,560,d4edf1c5b3b408a380965c56b2e0334196bab336fdc6e2b60e99a8dbfaa9b392,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit000532:sonnet_0253,bibit:sonnet:bibit000532:sonnet_0253,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,3146456,3146989,526,533,45ef51fda7dfda4dd4a9a450f54cea78a2fe71aa1ea534c65e6ae2d2f834a937,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit000532:sonnet_0254,bibit:sonnet:bibit000532:sonnet_0254,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,3146990,3147502,507,512,092618d43a0295e5363dbbadb237122df1dc18151d61880035cdec2205a58bcc,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit000532:sonnet_0255,bibit:sonnet:bibit000532:sonnet_0255,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,3147503,3148025,516,522,bba4a1c7e18251849a1f2dd8e515932ec4620806779c2eebf5d851868a238a09,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit000532:sonnet_0256,bibit:sonnet:bibit000532:sonnet_0256,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,3148026,3148617,582,591,8915c80b1fc153ca066017989d52c70a1a8dc75eef7a1322665303a0b8c6ffa2,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit000532:sonnet_0257,bibit:sonnet:bibit000532:sonnet_0257,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,3148618,3149160,536,542,c4e0bd0a54cb7b71a2071080bd31849e6821cb072118744c93de1ccee35b420f,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit000532:sonnet_0258,bibit:sonnet:bibit000532:sonnet_0258,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,3149161,3149711,544,550,014829640700e0d693aab2d468e241e1f433433dbe3e1ce1c379cf899908eda5,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit000532:sonnet_0259,bibit:sonnet:bibit000532:sonnet_0259,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,3149712,3150236,519,524,5769e91673d34bb72ad71cff27a647dab3d73039d3938a1e418f7c893b7485d6,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit000532:sonnet_0260,bibit:sonnet:bibit000532:sonnet_0260,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,3150237,3150769,527,532,9d835d285c46461af363a219cdc0d9c6804d60cfa7003f4e63ce0f977183dd60,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit000532:sonnet_0261,bibit:sonnet:bibit000532:sonnet_0261,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,3150770,3151111,339,341,163e8bf178fa172b4b055ebe1fc7d0f5c81593c3214a51f11f696c7f82d83c56,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit000532:sonnet_0262,bibit:sonnet:bibit000532:sonnet_0262,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,3151112,3151344,232,232,523eb0935351da6a724be26f1742dd5cd62d60723c4e1dbaf004eff5ae1dfaba,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit000532:sonnet_0263,bibit:sonnet:bibit000532:sonnet_0263,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,3151345,3151894,543,549,d5a94794a81dd639abec6091b992b867acba6aba68d19b6165068725f409d59b,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit000532:sonnet_0264,bibit:sonnet:bibit000532:sonnet_0264,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,3151895,3152438,539,543,f489439e9ec825e6af4123fadc0719ddf7c73df4ac61b1ea7713828bc3fed91c,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit000532:sonnet_0265,bibit:sonnet:bibit000532:sonnet_0265,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,3152439,3152996,552,557,8bac8d2a32df7e4dbfdae742cb646a6a2e0385ad034b9bec9fceb764f2bf05f3,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit000532:sonnet_0266,bibit:sonnet:bibit000532:sonnet_0266,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,3152997,3153570,568,573,ac430468f44b01c5b91fef93897f64d246de0492bce7c7bdbe1a111404a815c1,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit000532:sonnet_0267,bibit:sonnet:bibit000532:sonnet_0267,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,3153571,3154126,551,555,c15157d892a70886c010c645adf5a40a37b5ea2255ea85d1468d30abd31969eb,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit000532:sonnet_0268,bibit:sonnet:bibit000532:sonnet_0268,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,3154127,3154658,530,531,1fec941259494349037172252caedd259ad47f52507d39ef1900ef0a4894f7a0,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit000532:sonnet_0269,bibit:sonnet:bibit000532:sonnet_0269,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,3154659,3155202,539,543,7f814c6bb8543d7a21b73736a2853a18310a231ec0a216cc7bc23203e1f81256,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit000532:sonnet_0270,bibit:sonnet:bibit000532:sonnet_0270,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,3155203,3155790,584,587,abc54b2cc2265f4589e8d3946cae7cfb17f6e71e8a650ffad309c04f4f6691f7,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit000532:sonnet_0271,bibit:sonnet:bibit000532:sonnet_0271,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,3155791,3156342,544,551,0fb07ad9cdb6f1f998486899f3ade397c7478204cbbf427a53af91e8ff3da9d5,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit000532:sonnet_0272,bibit:sonnet:bibit000532:sonnet_0272,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,3156343,3156920,569,577,6d891db3708dbf3c3fc3b2abd1c2b4c3a666a218e7846dd992d815f9c231159e,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit000532:sonnet_0273,bibit:sonnet:bibit000532:sonnet_0273,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,3156921,3157459,534,538,5fc81afee9b2d6b5b6d415b3728bd2f64f9ba12bd011d8dff573a5e4fb98bd99,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit000532:sonnet_0274,bibit:sonnet:bibit000532:sonnet_0274,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,3157460,3158036,575,576,a47b50be7054fcb41c78e8277b2c01c6d64cfa31dee016342f229e0bbfbd4c98,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit000532:sonnet_0275,bibit:sonnet:bibit000532:sonnet_0275,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,3158037,3158585,545,548,70b725a60f906968607c08c620c55cfbaa8e90d22dcf70880095baafd32f443b,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit000532:sonnet_0276,bibit:sonnet:bibit000532:sonnet_0276,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,3158586,3159146,556,560,ad6fc3480af8a8dc3732b60450e3007fb60553409c347ac7f2ebb7b96cf51bb0,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit000532:sonnet_0277,bibit:sonnet:bibit000532:sonnet_0277,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,3159147,3159695,543,548,98f318217935518973a44012e4dae1f9f4e12c8e145d20c5fa8c2a9f8e0e3c56,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit000532:sonnet_0278,bibit:sonnet:bibit000532:sonnet_0278,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,3159696,3160240,542,544,546f6d97a23ea851b357c322cca5bda462537d11fcdbcfa8f0fe6f1130675cb3,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit000532:sonnet_0279,bibit:sonnet:bibit000532:sonnet_0279,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,3160241,3160809,561,568,65c3edbc834d8c8ed8c2985329487f7a19e28454d9729335c845f8961d65274e,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit000532:sonnet_0280,bibit:sonnet:bibit000532:sonnet_0280,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,3160810,3161348,529,538,34f7cf2fed54983d381dfcced3de06038b2a006a878295f0afc3010d34ddfb98,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit000532:sonnet_0281,bibit:sonnet:bibit000532:sonnet_0281,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,3161349,3161910,557,561,7dd53576e57d8b5a5b736eb93836103af853885a57b3157cb725d8794090500b,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit000532:sonnet_0282,bibit:sonnet:bibit000532:sonnet_0282,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,3161911,3162450,538,539,901bfd7a6006fdb5fc172225d519de7435877d721bf655de9a4b374e9be16532,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit000532:sonnet_0283,bibit:sonnet:bibit000532:sonnet_0283,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,3162451,3163051,591,600,4d1164c13bed99a8f46394c0242e01404a18104ec7baeeae99beeb42c4311546,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit000532:sonnet_0284,bibit:sonnet:bibit000532:sonnet_0284,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,3163052,3163585,531,533,aa1dbde61fa74f1d5ea944b803f93c08c210263b60dd8721553bb07f8d37519f,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
