ebook_id,title,authors,source_pool,source_archive,source_url,period_bucket,input_role,final_role,language_route,source_decision,extraction_policy,canonical_reference_ids,activation_status,artifact_status,cache_path,cache_sha256,source_cleaned_sha256,source_cleaned_character_count,retained_source_character_count,excluded_source_character_count,shard_path,byte_start,byte_end,cleaned_character_count,cleaned_byte_count,cleaned_sha256
997,Divina Commedia di Dante: Inferno,Dante Alighieri,initial_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/997,origins_through_1800,historical_non_sonnet_poetry,historical_non_sonnet_poetry,standard_italian,exclude_canonical_cross_corpus_duplicate,exclude_complete_source,bibit:bibit000019,excluded_canonical_duplicate,not_materialized_canonical_duplicate,data/local/gutenberg/fulltext_gate_v1/pg997.txt,7dac692a72a4e6ac988c06eb8eb6a013ed56943098477cc8399047bca82b09f7,65885d72a91c40293bd3f106bba53ba5eec6c100d5732b1e09c9a5595139349a,178629,0,178629,,,,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
998,Divina Commedia di Dante: Purgatorio,Dante Alighieri,initial_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/998,origins_through_1800,historical_non_sonnet_poetry,historical_non_sonnet_poetry,standard_italian,exclude_canonical_cross_corpus_duplicate,exclude_complete_source,bibit:bibit000019,excluded_canonical_duplicate,not_materialized_canonical_duplicate,data/local/gutenberg/fulltext_gate_v1/pg998.txt,98fd29b4237cff6a677cc959508a6daa4969976899e725e21475dd991e82ca6c,667b703e6ff68d1044b95a6b15e2ea0357331f693e6d625c5d113e59310a873a,179156,0,179156,,,,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
999,Divina Commedia di Dante: Paradiso,Dante Alighieri,initial_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/999,origins_through_1800,historical_non_sonnet_poetry,historical_non_sonnet_poetry,standard_italian,exclude_canonical_cross_corpus_duplicate,exclude_complete_source,bibit:bibit000019,excluded_canonical_duplicate,not_materialized_canonical_duplicate,data/local/gutenberg/fulltext_gate_v1/pg999.txt,fb0c13ee59a9bb66a252175fa66f5efeb9233e0862ee5230a240e232e74f526a,aa96bf7ae1b9af78abfb5562a33f27409e6a1a5975ebbb031305f96087fb8384,176071,0,176071,,,,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
1000,La Divina Commedia di Dante: Complete,Dante Alighieri,initial_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/1000,origins_through_1800,historical_non_sonnet_poetry,historical_non_sonnet_poetry,standard_italian,exclude_canonical_cross_corpus_duplicate,exclude_complete_source,bibit:bibit000019,excluded_canonical_duplicate,not_materialized_canonical_duplicate,data/local/gutenberg/fulltext_gate_v1/pg1000.txt,725950f1ab4b86f168f9b978b29255715d1dd2598e34329375fff52d4e7f01d0,807d223287131588e7bff0d5da1554efb957ed3a121cfef5c1d9a6dcbd867f37,533690,0,533690,,,,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
1009,La Divina Commedia di Dante: Inferno,Dante Alighieri,initial_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/1009,origins_through_1800,historical_non_sonnet_poetry,historical_non_sonnet_poetry,standard_italian,exclude_canonical_cross_corpus_duplicate,exclude_complete_source,bibit:bibit000019,excluded_canonical_duplicate,not_materialized_canonical_duplicate,data/local/gutenberg/fulltext_gate_v1/pg1009.txt,bf82deabffb44d7b02db4a19c2840ae56dd433d64101db713c72bba4c71bdc65,c14beb94ada6a5a4edb97a5e3c1d6cea0de8bc97d699f8fe19ba35da15d980b0,177862,0,177862,,,,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
1010,La Divina Commedia di Dante: Purgatorio,Dante Alighieri,initial_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/1010,origins_through_1800,historical_non_sonnet_poetry,historical_non_sonnet_poetry,standard_italian,exclude_canonical_cross_corpus_duplicate,exclude_complete_source,bibit:bibit000019,excluded_canonical_duplicate,not_materialized_canonical_duplicate,data/local/gutenberg/fulltext_gate_v1/pg1010.txt,b7ded4c46e2cc6018b45f1d792501a9732f5ab915a4a0cc357ff34f2bfe6bb32,a544be302ef27cc4d5fd00bf2c58d088b8aad795557db96eeda6ba654b718974,189035,0,189035,,,,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
1011,La Divina Commedia di Dante: Paradiso,Dante Alighieri,initial_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/1011,origins_through_1800,historical_non_sonnet_poetry,historical_non_sonnet_poetry,standard_italian,exclude_canonical_cross_corpus_duplicate,exclude_complete_source,bibit:bibit000019,excluded_canonical_duplicate,not_materialized_canonical_duplicate,data/local/gutenberg/fulltext_gate_v1/pg1011.txt,e7c7468f3f6c7f5992b6539aab68c2752b3bbbccd1cc510546a7f6603a1fc4ca,9090ab6fe2e585cd68a5a36653e099b8463bba1f238fc5097c2ce755e530e1b5,185960,0,185960,,,,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
1012,La Divina Commedia di Dante,Dante Alighieri,initial_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/1012,origins_through_1800,historical_non_sonnet_poetry,historical_non_sonnet_poetry,standard_italian,exclude_canonical_cross_corpus_duplicate,exclude_complete_source,bibit:bibit000019,excluded_canonical_duplicate,not_materialized_canonical_duplicate,data/local/gutenberg/fulltext_gate_v1/pg1012.txt,169c0ef7340e06699a80ee434ccc2e3eda50dd5e624004441cda4e4b664280de,4189d26cabd4b926281d2d10bd4757b3989b5078776b538e5159ec420226f518,561753,0,561753,,,,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
3747,Orlando Furioso,"Ariosto, Lodovico",initial_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/3747,origins_through_1800,historical_non_sonnet_poetry,historical_non_sonnet_poetry,standard_italian,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,eligible_pending_v7_and_mixture_freeze,text_materialized_pending_v7,data/local/gutenberg/fulltext_gate_v1/pg3747.txt,10b2fd0763f38b00f31be0ca7cfb73f591a12e40875d8badf659edf3db4996dc,28cac6e7ab170868a6e72c2759509bbdc0e926a251b7d619328e8cf642210aff,1571209,1571209,0,data/processed/project_gutenberg_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,0,1587225,1571209,1587225,28cac6e7ab170868a6e72c2759509bbdc0e926a251b7d619328e8cf642210aff
6887,Il Sacro Macello Di Valtellina,"Cantù, Cesare",initial_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/6887,nineteenth_century_bridge,nineteenth_century_bridge,nineteenth_century_bridge,standard_italian,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,eligible_pending_v7_and_mixture_freeze,text_materialized_pending_v7,data/local/gutenberg/fulltext_gate_v1/pg6887.txt,27a34ad730df0c0636c293fd658a1c1ef13496bb6e153ba035515efbec8319e7,83e350b70e7be0ff4f46e848b8e959f91766fae1591caecdc1fcaaf4fe67c4c3,260237,260237,0,data/processed/project_gutenberg_resolved_v1/nineteenth_century_bridge/part-0001.txt,0,261823,260237,261823,83e350b70e7be0ff4f46e848b8e959f91766fae1591caecdc1fcaaf4fe67c4c3
6938,"Rime di Tullia d'Aragona, cortigiana del secolo XVI","Aragona, Tullia d'",initial_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/6938,origins_through_1800,historical_non_sonnet_poetry,historical_non_sonnet_poetry,standard_italian,eligible_standard_core_pending_processed_build,remove_embedded_canonical_segments_preserve_unique_text,bibit:bibit000859,eligible_pending_v7_and_mixture_freeze,text_materialized_pending_v7,data/local/gutenberg/fulltext_gate_v1/pg6938.txt,b0cf2e0b13af475cc5d38639e33a7dce40bf4ce85b5eba59924a39131215abaa,9c601b6e93492813716ad474fb5fcfeec7dc5ac4fbeb6e7337de2a0c5c3b9e88,237219,90156,147063,data/processed/project_gutenberg_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,1587226,1677830,90157,90604,11db0c5f44665018fb23fe4271f2c227f766064e89f9ecd7c7edcf3c72ed5829
7121,Da Firenze a Digione: Impressioni di un reduce Garibaldino,"Socci, Ettore",pass_1b_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/7121,nineteenth_century_bridge,nineteenth_century_bridge,nineteenth_century_bridge,standard_italian,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,eligible_pending_v7_and_mixture_freeze,text_materialized_pending_v7,data/local/gutenberg/metadata_review_v1/pg7121.txt,16e1226760b3e7729728a383e2bfb4500487de9b264ec5060b5199619ceae9ec,17b92b7f169e18e37bd4456baff0a5b2bf74f94eb73313293a146c7ffc075fea,500253,500253,0,data/processed/project_gutenberg_resolved_v1/nineteenth_century_bridge/part-0001.txt,261824,765018,500253,503194,17b92b7f169e18e37bd4456baff0a5b2bf74f94eb73313293a146c7ffc075fea
7151,Clelia: Il governo dei preti - Romanzo storico politico,"Garibaldi, Giuseppe",initial_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/7151,nineteenth_century_bridge,nineteenth_century_bridge,nineteenth_century_bridge,standard_italian,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,eligible_pending_v7_and_mixture_freeze,text_materialized_pending_v7,data/local/gutenberg/fulltext_gate_v1/pg7151.txt,5554639c72bafac2e159807c7d7168069f28b5452ee63681df39f4dc6850b45d,2146498b419dd49c651acc7d21b376a03f162f2be53b032f0c603765c8b54040,472432,472432,0,data/processed/project_gutenberg_resolved_v1/nineteenth_century_bridge/part-0001.txt,765019,1240118,472432,475099,2146498b419dd49c651acc7d21b376a03f162f2be53b032f0c603765c8b54040
7781,La Vita Sul Pianeta Marte,"Schiaparelli, G. V. (Giovanni Virginio)",pass_1b_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/7781,nineteenth_century_bridge,nineteenth_century_bridge,nineteenth_century_bridge,standard_italian,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,eligible_pending_v7_and_mixture_freeze,text_materialized_pending_v7,data/local/gutenberg/metadata_review_v1/pg7781.txt,54997ebe5057e0398a80c6123aebdb586802fc031746421eaf82883ef7600d0f,bde0c83eece058be9e383ccc2ca9c75460b1663eeb808658539adb9c171ff82b,131489,131489,0,data/processed/project_gutenberg_resolved_v1/nineteenth_century_bridge/part-0001.txt,1240119,1372650,131489,132531,bde0c83eece058be9e383ccc2ca9c75460b1663eeb808658539adb9c171ff82b
9641,Ugo: Scene del secolo X,"Bazzero, Ambrogio",initial_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/9641,nineteenth_century_bridge,nineteenth_century_bridge,nineteenth_century_bridge,standard_italian,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,eligible_pending_v7_and_mixture_freeze,text_materialized_pending_v7,data/local/gutenberg/fulltext_gate_v1/pg9641.txt,d8f8e24a426ec1beba9f0ff66f279dd15d5a0ebfa8d7605e81df6fe71d615563,42563191525d35036e2bfcf43997c747e94f43585cb59a13c3c682730adeec4a,221857,221857,0,data/processed/project_gutenberg_resolved_v1/nineteenth_century_bridge/part-0001.txt,1372651,1596324,221857,223673,42563191525d35036e2bfcf43997c747e94f43585cb59a13c3c682730adeec4a
10215,"Manfredo Palavicino, o, I Francesi e gli Sforzeschi: Storia Italiana","Rovani, Giuseppe",initial_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/10215,nineteenth_century_bridge,nineteenth_century_bridge,nineteenth_century_bridge,standard_italian,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,eligible_pending_v7_and_mixture_freeze,text_materialized_pending_v7,data/local/gutenberg/fulltext_gate_v1/pg10215.txt,54bd7926b737ef82f56bf3c80806c2f0b9ec6a21891e38cce036c4874b26bd58,9940b9ffc4c9624e69c8235f338bededb7b68ea2cb709c41795a3c914376124a,1193927,1193927,0,data/processed/project_gutenberg_resolved_v1/nineteenth_century_bridge/part-0001.txt,1596325,2799986,1193927,1203661,9940b9ffc4c9624e69c8235f338bededb7b68ea2cb709c41795a3c914376124a
11206,Compendio di Chimica Fisiologica,"Cominelli, A. (Alfredo)",pass_1b_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/11206,nineteenth_century_bridge,nineteenth_century_bridge,nineteenth_century_bridge,standard_italian,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,eligible_pending_v7_and_mixture_freeze,text_materialized_pending_v7,data/local/gutenberg/metadata_review_v1/pg11206.txt,fb6c19c0b2d21c156f4a96c5c59e12fd46a48d3ad20890708c591bb01f11cd38,a3336b06ac9178ab77b5b531220f7791a6b7e6bcfad89c33ae6a0140831cd5ed,129021,129021,0,data/processed/project_gutenberg_resolved_v1/nineteenth_century_bridge/part-0001.txt,2799987,2929837,129021,129850,a3336b06ac9178ab77b5b531220f7791a6b7e6bcfad89c33ae6a0140831cd5ed
11492,Il Tenente dei Lancieri: Romanzo,"Rovetta, Gerolamo",pass_1b_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/11492,nineteenth_century_bridge,nineteenth_century_bridge,nineteenth_century_bridge,standard_italian,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,eligible_pending_v7_and_mixture_freeze,text_materialized_pending_v7,data/local/gutenberg/metadata_review_v1/pg11492.txt,1c74888ffd335add1dd910fb3eaf38370f27484376fa7eab001b4a5edb82c861,879eeb1cabefea2530c69e8bcba0f8fd24d167719a789634d25339c6dd1cb622,209631,209631,0,data/processed/project_gutenberg_resolved_v1/nineteenth_century_bridge/part-0001.txt,2929838,3141264,209631,211426,879eeb1cabefea2530c69e8bcba0f8fd24d167719a789634d25339c6dd1cb622
11497,Valenzia Candiano: Racconto,"Rovani, Giuseppe",initial_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/11497,nineteenth_century_bridge,nineteenth_century_bridge,nineteenth_century_bridge,standard_italian,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,eligible_pending_v7_and_mixture_freeze,text_materialized_pending_v7,data/local/gutenberg/fulltext_gate_v1/pg11497.txt,b0ca05b9214d063d1ee4369fc3c80dd8ae07c520243124335aba634e92d06a3c,e0869181aa7dbbdea5be49abcda434f2715174e377db140990a9aaabe2b44117,378346,378346,0,data/processed/project_gutenberg_resolved_v1/nineteenth_century_bridge/part-0001.txt,3141265,3525044,378346,383779,e0869181aa7dbbdea5be49abcda434f2715174e377db140990a9aaabe2b44117
11644,La notte del Commendatore,"Barrili, Anton Giulio",pass_1b_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/11644,nineteenth_century_bridge,nineteenth_century_bridge,nineteenth_century_bridge,standard_italian,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,eligible_pending_v7_and_mixture_freeze,text_materialized_pending_v7,data/local/gutenberg/metadata_review_v1/pg11644.txt,4f80e46132a4aae2d636d2a5ce039f39977b4a4d6eaf7a57220679f01c487929,3d56d70b62f6230cf9bcd07099aef8c9a4646a09292cf3a53e52653acd69ea72,658035,658035,0,data/processed/project_gutenberg_resolved_v1/nineteenth_century_bridge/part-0001.txt,3525045,4188264,658035,663219,3d56d70b62f6230cf9bcd07099aef8c9a4646a09292cf3a53e52653acd69ea72
11684,Il sogno di Scipione,"Metastasio, Pietro",initial_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/11684,origins_through_1800,historical_general,historical_general,standard_italian,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,eligible_pending_v7_and_mixture_freeze,text_materialized_pending_v7,data/local/gutenberg/fulltext_gate_v1/pg11684.txt,f8c0cd475095bab0add604409e418bf266662faab616b47341dbf04c364f5625,94c97c30ff39fb3cea6e24850ece1c1f4761d48bc382b126d7556cac5e233c34,17942,17942,0,data/processed/project_gutenberg_resolved_v1/historical_general/part-0001.txt,0,18095,17942,18095,94c97c30ff39fb3cea6e24850ece1c1f4761d48bc382b126d7556cac5e233c34
11685,L'Endimione,"Metastasio, Pietro",initial_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/11685,origins_through_1800,historical_non_sonnet_poetry,historical_non_sonnet_poetry,standard_italian,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,eligible_pending_v7_and_mixture_freeze,text_materialized_pending_v7,data/local/gutenberg/fulltext_gate_v1/pg11685.txt,f34f47b52325e6341ea393e90d886e2495fbfd05108c4bc1d97ec5f4f303a2a0,42b77233a10ade5a36490e666a8a3438b1be1b022d61e71f2b2c81bfc705acc4,29494,29494,0,data/processed/project_gutenberg_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,1677831,1707471,29494,29640,42b77233a10ade5a36490e666a8a3438b1be1b022d61e71f2b2c81bfc705acc4
11724,Roberta,"Zùccoli, Luciano",pass_1b_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/11724,nineteenth_century_bridge,nineteenth_century_bridge,nineteenth_century_bridge,standard_italian,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,eligible_pending_v7_and_mixture_freeze,text_materialized_pending_v7,data/local/gutenberg/metadata_review_v1/pg11724.txt,d3fc76f4fc9d3534648be54f767c9fb5d4180f9348da1d516badedfbb3d0fe21,6580ee8cca414fc712eb981806de05bd294f5cbf340d2a96b6a7d761dc9efc72,268297,268297,0,data/processed/project_gutenberg_resolved_v1/nineteenth_century_bridge/part-0001.txt,4188265,4458758,268297,270493,6580ee8cca414fc712eb981806de05bd294f5cbf340d2a96b6a7d761dc9efc72
12446,Il Designato: Romanzo,"Zùccoli, Luciano",pass_1b_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/12446,nineteenth_century_bridge,nineteenth_century_bridge,nineteenth_century_bridge,standard_italian,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,eligible_pending_v7_and_mixture_freeze,text_materialized_pending_v7,data/local/gutenberg/metadata_review_v1/pg12446.txt,730fdc01a0a93fa603be32fde0756de33b1609e58eb45a0ba0ab60db5e872e0e,2950fa833e11c6b170deacfc98f1f006ce92afbbb80f3639fa89ff3ca9da56e6,378761,378761,0,data/processed/project_gutenberg_resolved_v1/nineteenth_century_bridge/part-0001.txt,4458759,4840001,378761,381242,2950fa833e11c6b170deacfc98f1f006ce92afbbb80f3639fa89ff3ca9da56e6
13627,Memorie del Presbiterio: Scene di Provincia,"Praga, Emilio",initial_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/13627,nineteenth_century_bridge,nineteenth_century_bridge,nineteenth_century_bridge,standard_italian,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,eligible_pending_v7_and_mixture_freeze,text_materialized_pending_v7,data/local/gutenberg/fulltext_gate_v1/pg13627.txt,f0a12ed2a0aa85edf4c3309a35769adc03d31ec1d94120f1b91985df537568ac,6e5f864dbb6fa5f699e157def93e5740f8adea2e6d0ef01cfba2ce76ff25ba3a,424750,424750,0,data/processed/project_gutenberg_resolved_v1/nineteenth_century_bridge/part-0001.txt,4840002,5267899,424750,427897,6e5f864dbb6fa5f699e157def93e5740f8adea2e6d0ef01cfba2ce76ff25ba3a
15136,Amedeide: Poema eroico,"Chiabrera, Gabriello",initial_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/15136,origins_through_1800,historical_non_sonnet_poetry,historical_non_sonnet_poetry,standard_italian,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,eligible_pending_v7_and_mixture_freeze,text_materialized_pending_v7,data/local/gutenberg/fulltext_gate_v1/pg15136.txt,0beab93ec2c728c07b592624bb420cd7dfd6e41fcff2b58e451e30f3377de750,2a57990aef0433d54525b42fbe7d3e855a8542b2cd2b7154e03c01e975388a05,533093,533093,0,data/processed/project_gutenberg_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,1707472,2244623,533093,537151,2a57990aef0433d54525b42fbe7d3e855a8542b2cd2b7154e03c01e975388a05
15139,Notizie del pubblico giardino de' semplici di Padova compilate intorno l'anno 1771,"Marsili, Giovanni",initial_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/15139,origins_through_1800,historical_general,historical_general,standard_italian,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,eligible_pending_v7_and_mixture_freeze,text_materialized_pending_v7,data/local/gutenberg/fulltext_gate_v1/pg15139.txt,c750e69a8777507e2ae3c3e64482e2db62f6818c1065e8543ce204b1da2f70ba,d1cab76111db2403a9c1b3ab2ef68ac87f9d0ff9eb355b5cd7f2e33f0652adcf,30497,30497,0,data/processed/project_gutenberg_resolved_v1/historical_general/part-0001.txt,18096,48720,30497,30624,d1cab76111db2403a9c1b3ab2ef68ac87f9d0ff9eb355b5cd7f2e33f0652adcf
16489,"Igiene dei piaceri secondo le età, i temperamenti e le stagioni","Debay, A. (Auguste)",initial_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/16489,nineteenth_century_bridge,nineteenth_century_bridge,nineteenth_century_bridge,standard_italian,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,eligible_pending_v7_and_mixture_freeze,text_materialized_pending_v7,data/local/gutenberg/fulltext_gate_v1/pg16489.txt,a945fdd6755c6990ce9be23b1ac5d123dea812398b2d1ca59a0614c3f8dd1d26,57209a2dd291f451e0afab4aa9ff021b847b3ebe7339eed623cf1048b9c7a39e,162815,162815,0,data/processed/project_gutenberg_resolved_v1/nineteenth_century_bridge/part-0001.txt,5267900,5432199,162815,164299,57209a2dd291f451e0afab4aa9ff021b847b3ebe7339eed623cf1048b9c7a39e
16920,Venere ed Imene al tribunale della penitenza: manuale dei confessori,"Bouvier, J. B. (Jean Baptiste)",initial_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/16920,nineteenth_century_bridge,nineteenth_century_bridge,nineteenth_century_bridge,standard_italian,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,eligible_pending_v7_and_mixture_freeze,text_materialized_pending_v7,data/local/gutenberg/fulltext_gate_v1/pg16920.txt,1724852ebee9fed426e0968b67573ba9a8edde575af238d7d730ca579b49c0fe,be6ef9621cbd227dc0610681fb43f3bacd9fbcc172fc3d782ee3c6bbff2cb4f2,313070,313070,0,data/processed/project_gutenberg_resolved_v1/nineteenth_century_bridge/part-0001.txt,5432200,5748577,313070,316377,be6ef9621cbd227dc0610681fb43f3bacd9fbcc172fc3d782ee3c6bbff2cb4f2
16952,In chiave di baritono,"Ghislanzoni, Antonio",initial_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/16952,nineteenth_century_bridge,nineteenth_century_bridge,nineteenth_century_bridge,standard_italian,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,eligible_pending_v7_and_mixture_freeze,text_materialized_pending_v7,data/local/gutenberg/fulltext_gate_v1/pg16952.txt,baca4fdfdad98f38c81bd7e583735cc1de66c038f5b166800878216508a607ba,8ac5a57641245a7be66b818d788d255edcc98af166976f9906cc8408c18039d5,176274,176274,0,data/processed/project_gutenberg_resolved_v1/nineteenth_century_bridge/part-0001.txt,5748578,5925754,176274,177176,8ac5a57641245a7be66b818d788d255edcc98af166976f9906cc8408c18039d5
16980,Mia: Romanzo,Memini,initial_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/16980,nineteenth_century_bridge,nineteenth_century_bridge,nineteenth_century_bridge,standard_italian,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,eligible_pending_v7_and_mixture_freeze,text_materialized_pending_v7,data/local/gutenberg/fulltext_gate_v1/pg16980.txt,40d85b690a5263a5be1a9f27f05d93f3d0e83369e10f3b1c5664b44fb8e23d4e,f8f2c75a860cb9b1898f5c3db1ff159eae12539cff6760a67fea9ebc2924272b,284872,284872,0,data/processed/project_gutenberg_resolved_v1/nineteenth_century_bridge/part-0001.txt,5925755,6212723,284872,286968,f8f2c75a860cb9b1898f5c3db1ff159eae12539cff6760a67fea9ebc2924272b
17440,"Amadis of Gaul, an opera: As it is perform'd at the King's Theatre in the Hay-market","Haym, Nicola Francesco",initial_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/17440,origins_through_1800,historical_non_sonnet_poetry,historical_non_sonnet_poetry,standard_italian_extracted,eligible_after_source_specific_extraction_pending_build,extract_italian_parallel_blocks,,eligible_pending_v7_and_mixture_freeze,text_materialized_pending_v7,data/local/gutenberg/fulltext_gate_v1/pg17440.txt,ccba22510b44c02fc8a1a563e988cf9e7e505b32a8ce87829e426593bbfa6543,84236db003fba98167b88fc2b2cc8b8b0b137a9103b98fc489c96faa643d4f12,59549,27506,32043,data/processed/project_gutenberg_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,2244624,2272682,27758,28058,bc9c8a74a947bc4f9130e6182b420822504b6087e457e6cba55ebcbd402755d5
17671,Poesie scelte,"Pellico, Silvio",initial_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/17671,nineteenth_century_bridge,historical_non_sonnet_poetry,historical_non_sonnet_poetry,standard_italian,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,eligible_pending_v7_and_mixture_freeze,text_materialized_pending_v7,data/local/gutenberg/fulltext_gate_v1/pg17671.txt,15aeb4f42b3bbb31231d7dfed81ea5e4c8e4791bf1d639d623331aac23579ba8,b51340963652db8464eb57d46099ac6da6a021e8624ce978387d27814dc92d83,272909,272909,0,data/processed/project_gutenberg_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,2272683,2547842,272909,275159,b51340963652db8464eb57d46099ac6da6a021e8624ce978387d27814dc92d83
17687,Il libro delle figurazioni ideali,"Lucini, Gian Pietro",pass_1b_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/17687,nineteenth_century_bridge,historical_non_sonnet_poetry,historical_non_sonnet_poetry,standard_italian,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,eligible_pending_v7_and_mixture_freeze,text_materialized_pending_v7,data/local/gutenberg/metadata_review_v1/pg17687.txt,a0efa7742728b046304a11dbc5feab4101891e1769cd489219ecba741f51cfd9,be9a180a55a0a0722a98e7795da12fc30ba0aa92a14c8a6b1f6736e976d01858,90539,72121,18418,data/processed/project_gutenberg_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,2547843,2620536,72152,72693,a6f1af76499fb23c554ce5f117373e762463d985165485a946f74ab7f342e40b
17834,La Zaffetta: Raccolta di rarissimi opuscoli italiani degli XV e XVI secoli II,"Venier, Lorenzo",initial_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/17834,origins_through_1800,historical_non_sonnet_poetry,historical_non_sonnet_poetry,standard_italian_extracted,eligible_after_source_specific_extraction_pending_build,extract_first_italian_primary_edition,,eligible_pending_v7_and_mixture_freeze,text_materialized_pending_v7,data/local/gutenberg/fulltext_gate_v1/pg17834.txt,34d094e2db975431f14b01b36186dc26d401c8e3bc570c6c6ee13915bea6bac1,686298b6534d59cd244442efdaa2b3b55eeee38d50a8ef0e8e4f20aa30f644f5,79418,34304,45114,data/processed/project_gutenberg_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,2620537,2655047,34304,34510,6ecdeb5213e4df014765fc2ab5cd76522607e22b3b64b77c488725d12973aa10
