record_id,wordpress_page_id,title,author,landing_page_url,reference_edition,period_bucket,input_role,final_broader_role,probe_decision,final_decision,resolution_reason,extraction_policy,canonical_reference_ids,removed_reference_ids,license_label,license_url,source_cache_path,source_sha256,source_character_count,retained_broader_character_count,excluded_source_character_count,sonnet_candidate_count,eligible_sonnet_count,protected_sonnet_count,activation_status,artifact_status,shard_path,byte_start,byte_end,cleaned_character_count,cleaned_byte_count,cleaned_sha256
ll:2344098,2344098,Delle Frascherie di Antonio Abati fasci tre,Antonio Abati,https://liberliber.it/autori/autori-a/antonio-abati/delle-frascherie-di-antonio-abati-fasci-tre/,"Delle Frascherie di Antonio Abati fasci tre / di Antonio Abati . - In Francfort [i.e. Venezia] : per li heredi Sardani, 1673. - 280, [8] p. ; 12º",origins_through_1800,historical_non_sonnet_poetry,historical_non_sonnet_poetry,quality_pass_after_bounded_review,eligible_inactive_processed_build,quality_and_rights_gates_pass,preserve_probe_cleaned_primary_text,,,"Creative Commons ""Attribuzione - Non commerciale - Condividi allo stesso modo 4.0 Internazionale""",https://creativecommons.org/licenses/by-nc-sa/4.0/,data/local/liber_liber/fulltext_probe_v1/texts/ll_2344098.txt,c419b6066c992ea2920da245d4507f49a9408eaecbafdcefad1095b5ffb9a176,319209,318554,655,1,1,0,inactive_pending_cross_archive_freeze,text_materialized_inactive,data/processed/liber_liber_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,0,321279,318555,321279,e740859fb2333c4d9a2d9548e65ee5f2c81206422c9df7234aeb6cb9d98c8401
ll:2344100,2344100,Cose vedute,Giuseppe Cesare Abba,https://liberliber.it/autori/autori-a/giuseppe-cesare-abba/cose-vedute/,"Cose vedute : novelle / Giuseppe Cesare Abba ; con prefazione di Mario Pratesi. - Torino : S.T.E.N., 1912. – 288 p. : 1 ritr. ; 20 cm.",nineteenth_century,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_extraction_audit,eligible_inactive_processed_build,quality_and_rights_gates_pass,preserve_probe_cleaned_primary_text,,,"Creative Commons ""Attribuzione - Non commerciale - Condividi allo stesso modo 4.0 Internazionale""",https://creativecommons.org/licenses/by-nc-sa/4.0/,data/local/liber_liber/fulltext_probe_v1/texts/ll_2344100.txt,1fbcda9e925b34a1cd8e3e97177aa46ad5c20b91e1ac647cb9b40e9d02fd03c6,366360,366360,0,0,0,0,inactive_pending_cross_archive_freeze,text_materialized_inactive,data/processed/liber_liber_resolved_v1/nineteenth_century_bridge/part-0001.txt,0,369767,366360,369767,1fbcda9e925b34a1cd8e3e97177aa46ad5c20b91e1ac647cb9b40e9d02fd03c6
ll:2344104,2344104,Le rive della Bormida nel 1794,Giuseppe Cesare Abba,https://liberliber.it/autori/autori-a/giuseppe-cesare-abba/le-rive-della-bormida-nel-1794/,"Le rive della Bormida nel 1794 / racconto di Giuseppe Cesare Abba. - Milano : Tipografia E. Civelli e C., 1875. - 424 p. ; 19 cm.",nineteenth_century,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_extraction_audit,eligible_inactive_processed_build,quality_and_rights_gates_pass,preserve_probe_cleaned_primary_text,,,"Creative Commons ""Attribuzione - Non commerciale - Condividi allo stesso modo 4.0 Internazionale""",https://creativecommons.org/licenses/by-nc-sa/4.0/,data/local/liber_liber/fulltext_probe_v1/texts/ll_2344104.txt,6d745c846c853823a9dce9143e1bba5c2e53866c994b0511a6a5e2240150d4e0,773179,773179,0,0,0,0,inactive_pending_cross_archive_freeze,text_materialized_inactive,data/processed/liber_liber_resolved_v1/nineteenth_century_bridge/part-0001.txt,369768,1149878,773179,780110,6d745c846c853823a9dce9143e1bba5c2e53866c994b0511a6a5e2240150d4e0
ll:2344132,2344132,Parvenze e sembianze,Adolfo Albertazzi,https://liberliber.it/autori/autori-a/adolfo-albertazzi/parvenze-e-sembianze/,"Parvenze e sembianze / Adolfo Albertazzi - Bologna : N. Zanichelli, 1892 - 233 p. ; 18 cm",nineteenth_century,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_extraction_audit,eligible_inactive_processed_build,quality_and_rights_gates_pass,preserve_probe_cleaned_primary_text,,,"Creative Commons ""Attribuzione - Non commerciale - Condividi allo stesso modo 4.0 Internazionale""",https://creativecommons.org/licenses/by-nc-sa/4.0/,data/local/liber_liber/fulltext_probe_v1/texts/ll_2344132.txt,f6983e57b844454aaddfec1eb9a6085cf96922412574ab7f25a14a4c7b873030,194390,194390,0,0,0,0,inactive_pending_cross_archive_freeze,text_materialized_inactive,data/processed/liber_liber_resolved_v1/nineteenth_century_bridge/part-0001.txt,1149879,1346308,194390,196429,f6983e57b844454aaddfec1eb9a6085cf96922412574ab7f25a14a4c7b873030
ll:2344134,2344134,Vecchie storie d'amore,Adolfo Albertazzi,https://liberliber.it/autori/autori-a/adolfo-albertazzi/vecchie-storie-damore/,"Vecchie storie d'amore / Adolfo Albertazzi - Bologna : Ditta Nicola Zanichelli di Cesare e Giacomo Zanichelli, 1895 - 218 p. ; 19 cm",nineteenth_century,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_extraction_audit,eligible_inactive_processed_build,quality_and_rights_gates_pass,preserve_probe_cleaned_primary_text,,,"Creative Commons ""Attribuzione - Non commerciale - Condividi allo stesso modo 4.0 Internazionale""",https://creativecommons.org/licenses/by-nc-sa/4.0/,data/local/liber_liber/fulltext_probe_v1/texts/ll_2344134.txt,4b3b35d84e50870f7fe750e789aea46619ba9a10e4de2a846b7fe45cf12d2eb4,167380,167380,0,0,0,0,inactive_pending_cross_archive_freeze,text_materialized_inactive,data/processed/liber_liber_resolved_v1/nineteenth_century_bridge/part-0001.txt,1346309,1515185,167380,168876,4b3b35d84e50870f7fe750e789aea46619ba9a10e4de2a846b7fe45cf12d2eb4
ll:2344155,2344155,Rime,Leon Battista Alberti,https://liberliber.it/autori/autori-a/leon-battista-alberti/rime/,"Opere volgari / Leon Battista Alberti ; a cura di Cecil Grayson. - Bari : Gius. Laterza & Figli. - v. ; 22 cm.Vol. 2 : Rime e trattati morali / Leon Battista Alberti. - Bari : Gius. Laterza & Figli, 1966. - 474 p. ; 22 cm. - (Scrittori d'Italia ; 234)",origins_through_1800,historical_non_sonnet_poetry,historical_non_sonnet_poetry,quality_pass_pending_extraction_audit,eligible_inactive_processed_build,quality_and_rights_gates_pass,preserve_probe_cleaned_primary_text,,,"Creative Commons ""Attribuzione - Non commerciale - Condividi allo stesso modo 4.0 Internazionale""",https://creativecommons.org/licenses/by-nc-sa/4.0/,data/local/liber_liber/fulltext_probe_v1/texts/ll_2344155.txt,483ea979c19de5098cfb5372e4c1734efbcc7616e9499a87e229ec597d2cca54,39669,39669,0,0,0,0,inactive_pending_cross_archive_freeze,text_materialized_inactive,data/processed/liber_liber_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,321280,361311,39669,40031,483ea979c19de5098cfb5372e4c1734efbcc7616e9499a87e229ec597d2cca54
ll:2344206,2344206,La Divina Commedia,Dante Alighieri,https://liberliber.it/autori/autori-a/dante-alighieri/la-divina-commedia-edizione-petrocchi/,"""Le opere di Dante Alighieri""; Edizione Nazionale a cura della Società Dantesca Italiana. Comprende: ""La Commedia secondo l'antica vulgata"" di Dante Alighieri, a cura di Giorgio Petrocchi, 3 volumi. A. Mondadori Editore, Milano, 1966-67.",origins_through_1800,historical_non_sonnet_poetry,historical_non_sonnet_poetry,exclude_cross_corpus_duplicate_candidate,exclude_canonical_cross_corpus_duplicate,existing_corpus_has_canonical_complete_text,exclude_complete_source,bibit:bibit000019;gutenberg_previous_pool:pg1000;gutenberg_previous_pool:pg1009;gutenberg_previous_pool:pg1010;gutenberg_previous_pool:pg1011;gutenberg_previous_pool:pg1012;gutenberg_previous_pool:pg997;gutenberg_previous_pool:pg998;gutenberg_previous_pool:pg999,bibit:bibit000019;gutenberg_previous_pool:pg1000;gutenberg_previous_pool:pg1009;gutenberg_previous_pool:pg1010;gutenberg_previous_pool:pg1011;gutenberg_previous_pool:pg1012;gutenberg_previous_pool:pg997;gutenberg_previous_pool:pg998;gutenberg_previous_pool:pg999,"Creative Commons ""Attribuzione - Non commerciale - Condividi allo stesso modo 4.0 Internazionale""",https://creativecommons.org/licenses/by-nc-sa/4.0/,data/local/liber_liber/fulltext_probe_v1/texts/ll_2344206.txt,def2b41f8761f414accc12c01660a791933a12515111c808f69f3cef497f01e6,685409,0,685409,0,0,0,inactive_pending_cross_archive_freeze,not_materialized_excluded_or_sonnet_only,,,,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
ll:2344213,2344213,Vita nuova,Dante Alighieri,https://liberliber.it/autori/autori-a/dante-alighieri/vita-nuova/,"Tutte le opere / Dante Alighieri ; con indice analitico generale dei nomi di persona, luoghi e cose. - 6. ed. - [Firenze] : Barbera, 1965. - 453, CLVII p. ; 19 cm.. - [BNI] 658799.",origins_through_1800,historical_non_sonnet_poetry,historical_non_sonnet_poetry,quarantine_protected_v6_segment_before_activation,eligible_inactive_processed_build,quality_and_rights_gates_pass,preserve_probe_cleaned_primary_text,,v6:dante_i_a_ciascun_alma_presa_e_gentil_core;v6:dante_vi_piangete_amanti_poi_che_piange_amore;v6:dante_viii_cavalcando_l_altr_ier_per_un_cammin;v6:dante_x_tutti_li_miei_penser_parlan_d_amore;v6:dante_xi_con_l_altre_donne_mia_vista_gabbate;v6:dante_xii_ciò_che_m_incontra_ne_la_mente_more;v6:dante_xiii_spesse_fiate_vegnomi_a_la_mente;v6:dante_xix_se_tu_colui_c_hai_trattato_sovente;v6:dante_xvi_amore_e_l_cor_gentil_sono_una_cosa;v6:dante_xvii_ne_li_occhi_porta_la_mia_donna_amore;v6:dante_xviii_voi_che_portate_la_sembianza_umile;v6:dante_xxi_io_mi_senti_svegliar_dentro_a_lo_core;v6:dante_xxii_tanto_gentile_e_tanto_onesta_pare;v6:dante_xxiii_vede_perfettamente_onne_salute;v6:dante_xxiv_sì_lungiamente_m_ha_tenuto_amore;v6:dante_xxvi_venite_a_intender_li_sospiri_miei;v6:dante_xxx_era_venuta_ne_la_mente_mia;v6:dante_xxxi_videro_li_occhi_miei_quanta_pietate;v6:dante_xxxii_color_d_amore_e_di_pietà_sembianti;v6:dante_xxxiii_l_amaro_lagrimar_che_voi_faceste;v6:dante_xxxiv_gentil_pensero_che_parla_di_vui;v6:dante_xxxv_lasso_per_forza_di_molti_sospiri;v6:dante_xxxvi_deh_peregrini_che_pensosi_andate;v6:dante_xxxvii_oltre_la_spera_che_più_larga_gira,"Creative Commons ""Attribuzione - Non commerciale - Condividi allo stesso modo 4.0 Internazionale""",https://creativecommons.org/licenses/by-nc-sa/4.0/,data/local/liber_liber/fulltext_probe_v1/texts/ll_2344213.txt,74699cd4d13923d50e0d0731d04e98f3350ba97981afc7f1184d1c2c1a0660bc,104916,92693,12223,24,0,2,inactive_pending_cross_archive_freeze,text_materialized_inactive,data/processed/liber_liber_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,361312,455051,92717,93739,bdb1dded0a7ed32b010bcad80c045a1005b60449b7e4805ebfa452d7e080ffd0
ll:2344214,2344214,Vita nuova,Dante Alighieri,https://liberliber.it/autori/autori-a/dante-alighieri/vita-nuova-edizione-bemporad-1932/,"1: La vita nuova / di Dante Alighieri ; edizione critica per cura di Michele Barbi. - Edizione nazionale delle opere di Dante / Società Dantesca Italiana – Firenze : Bemporad, 1932. - CCCIX, 177 p., 5! c. di tav. ripieg. : facs. ; 27 cm.",origins_through_1800,standard_sonnets,standard_sonnets,quarantine_protected_v6_segment_before_activation,exclude_alternate_vita_nuova_edition,canonical_liber_liber_edition_is_ll:2344213,exclude_alternate_source_edition,,ll:2344213,"Creative Commons ""Attribuzione - Non commerciale - Condividi allo stesso modo 4.0 Internazionale""",https://creativecommons.org/licenses/by-nc-sa/4.0/,data/local/liber_liber/fulltext_probe_v1/texts/ll_2344214.txt,93494ad0cfad5e3fdc93eb1a528c074381c768b1616c5307769c331cebab02bb,104357,0,104357,0,0,0,inactive_pending_cross_archive_freeze,not_materialized_excluded_or_sonnet_only,,,,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
ll:2344215,2344215,Vita nuova,Dante Alighieri,https://liberliber.it/autori/autori-a/dante-alighieri/vita-nuova-edizione-newton-compton-1993/,"Dante Alighieri, Tutte le opere, introduzione di Italo Borzi; commenti a cura di Giovanni Fallani, Nicola Maggi e Silvio Zennaro; Grandi tascabili economici Newton; Collana: I mammut, 11; Roma, 1993",origins_through_1800,historical_non_sonnet_poetry,historical_non_sonnet_poetry,quarantine_protected_v6_segment_before_activation,exclude_alternate_vita_nuova_edition,canonical_liber_liber_edition_is_ll:2344213,exclude_alternate_source_edition,,ll:2344213,"Creative Commons ""Attribuzione - Non commerciale - Condividi allo stesso modo 4.0 Internazionale""",https://creativecommons.org/licenses/by-nc-sa/4.0/,data/local/liber_liber/fulltext_probe_v1/texts/ll_2344215.txt,d844e0b8f2e6bb8541ca899f2d6e469cd8226dc166ca7b33affe92ff6f5e1891,104308,0,104308,0,0,0,inactive_pending_cross_archive_freeze,not_materialized_excluded_or_sonnet_only,,,,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
ll:2344340,2344340,Novelle,Cesare Balbo,https://liberliber.it/autori/autori-b/cesare-balbo/novelle/,"Novelle / Cesare Balbo - Leipzig : F. A. Brockhaus, 1877 - 280 p. ; 18 cm",nineteenth_century,nineteenth_century_bridge,nineteenth_century_bridge,exclude_cross_corpus_duplicate_candidate,exclude_canonical_cross_corpus_duplicate,existing_corpus_has_canonical_complete_text,exclude_complete_source,gutenberg_previous_pool:pg39658;gutenberg_resolved:39658,gutenberg_previous_pool:pg39658;gutenberg_resolved:39658,"Creative Commons ""Attribuzione - Non commerciale - Condividi allo stesso modo 4.0 Internazionale""",https://creativecommons.org/licenses/by-nc-sa/4.0/,data/local/liber_liber/fulltext_probe_v1/texts/ll_2344340.txt,e831602c4b2218bd8192a568ffdd36f4954fe1532d0af466482bd9c2d2373ecd,569824,0,569824,0,0,0,inactive_pending_cross_archive_freeze,not_materialized_excluded_or_sonnet_only,,,,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
ll:2344386,2344386,Capitan Dodero,Anton Giulio Barrili,https://liberliber.it/autori/autori-b/anton-giulio-barrili/capitan-dodero/,"Capitan Dodero : novella / di Anton Giulio Barrili. 2. ed.. - Milano : E. Treves, 1872. - 131 p. ; 16 cm.",nineteenth_century,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_extraction_audit,eligible_inactive_processed_build,quality_and_rights_gates_pass,preserve_probe_cleaned_primary_text,,,"Creative Commons ""Attribuzione - Non commerciale - Condividi allo stesso modo 4.0 Internazionale""",https://creativecommons.org/licenses/by-nc-sa/4.0/,data/local/liber_liber/fulltext_probe_v1/texts/ll_2344386.txt,409e606b2eb3c01141677e74ac2c1db05d742e3aea89294e2418fc84813abace,139924,139924,0,0,0,0,inactive_pending_cross_archive_freeze,text_materialized_inactive,data/processed/liber_liber_resolved_v1/nineteenth_century_bridge/part-0001.txt,1515186,1656845,139924,141659,409e606b2eb3c01141677e74ac2c1db05d742e3aea89294e2418fc84813abace
ll:2344389,2344389,Con Garibaldi alle porte di Roma,Anton Giulio Barrili,https://liberliber.it/autori/autori-b/anton-giulio-barrili/con-garibaldi-alle-porte-di-roma/,"Con Garibaldi alle porte di Roma : 1867 : ricordi e note / di Anton Giulio Barrili. - Milano : Treves, [1895]. - 288 p. ; 15 cm. - Data della pref.. - CUBI 58136. - [BNI] 1895 9197.",nineteenth_century,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_extraction_audit,eligible_inactive_processed_build,quality_and_rights_gates_pass,preserve_probe_cleaned_primary_text,,,"Creative Commons ""Attribuzione - Non commerciale - Condividi allo stesso modo 4.0 Internazionale""",https://creativecommons.org/licenses/by-nc-sa/4.0/,data/local/liber_liber/fulltext_probe_v1/texts/ll_2344389.txt,e31d43f57dd9e13353abdc5d8380ac604240e169e8a65be20cce388c88d24c79,255388,255388,0,0,0,0,inactive_pending_cross_archive_freeze,text_materialized_inactive,data/processed/liber_liber_resolved_v1/nineteenth_century_bridge/part-0001.txt,1656846,1913787,255388,256941,e31d43f57dd9e13353abdc5d8380ac604240e169e8a65be20cce388c88d24c79
ll:2344496,2344496,Ciondolino,Luigi Bertelli (detto Vamba),https://liberliber.it/autori/autori-b/luigi-bertelli-detto-vamba/ciondolino/,"Ciondolino : Libro per ragazzi / Vamba (Luigi Bertelli) ; Con 66 tavole in tricromia e 300 disegni originali di Attilio Mussino. - Firenze : R. Bemporad e Figlio Edit. Tip., 1931. – 327 p. : ill. ; 19 cm",nineteenth_century,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_extraction_audit,eligible_inactive_processed_build,quality_and_rights_gates_pass,preserve_probe_cleaned_primary_text,,,"Creative Commons ""Attribuzione - Non commerciale - Condividi allo stesso modo 4.0 Internazionale""",https://creativecommons.org/licenses/by-nc-sa/4.0/,data/local/liber_liber/fulltext_probe_v1/texts/ll_2344496.txt,6fe820b270ec68f6aa9c643250cb1c12dd2e2f72deaad354339f65bc39602c8a,317449,317449,0,0,0,0,inactive_pending_cross_archive_freeze,text_materialized_inactive,data/processed/liber_liber_resolved_v1/nineteenth_century_bridge/part-0001.txt,1913788,2241321,317449,327533,6fe820b270ec68f6aa9c643250cb1c12dd2e2f72deaad354339f65bc39602c8a
ll:2344791,2344791,Racconti storici e morali,Cesare Cantù,https://liberliber.it/autori/autori-c/cesare-cantu/racconti-storici-e-morali/,"Racconti storici e morali / di Cesare Cantù - Milano : Libreria editrice di educazione e d'istruzione di Paolo Carrara, 1878 - 334 p. : ill. ; 19 cm.",nineteenth_century,nineteenth_century_bridge,nineteenth_century_bridge,exclude_cross_corpus_duplicate_candidate,exclude_canonical_cross_corpus_duplicate,existing_corpus_has_canonical_complete_text,exclude_complete_source,gutenberg_previous_pool:pg45803;gutenberg_resolved:45803,gutenberg_previous_pool:pg45803;gutenberg_resolved:45803,"Creative Commons ""Attribuzione - Non commerciale - Condividi allo stesso modo 4.0 Internazionale""",https://creativecommons.org/licenses/by-nc-sa/4.0/,data/local/liber_liber/fulltext_probe_v1/texts/ll_2344791.txt,4cb834fa4d9f2912e26cecb70141cb1d54706df861c915c39baed0dff280d7ea,452521,0,452521,0,0,0,inactive_pending_cross_archive_freeze,not_materialized_excluded_or_sonnet_only,,,,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
ll:2344812,2344812,Il Drago e cinque altre novelle per fanciulli,Luigi Capuana,https://liberliber.it/autori/autori-c/luigi-capuana/il-drago-e-cinque-altre-novelle-per-fanciulli/,"Il drago e cinque altre novelle pei fanciulli / Luigi Capuana. - 2. ed. - Torino : G. B. Paravia, 1907. - 95 p. ; 20 cm. - [BNI] 1933 9304.",nineteenth_century,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_extraction_audit,eligible_inactive_processed_build,quality_and_rights_gates_pass,preserve_probe_cleaned_primary_text,,,"Creative Commons ""Attribuzione - Non commerciale - Condividi allo stesso modo 4.0 Internazionale""",https://creativecommons.org/licenses/by-nc-sa/4.0/,data/local/liber_liber/fulltext_probe_v1/texts/ll_2344812.txt,d58e1d3c363597113e20d1d5754fb1445a0a7ce29fc0b298709f29f921549ec1,106754,106754,0,0,0,0,inactive_pending_cross_archive_freeze,text_materialized_inactive,data/processed/liber_liber_resolved_v1/nineteenth_century_bridge/part-0001.txt,2241322,2350503,106754,109181,d58e1d3c363597113e20d1d5754fb1445a0a7ce29fc0b298709f29f921549ec1
ll:2344830,2344830,Schiaccianoci ed altri racconti,Luigi Capuana,https://liberliber.it/autori/autori-c/luigi-capuana/schiaccianoci-ed-altri-racconti/,"Schiaccianoci ed altri racconti / Luigi Capuana ; illustrazioni di Carlo Chiostri. - 4. ed. - Firenze : Marzocco, 1940. - 199 p. : ill. ; 19 cm. - (Biblioteca Marzocco per i ragazzi).)",nineteenth_century,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_extraction_audit,eligible_inactive_processed_build,quality_and_rights_gates_pass,preserve_probe_cleaned_primary_text,,,"Creative Commons ""Attribuzione - Non commerciale - Condividi allo stesso modo 4.0 Internazionale""",https://creativecommons.org/licenses/by-nc-sa/4.0/,data/local/liber_liber/fulltext_probe_v1/texts/ll_2344830.txt,666d1e887e1fb9bec57faaab3a19a0904b3e2bae97936f58c6111ec22103351e,184963,184963,0,0,0,0,inactive_pending_cross_archive_freeze,text_materialized_inactive,data/processed/liber_liber_resolved_v1/nineteenth_century_bridge/part-0001.txt,2350504,2539374,184963,188870,666d1e887e1fb9bec57faaab3a19a0904b3e2bae97936f58c6111ec22103351e
ll:2344833,2344833,Tutte le fiabe,Luigi Capuana,https://liberliber.it/autori/autori-c/luigi-capuana/tutte-le-fiabe/,"Tutte le fiabe / Luigi Capuana ; introduzione di Giulio Cattaneo. – Roma : Newton, 1992. - 594 p. ; 22 cm",nineteenth_century,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_after_bounded_review,eligible_inactive_processed_build,quality_and_rights_gates_pass,preserve_probe_cleaned_primary_text,,,"Creative Commons ""Attribuzione - Non commerciale - Condividi allo stesso modo 4.0 Internazionale""",https://creativecommons.org/licenses/by-nc-sa/4.0/,data/local/liber_liber/fulltext_probe_v1/texts/ll_2344833.txt,cdd9520ec692adb46e6e2a6e0a636eb1c7afa42e11566a270d95af3f50d6fbc9,1074505,1074505,0,0,0,0,inactive_pending_cross_archive_freeze,text_materialized_inactive,data/processed/liber_liber_resolved_v1/nineteenth_century_bridge/part-0001.txt,2539375,3636549,1074505,1097174,cdd9520ec692adb46e6e2a6e0a636eb1c7afa42e11566a270d95af3f50d6fbc9
ll:2344854,2344854,Rime e ritmi,Giosuè Carducci,https://liberliber.it/autori/autori-c/giosue-carducci/rime-e-ritmi/,"Rime e ritmi / G Carducci ; A cura di L Banfi. - Milano : Mursia, 1987 (copyr). - XXXIII,180p ; 18cm.",nineteenth_century,historical_non_sonnet_poetry,historical_non_sonnet_poetry,quarantine_embedded_duplicate_segments_before_activation,exclude_composite_source_covered_by_existing_corpora,two_bibit_records_cover_primary_collection_and_remaining_fragments_are_headings_or_three_line_congedo,exclude_complete_composite_source_after_two_segment_canonicalization,bibit:bibit000521;bibit:bibit001121,bibit:bibit000521;bibit:bibit001121,"Creative Commons ""Attribuzione - Non commerciale - Condividi allo stesso modo 4.0 Internazionale""",https://creativecommons.org/licenses/by-nc-sa/4.0/,data/local/liber_liber/fulltext_probe_v1/texts/ll_2344854.txt,20a61f45d237e369aaafd84e8de7988455d3b5bf390170fc3bea125d7f94fc34,53433,0,53433,0,0,0,inactive_pending_cross_archive_freeze,not_materialized_excluded_or_sonnet_only,,,,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
ll:2344942,2344942,Sonetti,Angelo Cenni,https://liberliber.it/autori/autori-c/angelo-cenni/sonetti/,"Sonetti del Burchiello del Bellincioni e d'altri poeti fiorentini alla burchiellesca. - In Londra [i. e. Lucca ; Pisa], 1757. - VIII, XVI, 295, [1], XX, 80 p., [2] c. di tav. : front. e ritr. calcogr. ; 8°.",origins_through_1800,standard_sonnets,historical_non_sonnet_poetry,quality_pass_pending_extraction_audit,eligible_inactive_processed_build,source_title_sonetti_but_units_are_17_or_20_line_caudate_riddles,retain_as_historical_non_sonnet_poetry_no_target_form_activation,,,"Creative Commons ""Attribuzione - Non commerciale - Condividi allo stesso modo 4.0 Internazionale""",https://creativecommons.org/licenses/by-nc-sa/4.0/,data/local/liber_liber/fulltext_probe_v1/texts/ll_2344942.txt,914888c9d087c753a021d3757a26e9b2f71491fc496ebba07a5c380ac6f8ee3a,27512,27512,0,0,0,0,inactive_pending_cross_archive_freeze,text_materialized_inactive,data/processed/liber_liber_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,455052,482834,27512,27782,914888c9d087c753a021d3757a26e9b2f71491fc496ebba07a5c380ac6f8ee3a
ll:2344960,2344960,L'eredità Ferramonti,Gaetano Carlo Chelli,https://liberliber.it/autori/autori-c/gaetano-carlo-chelli/leredita-ferramonti/,"L'eredità Ferramonti / Gaetano Carlo Chelli ; nota introduttiva di Roberto Bigazzi. - Torino : Einaudi, 1972. - XXIX, 210 p. ; 20 cm. - (Centopagine ; 19).) - [BNI] 731683.",nineteenth_century,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_extraction_audit,eligible_inactive_processed_build,quality_and_rights_gates_pass,preserve_probe_cleaned_primary_text,,,"Creative Commons ""Attribuzione - Non commerciale - Condividi allo stesso modo 4.0 Internazionale""",https://creativecommons.org/licenses/by-nc-sa/4.0/,data/local/liber_liber/fulltext_probe_v1/texts/ll_2344960.txt,f0becb4542edd2b20a9b7e76831286fc6af4a836daf6f116d406e9e3ca5296a7,380977,380977,0,0,0,0,inactive_pending_cross_archive_freeze,text_materialized_inactive,data/processed/liber_liber_resolved_v1/nineteenth_century_bridge/part-0001.txt,3636550,4021794,380977,385244,f0becb4542edd2b20a9b7e76831286fc6af4a836daf6f116d406e9e3ca5296a7
ll:2344978,2344978,Fiabe abruzzesi,Domenico Ciampoli,https://liberliber.it/autori/autori-c/domenico-ciampoli/fiabe-abruzzesi/,"Fiabe abruzzesi / Domenico Ciampoli. - Lecce : S. Ammirato, 1880. - 81 p. ; 18 cm. - Contiene: La rupe della Zita ; La maggiorana ; Asilo ; Il poema di Corradino ; Il duca zoppo..",nineteenth_century,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_extraction_audit,eligible_inactive_processed_build,quality_and_rights_gates_pass,preserve_probe_cleaned_primary_text,,,"Creative Commons ""Attribuzione - Non commerciale - Condividi allo stesso modo 4.0 Internazionale""",https://creativecommons.org/licenses/by-nc-sa/4.0/,data/local/liber_liber/fulltext_probe_v1/texts/ll_2344978.txt,3198798dad5432c5d462363bc902043cf17bee8c2b5486903d5ba3ecc026c164,53231,53231,0,0,0,0,inactive_pending_cross_archive_freeze,text_materialized_inactive,data/processed/liber_liber_resolved_v1/nineteenth_century_bridge/part-0001.txt,4021795,4075955,53231,54160,3198798dad5432c5d462363bc902043cf17bee8c2b5486903d5ba3ecc026c164
ll:2345022,2345022,Pinocchio,Carlo Collodi (alias Carlo Lorenzini),https://liberliber.it/autori/autori-c/carlo-collodi-alias-carlo-lorenzini/pinocchio/,"Le avventure di Pinocchio : storia di un burattino / di Carlo Collodi ; illustrata da Enrico Mazzanti. – 2a edizione. – Milano : Rizzoli Editore, Milano, 1949.",nineteenth_century,nineteenth_century_bridge,nineteenth_century_bridge,exclude_cross_corpus_duplicate_candidate,exclude_canonical_cross_corpus_duplicate,existing_corpus_has_canonical_complete_text,exclude_complete_source,bibit:bibit000139;gutenberg_previous_pool:pg52484,bibit:bibit000139;gutenberg_previous_pool:pg52484,"Creative Commons ""Attribuzione - Non commerciale - Condividi allo stesso modo 4.0 Internazionale""",https://creativecommons.org/licenses/by-nc-sa/4.0/,data/local/liber_liber/fulltext_probe_v1/texts/ll_2345022.txt,116126d1ab6989350fcecd6b3b4c730fa9489bb6b4c68dbf99e0606cc591cfce,45234,0,45234,0,0,0,inactive_pending_cross_archive_freeze,not_materialized_excluded_or_sonnet_only,,,,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
