work_root_id,root_title,source_archive,source_url,author_evidence,period_bucket,input_role,final_role,direct_scan_title,scan_rights_id,final_decision,resolution_reason,canonical_reference_ids,removed_reference_ids,rights_decision,activation_status,artifact_status,source_cache_path,source_sha256,source_character_count,retained_source_character_count,excluded_source_character_count,shard_path,byte_start,byte_end,cleaned_character_count,cleaned_byte_count,cleaned_sha256
itws:746964,Se parte del vedere i' ho mancato,Italian Wikisource,https://it.wikisource.org/wiki/Se_parte_del_vedere_i'_ho_mancato,Pieraccio Tedaldi,origins_through_1800,historical_non_sonnet_poetry,historical_non_sonnet_poetry,"AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. II, 1920 – BEIC 1928827.djvu",itws-scan:600610,exclude_internal_exact_duplicate,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,itws:746963,,rights_pass,inactive_pending_cross_archive_freeze,not_materialized_excluded_or_sonnet_only,data/local/wikisource/page_extraction_v1/root_texts/itws_746964.txt,a05a3b748905be9bf3b4fded9adc1bd514dc03aeecb7163c90dae307fb9a3688,1139,0,1139,,,,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
itws:746965,"Santa Lucia, per tua virginitate",Italian Wikisource,"https://it.wikisource.org/wiki/Santa_Lucia,_per_tua_virginitate",Pieraccio Tedaldi,origins_through_1800,historical_non_sonnet_poetry,historical_non_sonnet_poetry,"AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. II, 1920 – BEIC 1928827.djvu",itws-scan:600610,eligible_inactive_processed_build,"Rights, quality, canonicalization, and protected-material gates passed.",,,rights_pass,inactive_pending_cross_archive_freeze,text_materialized_inactive,data/local/wikisource/page_extraction_v1/root_texts/itws_746965.txt,e7a35a8fe0536694ed7b6d4ac868a269c43ac844c362c18f000c168d20ddd9e3,1101,92,1009,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,1514329,1514421,92,92,c0fdeaae44f5c6c1a384607ca8823862e1be96e012f2df31ac6a86d4aed6af5f
itws:746966,"Deh, vergine Maria, che incarnasti",Italian Wikisource,"https://it.wikisource.org/wiki/Deh,_vergine_Maria,_che_incarnasti",Pieraccio Tedaldi,origins_through_1800,historical_non_sonnet_poetry,historical_non_sonnet_poetry,"AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. II, 1920 – BEIC 1928827.djvu",itws-scan:600610,exclude_internal_exact_duplicate,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,itws:746965,,rights_pass,inactive_pending_cross_archive_freeze,not_materialized_excluded_or_sonnet_only,data/local/wikisource/page_extraction_v1/root_texts/itws_746966.txt,e7a35a8fe0536694ed7b6d4ac868a269c43ac844c362c18f000c168d20ddd9e3,1101,0,1101,,,,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
itws:746967,Io vo in me gramo spesso ripetendo,Italian Wikisource,https://it.wikisource.org/wiki/Io_vo_in_me_gramo_spesso_ripetendo,Pieraccio Tedaldi,origins_through_1800,historical_non_sonnet_poetry,historical_non_sonnet_poetry,"AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. II, 1920 – BEIC 1928827.djvu",itws-scan:600610,eligible_inactive_processed_build,"Rights, quality, canonicalization, and protected-material gates passed.",,,rights_pass,inactive_pending_cross_archive_freeze,text_materialized_inactive,data/local/wikisource/page_extraction_v1/root_texts/itws_746967.txt,21f5f9b31c01c765f43803334163a511f5de4f9b0996ed23ac9d95eeb024893e,1127,85,1042,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,1514422,1514510,85,88,50f91ac3235e4f5150232b57a0aed90d4ab81a3e3fc9ca5839b56d1465e3edf4
itws:746968,"Mia colpa e colpa e colpa, Iesu Cristo",Italian Wikisource,"https://it.wikisource.org/wiki/Mia_colpa_e_colpa_e_colpa,_Iesu_Cristo",Pieraccio Tedaldi,origins_through_1800,historical_non_sonnet_poetry,historical_non_sonnet_poetry,"AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. II, 1920 – BEIC 1928827.djvu",itws-scan:600610,exclude_internal_exact_duplicate,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,itws:746967,,rights_pass,inactive_pending_cross_archive_freeze,not_materialized_excluded_or_sonnet_only,data/local/wikisource/page_extraction_v1/root_texts/itws_746968.txt,21f5f9b31c01c765f43803334163a511f5de4f9b0996ed23ac9d95eeb024893e,1127,0,1127,,,,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
itws:746969,"Bindo, e' non par che per me truovi foglio",Italian Wikisource,"https://it.wikisource.org/wiki/Bindo,_e'_non_par_che_per_me_truovi_foglio",Pieraccio Tedaldi,origins_through_1800,historical_non_sonnet_poetry,historical_non_sonnet_poetry,"AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. II, 1920 – BEIC 1928827.djvu",itws-scan:600610,eligible_sonnets_only_inactive,Duplicate broader remainder excluded; unique verified sonnet artifacts remain eligible and inactive.,itws:746970,,rights_pass,inactive_pending_cross_archive_freeze,not_materialized_excluded_or_sonnet_only,data/local/wikisource/page_extraction_v1/root_texts/itws_746969.txt,57cce7074e52cdf64072d5eb7d71907d689d9e8a9fb7fe991cfdf62e6964a262,1146,0,1146,,,,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
itws:746970,Per che io non vi scriva como soglio,Italian Wikisource,https://it.wikisource.org/wiki/Per_che_io_non_vi_scriva_como_soglio,Pieraccio Tedaldi,origins_through_1800,historical_non_sonnet_poetry,historical_non_sonnet_poetry,"AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. II, 1920 – BEIC 1928827.djvu",itws-scan:600610,eligible_inactive_processed_build,"Rights, quality, canonicalization, and protected-material gates passed.",,,rights_pass,inactive_pending_cross_archive_freeze,text_materialized_inactive,data/local/wikisource/page_extraction_v1/root_texts/itws_746970.txt,572064091cd121cdbba8cd49db68ed3fca578bead57b72198684757fddd66c87,691,691,0,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,1514511,1515232,692,721,b76045b88a397ba8ee72c3f7ebe9bf50417c53f7c9263c76c489dea9695afdd9
itws:746971,"Lo nome a voi si face, ser Pacino",Italian Wikisource,"https://it.wikisource.org/wiki/Lo_nome_a_voi_si_face,_ser_Pacino",,origins_through_1800,historical_non_sonnet_poetry,historical_non_sonnet_poetry,"AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. II, 1920 – BEIC 1928827.djvu",itws-scan:600610,eligible_inactive_processed_build,"Rights, quality, canonicalization, and protected-material gates passed.",,,rights_pass,inactive_pending_cross_archive_freeze,text_materialized_inactive,data/local/wikisource/page_extraction_v1/root_texts/itws_746971.txt,85305f23916686ea740d32bdf4b83a16fbaaacf2eaab227da1221fdbdd3412ff,577,74,503,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,1515233,1515306,73,73,4422bdddc9e6a61a2fdac8f8fb3fbbb658d6348ab09b2b6823799b5f3138ecf8
itws:746972,"Non ti bisogna, Giacomon piovano",Italian Wikisource,"https://it.wikisource.org/wiki/Non_ti_bisogna,_Giacomon_piovano",,origins_through_1800,historical_non_sonnet_poetry,historical_non_sonnet_poetry,"AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. II, 1920 – BEIC 1928827.djvu",itws-scan:600610,exclude_unresolved_markup,Unknown markup may contain or corrupt primary text.,,,rights_pass,inactive_pending_cross_archive_freeze,not_materialized_excluded_or_sonnet_only,data/local/wikisource/page_extraction_v1/root_texts/itws_746972.txt,14e72a8d9d81f089158c2fd657d9ad010586d5f84ed5b7c3e3902eb4549283ac,803,0,803,,,,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
itws:746973,Di penne di paone e d'altre assai,Italian Wikisource,https://it.wikisource.org/wiki/Di_penne_di_paone_e_d'altre_assai,,origins_through_1800,historical_non_sonnet_poetry,historical_non_sonnet_poetry,"AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. II, 1920 – BEIC 1928827.djvu",itws-scan:600610,exclude_unresolved_markup,Unknown markup may contain or corrupt primary text.,,,rights_pass,inactive_pending_cross_archive_freeze,not_materialized_excluded_or_sonnet_only,data/local/wikisource/page_extraction_v1/root_texts/itws_746973.txt,14e72a8d9d81f089158c2fd657d9ad010586d5f84ed5b7c3e3902eb4549283ac,803,0,803,,,,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
itws:746974,"Messer Neri Picchili, se mai m'adeschi",Italian Wikisource,"https://it.wikisource.org/wiki/Messer_Neri_Picchili,_se_mai_m'adeschi",,origins_through_1800,historical_non_sonnet_poetry,historical_non_sonnet_poetry,"AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. II, 1920 – BEIC 1928827.djvu",itws-scan:600610,eligible_inactive_processed_build,"Rights, quality, canonicalization, and protected-material gates passed.",,,rights_pass,inactive_pending_cross_archive_freeze,text_materialized_inactive,data/local/wikisource/page_extraction_v1/root_texts/itws_746974.txt,89ef4657d08e6635aaf1535b7d6ccdd842ded53338488655ccd39d5a89d150fd,1171,124,1047,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,1515307,1515433,124,126,93fc22e2201bd0d464cb348a16e418782e6d9d11be7963b20d5bb638e0a27509
itws:746975,Chi cacciasse di Colle i Tancredeschi,Italian Wikisource,https://it.wikisource.org/wiki/Chi_cacciasse_di_Colle_i_Tancredeschi,,origins_through_1800,historical_non_sonnet_poetry,historical_non_sonnet_poetry,"AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. II, 1920 – BEIC 1928827.djvu",itws-scan:600610,exclude_internal_exact_duplicate,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,itws:746974,,rights_pass,inactive_pending_cross_archive_freeze,not_materialized_excluded_or_sonnet_only,data/local/wikisource/page_extraction_v1/root_texts/itws_746975.txt,89ef4657d08e6635aaf1535b7d6ccdd842ded53338488655ccd39d5a89d150fd,1171,0,1171,,,,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
itws:746976,Tutto mi strugge l'animo una vecchia,Italian Wikisource,https://it.wikisource.org/wiki/Tutto_mi_strugge_l'animo_una_vecchia,,origins_through_1800,historical_non_sonnet_poetry,historical_non_sonnet_poetry,"AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. II, 1920 – BEIC 1928827.djvu",itws-scan:600610,eligible_inactive_processed_build,"Rights, quality, canonicalization, and protected-material gates passed.",,,rights_pass,inactive_pending_cross_archive_freeze,text_materialized_inactive,data/local/wikisource/page_extraction_v1/root_texts/itws_746976.txt,b73fbd855bbc4e5bdabf22e62ad4a83783665d3b8a47bb54bbbf591c50124785,1190,106,1084,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,1515434,1515549,109,115,9beae3594aac98d06a0f1b66098680274c36c8fb53b61b47821b103c43c0f058
itws:746977,"Mandarti poss'io 'l sangue, 'n una secchia",Italian Wikisource,"https://it.wikisource.org/wiki/Mandarti_poss'io_'l_sangue,_'n_una_secchia",,origins_through_1800,historical_non_sonnet_poetry,historical_non_sonnet_poetry,"AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. II, 1920 – BEIC 1928827.djvu",itws-scan:600610,exclude_internal_exact_duplicate,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,itws:746976,,rights_pass,inactive_pending_cross_archive_freeze,not_materialized_excluded_or_sonnet_only,data/local/wikisource/page_extraction_v1/root_texts/itws_746977.txt,b73fbd855bbc4e5bdabf22e62ad4a83783665d3b8a47bb54bbbf591c50124785,1190,0,1190,,,,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
itws:746978,"Guelfi, il gran prence nobil di Sterricco",Italian Wikisource,"https://it.wikisource.org/wiki/Guelfi,_il_gran_prence_nobil_di_Sterricco",,origins_through_1800,historical_non_sonnet_poetry,historical_non_sonnet_poetry,"AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. II, 1920 – BEIC 1928827.djvu",itws-scan:600610,eligible_inactive_processed_build,"Rights, quality, canonicalization, and protected-material gates passed.",,,rights_pass,inactive_pending_cross_archive_freeze,text_materialized_inactive,data/local/wikisource/page_extraction_v1/root_texts/itws_746978.txt,06246173449a79ac45cd49dd9dc42b6bd634810733cec0704abf60abda838540,1162,137,1025,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,1515550,1515689,137,139,c7d841ccfcdd0758d77a7d1cab9895c6a90f9004277b7570e6dca6b62baab592
itws:746979,Millitrecento cum trentatri anni,Italian Wikisource,https://it.wikisource.org/wiki/Millitrecento_cum_trentatri_anni,,origins_through_1800,historical_non_sonnet_poetry,historical_non_sonnet_poetry,"AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. II, 1920 – BEIC 1928827.djvu",itws-scan:600610,exclude_internal_exact_duplicate,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,itws:746978,,rights_pass,inactive_pending_cross_archive_freeze,not_materialized_excluded_or_sonnet_only,data/local/wikisource/page_extraction_v1/root_texts/itws_746979.txt,06246173449a79ac45cd49dd9dc42b6bd634810733cec0704abf60abda838540,1162,0,1162,,,,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
itws:746980,Il lion di Firenze è migliorato,Italian Wikisource,https://it.wikisource.org/wiki/Il_lion_di_Firenze_%C3%A8_migliorato,,origins_through_1800,historical_non_sonnet_poetry,historical_non_sonnet_poetry,"AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. II, 1920 – BEIC 1928827.djvu",itws-scan:600610,eligible_inactive_processed_build,"Rights, quality, canonicalization, and protected-material gates passed.",,,rights_pass,inactive_pending_cross_archive_freeze,text_materialized_inactive,data/local/wikisource/page_extraction_v1/root_texts/itws_746980.txt,b0df89ed7f8b93c06190101608097078dbf9709fc1f56fe0a4e8efafdb14eac1,914,914,0,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,1515690,1516649,915,959,1aab8cde4dcda62c377225e30dff9b48c3e244c26fca40ce57313dee8fdb43e7
itws:746981,"Morte, nimica del guelfo verace",Italian Wikisource,"https://it.wikisource.org/wiki/Morte,_nimica_del_guelfo_verace",,origins_through_1800,historical_non_sonnet_poetry,historical_non_sonnet_poetry,"AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. II, 1920 – BEIC 1928827.djvu",itws-scan:600610,eligible_inactive_processed_build,"Rights, quality, canonicalization, and protected-material gates passed.",,,rights_pass,inactive_pending_cross_archive_freeze,text_materialized_inactive,data/local/wikisource/page_extraction_v1/root_texts/itws_746981.txt,849c2c0a693a866f9eac3343b0160e582654544013514dd477746cde27e8922c,660,660,0,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,1516650,1517335,661,685,135a054942fc41622c0fad3e2c72e14377bff5bde979286d9d163e518e416b99
itws:746982,Viva il pugliese e 'l còrso e 'l romagnuolo,Italian Wikisource,https://it.wikisource.org/wiki/Viva_il_pugliese_e_'l_c%C3%B2rso_e_'l_romagnuolo,,origins_through_1800,historical_non_sonnet_poetry,historical_non_sonnet_poetry,"AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. II, 1920 – BEIC 1928827.djvu",itws-scan:600610,eligible_inactive_processed_build,"Rights, quality, canonicalization, and protected-material gates passed.",,,rights_pass,inactive_pending_cross_archive_freeze,text_materialized_inactive,data/local/wikisource/page_extraction_v1/root_texts/itws_746982.txt,2e1547163e5339f1e2974b38ffd78f18212aeb10f12b62d2c27f383d2cee9bad,1102,1102,0,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,1517336,1518486,1103,1150,a2e7470a721ed5c7c02e06bbeb82d8acee55ef02f935b023a17dfaf0324eb30d
itws:746983,San Marco e santa Zita e san Friáno,Italian Wikisource,https://it.wikisource.org/wiki/San_Marco_e_santa_Zita_e_san_Fri%C3%A1no,,origins_through_1800,historical_non_sonnet_poetry,historical_non_sonnet_poetry,"AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. II, 1920 – BEIC 1928827.djvu",itws-scan:600610,eligible_inactive_processed_build,"Rights, quality, canonicalization, and protected-material gates passed.",,,rights_pass,inactive_pending_cross_archive_freeze,text_materialized_inactive,data/local/wikisource/page_extraction_v1/root_texts/itws_746983.txt,8aaf06bc507c5d9a146da60c167713e46aef1a78cd92a80703942650e0199f49,1019,1019,0,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,1518487,1519539,1020,1052,07b067b05a783323172008ce1a1aaaa79e427ff2adc37c90152d3b07b9cc3df6
itws:746984,"Nati di pescatori, o gente bretta",Italian Wikisource,"https://it.wikisource.org/wiki/Nati_di_pescatori,_o_gente_bretta",,origins_through_1800,historical_non_sonnet_poetry,historical_non_sonnet_poetry,"AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. II, 1920 – BEIC 1928827.djvu",itws-scan:600610,eligible_inactive_processed_build,"Rights, quality, canonicalization, and protected-material gates passed.",,,rights_pass,inactive_pending_cross_archive_freeze,text_materialized_inactive,data/local/wikisource/page_extraction_v1/root_texts/itws_746984.txt,6994e9567bb96f891293f511d4d48311d85a6f9c9f2ace8a04d207759298d69d,536,536,0,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,1519540,1520092,537,552,cfab245a21e5ab61fb479da5656a4ef3d6026d4ffd9daf498776301ace11ed0e
itws:746996,"Amico, il mondo è oggi a tal venuto (Laterza, 1920)",Italian Wikisource,"https://it.wikisource.org/wiki/Amico,_il_mondo_%C3%A8_oggi_a_tal_venuto_(Laterza,_1920)",Pieraccio Tedaldi,origins_through_1800,historical_non_sonnet_poetry,historical_non_sonnet_poetry,"AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. II, 1920 – BEIC 1928827.djvu",itws-scan:600610,eligible_inactive_processed_build,"Rights, quality, canonicalization, and protected-material gates passed.",,,rights_pass,inactive_pending_cross_archive_freeze,text_materialized_inactive,data/local/wikisource/page_extraction_v1/root_texts/itws_746996.txt,20421542efd94f7ceddae7ff52a2dc4ff2bc60e60bbe041b2f344aea2a7f3b68,638,638,0,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,1520093,1520745,639,652,2ef8b103abfe703ccd07657128da9b43792c763aa4eb4f4a05b9bef06a264dd6
itws:747101,Saggi di Agricoltura (1810),Italian Wikisource,https://it.wikisource.org/wiki/Saggi_di_Agricoltura_(1810),Giovan Battista Landeschi,nineteenth_century,nineteenth_century_bridge,nineteenth_century_bridge,Landeschi Saggi di Agricoltura 1810.pdf,itws-scan:466278,exclude_quality_language_or_editorial_hold,"Non-removable quality, language-variety, transcription-gap, or editorial evidence remains.",,,rights_pass,inactive_pending_cross_archive_freeze,not_materialized_excluded_or_sonnet_only,data/local/wikisource/page_extraction_v1/root_texts/itws_747101.txt,c14d508cc78566b7c9b8bffb6dededd87c01ffceed39662e6365e696fcbdb409,54,0,54,,,,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
itws:747553,"Tragedie (Alfieri, 1783), Volume I",Italian Wikisource,"https://it.wikisource.org/wiki/Tragedie_(Alfieri,_1783),_Volume_I",Vittorio Alfieri,origins_through_1800,historical_general,historical_general,"Alfieri - Tragedie, Siena 1783, I.djvu",itws-scan:686091,eligible_inactive_processed_build,"Rights, quality, canonicalization, and protected-material gates passed.",,,rights_pass,inactive_pending_cross_archive_freeze,text_materialized_inactive,data/local/wikisource/page_extraction_v1/root_texts/itws_747553.txt,d35d29daed1e809a9585dded8828a43792a0e68f87178320244e8fabe0ada7b9,240,240,0,data/processed/italian_wikisource_resolved_v1/historical_general/part-0001.txt,5226744,5226985,241,241,47857111e4f893aafa51df1ebcff41f9c3db3c453d671efeb2ed9516ac906032
itws:747555,"Tragedie (Alfieri, 1783), Volume II",Italian Wikisource,"https://it.wikisource.org/wiki/Tragedie_(Alfieri,_1783),_Volume_II",Vittorio Alfieri,origins_through_1800,historical_general,historical_general,"Alfieri - Tragedie, Siena 1783, II.djvu",itws-scan:686092,eligible_inactive_processed_build,"Rights, quality, canonicalization, and protected-material gates passed.",,,rights_pass,inactive_pending_cross_archive_freeze,text_materialized_inactive,data/local/wikisource/page_extraction_v1/root_texts/itws_747555.txt,93c0195a51e0e36ab249c8af238cb60a8fc17696beb3f4584c3de4712f1fefcf,225,225,0,data/processed/italian_wikisource_resolved_v1/historical_general/part-0001.txt,5226986,5227212,226,226,d093c689189d9d58946b53c100e9428c56cdeb3263121cf3dec015284c935bda
itws:747557,"Tragedie (Alfieri, 1783), Volume III",Italian Wikisource,"https://it.wikisource.org/wiki/Tragedie_(Alfieri,_1783),_Volume_III",Vittorio Alfieri,origins_through_1800,historical_general,historical_general,"Alfieri - Tragedie, Siena 1783, III.djvu",itws-scan:686096,eligible_inactive_processed_build,"Rights, quality, canonicalization, and protected-material gates passed.",,,rights_pass,inactive_pending_cross_archive_freeze,text_materialized_inactive,data/local/wikisource/page_extraction_v1/root_texts/itws_747557.txt,fc56eafad31f10c1691a3cab00f5d56fa66609cfcf120881b6c0203d98259224,227,227,0,data/processed/italian_wikisource_resolved_v1/historical_general/part-0001.txt,5227213,5227441,228,228,32ea239c6c7a3a8cc1969f16c4b70aaace6de1e5ce5f8407960095fc2afff552
itws:750446,Il Roccolo,Italian Wikisource,https://it.wikisource.org/wiki/Il_Roccolo,Valeriano Canati,origins_through_1800,historical_non_sonnet_poetry,historical_non_sonnet_poetry,Il Roccolo.djvu,itws-scan:750379,eligible_inactive_processed_build,"Rights, quality, canonicalization, and protected-material gates passed.",,,rights_pass,inactive_pending_cross_archive_freeze,text_materialized_inactive,data/local/wikisource/page_extraction_v1/root_texts/itws_750446.txt,d915f36068873cd97a098f0d4ce62f63c4f2a0f7750060ad5f7955b79303236a,69876,69876,0,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,1520746,1592497,69877,71751,2a4c3f45bd1f7369bec0e253b2e11c99031a5edb0dd8d58bfbc39831ea49cfed
itws:750701,Vera storia di due amanti infelici ovvero Ultime lettere di Iacopo Ortis (1912),Italian Wikisource,https://it.wikisource.org/wiki/Vera_storia_di_due_amanti_infelici_ovvero_Ultime_lettere_di_Iacopo_Ortis_(1912),Ugo Foscolo,origins_through_1800,historical_general,historical_general,"Foscolo, Ugo – Prose, Vol. I, 1912 – BEIC 1822978.djvu",itws-scan:589260,exclude_quality_language_or_editorial_hold,"Non-removable quality, language-variety, transcription-gap, or editorial evidence remains.",,,rights_pass,inactive_pending_cross_archive_freeze,not_materialized_excluded_or_sonnet_only,data/local/wikisource/page_extraction_v1/root_texts/itws_750701.txt,d8bb9d04d91d14d4560199e74fa24fabdc95a56e39a6d7ef5f6159ce63431dd1,245974,0,245974,,,,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
itws:750707,Ultime lettere di Iacopo Ortis (1912),Italian Wikisource,https://it.wikisource.org/wiki/Ultime_lettere_di_Iacopo_Ortis_(1912),Ugo Foscolo,nineteenth_century,nineteenth_century_bridge,nineteenth_century_bridge,"Foscolo, Ugo – Prose, Vol. II, 1913 – BEIC 1823663.djvu",itws-scan:591217,exclude_unresolved_markup,Unknown markup may contain or corrupt primary text.,,,rights_pass,inactive_pending_cross_archive_freeze,not_materialized_excluded_or_sonnet_only,data/local/wikisource/page_extraction_v1/root_texts/itws_750707.txt,8ca0cee2886f78ae2fad080d995ca1b585c74f209ed499e5504f2e85581654ca,269347,0,269347,,,,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
itws:751254,I Marmi,Italian Wikisource,https://it.wikisource.org/wiki/I_Marmi,Anton Francesco Doni,origins_through_1800,historical_general,historical_general,"Doni, Anton Francesco – I marmi, Vol. II, 1928 – BEIC 1814755.djvu",itws-scan:610092,exclude_unresolved_markup,Unknown markup may contain or corrupt primary text.,,,rights_pass,inactive_pending_cross_archive_freeze,not_materialized_excluded_or_sonnet_only,data/local/wikisource/page_extraction_v1/root_texts/itws_751254.txt,b65ff734c2d733d7ecf8d59a424b44a8d17883ae2aa5d3da0ee9367186a9e607,988911,0,988911,,,,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
itws:751413,Poesie (Foscolo),Italian Wikisource,https://it.wikisource.org/wiki/Poesie_(Foscolo),Ugo Foscolo,nineteenth_century,nineteenth_century_bridge,nineteenth_century_bridge,"Foscolo - Poesie,1856.djvu",itws-scan:443069,eligible_inactive_processed_build,"Rights, quality, canonicalization, and protected-material gates passed.",,,rights_pass,inactive_pending_cross_archive_freeze,text_materialized_inactive,data/local/wikisource/page_extraction_v1/root_texts/itws_751413.txt,06287ddd12055f9417a990a391d2eabb763286fdec5cf6c7e026ad0260f36f06,13671,13671,0,data/processed/italian_wikisource_resolved_v1/nineteenth_century_bridge/part-0001.txt,17683137,17697064,13672,13927,e1951555c08ad46be04cdc3789c59afa7a75d7880b51b6228452bc0f3c53096d
itws:752448,"Gazzetta Musicale di Milano, 1842",Italian Wikisource,"https://it.wikisource.org/wiki/Gazzetta_Musicale_di_Milano,_1842",Autori vari,nineteenth_century,nineteenth_century_bridge,nineteenth_century_bridge,"Gazzetta Musicale di Milano, 1842.djvu",itws-scan:751533,exclude_source_rights_unresolved,Commons does not explicitly mark the exact scan file public domain and non-copyrighted.,,,rights_hold_incompatible_or_unclear_scan_license,inactive_pending_cross_archive_freeze,not_materialized_excluded_or_sonnet_only,data/local/wikisource/page_extraction_v1/root_texts/itws_752448.txt,77c180f2c3814b9e0a7c31215d77c96ce21dd72117a4d7323780bb617e244a95,2185718,0,2185718,,,,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
itws:752836,Comizio di pace,Italian Wikisource,https://it.wikisource.org/wiki/Comizio_di_pace,Mario Rapisardi,nineteenth_century,nineteenth_century_bridge,nineteenth_century_bridge,Opere di Mario Rapisardi 5.djvu,itws-scan:208038,eligible_inactive_processed_build,"Rights, quality, canonicalization, and protected-material gates passed.",,,rights_pass,inactive_pending_cross_archive_freeze,text_materialized_inactive,data/local/wikisource/page_extraction_v1/root_texts/itws_752836.txt,da5791780be0dd6f71e153c1925ddb582263f2a92a5a1c3fe892b65249cacb11,2691,2691,0,data/processed/italian_wikisource_resolved_v1/nineteenth_century_bridge/part-0001.txt,17697065,17699837,2692,2772,eb1017547189a040e5e788745a8103e45be3b6e4e39a4446072e6150b4b7582d
itws:753369,La Merope,Italian Wikisource,https://it.wikisource.org/wiki/La_Merope,Scipione Maffei,origins_through_1800,historical_general,historical_general,"Maffei, Scipione – Opere drammatiche e poesie varie, 1928 – BEIC 1866557.djvu",itws-scan:608978,exclude_canonical_cross_corpus_duplicate,An already resolved project source contains this Wikisource root.,bibit:bibit001032,,rights_pass,inactive_pending_cross_archive_freeze,not_materialized_excluded_or_sonnet_only,data/local/wikisource/page_extraction_v1/root_texts/itws_753369.txt,d3e1c8409ed3ededa465c54eed06b6b96fb7c068bbfaff343c4df0d3628a61a0,83538,0,83538,,,,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
