left_unit_id,right_unit_id,pair_scope,left_containment,right_containment,matching_shingles,exact_normalized_text,preferred_unit_id,decision_effect
bibit:sonnet:bibit000099:sonnet_0100,bibit:sonnet:bibit001217:structural_0105,same_role,1.000000,1.000000,97,true,bibit:sonnet:bibit000099:sonnet_0100,exclude_lower_priority:bibit:sonnet:bibit001217:structural_0105
bibit:sonnet:bibit000099:sonnet_0101,bibit:sonnet:bibit001217:structural_0106,same_role,1.000000,1.000000,103,true,bibit:sonnet:bibit000099:sonnet_0101,exclude_lower_priority:bibit:sonnet:bibit001217:structural_0106
bibit:sonnet:bibit000099:sonnet_0102,bibit:sonnet:bibit001217:structural_0107,same_role,1.000000,1.000000,112,true,bibit:sonnet:bibit000099:sonnet_0102,exclude_lower_priority:bibit:sonnet:bibit001217:structural_0107
bibit:sonnet:bibit000099:sonnet_0103,bibit:sonnet:bibit001217:structural_0108,same_role,0.927928,0.927928,103,false,bibit:sonnet:bibit000099:sonnet_0103,exclude_lower_priority:bibit:sonnet:bibit001217:structural_0108
bibit:sonnet:bibit000099:sonnet_0104,bibit:sonnet:bibit001217:structural_0109,same_role,1.000000,1.000000,105,true,bibit:sonnet:bibit000099:sonnet_0104,exclude_lower_priority:bibit:sonnet:bibit001217:structural_0109
bibit:sonnet:bibit000099:sonnet_0106,bibit:sonnet:bibit000682:structural_0065,same_role,0.830000,0.838384,83,false,bibit:sonnet:bibit000099:sonnet_0106,exclude_lower_priority:bibit:sonnet:bibit000682:structural_0065
bibit:sonnet:bibit000099:sonnet_0128,bibit:sonnet:bibit000682:structural_0088,same_role,0.979798,0.979798,97,false,bibit:sonnet:bibit000099:sonnet_0128,exclude_lower_priority:bibit:sonnet:bibit000682:structural_0088
bibit:sonnet:bibit000099:sonnet_0232,bibit:sonnet:bibit000256:structural_0033,same_role,0.826531,0.826531,81,false,bibit:sonnet:bibit000099:sonnet_0232,exclude_lower_priority:bibit:sonnet:bibit000256:structural_0033
bibit:sonnet:bibit000099:sonnet_0232,bibit:sonnet:bibit001390:structural_0033,same_role,0.908163,0.908163,89,false,bibit:sonnet:bibit000099:sonnet_0232,exclude_lower_priority:bibit:sonnet:bibit001390:structural_0033
bibit:sonnet:bibit000099:sonnet_0247,bibit:sonnet:bibit000256:structural_0036,same_role,0.873786,0.873786,90,false,bibit:sonnet:bibit000099:sonnet_0247,exclude_lower_priority:bibit:sonnet:bibit000256:structural_0036
bibit:sonnet:bibit000099:sonnet_0247,bibit:sonnet:bibit001390:structural_0036,same_role,0.873786,0.873786,90,false,bibit:sonnet:bibit000099:sonnet_0247,exclude_lower_priority:bibit:sonnet:bibit001390:structural_0036
bibit:sonnet:bibit000099:sonnet_0257,bibit:sonnet:bibit000256:structural_0034,same_role,0.922330,0.922330,95,false,bibit:sonnet:bibit000099:sonnet_0257,exclude_lower_priority:bibit:sonnet:bibit000256:structural_0034
bibit:sonnet:bibit000099:sonnet_0257,bibit:sonnet:bibit001390:structural_0034,same_role,0.922330,0.922330,95,false,bibit:sonnet:bibit000099:sonnet_0257,exclude_lower_priority:bibit:sonnet:bibit001390:structural_0034
bibit:sonnet:bibit000099:sonnet_0258,bibit:sonnet:bibit000256:structural_0035,same_role,1.000000,1.000000,102,true,bibit:sonnet:bibit000099:sonnet_0258,exclude_lower_priority:bibit:sonnet:bibit000256:structural_0035
bibit:sonnet:bibit000099:sonnet_0258,bibit:sonnet:bibit001390:structural_0035,same_role,1.000000,1.000000,102,true,bibit:sonnet:bibit000099:sonnet_0258,exclude_lower_priority:bibit:sonnet:bibit001390:structural_0035
bibit:sonnet:bibit000099:sonnet_0317,bibit:sonnet:bibit000118:sonnet_0015,same_role,0.908163,0.917526,89,false,bibit:sonnet:bibit000099:sonnet_0317,exclude_lower_priority:bibit:sonnet:bibit000118:sonnet_0015
bibit:sonnet:bibit000099:sonnet_0416,bibit:sonnet:bibit000118:sonnet_0014,same_role,0.915789,0.925532,87,false,bibit:sonnet:bibit000099:sonnet_0416,exclude_lower_priority:bibit:sonnet:bibit000118:sonnet_0014
bibit:sonnet:bibit000099:sonnet_0744,bibit:sonnet:bibit000682:structural_0059,same_role,0.823529,0.823529,84,false,bibit:sonnet:bibit000099:sonnet_0744,exclude_lower_priority:bibit:sonnet:bibit000682:structural_0059
bibit:sonnet:bibit000099:structural_0002,bibit:sonnet:bibit001217:structural_0013,same_role,1.000000,1.000000,85,true,bibit:sonnet:bibit000099:structural_0002,exclude_lower_priority:bibit:sonnet:bibit001217:structural_0013
bibit:sonnet:bibit000099:structural_0003,bibit:sonnet:bibit001217:structural_0025,same_role,1.000000,1.000000,98,true,bibit:sonnet:bibit000099:structural_0003,exclude_lower_priority:bibit:sonnet:bibit001217:structural_0025
bibit:sonnet:bibit000099:structural_0004,bibit:sonnet:bibit001217:structural_0026,same_role,1.000000,1.000000,109,true,bibit:sonnet:bibit000099:structural_0004,exclude_lower_priority:bibit:sonnet:bibit001217:structural_0026
bibit:sonnet:bibit000099:structural_0005,bibit:sonnet:bibit001217:structural_0027,same_role,1.000000,1.000000,93,true,bibit:sonnet:bibit000099:structural_0005,exclude_lower_priority:bibit:sonnet:bibit001217:structural_0027
bibit:sonnet:bibit000099:structural_0015,bibit:sonnet:bibit000118:sonnet_0017,same_role,1.000000,1.000000,67,true,bibit:sonnet:bibit000099:structural_0015,exclude_lower_priority:bibit:sonnet:bibit000118:sonnet_0017
bibit:sonnet:bibit000099:structural_0032,bibit:sonnet:bibit000256:structural_0045,same_role,0.913978,0.913978,85,false,bibit:sonnet:bibit000099:structural_0032,exclude_lower_priority:bibit:sonnet:bibit000256:structural_0045
bibit:sonnet:bibit000099:structural_0032,bibit:sonnet:bibit001390:structural_0045,same_role,0.913978,0.913978,85,false,bibit:sonnet:bibit000099:structural_0032,exclude_lower_priority:bibit:sonnet:bibit001390:structural_0045
bibit:sonnet:bibit000099:structural_0034,bibit:sonnet:bibit000256:structural_0047,same_role,0.824176,0.824176,75,false,bibit:sonnet:bibit000099:structural_0034,exclude_lower_priority:bibit:sonnet:bibit000256:structural_0047
bibit:sonnet:bibit000099:structural_0034,bibit:sonnet:bibit001390:structural_0047,same_role,0.824176,0.824176,75,false,bibit:sonnet:bibit000099:structural_0034,exclude_lower_priority:bibit:sonnet:bibit001390:structural_0047
bibit:sonnet:bibit000099:structural_0035,bibit:sonnet:bibit000256:structural_0048,same_role,0.829787,0.829787,78,false,bibit:sonnet:bibit000099:structural_0035,exclude_lower_priority:bibit:sonnet:bibit000256:structural_0048
bibit:sonnet:bibit000099:structural_0035,bibit:sonnet:bibit001390:structural_0048,same_role,0.914894,0.914894,86,false,bibit:sonnet:bibit000099:structural_0035,exclude_lower_priority:bibit:sonnet:bibit001390:structural_0048
bibit:sonnet:bibit000118:sonnet_0010,bibit:sonnet:bibit000150:sonnet_0059,same_role,0.896226,0.896226,95,false,bibit:sonnet:bibit000118:sonnet_0010,exclude_lower_priority:bibit:sonnet:bibit000150:sonnet_0059
bibit:sonnet:bibit000118:sonnet_0019,bibit:sonnet:bibit001304:structural_0078,same_role,0.838710,0.838710,78,false,bibit:sonnet:bibit000118:sonnet_0019,exclude_lower_priority:bibit:sonnet:bibit001304:structural_0078
bibit:sonnet:bibit000118:sonnet_0024,bibit:sonnet:bibit000807:sonnet_0216,same_role,0.795918,0.804124,78,false,bibit:sonnet:bibit000118:sonnet_0024,exclude_right
bibit:sonnet:bibit000118:sonnet_0027,bibit:sonnet:bibit001063:sonnet_0031,same_role,0.783505,0.800000,76,false,bibit:sonnet:bibit000118:sonnet_0027,exclude_right
bibit:sonnet:bibit000118:sonnet_0054,bibit:sonnet:bibit000430:structural_0002,same_role,0.910000,0.919192,91,false,bibit:sonnet:bibit000118:sonnet_0054,exclude_lower_priority:bibit:sonnet:bibit000430:structural_0002
bibit:sonnet:bibit000192:sonnet_0018,bibit:sonnet:bibit000742:sonnet_0107,same_role,0.819149,0.827957,77,false,bibit:sonnet:bibit000192:sonnet_0018,exclude_lower_priority:bibit:sonnet:bibit000742:sonnet_0107
bibit:sonnet:bibit000256:structural_0001,bibit:sonnet:bibit001390:structural_0001,same_role,1.000000,1.000000,97,true,bibit:sonnet:bibit000256:structural_0001,exclude_lower_priority:bibit:sonnet:bibit001390:structural_0001
bibit:sonnet:bibit000256:structural_0002,bibit:sonnet:bibit001390:structural_0002,same_role,1.000000,1.000000,99,true,bibit:sonnet:bibit000256:structural_0002,exclude_lower_priority:bibit:sonnet:bibit001390:structural_0002
bibit:sonnet:bibit000256:structural_0003,bibit:sonnet:bibit001390:structural_0003,same_role,1.000000,1.000000,102,true,bibit:sonnet:bibit000256:structural_0003,exclude_lower_priority:bibit:sonnet:bibit001390:structural_0003
bibit:sonnet:bibit000256:structural_0004,bibit:sonnet:bibit001390:structural_0004,same_role,0.916667,0.916667,88,false,bibit:sonnet:bibit000256:structural_0004,exclude_lower_priority:bibit:sonnet:bibit001390:structural_0004
bibit:sonnet:bibit000256:structural_0005,bibit:sonnet:bibit001390:structural_0005,same_role,0.888889,0.888889,88,false,bibit:sonnet:bibit000256:structural_0005,exclude_lower_priority:bibit:sonnet:bibit001390:structural_0005
bibit:sonnet:bibit000256:structural_0006,bibit:sonnet:bibit001390:structural_0006,same_role,1.000000,1.000000,103,true,bibit:sonnet:bibit000256:structural_0006,exclude_lower_priority:bibit:sonnet:bibit001390:structural_0006
bibit:sonnet:bibit000256:structural_0007,bibit:sonnet:bibit001390:structural_0007,same_role,0.917526,0.917526,89,false,bibit:sonnet:bibit000256:structural_0007,exclude_lower_priority:bibit:sonnet:bibit001390:structural_0007
bibit:sonnet:bibit000256:structural_0008,bibit:sonnet:bibit001390:structural_0008,same_role,0.848485,0.840000,84,false,bibit:sonnet:bibit000256:structural_0008,exclude_lower_priority:bibit:sonnet:bibit001390:structural_0008
bibit:sonnet:bibit000256:structural_0009,bibit:sonnet:bibit001390:structural_0009,same_role,0.923810,0.923810,97,false,bibit:sonnet:bibit000256:structural_0009,exclude_lower_priority:bibit:sonnet:bibit001390:structural_0009
bibit:sonnet:bibit000256:structural_0010,bibit:sonnet:bibit001390:structural_0010,same_role,1.000000,1.000000,104,true,bibit:sonnet:bibit000256:structural_0010,exclude_lower_priority:bibit:sonnet:bibit001390:structural_0010
bibit:sonnet:bibit000256:structural_0011,bibit:sonnet:bibit001390:structural_0011,same_role,1.000000,1.000000,109,true,bibit:sonnet:bibit000256:structural_0011,exclude_lower_priority:bibit:sonnet:bibit001390:structural_0011
bibit:sonnet:bibit000256:structural_0012,bibit:sonnet:bibit001390:structural_0012,same_role,1.000000,1.000000,94,true,bibit:sonnet:bibit000256:structural_0012,exclude_lower_priority:bibit:sonnet:bibit001390:structural_0012
bibit:sonnet:bibit000256:structural_0013,bibit:sonnet:bibit001390:structural_0013,same_role,0.918367,0.918367,90,false,bibit:sonnet:bibit000256:structural_0013,exclude_lower_priority:bibit:sonnet:bibit001390:structural_0013
bibit:sonnet:bibit000256:structural_0014,bibit:sonnet:bibit001390:structural_0014,same_role,1.000000,1.000000,105,true,bibit:sonnet:bibit000256:structural_0014,exclude_lower_priority:bibit:sonnet:bibit001390:structural_0014
bibit:sonnet:bibit000256:structural_0015,bibit:sonnet:bibit001390:structural_0015,same_role,1.000000,1.000000,100,true,bibit:sonnet:bibit000256:structural_0015,exclude_lower_priority:bibit:sonnet:bibit001390:structural_0015
bibit:sonnet:bibit000256:structural_0016,bibit:sonnet:bibit001390:structural_0016,same_role,0.921569,0.921569,94,false,bibit:sonnet:bibit000256:structural_0016,exclude_lower_priority:bibit:sonnet:bibit001390:structural_0016
bibit:sonnet:bibit000256:structural_0017,bibit:sonnet:bibit001390:structural_0017,same_role,0.923810,0.923810,97,false,bibit:sonnet:bibit000256:structural_0017,exclude_lower_priority:bibit:sonnet:bibit001390:structural_0017
bibit:sonnet:bibit000256:structural_0018,bibit:sonnet:bibit001390:structural_0018,same_role,0.936170,0.936170,88,false,bibit:sonnet:bibit000256:structural_0018,exclude_lower_priority:bibit:sonnet:bibit001390:structural_0018
bibit:sonnet:bibit000256:structural_0019,bibit:sonnet:bibit001390:structural_0019,same_role,1.000000,1.000000,103,true,bibit:sonnet:bibit000256:structural_0019,exclude_lower_priority:bibit:sonnet:bibit001390:structural_0019
bibit:sonnet:bibit000256:structural_0020,bibit:sonnet:bibit001390:structural_0020,same_role,0.919192,0.919192,91,false,bibit:sonnet:bibit000256:structural_0020,exclude_lower_priority:bibit:sonnet:bibit001390:structural_0020
bibit:sonnet:bibit000256:structural_0021,bibit:sonnet:bibit001390:structural_0021,same_role,0.926606,0.935185,101,false,bibit:sonnet:bibit000256:structural_0021,exclude_lower_priority:bibit:sonnet:bibit001390:structural_0021
bibit:sonnet:bibit000256:structural_0022,bibit:sonnet:bibit001390:structural_0022,same_role,0.920792,0.920792,93,false,bibit:sonnet:bibit000256:structural_0022,exclude_lower_priority:bibit:sonnet:bibit001390:structural_0022
bibit:sonnet:bibit000256:structural_0023,bibit:sonnet:bibit001390:structural_0023,same_role,0.920792,0.911765,93,false,bibit:sonnet:bibit000256:structural_0023,exclude_lower_priority:bibit:sonnet:bibit001390:structural_0023
bibit:sonnet:bibit000256:structural_0024,bibit:sonnet:bibit001390:structural_0024,same_role,1.000000,1.000000,103,true,bibit:sonnet:bibit000256:structural_0024,exclude_lower_priority:bibit:sonnet:bibit001390:structural_0024
bibit:sonnet:bibit000256:structural_0025,bibit:sonnet:bibit001390:structural_0025,same_role,1.000000,1.000000,96,true,bibit:sonnet:bibit000256:structural_0025,exclude_lower_priority:bibit:sonnet:bibit001390:structural_0025
bibit:sonnet:bibit000256:structural_0026,bibit:sonnet:bibit001390:structural_0026,same_role,1.000000,1.000000,97,true,bibit:sonnet:bibit000256:structural_0026,exclude_lower_priority:bibit:sonnet:bibit001390:structural_0026
bibit:sonnet:bibit000256:structural_0027,bibit:sonnet:bibit001390:structural_0027,same_role,0.919192,0.919192,91,false,bibit:sonnet:bibit000256:structural_0027,exclude_lower_priority:bibit:sonnet:bibit001390:structural_0027
bibit:sonnet:bibit000256:structural_0028,bibit:sonnet:bibit001390:structural_0028,same_role,0.931373,0.922330,95,false,bibit:sonnet:bibit000256:structural_0028,exclude_lower_priority:bibit:sonnet:bibit001390:structural_0028
bibit:sonnet:bibit000256:structural_0029,bibit:sonnet:bibit001390:structural_0029,same_role,1.000000,1.000000,106,true,bibit:sonnet:bibit000256:structural_0029,exclude_lower_priority:bibit:sonnet:bibit001390:structural_0029
bibit:sonnet:bibit000256:structural_0030,bibit:sonnet:bibit001390:structural_0030,same_role,0.914286,0.923077,96,false,bibit:sonnet:bibit000256:structural_0030,exclude_lower_priority:bibit:sonnet:bibit001390:structural_0030
bibit:sonnet:bibit000256:structural_0031,bibit:sonnet:bibit001390:structural_0031,same_role,1.000000,1.000000,101,true,bibit:sonnet:bibit000256:structural_0031,exclude_lower_priority:bibit:sonnet:bibit001390:structural_0031
bibit:sonnet:bibit000256:structural_0032,bibit:sonnet:bibit001390:structural_0032,same_role,1.000000,1.000000,101,true,bibit:sonnet:bibit000256:structural_0032,exclude_lower_priority:bibit:sonnet:bibit001390:structural_0032
bibit:sonnet:bibit000256:structural_0033,bibit:sonnet:bibit001390:structural_0033,same_role,0.918367,0.918367,90,false,bibit:sonnet:bibit000256:structural_0033,exclude_lower_priority:bibit:sonnet:bibit001390:structural_0033
bibit:sonnet:bibit000256:structural_0034,bibit:sonnet:bibit001390:structural_0034,same_role,1.000000,1.000000,103,true,bibit:sonnet:bibit000256:structural_0034,exclude_lower_priority:bibit:sonnet:bibit001390:structural_0034
bibit:sonnet:bibit000256:structural_0035,bibit:sonnet:bibit001390:structural_0035,same_role,1.000000,1.000000,102,true,bibit:sonnet:bibit000256:structural_0035,exclude_lower_priority:bibit:sonnet:bibit001390:structural_0035
bibit:sonnet:bibit000256:structural_0036,bibit:sonnet:bibit001390:structural_0036,same_role,1.000000,1.000000,103,true,bibit:sonnet:bibit000256:structural_0036,exclude_lower_priority:bibit:sonnet:bibit001390:structural_0036
bibit:sonnet:bibit000256:structural_0037,bibit:sonnet:bibit001390:structural_0037,same_role,1.000000,1.000000,102,true,bibit:sonnet:bibit000256:structural_0037,exclude_lower_priority:bibit:sonnet:bibit001390:structural_0037
bibit:sonnet:bibit000256:structural_0038,bibit:sonnet:bibit001390:structural_0038,same_role,1.000000,1.000000,103,true,bibit:sonnet:bibit000256:structural_0038,exclude_lower_priority:bibit:sonnet:bibit001390:structural_0038
bibit:sonnet:bibit000256:structural_0040,bibit:sonnet:bibit001390:structural_0040,same_role,0.925234,0.925234,99,false,bibit:sonnet:bibit000256:structural_0040,exclude_lower_priority:bibit:sonnet:bibit001390:structural_0040
bibit:sonnet:bibit000256:structural_0041,bibit:sonnet:bibit001390:structural_0041,same_role,1.000000,1.000000,93,true,bibit:sonnet:bibit000256:structural_0041,exclude_lower_priority:bibit:sonnet:bibit001390:structural_0041
bibit:sonnet:bibit000256:structural_0042,bibit:sonnet:bibit001390:structural_0042,same_role,1.000000,1.000000,97,true,bibit:sonnet:bibit000256:structural_0042,exclude_lower_priority:bibit:sonnet:bibit001390:structural_0042
bibit:sonnet:bibit000256:structural_0043,bibit:sonnet:bibit001390:structural_0043,same_role,0.920000,0.929293,92,false,bibit:sonnet:bibit000256:structural_0043,exclude_lower_priority:bibit:sonnet:bibit001390:structural_0043
bibit:sonnet:bibit000256:structural_0045,bibit:sonnet:bibit001390:structural_0045,same_role,1.000000,1.000000,93,true,bibit:sonnet:bibit000256:structural_0045,exclude_lower_priority:bibit:sonnet:bibit001390:structural_0045
bibit:sonnet:bibit000256:structural_0047,bibit:sonnet:bibit001390:structural_0047,same_role,1.000000,1.000000,91,true,bibit:sonnet:bibit000256:structural_0047,exclude_lower_priority:bibit:sonnet:bibit001390:structural_0047
bibit:sonnet:bibit000256:structural_0048,bibit:sonnet:bibit001390:structural_0048,same_role,0.914894,0.914894,86,false,bibit:sonnet:bibit000256:structural_0048,exclude_lower_priority:bibit:sonnet:bibit001390:structural_0048
bibit:sonnet:bibit000256:structural_0049,bibit:sonnet:bibit001390:structural_0049,same_role,0.897727,0.908046,79,false,bibit:sonnet:bibit000256:structural_0049,exclude_lower_priority:bibit:sonnet:bibit001390:structural_0049
bibit:sonnet:bibit000456:sonnet_0002,bibit:sonnet:bibit000742:sonnet_0093,same_role,0.836735,0.836735,82,false,bibit:sonnet:bibit000456:sonnet_0002,exclude_lower_priority:bibit:sonnet:bibit000742:sonnet_0093
bibit:sonnet:bibit000460:sonnet_0009,bibit:sonnet:bibit000460:sonnet_0011,same_role,0.944444,0.904255,85,false,bibit:sonnet:bibit000460:sonnet_0009,exclude_lower_priority:bibit:sonnet:bibit000460:sonnet_0011
bibit:sonnet:bibit000493:sonnet_0211,bibit:sonnet:bibit001146:sonnet_0751,same_role,0.912621,0.912621,94,false,bibit:sonnet:bibit000493:sonnet_0211,exclude_lower_priority:bibit:sonnet:bibit001146:sonnet_0751
bibit:sonnet:bibit000493:sonnet_0213,bibit:sonnet:bibit001146:sonnet_0753,same_role,0.896907,0.896907,87,false,bibit:sonnet:bibit000493:sonnet_0213,exclude_lower_priority:bibit:sonnet:bibit001146:sonnet_0753
bibit:sonnet:bibit000504:sonnet_0023,bibit:sonnet:bibit001361:structural_0034,same_role,0.904255,0.904255,85,false,bibit:sonnet:bibit000504:sonnet_0023,exclude_lower_priority:bibit:sonnet:bibit001361:structural_0034
bibit:sonnet:bibit000509:sonnet_0005,bibit:sonnet:bibit001342:sonnet_0064,same_role,0.824742,0.833333,80,false,bibit:sonnet:bibit000509:sonnet_0005,exclude_lower_priority:bibit:sonnet:bibit001342:sonnet_0064
bibit:sonnet:bibit000509:structural_0018,bibit:sonnet:bibit000756:structural_0007,same_role,1.000000,1.000000,95,true,bibit:sonnet:bibit000509:structural_0018,exclude_lower_priority:bibit:sonnet:bibit000756:structural_0007
bibit:sonnet:bibit000605:structural_0001,bibit:sonnet:bibit001360:sonnet_0001,same_role,1.000000,1.000000,103,true,bibit:sonnet:bibit000605:structural_0001,exclude_lower_priority:bibit:sonnet:bibit001360:sonnet_0001
bibit:sonnet:bibit000605:structural_0002,bibit:sonnet:bibit001360:sonnet_0002,same_role,1.000000,1.000000,101,true,bibit:sonnet:bibit000605:structural_0002,exclude_lower_priority:bibit:sonnet:bibit001360:sonnet_0002
bibit:sonnet:bibit000605:structural_0005,bibit:sonnet:bibit001360:sonnet_0005,same_role,0.894737,0.894737,68,false,bibit:sonnet:bibit000605:structural_0005,exclude_lower_priority:bibit:sonnet:bibit001360:sonnet_0005
bibit:sonnet:bibit000605:structural_0006,bibit:sonnet:bibit001360:sonnet_0006,same_role,0.858586,0.858586,85,false,bibit:sonnet:bibit000605:structural_0006,exclude_lower_priority:bibit:sonnet:bibit001360:sonnet_0006
bibit:sonnet:bibit000605:structural_0011,bibit:sonnet:bibit001360:sonnet_0011,same_role,1.000000,1.000000,98,true,bibit:sonnet:bibit000605:structural_0011,exclude_lower_priority:bibit:sonnet:bibit001360:sonnet_0011
bibit:sonnet:bibit000605:structural_0013,bibit:sonnet:bibit001360:sonnet_0013,same_role,0.970297,0.970297,98,false,bibit:sonnet:bibit000605:structural_0013,exclude_lower_priority:bibit:sonnet:bibit001360:sonnet_0013
bibit:sonnet:bibit000605:structural_0014,bibit:sonnet:bibit001360:sonnet_0014,same_role,1.000000,1.000000,107,true,bibit:sonnet:bibit000605:structural_0014,exclude_lower_priority:bibit:sonnet:bibit001360:sonnet_0014
bibit:sonnet:bibit000605:structural_0018,bibit:sonnet:bibit001360:sonnet_0018,same_role,0.920000,0.920000,92,false,bibit:sonnet:bibit000605:structural_0018,exclude_lower_priority:bibit:sonnet:bibit001360:sonnet_0018
bibit:sonnet:bibit000605:structural_0020,bibit:sonnet:bibit001360:sonnet_0020,same_role,1.000000,1.000000,105,true,bibit:sonnet:bibit000605:structural_0020,exclude_lower_priority:bibit:sonnet:bibit001360:sonnet_0020
bibit:sonnet:bibit000605:structural_0021,bibit:sonnet:bibit001360:sonnet_0021,same_role,1.000000,1.000000,105,true,bibit:sonnet:bibit000605:structural_0021,exclude_lower_priority:bibit:sonnet:bibit001360:sonnet_0021
bibit:sonnet:bibit000605:structural_0023,bibit:sonnet:bibit001360:sonnet_0023,same_role,0.844660,0.844660,87,false,bibit:sonnet:bibit000605:structural_0023,exclude_lower_priority:bibit:sonnet:bibit001360:sonnet_0023
bibit:sonnet:bibit000605:structural_0024,bibit:sonnet:bibit001360:sonnet_0024,same_role,1.000000,1.000000,105,true,bibit:sonnet:bibit000605:structural_0024,exclude_lower_priority:bibit:sonnet:bibit001360:sonnet_0024
bibit:sonnet:bibit000605:structural_0027,bibit:sonnet:bibit001360:sonnet_0027,same_role,1.000000,1.000000,101,true,bibit:sonnet:bibit000605:structural_0027,exclude_lower_priority:bibit:sonnet:bibit001360:sonnet_0027
bibit:sonnet:bibit000605:structural_0029,bibit:sonnet:bibit001360:sonnet_0029,same_role,1.000000,1.000000,101,true,bibit:sonnet:bibit000605:structural_0029,exclude_lower_priority:bibit:sonnet:bibit001360:sonnet_0029
bibit:sonnet:bibit000605:structural_0030,bibit:sonnet:bibit001360:sonnet_0030,same_role,1.000000,1.000000,98,true,bibit:sonnet:bibit000605:structural_0030,exclude_lower_priority:bibit:sonnet:bibit001360:sonnet_0030
bibit:sonnet:bibit000605:structural_0036,bibit:sonnet:bibit001360:sonnet_0036,same_role,0.836735,0.836735,82,false,bibit:sonnet:bibit000605:structural_0036,exclude_lower_priority:bibit:sonnet:bibit001360:sonnet_0036
bibit:sonnet:bibit000605:structural_0037,bibit:sonnet:bibit001360:sonnet_0037,same_role,1.000000,1.000000,97,true,bibit:sonnet:bibit000605:structural_0037,exclude_lower_priority:bibit:sonnet:bibit001360:sonnet_0037
bibit:sonnet:bibit000605:structural_0040,bibit:sonnet:bibit001360:sonnet_0040,same_role,1.000000,1.000000,97,true,bibit:sonnet:bibit000605:structural_0040,exclude_lower_priority:bibit:sonnet:bibit001360:sonnet_0040
bibit:sonnet:bibit000605:structural_0042,bibit:sonnet:bibit001360:sonnet_0042,same_role,0.914894,0.914894,86,false,bibit:sonnet:bibit000605:structural_0042,exclude_lower_priority:bibit:sonnet:bibit001360:sonnet_0042
bibit:sonnet:bibit000605:structural_0043,bibit:sonnet:bibit001360:sonnet_0043,same_role,1.000000,1.000000,101,true,bibit:sonnet:bibit000605:structural_0043,exclude_lower_priority:bibit:sonnet:bibit001360:sonnet_0043
bibit:sonnet:bibit000657:sonnet_0106,bibit:sonnet:bibit001555:sonnet_0030,same_role,1.000000,1.000000,106,true,bibit:sonnet:bibit000657:sonnet_0106,exclude_lower_priority:bibit:sonnet:bibit001555:sonnet_0030
bibit:sonnet:bibit000657:sonnet_0109,bibit:sonnet:bibit001555:sonnet_0033,same_role,1.000000,1.000000,96,true,bibit:sonnet:bibit000657:sonnet_0109,exclude_lower_priority:bibit:sonnet:bibit001555:sonnet_0033
bibit:sonnet:bibit000682:structural_0052,bibit:sonnet:bibit001217:structural_0081,same_role,0.838095,0.830189,88,false,bibit:sonnet:bibit000682:structural_0052,exclude_lower_priority:bibit:sonnet:bibit001217:structural_0081
bibit:sonnet:bibit000756:structural_0002,bibit:sonnet:bibit001257:structural_0045,same_role,1.000000,1.000000,104,true,bibit:sonnet:bibit000756:structural_0002,exclude_lower_priority:bibit:sonnet:bibit001257:structural_0045
bibit:sonnet:bibit000756:structural_0005,bibit:sonnet:bibit001257:structural_0052,same_role,0.830000,0.830000,83,false,bibit:sonnet:bibit000756:structural_0005,exclude_lower_priority:bibit:sonnet:bibit001257:structural_0052
bibit:sonnet:bibit000756:structural_0006,bibit:sonnet:bibit001257:structural_0056,same_role,1.000000,1.000000,98,true,bibit:sonnet:bibit000756:structural_0006,exclude_lower_priority:bibit:sonnet:bibit001257:structural_0056
bibit:sonnet:bibit000756:structural_0009,bibit:sonnet:bibit001342:sonnet_0063,same_role,1.000000,1.000000,81,true,bibit:sonnet:bibit000756:structural_0009,exclude_lower_priority:bibit:sonnet:bibit001342:sonnet_0063
bibit:sonnet:bibit000818:sonnet_0175,bibit:sonnet:bibit001502:sonnet_0032,same_role,0.820225,0.820225,73,false,bibit:sonnet:bibit000818:sonnet_0175,exclude_lower_priority:bibit:sonnet:bibit001502:sonnet_0032
bibit:sonnet:bibit000996:sonnet_0037,bibit:sonnet:bibit001146:sonnet_0881,same_role,0.835052,0.818182,81,false,bibit:sonnet:bibit000996:sonnet_0037,exclude_lower_priority:bibit:sonnet:bibit001146:sonnet_0881
bibit:sonnet:bibit001002:sonnet_0001,bibit:sonnet:bibit001036:sonnet_0073,same_role,0.861702,0.861702,81,false,bibit:sonnet:bibit001002:sonnet_0001,exclude_lower_priority:bibit:sonnet:bibit001036:sonnet_0073
bibit:sonnet:bibit001002:sonnet_0002,bibit:sonnet:bibit001036:sonnet_0074,same_role,0.833333,0.824742,80,false,bibit:sonnet:bibit001002:sonnet_0002,exclude_lower_priority:bibit:sonnet:bibit001036:sonnet_0074
bibit:sonnet:bibit001002:sonnet_0003,bibit:sonnet:bibit001036:sonnet_0075,same_role,1.000000,1.000000,99,true,bibit:sonnet:bibit001002:sonnet_0003,exclude_lower_priority:bibit:sonnet:bibit001036:sonnet_0075
bibit:sonnet:bibit001002:sonnet_0004,bibit:sonnet:bibit001036:sonnet_0076,same_role,0.920000,0.920000,92,false,bibit:sonnet:bibit001002:sonnet_0004,exclude_lower_priority:bibit:sonnet:bibit001036:sonnet_0076
bibit:sonnet:bibit001002:sonnet_0005,bibit:sonnet:bibit001036:sonnet_0104,same_role,0.918367,0.918367,90,false,bibit:sonnet:bibit001002:sonnet_0005,exclude_lower_priority:bibit:sonnet:bibit001036:sonnet_0104
