ebook_id,title,authors,author_birth_years,author_death_years,subjects,bookshelves,preliminary_role,period_bucket,inventory_status,landing_page_url,plain_text_url,fetched_url,cache_status,fetch_error,raw_character_count,cleaned_character_count,gutenberg_release_years,date_evidence_json,language_variety_evidence_json,selected_evidence_kind,selected_evidence_year_start,selected_evidence_year_end,selected_evidence_text,evidence_confidence,resolved_period_bucket,resolved_role,automatic_decision,resolution_status,manual_review_reasons,resolution_pass,authoritative_evidence_json,authoritative_selected_source,authoritative_record_id,authoritative_evidence_url,authoritative_evidence_year_start,authoritative_evidence_year_end,authoritative_evidence_text,authoritative_method,authoritative_confidence,authoritative_retrieved_at,authoritative_cache_sha256s,final_period_bucket,final_role,final_decision,final_resolution_status,final_activation_class,final_exclusion_reason
43024,"La lotta politica in Italia, Volume 3 (of 3): Origini della lotta attuale (476-1887); Quinta edizione","Oriani, Alfredo",1852,1909,Italy -- Politics and government,Category: History - European;Category: History - Modern (1750+);Category: History - Other;IT Storia,date_and_role_review,author_died_after_1900_review,review_work_publication_date,https://www.gutenberg.org/ebooks/43024,https://www.gutenberg.org/ebooks/43024.txt.utf-8,https://www.gutenberg.org/ebooks/43024.txt.utf-8,hit,,730106,710453,2013;2024,"[{""kind"":""title_page_edition_year"",""year_start"":1921,""year_end"":1921,""text"":""VOLUME III. | FIRENZE | SOC. ANONIMA EDITRICE «LA VOCE» | 1921 | ORIGINI DELLA LOTTA ATTUALE | (476-1887) | LIBRO SETTIMO"",""confidence"":""medium""}]","{""marker_counts"":{""milanese"":1},""sample_character_count"":20000}",,,,,,,,manual_authoritative_review_required,manual_review,post_1900_edition_does_not_prove_work_first_publication,pass_1b,"[{""source"":""sbn_iccu"",""record_id"":"""",""url"":""https://opac.sbn.it/o/opac-api/titles-search-full-post"",""retrieved_at"":""2026-08-10T13:09:10+00:00"",""payload_sha256"":""45585c261bc8d76254bee003bbf48ab18d6a546b853194b3b5d6b633eb8a542d"",""method"":""sbn_title_author_search_direct_match"",""year_start"":null,""year_end"":null,""text"":""query_title='La lotta politica in Italia'; total=78; inspected=50; direct_matches=49"",""confidence"":""high"",""decisive"":false},{""source"":""sbn_iccu"",""record_id"":""TO00319090"",""url"":""https://opac.sbn.it/bid/TO00319090"",""retrieved_at"":""2026-08-10T13:09:10+00:00"",""payload_sha256"":""fd555d76883615ce84e683be9f9c3966373c59a7b3d57806df609ebbc1a74c6b"",""method"":""sbn_edition_publication_upper_bound"",""year_start"":1892,""year_end"":1892,""text"":""Oriani, Alfredo | La lotta politica in Italia : origini della lotta attuale (476-1887) / Alfredo Oriani | Torino ; Roma : L. Roux, 1892"",""confidence"":""high"",""decisive"":true},{""source"":""wikidata"",""record_id"":"""",""url"":""https://www.wikidata.org/w/api.php"",""retrieved_at"":""2026-08-10T13:09:10+00:00"",""payload_sha256"":""6fd309059720cc93fadc9cd7c69430727407735cdf75e0aad813fa07a43b62cc"",""method"":""wikidata_no_direct_title_author_match"",""year_start"":null,""year_end"":null,""text"":""No direct work match for 'La lotta politica in Italia'."",""confidence"":""high"",""decisive"":false}]",sbn_iccu,TO00319090,https://opac.sbn.it/bid/TO00319090,1892,1892,"Oriani, Alfredo | La lotta politica in Italia : origini della lotta attuale (476-1887) / Alfredo Oriani | Torino ; Roma : L. Roux, 1892",sbn_edition_publication_upper_bound,high,2026-08-10T13:09:10+00:00,04d26b1947c9c426c1847b198af6f52fedab93997fe08f674dda990f91971a59;886757b6f2775d8c7da3653a2352df852c95c2c43b583a3f3571237bf3ebaeb7;f53377894407ab5e5b342ce6dc75bf8a295ab4553e1c235d8e2b32ca4b83cbe7,nineteenth_century_bridge,nineteenth_century_bridge_candidate,eligible_nineteenth_century_candidate,pass_1b_authoritative_resolved,eligible_probe,
43115,...Sorella di Messalina: Romanzo,"Vivanti, Annie",1866,1942,Italian fiction,Category: Novels;IT Romanzi,date_and_role_review,author_died_after_1900_review,review_work_publication_date,https://www.gutenberg.org/ebooks/43115,https://www.gutenberg.org/ebooks/43115.txt.utf-8,https://www.gutenberg.org/ebooks/43115.txt.utf-8,hit,,158043,138491,2013;2024,"[{""kind"":""copyright_year"",""year_start"":1922,""year_end"":1922,""text"":""Copyright 1922--by Annie Vivanti Chartres"",""confidence"":""medium""},{""kind"":""title_page_edition_year"",""year_start"":1922,""year_end"":1922,""text"":""CASA EDITRICE ITALIANA | Corso Vinzaglio, 23 | Torino | 1922 | TUTTI I DIRITTI RISERVATI PER TUTTI I PAESI | Copyright 1922--by Annie Vivanti Chartres | Officina Grafica Editrice Bodoniana--OGEB"",""confidence"":""medium""}]","{""marker_counts"":{},""sample_character_count"":20000}",,,,,,,,manual_authoritative_review_required,manual_review,post_1900_edition_does_not_prove_work_first_publication,pass_1b,"[{""source"":""sbn_iccu"",""record_id"":"""",""url"":""https://opac.sbn.it/o/opac-api/titles-search-full-post"",""retrieved_at"":""2026-08-10T13:09:10+00:00"",""payload_sha256"":""14f07f30df7bcc87f93b2bbe5b66ccad1917da27d14fb78e28fa87d219520f57"",""method"":""sbn_title_author_search_direct_match"",""year_start"":null,""year_end"":null,""text"":""query_title='Sorella di Messalina'; total=4; inspected=4; direct_matches=4"",""confidence"":""high"",""decisive"":false},{""source"":""sbn_iccu"",""record_id"":""CSA0178143"",""url"":""https://opac.sbn.it/bid/CSA0178143"",""retrieved_at"":""2026-08-10T12:48:52+00:00"",""payload_sha256"":""398536091b7c133f7f673ec46116f461009df8179d6f813a6809ef9b571e67bf"",""method"":""sbn_edition_publication_upper_bound"",""year_start"":1922,""year_end"":1922,""text"":""Vivanti, Annie | ... Sorella di Messalina : romanzo / Annie Vivanti | Torino : Letteraria, 1922"",""confidence"":""high"",""decisive"":true},{""source"":""wikidata"",""record_id"":"""",""url"":""https://www.wikidata.org/w/api.php"",""retrieved_at"":""2026-08-10T13:09:10+00:00"",""payload_sha256"":""5b6e2e0fed4b08f71602b1c8899820910447193e5aeb0c3894956a7f6a566882"",""method"":""wikidata_no_direct_title_author_match"",""year_start"":null,""year_end"":null,""text"":""No direct work match for 'Sorella di Messalina'."",""confidence"":""high"",""decisive"":false}]",,,,,,,,,,0d853a1ecfc0e02b0c37b9c3137c0fb22e94bf38d91bddc7fbe18da0674bd90d;6c6123da302c12ab11bef1428c8ecb6ea2fdf073f4cf42b0ec607e3a809c4e6c;8cacc178c82a8906d5f9bbcd7b0db4d5637b4b6dc7107aea77b2413488233d21,unresolved_excluded,excluded_unresolved_authoritative_metadata,exclude_unresolved_authoritative_metadata,pass_1b_documented_exclusion,excluded,post_1900_or_undated_sbn_edition_does_not_prove_work_date
43171,"Antonio Canova (1757-1822), e l'arte de' suoi tempi: La vita italiana durante la Rivoluzione francese e l'Impero","Venturi, Adolfo",1856,1941,France -- History -- 1789-1815;Italy -- Civilization;Italy -- History -- 1789-1815;Italy -- Social conditions,Category: Art;Category: Biographies;Category: History - European;Category: History - Modern (1750+);IT Storia,date_and_role_review,author_died_after_1900_review,review_work_publication_date,https://www.gutenberg.org/ebooks/43171,https://www.gutenberg.org/ebooks/43171.txt.utf-8,https://www.gutenberg.org/ebooks/43171.txt.utf-8,hit,,49890,30136,2013;2024,"[{""kind"":""title_page_edition_year"",""year_start"":1897,""year_end"":1897,""text"":""Enrico Panzacchi. | MILANO | FRATELLI TREVES, EDITORI | 1897. | PROPRIETÀ LETTERARIA | _Riservati tutti i diritti_. | Tip. Fratelli Treves."",""confidence"":""medium""}]","{""marker_counts"":{""venetian"":2},""sample_character_count"":20000}",title_page_edition_year,1897,1897,"Enrico Panzacchi. | MILANO | FRATELLI TREVES, EDITORI | 1897. | PROPRIETÀ LETTERARIA | _Riservati tutti i diritti_. | Tip. Fratelli Treves.",medium,nineteenth_century_bridge,nineteenth_century_bridge_candidate,eligible_nineteenth_century_candidate,automatic_resolved,,pass_1a,,,,,,,,,,,,nineteenth_century_bridge,nineteenth_century_bridge_candidate,eligible_nineteenth_century_candidate,pass_1a_resolved,eligible_probe,
43172,La delinquenza nella Rivoluzione francese: La vita italiana durante la Rivoluzione francese e l'Impero,"Lombroso, Cesare",1835,1909,France -- History -- 1789-1815;Italy -- Civilization;Italy -- History -- 1789-1815;Italy -- Social conditions,Category: History - European;Category: History - Modern (1750+);Category: Law & Criminology;Category: Psychiatry/Psychology;Category: Sociology;IT Storia,date_and_role_review,author_died_after_1900_review,review_work_publication_date,https://www.gutenberg.org/ebooks/43172,https://www.gutenberg.org/ebooks/43172.txt.utf-8,https://www.gutenberg.org/ebooks/43172.txt.utf-8,hit,,87594,67953,2013;2024,"[{""kind"":""title_page_edition_year"",""year_start"":1897,""year_end"":1897,""text"":""Enrico Panzacchi. | MILANO | FRATELLI TREVES, EDITORI | 1897. | PROPRIETÀ LETTERARIA | _Riservati tutti i diritti_. | Tip. Fratelli Treves."",""confidence"":""medium""}]","{""marker_counts"":{},""sample_character_count"":20000}",title_page_edition_year,1897,1897,"Enrico Panzacchi. | MILANO | FRATELLI TREVES, EDITORI | 1897. | PROPRIETÀ LETTERARIA | _Riservati tutti i diritti_. | Tip. Fratelli Treves.",medium,nineteenth_century_bridge,nineteenth_century_bridge_candidate,eligible_nineteenth_century_candidate,automatic_resolved,,pass_1a,,,,,,,,,,,,nineteenth_century_bridge,nineteenth_century_bridge_candidate,eligible_nineteenth_century_candidate,pass_1a_resolved,eligible_probe,
43173,"Donne, salotti e costumi: La vita italiana durante la Rivoluzione francese e l'Impero","Martini, Ferdinando",1841,1928,France -- History -- 1789-1815;Italy -- Civilization;Italy -- History -- 1789-1815;Italy -- Social conditions,Category: Gender & Sexuality Studies;Category: History - European;Category: History - Modern (1750+);IT Storia,date_and_role_review,author_died_after_1900_review,review_work_publication_date,https://www.gutenberg.org/ebooks/43173,https://www.gutenberg.org/ebooks/43173.txt.utf-8,https://www.gutenberg.org/ebooks/43173.txt.utf-8,hit,,53229,33577,2013;2024,"[{""kind"":""title_page_edition_year"",""year_start"":1897,""year_end"":1897,""text"":""Enrico Panzacchi. | MILANO | FRATELLI TREVES, EDITORI | 1897. | PROPRIETÀ LETTERARIA | _Riservati tutti i diritti_. | Tip. Fratelli Treves."",""confidence"":""medium""}]","{""marker_counts"":{""neapolitan"":2},""sample_character_count"":20000}",title_page_edition_year,1897,1897,"Enrico Panzacchi. | MILANO | FRATELLI TREVES, EDITORI | 1897. | PROPRIETÀ LETTERARIA | _Riservati tutti i diritti_. | Tip. Fratelli Treves.",medium,nineteenth_century_bridge,nineteenth_century_bridge_candidate,eligible_nineteenth_century_candidate,automatic_resolved,,pass_1a,,,,,,,,,,,,nineteenth_century_bridge,nineteenth_century_bridge_candidate,eligible_nineteenth_century_candidate,pass_1a_resolved,eligible_probe,
43174,Il Regno d'Etruria: La vita italiana durante la Rivoluzione francese e l'Impero,"Vogüé, Eugène-Melchior, vicomte de",1848,1910,France -- History -- 1789-1815;Italy -- Civilization;Italy -- History -- 1789-1815;Italy -- Social conditions,Category: History - European;Category: History - Modern (1750+);Category: History - Royalty;IT Storia,date_and_role_review,author_died_after_1900_review,review_work_publication_date,https://www.gutenberg.org/ebooks/43174,https://www.gutenberg.org/ebooks/43174.txt.utf-8,https://www.gutenberg.org/ebooks/43174.txt.utf-8,hit,,63912,44274,2013;2024,"[{""kind"":""title_page_edition_year"",""year_start"":1897,""year_end"":1897,""text"":""Enrico Panzacchi. | MILANO | FRATELLI TREVES, EDITORI | 1897. | PROPRIETÀ LETTERARIA | _Riservati tutti i diritti_. | Tip. Fratelli Treves."",""confidence"":""medium""}]","{""marker_counts"":{""neapolitan"":1},""sample_character_count"":20000}",title_page_edition_year,1897,1897,"Enrico Panzacchi. | MILANO | FRATELLI TREVES, EDITORI | 1897. | PROPRIETÀ LETTERARIA | _Riservati tutti i diritti_. | Tip. Fratelli Treves.",medium,nineteenth_century_bridge,nineteenth_century_bridge_candidate,eligible_nineteenth_century_candidate,automatic_resolved,,pass_1a,,,,,,,,,,,,nineteenth_century_bridge,nineteenth_century_bridge_candidate,eligible_nineteenth_century_candidate,pass_1a_resolved,eligible_probe,
43175,Ugo Foscolo (1778-1827): La vita italiana durante la Rivoluzione francese e l'Impero,"Chiarini, Giuseppe",1833,1908,France -- History -- 1789-1815;Italy -- Civilization;Italy -- History -- 1789-1815;Italy -- Social conditions,Category: Biographies;IT Storia,date_and_role_review,author_died_after_1900_review,review_work_publication_date,https://www.gutenberg.org/ebooks/43175,https://www.gutenberg.org/ebooks/43175.txt.utf-8,https://www.gutenberg.org/ebooks/43175.txt.utf-8,hit,,66024,46379,2013;2024,"[{""kind"":""title_page_edition_year"",""year_start"":1897,""year_end"":1897,""text"":""Enrico Panzacchi. | MILANO | FRATELLI TREVES, EDITORI | 1897. | PROPRIETÀ LETTERARIA | _Riservati tutti i diritti_. | Tip. Fratelli Treves."",""confidence"":""medium""}]","{""marker_counts"":{""venetian"":1},""sample_character_count"":20000}",title_page_edition_year,1897,1897,"Enrico Panzacchi. | MILANO | FRATELLI TREVES, EDITORI | 1897. | PROPRIETÀ LETTERARIA | _Riservati tutti i diritti_. | Tip. Fratelli Treves.",medium,nineteenth_century_bridge,nineteenth_century_bridge_candidate,eligible_nineteenth_century_candidate,automatic_resolved,,pass_1a,,,,,,,,,,,,nineteenth_century_bridge,nineteenth_century_bridge_candidate,eligible_nineteenth_century_candidate,pass_1a_resolved,eligible_probe,
43176,I Francesi in Italia (1796-1815): La vita italiana durante la Rivoluzione francese e l'Impero,"Fiorini, Vittorio",1860,1925,France -- History -- 1789-1815;Italy -- Civilization;Italy -- History -- 1789-1815;Italy -- Social conditions,Category: History - European;Category: History - Modern (1750+);Category: History - Warfare;IT Storia,date_and_role_review,author_died_after_1900_review,review_work_publication_date,https://www.gutenberg.org/ebooks/43176,https://www.gutenberg.org/ebooks/43176.txt.utf-8,https://www.gutenberg.org/ebooks/43176.txt.utf-8,hit,,102475,82868,2013;2024,"[{""kind"":""title_page_edition_year"",""year_start"":1897,""year_end"":1897,""text"":""Enrico Panzacchi. | MILANO | FRATELLI TREVES, EDITORI | 1897. | PROPRIETÀ LETTERARIA | _Riservati tutti i diritti_. | Tip. Fratelli Treves."",""confidence"":""medium""}]","{""marker_counts"":{},""sample_character_count"":20000}",title_page_edition_year,1897,1897,"Enrico Panzacchi. | MILANO | FRATELLI TREVES, EDITORI | 1897. | PROPRIETÀ LETTERARIA | _Riservati tutti i diritti_. | Tip. Fratelli Treves.",medium,nineteenth_century_bridge,nineteenth_century_bridge_candidate,eligible_nineteenth_century_candidate,automatic_resolved,,pass_1a,,,,,,,,,,,,nineteenth_century_bridge,nineteenth_century_bridge_candidate,eligible_nineteenth_century_candidate,pass_1a_resolved,eligible_probe,
43178,Giacomo Leopardi (1798-1837): La vita italiana durante la Rivoluzione francese e l'Impero,"Pascoli, Giovanni",1855,1912,France -- History -- 1789-1815;Italy -- Civilization;Italy -- History -- 1789-1815;Italy -- Social conditions,Category: Biographies;IT Storia,date_and_role_review,author_died_after_1900_review,review_work_publication_date,https://www.gutenberg.org/ebooks/43178,https://www.gutenberg.org/ebooks/43178.txt.utf-8,https://www.gutenberg.org/ebooks/43178.txt.utf-8,hit,,65977,46308,2013;2024,"[{""kind"":""title_page_edition_year"",""year_start"":1897,""year_end"":1897,""text"":""Enrico Panzacchi. | MILANO | FRATELLI TREVES, EDITORI | 1897. | PROPRIETÀ LETTERARIA | _Riservati tutti i diritti_. | Tip. Fratelli Treves."",""confidence"":""medium""}]","{""marker_counts"":{},""sample_character_count"":20000}",title_page_edition_year,1897,1897,"Enrico Panzacchi. | MILANO | FRATELLI TREVES, EDITORI | 1897. | PROPRIETÀ LETTERARIA | _Riservati tutti i diritti_. | Tip. Fratelli Treves.",medium,nineteenth_century_bridge,nineteenth_century_bridge_candidate,eligible_nineteenth_century_candidate,automatic_resolved,,pass_1a,,,,,,,,,,,,nineteenth_century_bridge,nineteenth_century_bridge_candidate,eligible_nineteenth_century_candidate,pass_1a_resolved,eligible_probe,
43179,Mesmer e il magnetismo: La vita italiana durante la Rivoluzione francese e l'Impero,"Mosso, A. (Angelo)",1846,1910,France -- History -- 1789-1815;Italy -- Civilization;Italy -- History -- 1789-1815;Italy -- Social conditions,Category: Biographies;Category: Health & Medicine;Category: History - Modern (1750+);Category: Psychiatry/Psychology;IT Storia,date_and_role_review,author_died_after_1900_review,review_work_publication_date,https://www.gutenberg.org/ebooks/43179,https://www.gutenberg.org/ebooks/43179.txt.utf-8,https://www.gutenberg.org/ebooks/43179.txt.utf-8,hit,,63480,43921,2013;2024,"[{""kind"":""title_page_edition_year"",""year_start"":1897,""year_end"":1897,""text"":""Enrico Panzacchi. | MILANO | FRATELLI TREVES, EDITORI | 1897. | PROPRIETÀ LETTERARIA | _Riservati tutti i diritti_. | Tip. Fratelli Treves."",""confidence"":""medium""}]","{""marker_counts"":{},""sample_character_count"":20000}",title_page_edition_year,1897,1897,"Enrico Panzacchi. | MILANO | FRATELLI TREVES, EDITORI | 1897. | PROPRIETÀ LETTERARIA | _Riservati tutti i diritti_. | Tip. Fratelli Treves.",medium,nineteenth_century_bridge,nineteenth_century_bridge_candidate,eligible_nineteenth_century_candidate,automatic_resolved,,pass_1a,,,,,,,,,,,,nineteenth_century_bridge,nineteenth_century_bridge_candidate,eligible_nineteenth_century_candidate,pass_1a_resolved,eligible_probe,
43180,Vincenzo Monti (1754-1828): La vita italiana durante la Rivoluzione francese e l'Impero,"Masi, Ernesto",1837,1908,France -- History -- 1789-1815;Italy -- Civilization;Italy -- History -- 1789-1815;Italy -- Social conditions,Category: Biographies;IT Storia,date_and_role_review,author_died_after_1900_review,review_work_publication_date,https://www.gutenberg.org/ebooks/43180,https://www.gutenberg.org/ebooks/43180.txt.utf-8,https://www.gutenberg.org/ebooks/43180.txt.utf-8,hit,,67568,47917,2013;2024,"[{""kind"":""title_page_edition_year"",""year_start"":1897,""year_end"":1897,""text"":""Enrico Panzacchi. | MILANO | FRATELLI TREVES, EDITORI | 1897. | PROPRIETÀ LETTERARIA | _Riservati tutti i diritti_. | Tip. Fratelli Treves."",""confidence"":""medium""}]","{""marker_counts"":{},""sample_character_count"":20000}",title_page_edition_year,1897,1897,"Enrico Panzacchi. | MILANO | FRATELLI TREVES, EDITORI | 1897. | PROPRIETÀ LETTERARIA | _Riservati tutti i diritti_. | Tip. Fratelli Treves.",medium,nineteenth_century_bridge,nineteenth_century_bridge_candidate,eligible_nineteenth_century_candidate,automatic_resolved,,pass_1a,,,,,,,,,,,,nineteenth_century_bridge,nineteenth_century_bridge_candidate,eligible_nineteenth_century_candidate,pass_1a_resolved,eligible_probe,
43181,La musica: La vita italiana durante la Rivoluzione francese e l'Impero,"Panzacchi, Enrico",1840,1904,France -- History -- 1789-1815;Italy -- Civilization;Italy -- History -- 1789-1815;Italy -- Social conditions,Category: History - European;Category: History - Modern (1750+);Category: Music;IT Storia,date_and_role_review,author_died_after_1900_review,review_work_publication_date,https://www.gutenberg.org/ebooks/43181,https://www.gutenberg.org/ebooks/43181.txt.utf-8,https://www.gutenberg.org/ebooks/43181.txt.utf-8,hit,,57950,38435,2013;2024,"[{""kind"":""title_page_edition_year"",""year_start"":1897,""year_end"":1897,""text"":""Enrico Panzacchi. | MILANO | FRATELLI TREVES, EDITORI | 1897. | PROPRIETÀ LETTERARIA | _Riservati tutti i diritti_. | Tip. Fratelli Treves."",""confidence"":""medium""}]","{""marker_counts"":{},""sample_character_count"":20000}",title_page_edition_year,1897,1897,"Enrico Panzacchi. | MILANO | FRATELLI TREVES, EDITORI | 1897. | PROPRIETÀ LETTERARIA | _Riservati tutti i diritti_. | Tip. Fratelli Treves.",medium,nineteenth_century_bridge,nineteenth_century_bridge_candidate,eligible_nineteenth_century_candidate,automatic_resolved,,pass_1a,,,,,,,,,,,,nineteenth_century_bridge,nineteenth_century_bridge_candidate,eligible_nineteenth_century_candidate,pass_1a_resolved,eligible_probe,
43182,Napoleone: La vita italiana durante la Rivoluzione francese e l'Impero,"Barrili, Anton Giulio",1836,1908,France -- History -- 1789-1815;Italy -- Civilization;Italy -- History -- 1789-1815;Italy -- Social conditions,Category: History - European;Category: History - Modern (1750+);IT Storia,date_and_role_review,author_died_after_1900_review,review_work_publication_date,https://www.gutenberg.org/ebooks/43182,https://www.gutenberg.org/ebooks/43182.txt.utf-8,https://www.gutenberg.org/ebooks/43182.txt.utf-8,hit,,59747,39984,2013;2024,"[{""kind"":""title_page_edition_year"",""year_start"":1897,""year_end"":1897,""text"":""Enrico Panzacchi. | MILANO | FRATELLI TREVES, EDITORI | 1897. | PROPRIETÀ LETTERARIA | _Riservati tutti i diritti_. | Tip. Fratelli Treves."",""confidence"":""medium""}]","{""marker_counts"":{},""sample_character_count"":20000}",title_page_edition_year,1897,1897,"Enrico Panzacchi. | MILANO | FRATELLI TREVES, EDITORI | 1897. | PROPRIETÀ LETTERARIA | _Riservati tutti i diritti_. | Tip. Fratelli Treves.",medium,nineteenth_century_bridge,nineteenth_century_bridge_candidate,eligible_nineteenth_century_candidate,automatic_resolved,,pass_1a,,,,,,,,,,,,nineteenth_century_bridge,nineteenth_century_bridge_candidate,eligible_nineteenth_century_candidate,pass_1a_resolved,eligible_probe,
43183,La Repubblica partenopea: La vita italiana durante la Rivoluzione francese e l'Impero,"Pompilj, Guido",1854,1910,France -- History -- 1789-1815;Italy -- Civilization;Italy -- History -- 1789-1815;Italy -- Social conditions,Category: History - European;Category: History - Modern (1750+);Category: History - Royalty;Category: History - Warfare;IT Storia,date_and_role_review,author_died_after_1900_review,review_work_publication_date,https://www.gutenberg.org/ebooks/43183,https://www.gutenberg.org/ebooks/43183.txt.utf-8,https://www.gutenberg.org/ebooks/43183.txt.utf-8,hit,,109548,89905,2013;2024,"[{""kind"":""title_page_edition_year"",""year_start"":1897,""year_end"":1897,""text"":""Enrico Panzacchi. | MILANO | FRATELLI TREVES, EDITORI | 1897. | PROPRIETÀ LETTERARIA | _Riservati tutti i diritti_. | Tip. Fratelli Treves."",""confidence"":""medium""}]","{""marker_counts"":{},""sample_character_count"":20000}",title_page_edition_year,1897,1897,"Enrico Panzacchi. | MILANO | FRATELLI TREVES, EDITORI | 1897. | PROPRIETÀ LETTERARIA | _Riservati tutti i diritti_. | Tip. Fratelli Treves.",medium,nineteenth_century_bridge,nineteenth_century_bridge_candidate,eligible_nineteenth_century_candidate,automatic_resolved,,pass_1a,,,,,,,,,,,,nineteenth_century_bridge,nineteenth_century_bridge_candidate,eligible_nineteenth_century_candidate,pass_1a_resolved,eligible_probe,
43184,La trasformazione sociale: La vita italiana durante la Rivoluzione francese e l'Impero,"Nitti, Francesco Saverio",1868,1953,France -- History -- 1789-1815;Italy -- Civilization;Italy -- History -- 1789-1815;Italy -- Social conditions,Category: History - European;Category: History - Modern (1750+);Category: Sociology;IT Storia,date_and_role_review,author_died_after_1900_review,review_work_publication_date,https://www.gutenberg.org/ebooks/43184,https://www.gutenberg.org/ebooks/43184.txt.utf-8,https://www.gutenberg.org/ebooks/43184.txt.utf-8,hit,,64603,45017,2013;2024,"[{""kind"":""title_page_edition_year"",""year_start"":1897,""year_end"":1897,""text"":""Enrico Panzacchi. | MILANO | FRATELLI TREVES, EDITORI | 1897. | PROPRIETÀ LETTERARIA | _Riservati tutti i diritti_. | Tip. Fratelli Treves."",""confidence"":""medium""}]","{""marker_counts"":{""neapolitan"":1},""sample_character_count"":20000}",title_page_edition_year,1897,1897,"Enrico Panzacchi. | MILANO | FRATELLI TREVES, EDITORI | 1897. | PROPRIETÀ LETTERARIA | _Riservati tutti i diritti_. | Tip. Fratelli Treves.",medium,nineteenth_century_bridge,nineteenth_century_bridge_candidate,eligible_nineteenth_century_candidate,automatic_resolved,,pass_1a,,,,,,,,,,,,nineteenth_century_bridge,nineteenth_century_bridge_candidate,eligible_nineteenth_century_candidate,pass_1a_resolved,eligible_probe,
43193,Conferenze tenute a Firenze nel 1896: La vita italiana durante la Rivoluzione francese e l'Impero,Various,,,France -- History -- 1789-1815;Italy -- Civilization;Italy -- History -- 1789-1815;Italy -- Social conditions,"Category: Essays, Letters & Speeches;Category: History - European;Category: History - Modern (1750+);Category: Psychiatry/Psychology;IT Storia",date_and_role_review,unknown,review_missing_period_evidence,https://www.gutenberg.org/ebooks/43193,https://www.gutenberg.org/ebooks/43193.txt.utf-8,https://www.gutenberg.org/ebooks/43193.txt.utf-8,hit,,665605,646049,2013;2024,"[{""kind"":""title_page_edition_year"",""year_start"":1897,""year_end"":1897,""text"":""Enrico Panzacchi. | MILANO | FRATELLI TREVES, EDITORI | 1897. | PROPRIETÀ LETTERARIA | Riservati tutti i diritti. | Tip. Fratelli Treves."",""confidence"":""medium""}]","{""marker_counts"":{},""sample_character_count"":20000}",,,,,,,,manual_authoritative_review_required,manual_review,edition_proves_pre_1901_eligibility_but_work_period_is_ambiguous,pass_1b,"[{""source"":""sbn_iccu"",""record_id"":"""",""url"":""https://opac.sbn.it/o/opac-api/titles-search-full-post"",""retrieved_at"":""2026-08-10T12:48:52+00:00"",""payload_sha256"":""03e322b1cec1b4129b9a6c86fdc592f12bc1fdb95e32590cb70b0b30ce90d945"",""method"":""sbn_title_author_search_no_direct_match"",""year_start"":null,""year_end"":null,""text"":""query_title='Conferenze tenute a Firenze nel 1896'; total=0; inspected=0; direct_matches=0"",""confidence"":""high"",""decisive"":false},{""source"":""sbn_iccu"",""record_id"":"""",""url"":""https://opac.sbn.it/o/opac-api/titles-search-full-post"",""retrieved_at"":""2026-08-10T12:48:52+00:00"",""payload_sha256"":""3d433ded7b6582fa758d39f00870cd5444b27f0d7aeacbd1aea69137e57085d6"",""method"":""sbn_title_author_search_no_direct_match"",""year_start"":null,""year_end"":null,""text"":""query_title=\""Conferenze tenute a Firenze nel 1896: La vita italiana durante la Rivoluzione francese e l'Impero\""; total=0; inspected=0; direct_matches=0"",""confidence"":""high"",""decisive"":false},{""source"":""sbn_iccu"",""record_id"":"""",""url"":""https://opac.sbn.it/o/opac-api/titles-search-full-post"",""retrieved_at"":""2026-08-10T13:09:10+00:00"",""payload_sha256"":""6c4eb4f50ddd5f4d56f2190dd58f1fb0b2de99017d2a2a04c9f96ffd27de320e"",""method"":""sbn_title_author_search_no_direct_match"",""year_start"":null,""year_end"":null,""text"":""query_title='Conferenze tenute a Firenze nel 1896'; total=9; inspected=9; direct_matches=0"",""confidence"":""high"",""decisive"":false},{""source"":""project_gutenberg_primary_text"",""record_id"":""pg43193"",""url"":""https://www.gutenberg.org/ebooks/43193"",""retrieved_at"":""2026-08-09"",""payload_sha256"":"""",""method"":""project_gutenberg_title_page_edition_upper_bound"",""year_start"":1897,""year_end"":1897,""text"":""Enrico Panzacchi. | MILANO | FRATELLI TREVES, EDITORI | 1897. | PROPRIETÀ LETTERARIA | Riservati tutti i diritti. | Tip. Fratelli Treves."",""confidence"":""medium"",""decisive"":true}]",project_gutenberg_primary_text,pg43193,https://www.gutenberg.org/ebooks/43193,1897,1897,"Enrico Panzacchi. | MILANO | FRATELLI TREVES, EDITORI | 1897. | PROPRIETÀ LETTERARIA | Riservati tutti i diritti. | Tip. Fratelli Treves.",project_gutenberg_title_page_edition_upper_bound,medium,2026-08-09,aa5676c7844e13a36589f2a1e057068ace24b53a0a8c49b6977c0a96435b2e9e;bfda1b8764d99885a75af2fc5daaaab1a41bc18377511cce6199143364e356c7;dd04f200e8079c9ea5c51f7931426b9e4009aab6b7d5660881863d7e2011db81,nineteenth_century_bridge,nineteenth_century_bridge_candidate,eligible_nineteenth_century_candidate,pass_1b_authoritative_resolved,eligible_probe,
