work_root_id,root_title,metadata_decision,proposed_role,linking_page_count,linking_page_ids,scan_title,scan_url,scan_page_id,scan_revision_id,scan_touched_utc,scan_wikitext_bytes,scan_is_redirect,scan_exists_in_dump,scan_shared_root_count,scan_shared_candidate_count,scan_shared_conditioned_count,scan_shared_nonitalian_count,scan_shared_nonstandard_hold_count,scan_shared_existing_reference_count,scan_title_language_signals,activation_status
itws:120644,Invitato da una circolare,nineteenth_century_bridge_metadata_candidate,nineteenth_century_bridge,1,120644,Invitato da una circolare.djvu,https://it.wikisource.org/wiki/Indice:Invitato_da_una_circolare.djvu,267666,2689750,2026-04-23T10:26:24Z,227,False,True,1,1,0,0,0,0,,metadata_only_not_activated
itws:255783,Invito a Lesbia Cidonia ed altre poesie,nineteenth_century_bridge_metadata_candidate,nineteenth_century_bridge,38,255783 | 256037 | 256038 | 256040 | 256042 | 256047 | 256048 | 256097 | 256098 | 256099 | 256174 | 256175 | 256181 | 256182 | 256199 | 256200 | 256202 | 256204 | 256206 | 256386 | 256387 | 256388 | 256391 | 256648 | 256651 | 256758 | 256759 | 256760 | 256801 | 256802 | 256804 | 256805 | 256806 | 257084 | 257219 | 257228 | 257229 | 257236,Invito a Lesbia Cidonia ed altre poesie.djvu,https://it.wikisource.org/wiki/Indice:Invito_a_Lesbia_Cidonia_ed_altre_poesie.djvu,255667,2848463,2026-07-29T23:12:51Z,5121,False,True,3,1,0,0,0,0,,metadata_only_not_activated
itws:827030,Invito d'un solitario (Lucas),historical_core_metadata_candidate,historical_non_sonnet_poetry,1,827030,The Oxford book of Italian verse.djvu,https://it.wikisource.org/wiki/Indice:The_Oxford_book_of_Italian_verse.djvu,241928,3574387,2026-07-30T05:55:01Z,43698,False,True,347,317,0,0,0,5,,metadata_only_not_activated
itws:795779,Invito d'un solitario ad un cittadino (1891),historical_core_metadata_candidate,historical_non_sonnet_poetry,1,795779,Poesie (Monti).djvu,https://it.wikisource.org/wiki/Indice:Poesie_(Monti).djvu,310056,3366676,2026-08-01T05:37:10Z,4723,False,True,25,5,0,0,0,0,,metadata_only_not_activated
itws:479948,Invocazione dell'Ameto,historical_core_metadata_candidate,historical_general,1,479948,Le Rime di Cino da Pistoia.djvu,https://it.wikisource.org/wiki/Indice:Le_Rime_di_Cino_da_Pistoia.djvu,267268,2823012,2026-07-30T07:42:05Z,5732,False,True,317,142,0,0,0,112,,metadata_only_not_activated
itws:308794,Io,nineteenth_century_bridge_metadata_candidate,standard_sonnets,1,308794,Sonetti romaneschi III.djvu,https://it.wikisource.org/wiki/Indice:Sonetti_romaneschi_III.djvu,305743,3842978,2026-07-30T22:32:14Z,35377,False,True,403,255,0,0,0,0,romanesco,metadata_only_not_activated
itws:745969,Io averò quell'ora un sol di bene,historical_core_metadata_candidate,historical_non_sonnet_poetry,1,745969,"AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. I, 1920 – BEIC 1928288.djvu","https://it.wikisource.org/wiki/Indice:AA._VV._%E2%80%93_Sonetti_burleschi_e_realistici_dei_primi_due_secoli,_Vol._I,_1920_%E2%80%93_BEIC_1928288.djvu",600609,3867578,2026-07-30T19:02:00Z,5834,False,True,442,381,0,0,0,33,,metadata_only_not_activated
itws:876536,Io ben tre volte dalla spoglia aurata,historical_core_metadata_candidate,historical_non_sonnet_poetry,1,876536,Opere (Chiabrera).djvu,https://it.wikisource.org/wiki/Indice:Opere_(Chiabrera).djvu,281096,3593337,2026-08-03T21:27:54Z,3340,False,True,574,531,0,0,0,0,,metadata_only_not_activated
itws:746025,Io combattei con Amor ed hol morto,historical_core_metadata_candidate,historical_non_sonnet_poetry,1,746025,"AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. I, 1920 – BEIC 1928288.djvu","https://it.wikisource.org/wiki/Indice:AA._VV._%E2%80%93_Sonetti_burleschi_e_realistici_dei_primi_due_secoli,_Vol._I,_1920_%E2%80%93_BEIC_1928288.djvu",600609,3867578,2026-07-30T19:02:00Z,5834,False,True,442,381,0,0,0,33,,metadata_only_not_activated
itws:893720,Io dir volea,historical_core_metadata_candidate,historical_general,1,893720,Opere (Chiabrera).djvu,https://it.wikisource.org/wiki/Indice:Opere_(Chiabrera).djvu,281096,3593337,2026-08-03T21:27:54Z,3340,False,True,574,531,0,0,0,0,,metadata_only_not_activated
itws:746083,Io feci di me stesso un Ciampolino,historical_core_metadata_candidate,historical_non_sonnet_poetry,1,746083,"AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. I, 1920 – BEIC 1928288.djvu","https://it.wikisource.org/wiki/Indice:AA._VV._%E2%80%93_Sonetti_burleschi_e_realistici_dei_primi_due_secoli,_Vol._I,_1920_%E2%80%93_BEIC_1928288.djvu",600609,3867578,2026-07-30T19:02:00Z,5834,False,True,442,381,0,0,0,33,,metadata_only_not_activated
itws:746614,Io fo ben boto a Dio: se Ghigo fosse,historical_core_metadata_candidate,historical_non_sonnet_poetry,1,746614,"AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. I, 1920 – BEIC 1928288.djvu","https://it.wikisource.org/wiki/Indice:AA._VV._%E2%80%93_Sonetti_burleschi_e_realistici_dei_primi_due_secoli,_Vol._I,_1920_%E2%80%93_BEIC_1928288.djvu",600609,3867578,2026-07-30T19:02:00Z,5834,False,True,442,381,0,0,0,33,,metadata_only_not_activated
itws:474572,"Io fui già capra, ben ch'or otre sia (1862)",historical_core_metadata_candidate,historical_non_sonnet_poetry,1,474572,Le Rime di Cino da Pistoia.djvu,https://it.wikisource.org/wiki/Indice:Le_Rime_di_Cino_da_Pistoia.djvu,267268,2823012,2026-07-30T07:42:05Z,5732,False,True,317,142,0,0,0,112,,metadata_only_not_activated
itws:481065,"Io fui iersera, Adrian, sì chiaretto",historical_core_metadata_candidate,historical_non_sonnet_poetry,1,481065,Le Rime di Cino da Pistoia.djvu,https://it.wikisource.org/wiki/Indice:Le_Rime_di_Cino_da_Pistoia.djvu,267268,2823012,2026-07-30T07:42:05Z,5732,False,True,317,142,0,0,0,112,,metadata_only_not_activated
itws:826726,Io guardo fra l'erbette e per li prati (Lucas),historical_core_metadata_candidate,historical_non_sonnet_poetry,1,826726,The Oxford book of Italian verse.djvu,https://it.wikisource.org/wiki/Indice:The_Oxford_book_of_Italian_verse.djvu,241928,3574387,2026-07-30T05:55:01Z,43698,False,True,347,317,0,0,0,5,,metadata_only_not_activated
itws:480616,Io ho messo in galea senza biscotto,historical_core_metadata_candidate,historical_non_sonnet_poetry,1,480616,Le Rime di Cino da Pistoia.djvu,https://it.wikisource.org/wiki/Indice:Le_Rime_di_Cino_da_Pistoia.djvu,267268,2823012,2026-07-30T07:42:05Z,5732,False,True,317,142,0,0,0,112,,metadata_only_not_activated
itws:43903,Io mi credea la debil navicella,historical_core_metadata_candidate,historical_non_sonnet_poetry,1,43903,"Zappi, Maratti - Rime I.pdf","https://it.wikisource.org/wiki/Indice:Zappi,_Maratti_-_Rime_I.pdf",482514,3500952,2026-07-30T17:23:17Z,2107,False,True,961,98,0,0,0,0,,metadata_only_not_activated
itws:805335,Io mi credeva che ragione e fede,historical_core_metadata_candidate,historical_general,1,805335,"Poemetti allegorico-didattici del secolo XIII, 1941 – BEIC 1894103.djvu","https://it.wikisource.org/wiki/Indice:Poemetti_allegorico-didattici_del_secolo_XIII,_1941_%E2%80%93_BEIC_1894103.djvu",624705,3864798,2026-07-30T21:12:32Z,2224,False,True,18,14,0,0,0,0,,metadata_only_not_activated
itws:483635,"Io mi diparto, dolci pensier miei",historical_core_metadata_candidate,historical_general,1,483635,"Lorenzo de' Medici - Opere, vol.1, Laterza, 1913.djvu","https://it.wikisource.org/wiki/Indice:Lorenzo_de'_Medici_-_Opere,_vol.1,_Laterza,_1913.djvu",483359,3525005,2026-07-30T07:45:48Z,19422,False,True,127,126,0,0,0,0,,metadata_only_not_activated
itws:822522,Io mi sentii svegliar dentro allo core (Lucas),historical_core_metadata_candidate,historical_non_sonnet_poetry,1,822522,The Oxford book of Italian verse.djvu,https://it.wikisource.org/wiki/Indice:The_Oxford_book_of_Italian_verse.djvu,241928,3574387,2026-07-30T05:55:01Z,43698,False,True,347,317,0,0,0,5,,metadata_only_not_activated
itws:974905,"Io mi son giovanetta, e volentieri (Laterza)",historical_core_metadata_candidate,historical_general,1,974905,Boccaccio - Decameron II.djvu,https://it.wikisource.org/wiki/Indice:Boccaccio_-_Decameron_II.djvu,521527,3292751,2026-07-30T09:07:51Z,7419,False,True,1,1,0,0,0,0,,metadata_only_not_activated
itws:480194,"Io mi son giovinetta, e volentieri (IEI)",historical_core_metadata_candidate,historical_non_sonnet_poetry,1,480194,Le Rime di Cino da Pistoia.djvu,https://it.wikisource.org/wiki/Indice:Le_Rime_di_Cino_da_Pistoia.djvu,267268,2823012,2026-07-30T07:42:05Z,5732,False,True,317,142,0,0,0,112,,metadata_only_not_activated
itws:826727,"Io mi son giovinetta, e volentieri (Lucas)",historical_core_metadata_candidate,historical_non_sonnet_poetry,1,826727,The Oxford book of Italian verse.djvu,https://it.wikisource.org/wiki/Indice:The_Oxford_book_of_Italian_verse.djvu,241928,3574387,2026-07-30T05:55:01Z,43698,False,True,347,317,0,0,0,5,,metadata_only_not_activated
itws:980652,Io mi stava una mattina,historical_core_metadata_candidate,historical_non_sonnet_poetry,1,980652,"Zappi, Maratti - Rime II.pdf","https://it.wikisource.org/wiki/Indice:Zappi,_Maratti_-_Rime_II.pdf",482516,3593321,2026-08-02T21:07:48Z,927,False,True,170,144,0,0,0,0,,metadata_only_not_activated
itws:483807,Io mi sto spesso sopra un duro sasso,historical_core_metadata_candidate,historical_general,1,483807,"Lorenzo de' Medici - Opere, vol.1, Laterza, 1913.djvu","https://it.wikisource.org/wiki/Indice:Lorenzo_de'_Medici_-_Opere,_vol.1,_Laterza,_1913.djvu",483359,3525005,2026-07-30T07:45:48Z,19422,False,True,127,126,0,0,0,0,,metadata_only_not_activated
itws:480469,Io non ardisco di levar più gli occhi,historical_core_metadata_candidate,historical_general,1,480469,Le Rime di Cino da Pistoia.djvu,https://it.wikisource.org/wiki/Indice:Le_Rime_di_Cino_da_Pistoia.djvu,267268,2823012,2026-07-30T07:42:05Z,5732,False,True,317,142,0,0,0,112,,metadata_only_not_activated
itws:746644,"Io non auso rizzar, chiarita spera",historical_core_metadata_candidate,historical_non_sonnet_poetry,1,746644,"AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. I, 1920 – BEIC 1928288.djvu","https://it.wikisource.org/wiki/Indice:AA._VV._%E2%80%93_Sonetti_burleschi_e_realistici_dei_primi_due_secoli,_Vol._I,_1920_%E2%80%93_BEIC_1928288.djvu",600609,3867578,2026-07-30T19:02:00Z,5834,False,True,442,381,0,0,0,33,,metadata_only_not_activated
itws:878430,Io non fra gl'Indi a ricercar tesori,historical_core_metadata_candidate,historical_general,1,878430,Opere (Chiabrera).djvu,https://it.wikisource.org/wiki/Indice:Opere_(Chiabrera).djvu,281096,3593337,2026-08-03T21:27:54Z,3340,False,True,574,531,0,0,0,0,,metadata_only_not_activated
itws:746757,"Io non sconfesso, Morte comunale",historical_core_metadata_candidate,historical_non_sonnet_poetry,1,746757,"AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. I, 1920 – BEIC 1928288.djvu","https://it.wikisource.org/wiki/Indice:AA._VV._%E2%80%93_Sonetti_burleschi_e_realistici_dei_primi_due_secoli,_Vol._I,_1920_%E2%80%93_BEIC_1928288.djvu",600609,3867578,2026-07-30T19:02:00Z,5834,False,True,442,381,0,0,0,33,,metadata_only_not_activated
itws:483584,Io non so ben chi m'è maggior nimico,historical_core_metadata_candidate,historical_general,1,483584,"Lorenzo de' Medici - Opere, vol.1, Laterza, 1913.djvu","https://it.wikisource.org/wiki/Indice:Lorenzo_de'_Medici_-_Opere,_vol.1,_Laterza,_1913.djvu",483359,3525005,2026-07-30T07:45:48Z,19422,False,True,127,126,0,0,0,0,,metadata_only_not_activated
itws:43902,Io non so come a questa età condotte,historical_core_metadata_candidate,historical_non_sonnet_poetry,1,43902,"Zappi, Maratti - Rime I.pdf","https://it.wikisource.org/wiki/Indice:Zappi,_Maratti_-_Rime_I.pdf",482514,3500952,2026-07-30T17:23:17Z,2107,False,True,961,98,0,0,0,0,,metadata_only_not_activated
itws:746840,Io non so' tanto guelfo ni crudele,historical_core_metadata_candidate,historical_non_sonnet_poetry,1,746840,"AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. I, 1920 – BEIC 1928288.djvu","https://it.wikisource.org/wiki/Indice:AA._VV._%E2%80%93_Sonetti_burleschi_e_realistici_dei_primi_due_secoli,_Vol._I,_1920_%E2%80%93_BEIC_1928288.djvu",600609,3867578,2026-07-30T19:02:00Z,5834,False,True,442,381,0,0,0,33,,metadata_only_not_activated
itws:746952,"Io non trovo uomo, che viva contento",historical_core_metadata_candidate,historical_non_sonnet_poetry,1,746952,"AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. II, 1920 – BEIC 1928827.djvu","https://it.wikisource.org/wiki/Indice:AA._VV._%E2%80%93_Sonetti_burleschi_e_realistici_dei_primi_due_secoli,_Vol._II,_1920_%E2%80%93_BEIC_1928827.djvu",600610,3867579,2026-07-30T19:04:00Z,13438,False,True,108,108,0,0,0,0,,metadata_only_not_activated
itws:746770,Io non vo' dir ch'io non viva turbato,historical_core_metadata_candidate,historical_non_sonnet_poetry,1,746770,"AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. I, 1920 – BEIC 1928288.djvu","https://it.wikisource.org/wiki/Indice:AA._VV._%E2%80%93_Sonetti_burleschi_e_realistici_dei_primi_due_secoli,_Vol._I,_1920_%E2%80%93_BEIC_1928288.djvu",600609,3867578,2026-07-30T19:02:00Z,5834,False,True,442,381,0,0,0,33,,metadata_only_not_activated
itws:988065,Io per me sento,historical_core_metadata_candidate,historical_non_sonnet_poetry,1,988065,"Zappi, Maratti - Rime II.pdf","https://it.wikisource.org/wiki/Indice:Zappi,_Maratti_-_Rime_II.pdf",482516,3593321,2026-08-02T21:07:48Z,927,False,True,170,144,0,0,0,0,,metadata_only_not_activated
itws:886556,Io per soverchia età piedi ho mal pronti,historical_core_metadata_candidate,historical_general,1,886556,Opere (Chiabrera).djvu,https://it.wikisource.org/wiki/Indice:Opere_(Chiabrera).djvu,281096,3593337,2026-08-03T21:27:54Z,3340,False,True,574,531,0,0,0,0,,metadata_only_not_activated
itws:483640,"Io piansi un tempo, come volle Amore",historical_core_metadata_candidate,historical_general,1,483640,"Lorenzo de' Medici - Opere, vol.1, Laterza, 1913.djvu","https://it.wikisource.org/wiki/Indice:Lorenzo_de'_Medici_-_Opere,_vol.1,_Laterza,_1913.djvu",483359,3525005,2026-07-30T07:45:48Z,19422,False,True,127,126,0,0,0,0,,metadata_only_not_activated
itws:43781,"Io porto, ahimè, trafitto il manco lato",historical_core_metadata_candidate,historical_non_sonnet_poetry,1,43781,"Zappi, Maratti - Rime I.pdf","https://it.wikisource.org/wiki/Indice:Zappi,_Maratti_-_Rime_I.pdf",482514,3500952,2026-07-30T17:23:17Z,2107,False,True,961,98,0,0,0,0,,metadata_only_not_activated
itws:746004,Io potrei cosi disamorare,historical_core_metadata_candidate,historical_non_sonnet_poetry,1,746004,"AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. I, 1920 – BEIC 1928288.djvu","https://it.wikisource.org/wiki/Indice:AA._VV._%E2%80%93_Sonetti_burleschi_e_realistici_dei_primi_due_secoli,_Vol._I,_1920_%E2%80%93_BEIC_1928288.djvu",600609,3867578,2026-07-30T19:02:00Z,5834,False,True,442,381,0,0,0,33,,metadata_only_not_activated
itws:745967,Io potrei cosi stare senz'amore,historical_core_metadata_candidate,historical_non_sonnet_poetry,1,745967,"AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. I, 1920 – BEIC 1928288.djvu","https://it.wikisource.org/wiki/Indice:AA._VV._%E2%80%93_Sonetti_burleschi_e_realistici_dei_primi_due_secoli,_Vol._I,_1920_%E2%80%93_BEIC_1928288.djvu",600609,3867578,2026-07-30T19:02:00Z,5834,False,True,442,381,0,0,0,33,,metadata_only_not_activated
itws:826871,"Io pur, la Dio mercè, rivolgo il passo",historical_core_metadata_candidate,historical_non_sonnet_poetry,1,826871,The Oxford book of Italian verse.djvu,https://it.wikisource.org/wiki/Indice:The_Oxford_book_of_Italian_verse.djvu,241928,3574387,2026-07-30T05:55:01Z,43698,False,True,347,317,0,0,0,5,,metadata_only_not_activated
itws:891691,"Io pure il sento, ahi lasso! io pure il miro",historical_core_metadata_candidate,historical_general,1,891691,Opere (Chiabrera).djvu,https://it.wikisource.org/wiki/Indice:Opere_(Chiabrera).djvu,281096,3593337,2026-08-03T21:27:54Z,3340,False,True,574,531,0,0,0,0,,metadata_only_not_activated
itws:483553,Io seguo con disio quel piú mi spiace,historical_core_metadata_candidate,historical_general,1,483553,"Lorenzo de' Medici - Opere, vol.1, Laterza, 1913.djvu","https://it.wikisource.org/wiki/Indice:Lorenzo_de'_Medici_-_Opere,_vol.1,_Laterza,_1913.djvu",483359,3525005,2026-07-30T07:45:48Z,19422,False,True,127,126,0,0,0,0,,metadata_only_not_activated
itws:746026,"Io sent'o sentirò ma' quel, d'Amore",historical_core_metadata_candidate,historical_non_sonnet_poetry,1,746026,"AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. I, 1920 – BEIC 1928288.djvu","https://it.wikisource.org/wiki/Indice:AA._VV._%E2%80%93_Sonetti_burleschi_e_realistici_dei_primi_due_secoli,_Vol._I,_1920_%E2%80%93_BEIC_1928288.djvu",600609,3867578,2026-07-30T19:02:00Z,5834,False,True,442,381,0,0,0,33,,metadata_only_not_activated
itws:483582,Io sento crescer piú di giorno in giorno,historical_core_metadata_candidate,historical_general,1,483582,"Lorenzo de' Medici - Opere, vol.1, Laterza, 1913.djvu","https://it.wikisource.org/wiki/Indice:Lorenzo_de'_Medici_-_Opere,_vol.1,_Laterza,_1913.djvu",483359,3525005,2026-07-30T07:45:48Z,19422,False,True,127,126,0,0,0,0,,metadata_only_not_activated
itws:483589,Io sento ritornar quel dolce tempo,historical_core_metadata_candidate,historical_general,1,483589,"Lorenzo de' Medici - Opere, vol.1, Laterza, 1913.djvu","https://it.wikisource.org/wiki/Indice:Lorenzo_de'_Medici_-_Opere,_vol.1,_Laterza,_1913.djvu",483359,3525005,2026-07-30T07:45:48Z,19422,False,True,127,126,0,0,0,0,,metadata_only_not_activated
itws:746863,"Io so' de quei, che van pur per le scorze",historical_core_metadata_candidate,historical_non_sonnet_poetry,1,746863,"AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. I, 1920 – BEIC 1928288.djvu","https://it.wikisource.org/wiki/Indice:AA._VV._%E2%80%93_Sonetti_burleschi_e_realistici_dei_primi_due_secoli,_Vol._I,_1920_%E2%80%93_BEIC_1928288.djvu",600609,3867578,2026-07-30T19:02:00Z,5834,False,True,442,381,0,0,0,33,,metadata_only_not_activated
itws:746915,Io so' en la mia oppinion piú fermo,historical_core_metadata_candidate,historical_non_sonnet_poetry,1,746915,"AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. II, 1920 – BEIC 1928827.djvu","https://it.wikisource.org/wiki/Indice:AA._VV._%E2%80%93_Sonetti_burleschi_e_realistici_dei_primi_due_secoli,_Vol._II,_1920_%E2%80%93_BEIC_1928827.djvu",600610,3867579,2026-07-30T19:04:00Z,13438,False,True,108,108,0,0,0,0,,metadata_only_not_activated
itws:746880,Io son del «ti» sí forte innamorato,historical_core_metadata_candidate,historical_non_sonnet_poetry,1,746880,"AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. II, 1920 – BEIC 1928827.djvu","https://it.wikisource.org/wiki/Indice:AA._VV._%E2%80%93_Sonetti_burleschi_e_realistici_dei_primi_due_secoli,_Vol._II,_1920_%E2%80%93_BEIC_1928827.djvu",600610,3867579,2026-07-30T19:04:00Z,13438,False,True,108,108,0,0,0,0,,metadata_only_not_activated
itws:484533,Io son quel misero ingrato,historical_core_metadata_candidate,historical_general,1,484533,"Lorenzo de' Medici - Opere, vol.2, Laterza, 1914.djvu","https://it.wikisource.org/wiki/Indice:Lorenzo_de'_Medici_-_Opere,_vol.2,_Laterza,_1914.djvu",484064,3306587,2026-07-30T07:49:17Z,19594,False,True,19,16,0,0,0,0,,metadata_only_not_activated
itws:480132,Io son sì vaga della mia bellezza,historical_core_metadata_candidate,historical_non_sonnet_poetry,1,480132,Le Rime di Cino da Pistoia.djvu,https://it.wikisource.org/wiki/Indice:Le_Rime_di_Cino_da_Pistoia.djvu,267268,2823012,2026-07-30T07:42:05Z,5732,False,True,317,142,0,0,0,112,,metadata_only_not_activated
itws:745995,Io son sí altamente innamorato,historical_core_metadata_candidate,historical_non_sonnet_poetry,1,745995,"AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. I, 1920 – BEIC 1928288.djvu","https://it.wikisource.org/wiki/Indice:AA._VV._%E2%80%93_Sonetti_burleschi_e_realistici_dei_primi_due_secoli,_Vol._I,_1920_%E2%80%93_BEIC_1928288.djvu",600609,3867578,2026-07-30T19:02:00Z,5834,False,True,442,381,0,0,0,33,,metadata_only_not_activated
itws:483634,"Io son sí certo, Amor, di tua incertezza",historical_core_metadata_candidate,historical_general,1,483634,"Lorenzo de' Medici - Opere, vol.1, Laterza, 1913.djvu","https://it.wikisource.org/wiki/Indice:Lorenzo_de'_Medici_-_Opere,_vol.1,_Laterza,_1913.djvu",483359,3525005,2026-07-30T07:45:48Z,19422,False,True,127,126,0,0,0,0,,metadata_only_not_activated
itws:746913,"Io sto nel limbo, e spero di vedire",historical_core_metadata_candidate,historical_non_sonnet_poetry,1,746913,"AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. II, 1920 – BEIC 1928827.djvu","https://it.wikisource.org/wiki/Indice:AA._VV._%E2%80%93_Sonetti_burleschi_e_realistici_dei_primi_due_secoli,_Vol._II,_1920_%E2%80%93_BEIC_1928827.djvu",600610,3867579,2026-07-30T19:04:00Z,13438,False,True,108,108,0,0,0,0,,metadata_only_not_activated
itws:805332,Io sí vorrei ch'un segno avelenato,historical_core_metadata_candidate,historical_non_sonnet_poetry,1,805332,"Poemetti allegorico-didattici del secolo XIII, 1941 – BEIC 1894103.djvu","https://it.wikisource.org/wiki/Indice:Poemetti_allegorico-didattici_del_secolo_XIII,_1941_%E2%80%93_BEIC_1894103.djvu",624705,3864798,2026-07-30T21:12:32Z,2224,False,True,18,14,0,0,0,0,,metadata_only_not_activated
itws:483808,"Io ti ringrazio, Amor, d'ogni tormento",historical_core_metadata_candidate,historical_general,1,483808,"Lorenzo de' Medici - Opere, vol.1, Laterza, 1913.djvu","https://it.wikisource.org/wiki/Indice:Lorenzo_de'_Medici_-_Opere,_vol.1,_Laterza,_1913.djvu",483359,3525005,2026-07-30T07:45:48Z,19422,False,True,127,126,0,0,0,0,,metadata_only_not_activated
itws:980984,"Io ti vidi, o bella Clori",historical_core_metadata_candidate,historical_non_sonnet_poetry,1,980984,"Zappi, Maratti - Rime II.pdf","https://it.wikisource.org/wiki/Indice:Zappi,_Maratti_-_Rime_II.pdf",482516,3593321,2026-08-02T21:07:48Z,927,False,True,170,144,0,0,0,0,,metadata_only_not_activated
itws:980985,Io trascorsi i campi eletti,historical_core_metadata_candidate,historical_non_sonnet_poetry,1,980985,"Zappi, Maratti - Rime II.pdf","https://it.wikisource.org/wiki/Indice:Zappi,_Maratti_-_Rime_II.pdf",482516,3593321,2026-08-02T21:07:48Z,927,False,True,170,144,0,0,0,0,,metadata_only_not_activated
itws:746867,Io trovo che l'un cieco l'altro guida,historical_core_metadata_candidate,historical_non_sonnet_poetry,1,746867,"AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. I, 1920 – BEIC 1928288.djvu","https://it.wikisource.org/wiki/Indice:AA._VV._%E2%80%93_Sonetti_burleschi_e_realistici_dei_primi_due_secoli,_Vol._I,_1920_%E2%80%93_BEIC_1928288.djvu",600609,3867578,2026-07-30T19:02:00Z,5834,False,True,442,381,0,0,0,33,,metadata_only_not_activated
itws:746885,Io veggio ben la mia desavventura,historical_core_metadata_candidate,historical_non_sonnet_poetry,1,746885,"AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. II, 1920 – BEIC 1928827.djvu","https://it.wikisource.org/wiki/Indice:AA._VV._%E2%80%93_Sonetti_burleschi_e_realistici_dei_primi_due_secoli,_Vol._II,_1920_%E2%80%93_BEIC_1928827.djvu",600610,3867579,2026-07-30T19:04:00Z,13438,False,True,108,108,0,0,0,0,,metadata_only_not_activated
itws:517963,Io veggio ben siccome acerbo e rio,nineteenth_century_bridge_metadata_candidate,standard_sonnets,1,517963,"Zappi, Maratti - Rime I.pdf","https://it.wikisource.org/wiki/Indice:Zappi,_Maratti_-_Rime_I.pdf",482514,3500952,2026-07-30T17:23:17Z,2107,False,True,961,98,0,0,0,0,,metadata_only_not_activated
itws:483671,Io veggio entro una bassa e vil Capanna,historical_core_metadata_candidate,historical_non_sonnet_poetry,1,483671,"Zappi, Maratti - Rime I.pdf","https://it.wikisource.org/wiki/Indice:Zappi,_Maratti_-_Rime_I.pdf",482514,3500952,2026-07-30T17:23:17Z,2107,False,True,961,98,0,0,0,0,,metadata_only_not_activated
itws:746897,Io veggio scolorir gli aurate sasse,historical_core_metadata_candidate,historical_non_sonnet_poetry,1,746897,"AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. II, 1920 – BEIC 1928827.djvu","https://it.wikisource.org/wiki/Indice:AA._VV._%E2%80%93_Sonetti_burleschi_e_realistici_dei_primi_due_secoli,_Vol._II,_1920_%E2%80%93_BEIC_1928827.djvu",600610,3867579,2026-07-30T19:04:00Z,13438,False,True,108,108,0,0,0,0,,metadata_only_not_activated
itws:484126,"Io veggio, ahimè, che il biondo crin s'annegra",historical_core_metadata_candidate,historical_non_sonnet_poetry,1,484126,"Zappi, Maratti - Rime I.pdf","https://it.wikisource.org/wiki/Indice:Zappi,_Maratti_-_Rime_I.pdf",482514,3500952,2026-07-30T17:23:17Z,2107,False,True,961,98,0,0,0,0,,metadata_only_not_activated
itws:479022,Io veggo il tempo della primavera,historical_core_metadata_candidate,historical_non_sonnet_poetry,1,479022,Le Rime di Cino da Pistoia.djvu,https://it.wikisource.org/wiki/Indice:Le_Rime_di_Cino_da_Pistoia.djvu,267268,2823012,2026-07-30T07:42:05Z,5732,False,True,317,142,0,0,0,112,,metadata_only_not_activated
itws:83801,Io vidi,nineteenth_century_bridge_metadata_candidate,nineteenth_century_bridge,1,83801,Boyajian - Armenian legends and poems.djvu,https://it.wikisource.org/wiki/Indice:Boyajian_-_Armenian_legends_and_poems.djvu,596880,2818217,2026-07-30T11:52:28Z,670,False,True,2,2,0,0,0,0,,metadata_only_not_activated
itws:826760,Io vidi quel bel viso impalidire,historical_core_metadata_candidate,historical_non_sonnet_poetry,1,826760,The Oxford book of Italian verse.djvu,https://it.wikisource.org/wiki/Indice:The_Oxford_book_of_Italian_verse.djvu,241928,3574387,2026-07-30T05:55:01Z,43698,False,True,347,317,0,0,0,5,,metadata_only_not_activated
itws:746967,Io vo in me gramo spesso ripetendo,historical_core_metadata_candidate,historical_non_sonnet_poetry,1,746967,"AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. II, 1920 – BEIC 1928827.djvu","https://it.wikisource.org/wiki/Indice:AA._VV._%E2%80%93_Sonetti_burleschi_e_realistici_dei_primi_due_secoli,_Vol._II,_1920_%E2%80%93_BEIC_1928827.djvu",600610,3867579,2026-07-30T19:04:00Z,13438,False,True,108,108,0,0,0,0,,metadata_only_not_activated
