review_id,checkpoint_4b_decision,review_unit_type,work_root_count,projected_wikitext_bytes,work_root_ids,representative_root_titles,scan_titles,scan_title_language_signals,scan_group_conditioned_count,scan_group_nonitalian_count,scan_group_nonstandard_hold_count,review_status,required_action,activation_status
itws-4b-review-0470,hold_no_direct_scan_link,work_root,1,210600,itws:64864,Lettere (Machiavelli),,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0471,hold_no_direct_scan_link,work_root,1,304802,itws:35232,Lettere al padre,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0472,hold_no_direct_scan_link,work_root,1,2401,itws:74393,Libertas!,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0473,hold_no_direct_scan_link,work_root,1,210288,itws:32995,Libro de' Vizî e delle virtudi,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0474,hold_no_direct_scan_link,work_root,1,86897,itws:76498,Libro piccolo di meraviglie,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0475,hold_no_direct_scan_link,work_root,1,128226,itws:153672,Libro proibito,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0476,hold_no_direct_scan_link,work_root,1,89022,itws:62785,Linguaccio,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0477,hold_no_direct_scan_link,work_root,1,2698,itws:79743,Litanie lauretane,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0478,hold_no_direct_scan_link,work_root,1,1722,itws:36579,Lo core innamorato,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0479,hold_no_direct_scan_link,work_root,1,2074,itws:62188,Lo fin pregi' avanzato,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0480,hold_no_direct_scan_link,work_root,1,2014,itws:36591,Lo gran valore e lo pregio amoroso,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0481,hold_no_direct_scan_link,work_root,1,262083,itws:66546,Lo schiavetto,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0482,hold_no_direct_scan_link,work_root,1,1025,itws:64458,Lo vostro bel saluto e 'l gentil sguardo,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0483,hold_no_direct_scan_link,work_root,1,1049,itws:234019,Lode al Beato Angelo Carletti,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0484,hold_no_direct_scan_link,work_root,1,1661,itws:36555,Lontano amore manda sospiri,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0485,hold_no_direct_scan_link,work_root,1,637,itws:31888,Luci belle e spietate,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0486,hold_no_direct_scan_link,work_root,1,634,itws:31890,Luci serene e liete,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0487,hold_no_direct_scan_link,work_root,1,962,itws:63824,"Madonna mia, quel dì ch'Amor consente",,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0488,hold_no_direct_scan_link,work_root,1,2071,itws:36580,"Madonna, de lo meo 'namoramento",,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0489,hold_no_direct_scan_link,work_root,1,3581,itws:62181,"Madonna, il fino amor ched eo vo porto",,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0490,hold_no_direct_scan_link,work_root,1,2208,itws:60363,"Madonna, me è avenuto simigliante",,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0491,hold_no_direct_scan_link,work_root,1,8243,itws:82774,Magna charta,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0492,hold_no_direct_scan_link,work_root,1,691,itws:28188,Mandorla inzuccherata,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0493,hold_no_direct_scan_link,work_root,1,56965,itws:73903,Massime di perfezione cristiana,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0494,hold_no_direct_scan_link,work_root,1,624966,itws:27292,"Mastro Titta, il boia di Roma",,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0495,hold_no_direct_scan_link,work_root,1,3129,itws:72772,Medio Evo (Costanzo),,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0496,hold_no_direct_scan_link,work_root,1,963,itws:36018,Meglio val dire ciò c'omo à 'n talento,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0497,hold_no_direct_scan_link,work_root,1,33713,itws:73998,Memorie del primo amore,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0498,hold_no_direct_scan_link,work_root,1,192102,itws:215850,Memorie storiche modenesi,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0499,hold_no_direct_scan_link,work_root,1,670,itws:31922,Mentre ch'al'aureo crine,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0500,hold_no_direct_scan_link,work_root,1,697,itws:44218,Mentre lunge ti stai,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0501,hold_no_direct_scan_link,work_root,1,4492,itws:5801,"Miglioramento delle condizioni dei feriti nelle armate sul campo di battaglia - Convenzione, Ginevra, 22 agosto 1864",,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0502,hold_no_direct_scan_link,work_root,1,370179,itws:1533,Milione,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0503,hold_no_direct_scan_link,work_root,1,645,itws:31892,Miro i vostr'occhi belli,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0504,hold_no_direct_scan_link,work_root,1,979,itws:352292,Mirra savia e gentil non ama alcuno,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0505,hold_no_direct_scan_link,work_root,1,914,itws:36272,"Misura, providenzia e meritanza",,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0506,hold_no_direct_scan_link,work_root,1,902,itws:190604,Moderni auspicanti,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0507,hold_no_direct_scan_link,work_root,1,1440360,itws:13762,Morgante,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0508,hold_no_direct_scan_link,work_root,1,2628,itws:36556,"Morte, perchè m'ài fatta sì gran guerra",,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0509,hold_no_direct_scan_link,work_root,1,1756,itws:36265,Mostrar vorria in parvenza,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0510,hold_no_direct_scan_link,work_root,1,4034,itws:72008,Nei giorni,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0511,hold_no_direct_scan_link,work_root,1,13331,itws:72161,Nel giugno,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0512,hold_no_direct_scan_link,work_root,1,1403,itws:51221,Ninfe,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0513,hold_no_direct_scan_link,work_root,1,912,itws:119519,No tu non sei la vergine ideata,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0514,hold_no_direct_scan_link,work_root,1,833,itws:352216,"No, che non sei beato",,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0515,hold_no_direct_scan_link,work_root,1,1069,itws:7010,Non deporrem la spada,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0516,hold_no_direct_scan_link,work_root,1,826,itws:160500,Non pensi a me...,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0517,hold_no_direct_scan_link,work_root,1,615,itws:31880,Non è di vita privo,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0518,hold_no_direct_scan_link,work_root,1,8363,itws:33787,Note su alcuni insetti osservati nel periodo dell'ecclisse dell'8 luglio 1842,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0519,hold_no_direct_scan_link,work_root,1,24614,itws:122351,Notizie inedite scritte da Giovanni Marsili,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0520,hold_no_direct_scan_link,work_root,1,30022,itws:518426,Novella (Giovanni Guidiccioni),,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0521,hold_no_direct_scan_link,work_root,1,31621,itws:204240,Novella del Grasso legnajuolo,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0522,hold_no_direct_scan_link,work_root,1,21610,itws:336075,Novella di Giacoppo,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0523,hold_no_direct_scan_link,work_root,1,9122,itws:204238,Novella di una donna che fu lisciata dal diavolo,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0524,hold_no_direct_scan_link,work_root,1,172398,itws:61853,Novelle lombarde,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0525,hold_no_direct_scan_link,work_root,1,180680,itws:63719,Novellino,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0526,hold_no_direct_scan_link,work_root,1,5898,itws:24282,Nunal,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0527,hold_no_direct_scan_link,work_root,1,2791817,itws:65002,Nuova Cronica,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0528,hold_no_direct_scan_link,work_root,1,673,itws:31907,O bella incantatrice,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0529,hold_no_direct_scan_link,work_root,1,1010,itws:64677,"O caro padre meo, de vostra laude",,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0530,hold_no_direct_scan_link,work_root,1,4087,itws:356921,O dea dolce amorosa,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0531,hold_no_direct_scan_link,work_root,1,1189,itws:61130,O iubelo de core,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0532,hold_no_direct_scan_link,work_root,1,2337,itws:352218,"O Nina, a te che sei",,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0533,hold_no_direct_scan_link,work_root,1,660,itws:31910,"O quali, o quali io sento",,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0534,hold_no_direct_scan_link,work_root,1,2529,itws:35134,"O Segnor, per cortesia",,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0535,hold_no_direct_scan_link,work_root,1,2614,itws:68161,"O Signor, per cortesia",,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0536,hold_no_direct_scan_link,work_root,1,680,itws:31920,O tronchi innamorati,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0537,hold_no_direct_scan_link,work_root,1,954,itws:31906,"O voi, che lieti ove vi spinge e mena",,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0538,hold_no_direct_scan_link,work_root,1,774,itws:153866,Oblio!,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0539,hold_no_direct_scan_link,work_root,1,624,itws:31887,Occhi dela mia vita,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0540,hold_no_direct_scan_link,work_root,1,695,itws:31886,"Occhi, s'è ver ch'uom saggio",,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0541,hold_no_direct_scan_link,work_root,1,87797,itws:23736,Odi (Parini),,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0542,hold_no_direct_scan_link,work_root,1,7410,itws:351512,Oh possente Armonia,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0543,hold_no_direct_scan_link,work_root,1,972,itws:36691,"Oi Siri Deo, con forte fu lo punto",,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0544,hold_no_direct_scan_link,work_root,1,1844,itws:35228,"Omo, mìttete a pensare",,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0545,hold_no_direct_scan_link,work_root,1,145264,itws:104379,Opere di Raimondo Montecuccoli,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0546,hold_no_direct_scan_link,work_root,1,521110,itws:55998,Operette morali,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0547,hold_no_direct_scan_link,work_root,1,737,itws:31877,"Or che da te, mio bene",,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0548,hold_no_direct_scan_link,work_root,1,46005,itws:93673,Orazione ai nobili di Lucca,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0549,hold_no_direct_scan_link,work_root,1,27632,itws:517239,Orazioni di Sallustio e di Tito Livio volgarizzate,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0550,hold_no_direct_scan_link,work_root,1,1722,itws:36199,Ormai quando flore,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0551,hold_no_direct_scan_link,work_root,1,929,itws:1895,Ornato di gran pregio e di valenza,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0552,hold_no_direct_scan_link,work_root,1,888,itws:195301,Oroscopo,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0553,hold_no_direct_scan_link,work_root,1,11450,itws:33791,Osservazioni entomologiche durante l'eclisse del 9 ottobre 1847,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0554,hold_no_direct_scan_link,work_root,1,7725,itws:33789,Osservazioni zoologiche eseguite durante l'ecclisse parziale di sole del 18 ottobre 1860,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0555,hold_no_direct_scan_link,work_root,1,64179,itws:149809,Otello (Boito),,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0556,hold_no_direct_scan_link,work_root,1,35977,itws:61913,Ottave,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0557,hold_no_direct_scan_link,work_root,1,1041,itws:31897,"Ove ch'io vada, ove ch'io stia, talora",,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0558,hold_no_direct_scan_link,work_root,1,975,itws:71607,Ovunque giri il popolo si lagna,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0559,hold_no_direct_scan_link,work_root,1,115531,itws:92828,Pagine politiche,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0560,hold_no_direct_scan_link,work_root,1,27370,itws:755241,Pagliacci,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0561,hold_no_direct_scan_link,work_root,1,971,itws:3290,Parodia d'arietta melodrammatica metastasiana,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0562,hold_no_direct_scan_link,work_root,1,10142,itws:71603,Parole da dirle sopra la previsione del danaio,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0563,hold_no_direct_scan_link,work_root,1,653,itws:863451,Parole per musica,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0564,hold_no_direct_scan_link,work_root,1,1461,itws:239697,Partire partirò,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0565,hold_no_direct_scan_link,work_root,1,1449,itws:31991,Patti chiari!,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0566,hold_no_direct_scan_link,work_root,1,2165,itws:36200,Per fino amore vao sì letamente,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0567,hold_no_direct_scan_link,work_root,1,1152,itws:136179,Per la festa dell'Immacolata Concezione,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0568,hold_no_direct_scan_link,work_root,1,1948,itws:36620,Per lo marito c'ò rio,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0569,hold_no_direct_scan_link,work_root,1,959,itws:352230,Per più bella cagion mai non discese,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0570,hold_no_direct_scan_link,work_root,1,901,itws:3151,Per un prelato,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0571,hold_no_direct_scan_link,work_root,1,5875,itws:352872,Perché pensosa e mesta,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0572,hold_no_direct_scan_link,work_root,1,1022,itws:35142,Però ch'amore non si pò vedere,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0573,hold_no_direct_scan_link,work_root,1,2350,itws:36223,Pir meu cori allegrari,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0574,hold_no_direct_scan_link,work_root,1,1474,itws:732767,Piruç myò doç inculurit,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0575,hold_no_direct_scan_link,work_root,1,4243,itws:72194,Più volte,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0576,hold_no_direct_scan_link,work_root,1,932,itws:59653,Placiti cassinesi,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0577,hold_no_direct_scan_link,work_root,1,533,itws:1004629,Placito di Sessa Aurunca,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0578,hold_no_direct_scan_link,work_root,1,19680,itws:418646,Poesias diversas (1892),,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0579,hold_no_direct_scan_link,work_root,1,10668,itws:66293,Poesie (Altoviti),,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0580,hold_no_direct_scan_link,work_root,1,41702,itws:66340,Poesie (Antonio di Guido),,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0581,hold_no_direct_scan_link,work_root,1,168752,itws:62207,Poesie (Francesco d'Altobianco Alberti),,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0582,hold_no_direct_scan_link,work_root,1,2398,itws:36273,"Poi ch'a voi piace, amore (Panvini)",,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0583,hold_no_direct_scan_link,work_root,1,1880,itws:36697,Poi l'Amor vuol ch'io dica,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0584,hold_no_direct_scan_link,work_root,1,1542,itws:36999,Poi la noiosa erranza m'à sorpriso,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0585,hold_no_direct_scan_link,work_root,1,1493,itws:36201,Poi li piace c'avanzi suo valore,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0586,hold_no_direct_scan_link,work_root,1,910,itws:72395,Polve,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0587,hold_no_direct_scan_link,work_root,1,655,itws:31924,Porta intorno madonna,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0588,hold_no_direct_scan_link,work_root,1,689,itws:3231,"Postilla al sonetto ""A Carlo Porta""",,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0589,hold_no_direct_scan_link,work_root,1,2401,itws:29524,Preghiera (Broccadelli da Narni),,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0590,hold_no_direct_scan_link,work_root,1,1577,itws:29554,Preghiera (Quinzani),,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0591,hold_no_direct_scan_link,work_root,1,4252,itws:77980,Preludio al Calatafimi,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0592,hold_no_direct_scan_link,work_root,1,960808,itws:33571,Primo maggio,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0593,hold_no_direct_scan_link,work_root,1,2040,itws:9706,Privilegio Logudorese,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0594,hold_no_direct_scan_link,work_root,1,52266,itws:324030,Processo di Sculacciabuchi,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0595,hold_no_direct_scan_link,work_root,1,4509,itws:178548,Proclama di Rimini,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0596,hold_no_direct_scan_link,work_root,1,3570,itws:66708,"Prohibitione sopra l'estrattione di statue di marmo o di metallo figure, antichità e simili. 5 ottobre 1624",,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0597,hold_no_direct_scan_link,work_root,1,34622,itws:65640,Prometeo (Monti),,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0598,hold_no_direct_scan_link,work_root,1,10078,itws:194362,Proprietà di Mercato Vecchio,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0599,hold_no_direct_scan_link,work_root,1,428386,itws:21538,Prose della volgar lingua,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0600,hold_no_direct_scan_link,work_root,1,10176,itws:33195,Proverbi (Garzo),,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0601,hold_no_direct_scan_link,work_root,1,1837,itws:797350,Publicazion di matrimoni,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
