ebook_id,title,authors,preliminary_role,period_bucket,inventory_status,landing_page_url,fetched_url,cache_status,probe_status,error,raw_character_count,cleaned_character_count,cleaned_word_count,nonempty_line_count,replacement_character_count,italian_function_word_ratio,alphabetic_character_ratio,digit_character_ratio,editorial_marker_count,editorial_markers,quality_review_flags,language_variety_flags,normalized_word_sha256,fingerprint_anchor_count,possible_existing_work_matches,metadata_intra_gutenberg_duplicate_ids,intra_gutenberg_exact_duplicate_ids,intra_gutenberg_near_duplicate_metrics,bibit_overlap_metrics,current_corpus_overlap_metrics,cross_corpus_duplicate_scope,heldout_sonnet_overlap_metrics,manual_review_resolution,manual_review_rationale,probe_decision
35799,Caos del Triperuno: Opere Italiane Vol. 1,"Folengo, Teofilo",historical_non_sonnet_poetry_candidate,origins_through_1800,audit_then_deduplicate,https://www.gutenberg.org/ebooks/35799,https://www.gutenberg.org/ebooks/35799.txt.utf-8,hit,quality_pass,,332879,313361,50526,6683,0,0.19394,0.713793,0.005894,1,editor_note:1,,,a31ead9e850df380ea11b55dda323b9e61b18a363035711d0048fda5d38030b2,46,,,,,,,,,,,quality_pass_pending_editorial_activation_review
36212,La rivoluzione di Milano dell'Aprile 1814,"Armaroli, Leopoldo;Verri, Carlo, conte",nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,https://www.gutenberg.org/ebooks/36212,https://www.gutenberg.org/ebooks/36212.txt.utf-8,hit,quality_pass,,315484,295897,44440,4884,0,0.233596,0.785608,0.014306,1,editor_note:1,,,900d1c15e9a29971be313f5221dcdf56c9553162667486718bb90f2df4984d64,30,,,,,,,,,,,quality_pass_pending_editorial_activation_review
37099,"Passeggiate per l'Italia, vol. 2","Gregorovius, Ferdinand",nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,https://www.gutenberg.org/ebooks/37099,https://www.gutenberg.org/ebooks/37099.txt.utf-8,hit,quality_pass,,569746,550120,88554,8342,0,0.255573,0.801223,0.003686,1,editor_note:1,,,eb485efd402152a4330f2ac6d2ef2bf6dff7061afe6ee3426e4be5044aeeed64,72,,,,,,,,,,,quality_pass_pending_editorial_activation_review
37900,"Passeggiate per l'Italia, vol. 3","Gregorovius, Ferdinand",nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,https://www.gutenberg.org/ebooks/37900,https://www.gutenberg.org/ebooks/37900.txt.utf-8,hit,quality_pass,,497916,478345,77139,7291,0,0.262422,0.802862,0.003284,1,editor_note:1,,,49886505294d565797e362f7a2e876e887871ebc8bec1b06d4c84a747217a7fb,63,,,,,,,,,,,quality_pass_pending_editorial_activation_review
38012,Ottavia,"Alfieri, Vittorio",historical_non_sonnet_poetry_candidate,nineteenth_century_bridge,deduplicate_before_full_text_audit,https://www.gutenberg.org/ebooks/38012,https://www.gutenberg.org/ebooks/38012.txt.utf-8,hit,quality_pass,,96902,77548,11163,1672,0,0.191884,0.585431,5.2e-05,0,,,,d1bc753eb42a77c57e72932f9ca247f91f53e654e3fc38842dd25668bb2b8d7a,10,bibit:bibit001054,,,,bibit:bibit001054|candidate_containment=0.809430|reference_containment=0.827985|exact=false,,candidate_covered,,,,exclude_cross_corpus_duplicate_candidate
38298,"Isabella Orsini, duchessa di Bracciano","Guerrazzi, Francesco Domenico",nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,https://www.gutenberg.org/ebooks/38298,https://www.gutenberg.org/ebooks/38298.txt.utf-8,hit,quality_pass,,654221,634771,102447,9870,0,0.266645,0.773772,0.001364,1,editor_note:1,,,eaab503ef5d6f22605f96fa6d4eca6ed8826f13ff444b99a6fcc62eceab2d2ff,108,,,,,,,,,,,quality_pass_pending_editorial_activation_review
38509,La Giovine Italia,"Mazzini, Giuseppe",nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,https://www.gutenberg.org/ebooks/38509,https://www.gutenberg.org/ebooks/38509.txt.utf-8,hit,quality_pass,,263038,243662,38151,3651,0,0.250374,0.783947,0.003874,2,editor_note:1;errata:1,,,dedc6f77ac857a6dd261bce1ef8bac1d35d27e264e0907caf25817c8ae5fc577,38,,,,,bibit:bibit001560|candidate_containment=0.185842|reference_containment=0.894043|exact=false,,embedded_reference_only,,,,quarantine_embedded_duplicate_segments_before_activation
38578,Fame usurpate,"Imbriani, Vittorio",nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,https://www.gutenberg.org/ebooks/38578,https://www.gutenberg.org/ebooks/38578.txt.utf-8,hit,quality_pass,,673583,654245,103437,10292,0,0.248054,0.781467,0.000488,1,editor_note:1,,,7240f8e4827051c7ba744ced68fb07ff2f07d1cbb7cac9cac56e061ef8bd4a14,122,,,,,,,,,,,quality_pass_pending_editorial_activation_review
39658,Novelle,"Balbo, Cesare, conte",nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,https://www.gutenberg.org/ebooks/39658,https://www.gutenberg.org/ebooks/39658.txt.utf-8,hit,quality_pass,,592351,573041,99929,8352,0,0.261336,0.790629,0.000124,1,editor_note:1,,,41a7092ab23678697a3e6b8dbbc0d41aedde7a9a192ad4ab285573e3ef6574ed,112,,,,,,,,,,,quality_pass_pending_editorial_activation_review
39704,"Annali d'Italia, vol. 1: dal principio dell'era volgare sino all'anno 1750","Muratori, Lodovico Antonio",historical_general_candidate,origins_through_1800,audit_then_deduplicate,https://www.gutenberg.org/ebooks/39704,https://www.gutenberg.org/ebooks/39704.txt.utf-8,hit,quality_pass,,2363029,2343491,373622,37963,0,0.246816,0.781444,0.012484,1,editor_note:1,,,7c1010ca80d022bcac89c62b55116eb1a296e1891045a66dc5af378a266ebde2,344,,,,,,,,,,,quality_pass_pending_editorial_activation_review
40299,Memorie di un vecchio carbonaro ravegnano,"Uccellini, Primo",nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,https://www.gutenberg.org/ebooks/40299,https://www.gutenberg.org/ebooks/40299.txt.utf-8,hit,quality_pass,,579286,559649,84377,8725,0,0.255662,0.767274,0.017597,1,editor_note:1,,,b5eab21da82910edf2241d0faaa09772587f6c088f0cc2dd8d23744e4a639f03,84,,,,,,,,,,,quality_pass_pending_editorial_activation_review
40328,Ahasvero nell'Isola del Diavolo: versi: preceduti da uno studio su l'Ebraismo e la rivoluzione francese,"Levi, David",historical_non_sonnet_poetry_candidate,nineteenth_century_bridge,audit_then_deduplicate,https://www.gutenberg.org/ebooks/40328,https://www.gutenberg.org/ebooks/40328.txt.utf-8,hit,quality_pass,,135599,116208,17683,1953,0,0.254255,0.745207,0.003477,0,,,,d2df0651ce3ac377eb98f6f403bd76aed99de6caab5e8d4bb7751c21a3e6bfea,29,,,,,,,,,,,quality_pass_pending_editorial_activation_review
40817,"Dizionario storico-critico degli scrittori di musica e de' più celebri artisti, vol. 1: Di tutte le nazioni sì antiche che moderne","Bertini, Giuseppe",nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,https://www.gutenberg.org/ebooks/40817,https://www.gutenberg.org/ebooks/40817.txt.utf-8,hit,quality_pass,,419543,399750,64686,5973,0,0.258155,0.777651,0.010206,1,editor_note:1,,,e60f88ab60f111a4d8dc6f88a63dabfcaa37b07d57be1ce217b15064cc80a34f,54,,,,,,,,,,,quality_pass_pending_editorial_activation_review
40818,"Dizionario storico-critico degli scrittori di musica e de' più celebri artisti, vol. 2: Di tutte le nazioni sì antiche che moderne","Bertini, Giuseppe",nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,https://www.gutenberg.org/ebooks/40818,https://www.gutenberg.org/ebooks/40818.txt.utf-8,hit,quality_pass,,468240,448447,73364,6659,0,0.261913,0.779974,0.011167,1,editor_note:1,,,ed8c900222da41c3c9653d414b8ba6262b2bc90d6036eef5a1c8e126ff4bfe59,74,,,,,,,,,,,quality_pass_pending_editorial_activation_review
40819,"Dizionario storico-critico degli scrittori di musica e de' più celebri artisti, vol. 3: Di tutte le nazioni sì antiche che moderne","Bertini, Giuseppe",nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,https://www.gutenberg.org/ebooks/40819,https://www.gutenberg.org/ebooks/40819.txt.utf-8,hit,quality_pass,,455237,435444,71146,6430,0,0.260816,0.781246,0.011195,1,editor_note:1,,,d9aa5da0db784db777fba14d96290bd7c0b2b1c01d03e93bdba078b51e7010ba,69,,,,,,,,,,,quality_pass_pending_editorial_activation_review
40820,"Dizionario storico-critico degli scrittori di musica e de' più celebri artisti, vol. 4: Di tutte le nazioni sì antiche che moderne","Bertini, Giuseppe",nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,https://www.gutenberg.org/ebooks/40820,https://www.gutenberg.org/ebooks/40820.txt.utf-8,hit,quality_pass,,434983,415190,65647,7156,0,0.246394,0.774291,0.009632,1,editor_note:1,,,fe8f09976a9d8c13596da52cac41b5b2a101116fe1ae0bc21c49d0f705ecadae,83,,,,,,,,,,,quality_pass_pending_editorial_activation_review
41088,"Passeggiate per l'Italia, vol. 4","Gregorovius, Ferdinand",nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,https://www.gutenberg.org/ebooks/41088,https://www.gutenberg.org/ebooks/41088.txt.utf-8,hit,quality_pass,,491863,472245,77090,7077,0,0.271099,0.803784,0.002662,1,editor_note:1,,,b06c0a2271d2d1e388a8fa0f5484a1b42afe1e066743dba109987cc566cc66f1,78,,,,,,,,,,,quality_pass_pending_editorial_activation_review
41377,Rafaella,"Pellico, Silvio",nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,https://www.gutenberg.org/ebooks/41377,https://www.gutenberg.org/ebooks/41377.txt.utf-8,hit,quality_pass,,255823,236312,38480,3625,0,0.24961,0.801525,0.000559,1,editor_note:1,,,37ea37a55c2342e1c1ef52ff8f1f7216cbe664e23892a780d31f432103ce9a8c,28,,,,,,,,,,,quality_pass_pending_editorial_activation_review
42411,Il destino: romanzo,"Guerrazzi, Francesco Domenico",nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,https://www.gutenberg.org/ebooks/42411,https://www.gutenberg.org/ebooks/42411.txt.utf-8,hit,quality_pass,,247850,228214,38417,3539,0,0.27087,0.788488,0.000719,1,editor_note:1,,,c937b79ee007c5aaa94cdcdb6a14b65f706ddbdf41e1163bd4b9f8a95a7cca41,38,,,,,,,,,,,quality_pass_pending_editorial_activation_review
42436,Amelia Calani ed altri scritti,"Guerrazzi, Francesco Domenico",nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,https://www.gutenberg.org/ebooks/42436,https://www.gutenberg.org/ebooks/42436.txt.utf-8,hit,quality_pass,,410356,390776,64125,5912,0,0.263423,0.803189,0.000806,1,editor_note:1,,,8cc6f7247be5e825c7d000997796028cd00f62e2a0d9cdfa6b82b07ea895a992,68,,,,,,,,,,,quality_pass_pending_editorial_activation_review
42502,"Paolo Pelliccioni, Volume 1 (of 2)","Guerrazzi, Francesco Domenico",nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,https://www.gutenberg.org/ebooks/42502,https://www.gutenberg.org/ebooks/42502.txt.utf-8,hit,quality_pass,,367783,348213,57728,5476,0,0.26999,0.786826,0.000704,1,editor_note:1,,,755ca618ec9c583d5be374b1c3b992f7b7883eab36f1646dfe8b5dec821b9297,60,,,,,,,,,,,quality_pass_pending_editorial_activation_review
42503,"Paolo Pelliccioni, Volume 2 (of 2)","Guerrazzi, Francesco Domenico",nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,https://www.gutenberg.org/ebooks/42503,https://www.gutenberg.org/ebooks/42503.txt.utf-8,hit,quality_pass,,268668,249098,41212,3946,0,0.269412,0.783591,0.00049,1,editor_note:1,,,9c152ddc3885a1a0bb532e605b00c7ef703ce6dce61749a19f2e17cc598b314d,45,,,,,,,,,,,quality_pass_pending_editorial_activation_review
42669,Dell'Emancipazione civile degl'Israeliti,"Azeglio, Massimo d'",nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,https://www.gutenberg.org/ebooks/42669,https://www.gutenberg.org/ebooks/42669.txt.utf-8,hit,quality_pass,,117108,97640,15561,1492,0,0.243044,0.78642,0.002468,0,,,,7dd176923d9d436c6c4e630cf7ca1b4b78d680567fe8d12e2441af1f3b8ecc86,18,,,,,,,,,,,quality_pass_pending_editorial_activation_review
42775,"Il secolo che muore, vol. I","Guerrazzi, Francesco Domenico",nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,https://www.gutenberg.org/ebooks/42775,https://www.gutenberg.org/ebooks/42775.txt.utf-8,hit,quality_pass,,476743,457154,75690,7087,0,0.269996,0.793159,0.000669,1,editor_note:1,,,c67f8d48caa133643720582c054a7f32cf70b4bcb78499f1dedbb185324c3d56,90,,,,,,,,,,,quality_pass_pending_editorial_activation_review
42776,"Il secolo che muore, vol. II","Guerrazzi, Francesco Domenico",nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,https://www.gutenberg.org/ebooks/42776,https://www.gutenberg.org/ebooks/42776.txt.utf-8,hit,quality_pass,,535173,515580,85611,8007,0,0.270082,0.793605,0.000799,2,editor_note:1;errata:1,,,2f5905389632f48b05f5927345860d7251cb1cf3611c9a36f3b7c4f478a8b89c,84,,,,,,,,,,,quality_pass_pending_editorial_activation_review
42777,"Il secolo che muore, vol. III","Guerrazzi, Francesco Domenico",nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,https://www.gutenberg.org/ebooks/42777,https://www.gutenberg.org/ebooks/42777.txt.utf-8,hit,quality_pass,,596753,577156,96629,9041,0,0.271389,0.790791,0.000646,1,editor_note:1,,,3b1a69e14906c2748b201c12e65d30cbd2696a3e54191a965691e0f95a7c2304,95,,,,,,,,,,,quality_pass_pending_editorial_activation_review
42778,"Il secolo che muore, vol. IV","Guerrazzi, Francesco Domenico",nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,https://www.gutenberg.org/ebooks/42778,https://www.gutenberg.org/ebooks/42778.txt.utf-8,hit,quality_pass,,532743,513150,85497,8268,0,0.268875,0.788656,0.000511,1,editor_note:1,,,dca7342becd7ff93bfb4235e5b0f934e6589077000ce527083e8d5f835ee6006,92,,,,,,,,,,,quality_pass_pending_editorial_activation_review
42846,"Storia della Guerra della Independenza degli Stati Uniti di America, vol. 1","Botta, Carlo",nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,https://www.gutenberg.org/ebooks/42846,https://www.gutenberg.org/ebooks/42846.txt.utf-8,hit,quality_pass,,525689,505924,80556,7488,0,0.255226,0.812662,0.001208,1,editor_note:1,,,2cdd9932c90ddfb9311f8af8321c794ab6dbec781d669fe3d84ff81878f1e90f,84,,,,,,,,,,,quality_pass_pending_editorial_activation_review
42847,"Storia della Guerra della Independenza degli Stati Uniti di America, vol. 2","Botta, Carlo",nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,https://www.gutenberg.org/ebooks/42847,https://www.gutenberg.org/ebooks/42847.txt.utf-8,hit,quality_pass,,747030,727265,116606,10626,0,0.262602,0.815054,0.000232,1,editor_note:1,,,9751049c84492e29f497f363fb4f90709a19c04043b74ca426cc0f219539ae6a,120,,,,,,,,,,,quality_pass_pending_editorial_activation_review
42848,"Storia della Guerra della Independenza degli Stati Uniti di America, vol. 3","Botta, Carlo",nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,https://www.gutenberg.org/ebooks/42848,https://www.gutenberg.org/ebooks/42848.txt.utf-8,hit,quality_pass,,758841,739076,118739,10801,0,0.25898,0.814447,0.000361,1,editor_note:1,,,287bcdea1ad17701916ad72de58897a5c48673785f2a9f7f2b2ad9d452f0eeba,129,,,,,,,,,,,quality_pass_pending_editorial_activation_review
42849,"Storia della Guerra della Independenza degli Stati Uniti di America, vol. 4","Botta, Carlo",nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,https://www.gutenberg.org/ebooks/42849,https://www.gutenberg.org/ebooks/42849.txt.utf-8,hit,quality_pass,,666661,646889,103886,9453,0,0.260131,0.812337,0.000397,2,alphabetical_index:1;editor_note:1,,,04c15776a19d225e93239fbe90e6a97b46a9aa8d8302f3eb980b2578a28af291,111,,,,,,,,,,,quality_pass_pending_editorial_activation_review
42881,"La promessa sposa di Lammermoor, Tomo 1 (of 3)","Scott, Walter",nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,https://www.gutenberg.org/ebooks/42881,https://www.gutenberg.org/ebooks/42881.txt.utf-8,hit,quality_pass,,274710,255110,41330,4064,0,0.265183,0.798303,0.000247,1,editor_note:1,,,9a8cb9014fb51877a49c4a9f26563d4196db3ab12ea89e35241c4a3d46849968,46,,,,,,,,,,,quality_pass_pending_editorial_activation_review
42882,"La promessa sposa di Lammermoor, Tomo 2 (of 3)","Scott, Walter",nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,https://www.gutenberg.org/ebooks/42882,https://www.gutenberg.org/ebooks/42882.txt.utf-8,hit,quality_pass,,309853,290253,47228,4600,0,0.268866,0.79562,0.000176,1,editor_note:1,,,da5b11220e2e0aa4cc59323a07185ad0a657cd690dbfd2210fca3bec211cc4fe,44,,,,,,,,,,,quality_pass_pending_editorial_activation_review
42883,"La promessa sposa di Lammermoor, Tomo 3 (of 3)","Scott, Walter",nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,https://www.gutenberg.org/ebooks/42883,https://www.gutenberg.org/ebooks/42883.txt.utf-8,hit,quality_pass,,285539,265939,43226,4217,0,0.267478,0.799563,0.000158,1,editor_note:1,,,ece0e39e4104425cb9579a85c35b340534337a1d739914e8f8fe0a75b9706bcc,62,,,,,,,,,,,quality_pass_pending_editorial_activation_review
43458,"I Puritani di Scozia, vol. 1","Scott, Walter",nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,https://www.gutenberg.org/ebooks/43458,https://www.gutenberg.org/ebooks/43458.txt.utf-8,hit,quality_pass,,293491,273830,45269,4333,0,0.250525,0.795935,0.000117,1,editor_note:1,,,a456512483135849cec52f4121beb030aa585f88253ce69bb5b9faec9148c29d,33,,,,,,,,,,,quality_pass_pending_editorial_activation_review
43459,"I Puritani di Scozia, vol. 2","Scott, Walter",nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,https://www.gutenberg.org/ebooks/43459,https://www.gutenberg.org/ebooks/43459.txt.utf-8,hit,quality_pass,,286208,266519,43252,4178,0,0.247665,0.801673,0.000109,1,editor_note:1,,,43842a6273ce429cc6118a33b569e897c34de45d933d12743707f315f6950a02,39,,,,,,,,,,,quality_pass_pending_editorial_activation_review
43460,"I Puritani di Scozia, vol. 3","Scott, Walter",nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,https://www.gutenberg.org/ebooks/43460,https://www.gutenberg.org/ebooks/43460.txt.utf-8,hit,quality_pass,,283252,263563,43483,4193,0,0.249546,0.794983,0.000406,1,editor_note:1,,,86f780eed6574f715aab8dccf2d75db4948669344a534efddd17e2672a925508,36,,,,,,,,,,,quality_pass_pending_editorial_activation_review
43575,"Annali d'Italia, vol. 2: dal principio dell'era volgare sino all'anno 1750","Muratori, Lodovico Antonio",historical_general_candidate,origins_through_1800,audit_then_deduplicate,https://www.gutenberg.org/ebooks/43575,https://www.gutenberg.org/ebooks/43575.txt.utf-8,hit,quality_pass,,2423054,2403490,379579,37686,0,0.243117,0.781198,0.013649,1,editor_note:1,,,463eaf9561e24747530278e81587a225ef532670f9d01065d319f85af7fb60f3,381,,,,,,,,,,,quality_pass_pending_editorial_activation_review
43689,"Storia delle repubbliche italiane dei secoli di mezzo, v. 01 (of 16)","Sismondi, J.-C.-L. Simonde de (Jean-Charles-Léonard Simonde)",nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,https://www.gutenberg.org/ebooks/43689,https://www.gutenberg.org/ebooks/43689.txt.utf-8,hit,quality_pass,,582408,562698,85930,8623,0,0.2285,0.768572,0.013027,1,editor_note:1,,,4a80394b119f0362c098a109e3357c9f004326a9abdc857d33e4d45d1d9afbda,89,,,,,,,,,,,quality_pass_pending_editorial_activation_review
43690,"Storia delle repubbliche italiane dei secoli di mezzo, v. 02 (of 16)","Sismondi, J.-C.-L. Simonde de (Jean-Charles-Léonard Simonde)",nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,https://www.gutenberg.org/ebooks/43690,https://www.gutenberg.org/ebooks/43690.txt.utf-8,hit,quality_pass,,655629,635919,96575,9735,0,0.235817,0.768079,0.013934,1,editor_note:1,,,482cfeafe335855ca7e75560893242217718de2eac1a85d22a88797aa058a8c5,81,,,,,,,,,,,quality_pass_pending_editorial_activation_review
43802,"Storia delle repubbliche italiane dei secoli di mezzo, v. 03 (of 16)","Sismondi, J.-C.-L. Simonde de (Jean-Charles-Léonard Simonde)",nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,https://www.gutenberg.org/ebooks/43802,https://www.gutenberg.org/ebooks/43802.txt.utf-8,hit,quality_pass,,659376,639615,97859,9723,0,0.239784,0.765853,0.012321,1,editor_note:1,,,603aa6aec58bb82fd3e57579b25ac507bc559911f009cff06d4d369f072f7545,73,,,,,,,,,,,quality_pass_pending_editorial_activation_review
43803,"Storia delle repubbliche italiane dei secoli di mezzo, v. 04 (of 16)","Sismondi, J.-C.-L. Simonde de (Jean-Charles-Léonard Simonde)",nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,https://www.gutenberg.org/ebooks/43803,https://www.gutenberg.org/ebooks/43803.txt.utf-8,hit,quality_pass,,571848,552087,84793,8441,0,0.24548,0.768888,0.011303,1,editor_note:1,,,a6d87db0c4d2934339a0fc46eb2ce27c04174414b1cb7d6f3a37c081a68998d8,90,,,,,,,,,,,quality_pass_pending_editorial_activation_review
43804,"Storia delle repubbliche italiane dei secoli di mezzo, v. 05 (of 16)","Sismondi, J.-C.-L. Simonde de (Jean-Charles-Léonard Simonde)",nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,https://www.gutenberg.org/ebooks/43804,https://www.gutenberg.org/ebooks/43804.txt.utf-8,hit,quality_pass,,590759,570998,86792,8789,0,0.243168,0.762491,0.014135,1,editor_note:1,,,862d355f05a2cbd924f045786b59e48fbf9abbc6e00434777ff73ffcbc24f741,81,,,,,,,,,,,quality_pass_pending_editorial_activation_review
43859,"Storia delle repubbliche italiane dei secoli di mezzo, v. 06 (of 16)","Sismondi, J.-C.-L. Simonde de (Jean-Charles-Léonard Simonde)",nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,https://www.gutenberg.org/ebooks/43859,https://www.gutenberg.org/ebooks/43859.txt.utf-8,hit,quality_pass,,588064,568306,86161,8795,0,0.241327,0.759397,0.015745,1,editor_note:1,,,232c36f1bb0334185f93b27fa9bf646441ab7a2a78a55690b908bd8f2aa876d6,80,,,,,,,,,,,quality_pass_pending_editorial_activation_review
43860,"Storia delle repubbliche italiane dei secoli di mezzo, v. 07 (of 16)","Sismondi, J.-C.-L. Simonde de (Jean-Charles-Léonard Simonde)",nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,https://www.gutenberg.org/ebooks/43860,https://www.gutenberg.org/ebooks/43860.txt.utf-8,hit,quality_pass,,619180,599422,89919,9335,0,0.241729,0.751497,0.018666,1,editor_note:1,,,4584c2fb33d3e9d64d70cd7632d2da848358b0e5e9c965bd1f00a157b5c2544c,75,,,,,,,,,,,quality_pass_pending_editorial_activation_review
43948,"Storia delle repubbliche italiane dei secoli di mezzo, v. 08 (of 16)","Sismondi, J.-C.-L. Simonde de (Jean-Charles-Léonard Simonde)",nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,https://www.gutenberg.org/ebooks/43948,https://www.gutenberg.org/ebooks/43948.txt.utf-8,hit,quality_pass,,605788,586029,88359,9026,0,0.241266,0.754072,0.017366,1,editor_note:1,,,7c95bccd2eb303075a7af1d66481f6e08bbf943e2bd6d6c43a02da51e31e3ebb,104,,,,,,,,,,,quality_pass_pending_editorial_activation_review
43949,"Storia delle repubbliche italiane dei secoli di mezzo, v. 09 (of 16)","Sismondi, J.-C.-L. Simonde de (Jean-Charles-Léonard Simonde)",nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,https://www.gutenberg.org/ebooks/43949,https://www.gutenberg.org/ebooks/43949.txt.utf-8,hit,quality_pass,,638296,618537,93695,9493,0,0.244421,0.755932,0.013983,1,editor_note:1,,,4742a77ffdf3bc4b40dbccfb27735b983a92575feeafe5742ee6700a75de010b,92,,,,,,,,,,,quality_pass_pending_editorial_activation_review
44069,"Storia delle repubbliche italiane dei secoli di mezzo, v. 10 (of 16)","Sismondi, J.-C.-L. Simonde de (Jean-Charles-Léonard Simonde)",nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,https://www.gutenberg.org/ebooks/44069,https://www.gutenberg.org/ebooks/44069.txt.utf-8,hit,quality_pass,,598321,578562,88158,8823,0,0.243132,0.754628,0.016477,1,editor_note:1,,,2944c00070bf5e200eef1176f16a4eb57bfc4bd3e9a77310cd1bfabed14f2633,88,,,,,,,,,,,quality_pass_pending_editorial_activation_review
44168,"Storia delle repubbliche italiane dei secoli di mezzo, v. 11 (of 16)","Sismondi, J.-C.-L. Simonde de (Jean-Charles-Léonard Simonde)",nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,https://www.gutenberg.org/ebooks/44168,https://www.gutenberg.org/ebooks/44168.txt.utf-8,hit,quality_pass,,550828,531068,80487,8115,0,0.245021,0.755931,0.016222,1,editor_note:1,,,c6949a2679f6796e2ea4c16ae66cc2f0069a14f480bd771dc8cb3df98bbffa25,91,,,,,,,,,,,quality_pass_pending_editorial_activation_review
44169,"Storia delle repubbliche italiane dei secoli di mezzo, v. 12 (of 16)","Sismondi, J.-C.-L. Simonde de (Jean-Charles-Léonard Simonde)",nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,https://www.gutenberg.org/ebooks/44169,https://www.gutenberg.org/ebooks/44169.txt.utf-8,hit,quality_pass,,703048,683287,104137,10428,0,0.245369,0.756025,0.012554,1,editor_note:1,,,7c350c41e87a3c8930b5d2e094113e07bee7c2f2830969594747606d0c197523,118,,,,,,,,,,,quality_pass_pending_editorial_activation_review
44170,"Storia delle repubbliche italiane dei secoli di mezzo, v. 13 (of 16)","Sismondi, J.-C.-L. Simonde de (Jean-Charles-Léonard Simonde)",nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,https://www.gutenberg.org/ebooks/44170,https://www.gutenberg.org/ebooks/44170.txt.utf-8,hit,quality_pass,,722683,702923,105992,10763,0,0.245802,0.746297,0.015056,1,editor_note:1,,,d391fe456ae843dbc82d53ddba4371e30599c234ac2bb1aa1dc326099b8eebf8,105,,,,,,,,,,,quality_pass_pending_editorial_activation_review
44355,"Il re dei re, vol. 3: Convoglio diretto nell'XI secolo","Petruccelli della Gattina, Ferdinando",nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,https://www.gutenberg.org/ebooks/44355,https://www.gutenberg.org/ebooks/44355.txt.utf-8,hit,quality_pass,,193850,174300,28630,2922,0,0.260985,0.792903,0.000729,0,,,,12ee47f8ab5be960022ac49e3b6c745acf81ab519b644f5e129c4b2b46392aed,23,,,,,,,,,,,quality_pass_pending_editorial_activation_review
