ebook_id,title,authors,preliminary_role,period_bucket,inventory_status,resolution_pass,final_period_bucket,final_role,metadata_final_decision,final_resolution_status,final_activation_class,landing_page_url,fetched_url,cache_status,probe_status,error,raw_character_count,cleaned_character_count,cleaned_word_count,nonempty_line_count,replacement_character_count,italian_function_word_ratio,alphabetic_character_ratio,digit_character_ratio,editorial_marker_count,editorial_markers,quality_review_flags,language_variety_flags,normalized_word_sha256,fingerprint_anchor_count,possible_existing_work_matches,metadata_intra_gutenberg_duplicate_ids,intra_gutenberg_exact_duplicate_ids,intra_gutenberg_near_duplicate_metrics,prior_gutenberg_overlap_metrics,prior_gutenberg_duplicate_scope,bibit_overlap_metrics,current_corpus_overlap_metrics,cross_corpus_duplicate_scope,heldout_sonnet_overlap_metrics,manual_review_resolution,manual_review_rationale,probe_decision
48717,L'idolo,"Rovetta, Gerolamo",date_and_role_review,author_died_after_1900_review,review_work_publication_date,pass_1b,nineteenth_century_bridge,nineteenth_century_bridge_candidate,eligible_nineteenth_century_candidate,pass_1b_authoritative_resolved,eligible_probe,https://www.gutenberg.org/ebooks/48717,https://www.gutenberg.org/ebooks/48717.txt.utf-8,hit,quality_pass,,566115,546632,88809,9182,0,0.254659,0.764725,0.000155,1,editor_note:1,,,92ca53a6e3bb343a851092064ec0c3f596b22e9a41c20f044dadbf77a71b277b,92,,,,,,,,,,,,,quality_pass_pending_editorial_activation_review
48779,Novelle umoristiche,"Albertazzi, Adolfo",date_and_role_review,author_died_after_1900_review,review_work_publication_date,pass_1b,nineteenth_century_bridge,nineteenth_century_bridge_candidate,eligible_nineteenth_century_candidate,pass_1b_authoritative_resolved,eligible_probe,https://www.gutenberg.org/ebooks/48779,https://www.gutenberg.org/ebooks/48779.txt.utf-8,hit,quality_pass,,391711,372111,61185,6529,0,0.271521,0.771329,0.000185,1,editor_note:1,,,8d1cca467bbc04236218d49f2441e492cf6e6f72bc1f65047304298612fbaa23,70,,,,,,,,,,,,,quality_pass_pending_editorial_activation_review
48820,La trilogia di Dorina: Commedia in 3 atti,"Rovetta, Gerolamo",date_and_role_review,author_died_after_1900_review,review_work_publication_date,pass_1b,nineteenth_century_bridge,nineteenth_century_bridge_candidate,eligible_nineteenth_century_candidate,pass_1b_authoritative_resolved,eligible_probe,https://www.gutenberg.org/ebooks/48820,https://www.gutenberg.org/ebooks/48820.txt.utf-8,hit,quality_pass,,130026,110336,16670,2854,0,0.238812,0.715877,0.000372,1,editor_note:1,,,19b02b8573b5ca657f6d19022ac029b76dbc45863696c372e0125bb625210064,12,,,,,,,,,,,,,quality_pass_pending_editorial_activation_review
48913,Il Vino: Undici conferenze fatte nell'inverno dell'anno 1880,Various,date_and_role_review,unknown,review_missing_period_evidence,pass_1b,nineteenth_century_bridge,nineteenth_century_bridge_candidate,eligible_nineteenth_century_candidate,pass_1b_authoritative_resolved,eligible_probe,https://www.gutenberg.org/ebooks/48913,https://www.gutenberg.org/ebooks/48913.txt.utf-8,hit,quality_pass,,640365,620673,98052,9652,0,0.256507,0.773994,0.006733,1,errata:1,,,1f3f280e4de85404c19b82253fadd1e2b7626b28577a61a48002512569c70727,99,,,,,,,,,,,,,quality_pass_pending_editorial_activation_review
49365,La vita italiana nel Trecento: Conferenze tenute a Firenze nel 1891,Various,date_and_role_review,unknown,review_missing_period_evidence,pass_1b,nineteenth_century_bridge,nineteenth_century_bridge_candidate,eligible_nineteenth_century_candidate,pass_1b_authoritative_resolved,eligible_probe,https://www.gutenberg.org/ebooks/49365,https://www.gutenberg.org/ebooks/49365.txt.utf-8,hit,quality_pass,,756937,737148,120662,11413,0,0.267267,0.797452,0.001955,1,editor_note:1,,,30f676d2e6a3d20cbd348d8b10e0bfc69f51c7a85c187e8abf6d6e9b7610a137,107,,,,,,,,,,,,,quality_pass_pending_editorial_activation_review
49420,Brandelli,"Guerrini, Olindo",date_and_role_review,author_died_after_1900_review,review_work_publication_date,pass_1b,nineteenth_century_bridge,nineteenth_century_bridge_candidate,eligible_nineteenth_century_candidate,pass_1b_authoritative_resolved,eligible_probe,https://www.gutenberg.org/ebooks/49420,https://www.gutenberg.org/ebooks/49420.txt.utf-8,hit,quality_pass,,851769,832295,137376,12846,0,0.272442,0.799543,0.001396,2,editor_note:1;errata:1,,,3587d98fb0b595fa21bccec9a06066a657ae0debc16317fec0cdce33ab0057d2,133,,,,,,,,,,,,,quality_pass_pending_editorial_activation_review
49523,Prose (1880-1890),"Pascarella, Cesare",language_variety_review_required,author_died_after_1900_review,review_language_variety_before_download,pass_1b,nineteenth_century_bridge,nineteenth_century_bridge_candidate,eligible_nineteenth_century_candidate,pass_1b_policy_routed,eligible_probe,https://www.gutenberg.org/ebooks/49523,https://www.gutenberg.org/ebooks/49523.txt.utf-8,hit,quality_pass,,503190,483668,79958,7767,0,0.277658,0.785781,0.000385,1,editor_note:1,,,c85524a9c1c16806fd771e8cc80195b40aa71231de977da2ba79071c0651f0b7,68,,,,,,,,,,,,,quality_pass_pending_editorial_activation_review
49902,Piccolo romanzo,"Serao, Matilde",date_and_role_review,author_died_after_1900_review,review_work_publication_date,pass_1b,nineteenth_century_bridge,nineteenth_century_bridge_candidate,eligible_nineteenth_century_candidate,pass_1b_authoritative_resolved,eligible_probe,https://www.gutenberg.org/ebooks/49902,https://www.gutenberg.org/ebooks/49902.txt.utf-8,hit,quality_pass,,86435,66909,10722,1135,0,0.241746,0.752769,0.010118,2,alphabetical_index:1;editor_note:1,,,645ab7f7abd97100bf2527b0798c09cf9258de2bd0d1525d276f8aa35e268956,17,,,,,,,,,,,,,quality_pass_pending_editorial_activation_review
50305,Storia del Quindici Maggio in Napoli: con l'esposizione di alcuni fatti che han preparato la catastrofe,"Cimino, Tommaso",date_and_role_review,unknown,review_missing_period_evidence,pass_1b,nineteenth_century_bridge,nineteenth_century_bridge_candidate,eligible_nineteenth_century_candidate,pass_1b_authoritative_resolved,eligible_probe,https://www.gutenberg.org/ebooks/50305,https://www.gutenberg.org/ebooks/50305.txt.utf-8,hit,quality_pass,,107337,87494,14184,1338,0,0.257614,0.80969,0.001486,1,editor_note:1,,,b4dd99111af98c0c6dc1c74c13c2fa2f0b8ee3850c32a6fc4090171611d6b13f,13,,,,,,,,,,,,,quality_pass_pending_editorial_activation_review
50674,Viaggio a Costantinopoli (1609-1621),"Alberti, Tommaso",date_and_role_review,unknown,review_missing_period_evidence,pass_1b,nineteenth_century_bridge,nineteenth_century_bridge_candidate,eligible_nineteenth_century_candidate,pass_1b_authoritative_resolved,eligible_probe,https://www.gutenberg.org/ebooks/50674,https://www.gutenberg.org/ebooks/50674.txt.utf-8,hit,quality_pass,,220490,200781,33414,3132,0,0.277788,0.776015,0.004453,1,editor_note:1,,,20d813f4849309b1c3ca9ac373cb0a3ec9f45f72efb6e6aca8f33796ab51b346,35,,,,,,,,,,,,,quality_pass_pending_editorial_activation_review
50697,Teatro Futurista Sintetico,"Marinetti, F. T.;Corra, Bruno;Settimelli, Emilio",date_and_role_review,unknown,review_missing_period_evidence,pass_1b,nineteenth_century_bridge,nineteenth_century_bridge_candidate,eligible_nineteenth_century_candidate,pass_1b_authoritative_resolved,eligible_probe,https://www.gutenberg.org/ebooks/50697,https://www.gutenberg.org/ebooks/50697.txt.utf-8,hit,quality_pass,,141481,121876,18237,2335,0,0.237978,0.725188,0.002199,1,editor_note:1,,,e0a0c9bd62129fbb3b69a3b09c2fb2bfebcbbf1db4d72eb4b61d2dd69d21151f,19,,,,,,,,,,,,,quality_pass_pending_editorial_activation_review
51323,"La vita Italiana nel Risorgimento (1815-1831), parte 1: Conferenze fiorentine - Storia",Various,date_and_role_review,unknown,review_missing_period_evidence,pass_1b,nineteenth_century_bridge,nineteenth_century_bridge_candidate,eligible_nineteenth_century_candidate,pass_1b_authoritative_resolved,eligible_probe,https://www.gutenberg.org/ebooks/51323,https://www.gutenberg.org/ebooks/51323.txt.utf-8,hit,quality_pass,,302443,282712,45539,4390,0,0.275127,0.796811,0.00329,1,editor_note:1,,,f9c3c07e57584a5b3489a9811a350d5ebd4fcc68e4195f77b79f01477a82ea70,52,,,,,,,,,,,,,quality_pass_pending_editorial_activation_review
51324,"La vita Italiana nel Risorgimento (1815-1831), parte 2: Conferenze fiorentine - Storia",Various,date_and_role_review,unknown,review_missing_period_evidence,pass_1b,nineteenth_century_bridge,nineteenth_century_bridge_candidate,eligible_nineteenth_century_candidate,pass_1b_authoritative_resolved,eligible_probe,https://www.gutenberg.org/ebooks/51324,https://www.gutenberg.org/ebooks/51324.txt.utf-8,hit,quality_pass,,251249,231577,38361,3631,0,0.233336,0.78643,0.003148,1,editor_note:1,,,58f5d6706a5e5b5fefe5bd760f2bd95336e340ba7fbcdb92ea6674f419d8b3ca,44,,,,,,,,,,,,,quality_pass_pending_editorial_activation_review
51325,"La vita Italiana nel Risorgimento (1815-1831), parte 3: Conferenze fiorentine - Lettere, scienze e arti",Various,date_and_role_review,unknown,review_missing_period_evidence,pass_1b,nineteenth_century_bridge,nineteenth_century_bridge_candidate,eligible_nineteenth_century_candidate,pass_1b_authoritative_resolved,eligible_probe,https://www.gutenberg.org/ebooks/51325,https://www.gutenberg.org/ebooks/51325.txt.utf-8,hit,quality_pass,,213452,193757,31174,2997,0,0.268301,0.799027,0.001652,1,editor_note:1,,,8e41864d86f611f6b7bbb1d13906b96582561799069fae8161f959984014285f,24,,,,,,,,,,,,,quality_pass_pending_editorial_activation_review
51399,"La vita Italiana nel Risorgimento (1831-1846), parte 1: Seconda serie - Storia",Various,date_and_role_review,unknown,review_missing_period_evidence,pass_1b,nineteenth_century_bridge,nineteenth_century_bridge_candidate,eligible_nineteenth_century_candidate,pass_1b_authoritative_resolved,eligible_probe,https://www.gutenberg.org/ebooks/51399,https://www.gutenberg.org/ebooks/51399.txt.utf-8,hit,quality_pass,,238930,219203,34940,3421,0,0.270349,0.800892,0.004968,1,editor_note:1,,,c3b2d3a5745b9e665abd0ad6a73a773dbca0e6402cc4e3314efccf581623a25b,28,,,,,,,,,,,,,quality_pass_pending_editorial_activation_review
51400,"La vita Italiana nel Risorgimento (1831-1846), parte 2: Seconda serie - Lettere, scienze e arti",Various,date_and_role_review,unknown,review_missing_period_evidence,pass_1b,nineteenth_century_bridge,nineteenth_century_bridge_candidate,eligible_nineteenth_century_candidate,pass_1b_authoritative_resolved,eligible_probe,https://www.gutenberg.org/ebooks/51400,https://www.gutenberg.org/ebooks/51400.txt.utf-8,hit,quality_pass,,207751,188024,30821,2991,0,0.263716,0.790973,0.001915,1,editor_note:1,,,78f1e133584bd801b8b2737ea2c0db8fa11f45375d792e1c922c85ffd2197afa,27,,,,,,,,,,,,,quality_pass_pending_editorial_activation_review
51402,"La vita Italiana nel Risorgimento (1831-1846), parte 3: Seconda serie - Lettere, scienze e arti",Various,date_and_role_review,unknown,review_missing_period_evidence,pass_1b,nineteenth_century_bridge,nineteenth_century_bridge_candidate,eligible_nineteenth_century_candidate,pass_1b_authoritative_resolved,eligible_probe,https://www.gutenberg.org/ebooks/51402,https://www.gutenberg.org/ebooks/51402.txt.utf-8,hit,quality_pass,,178916,159225,26147,2460,0,0.194401,0.795974,0.002117,1,editor_note:1,,,8dab4db8ca581576fac3964b94017485343fac71674bd5b19dbc290ea1f3a8f7,27,,,,,,,,,,,,,quality_pass_pending_editorial_activation_review
51462,"La vita Italiana nel Risorgimento (1846-1849), parte 1: Terza serie - Lettere, scienze e arti",Various,date_and_role_review,unknown,review_missing_period_evidence,pass_1b,nineteenth_century_bridge,nineteenth_century_bridge_candidate,eligible_nineteenth_century_candidate,pass_1b_authoritative_resolved,eligible_probe,https://www.gutenberg.org/ebooks/51462,https://www.gutenberg.org/ebooks/51462.txt.utf-8,hit,quality_pass,,307035,287307,46558,4672,0,0.272456,0.782442,0.003686,1,editor_note:1,,,2ce84e99312fafb2910a57b13f0e73410d5d54bc55b65ec923520ce2ae953cfe,46,,,,,,,,,,,,,quality_pass_pending_editorial_activation_review
51463,"La vita Italiana nel Risorgimento (1846-1849), parte 2: Terza serie - Storia",Various,date_and_role_review,unknown,review_missing_period_evidence,pass_1b,nineteenth_century_bridge,nineteenth_century_bridge_candidate,eligible_nineteenth_century_candidate,pass_1b_authoritative_resolved,eligible_probe,https://www.gutenberg.org/ebooks/51463,https://www.gutenberg.org/ebooks/51463.txt.utf-8,hit,quality_pass,,195826,176135,28742,2880,0,0.217591,0.787169,0.004667,1,editor_note:1,,,eafb4727287084ed58466d42bdea40abae68110af4709c258b0e21172d6209e8,25,,,,,,,,,,,,,quality_pass_pending_editorial_activation_review
51464,"La vita Italiana nel Risorgimento (1846-1849), parte 3: Terza serie - Storia",Various,date_and_role_review,unknown,review_missing_period_evidence,pass_1b,nineteenth_century_bridge,nineteenth_century_bridge_candidate,eligible_nineteenth_century_candidate,pass_1b_authoritative_resolved,eligible_probe,https://www.gutenberg.org/ebooks/51464,https://www.gutenberg.org/ebooks/51464.txt.utf-8,hit,quality_pass,,226939,207211,33389,3265,0,0.280272,0.796772,0.003895,1,editor_note:1,,,c634c946267d9596b1b2294b88af7c366a8a6cdebcc3f686c87e92919d80e3d2,39,,,,,,,,,,,,,quality_pass_pending_editorial_activation_review
51706,La vita Italiana nel Rinascimento: Conferenze tenute a Firenze nel 1892,,date_and_role_review,unknown,review_missing_period_evidence,pass_1b,nineteenth_century_bridge,nineteenth_century_bridge_candidate,eligible_nineteenth_century_candidate,pass_1b_authoritative_resolved,eligible_probe,https://www.gutenberg.org/ebooks/51706,https://www.gutenberg.org/ebooks/51706.txt.utf-8,hit,quality_pass,,646382,626315,103220,9773,0,0.270878,0.791934,0.002944,1,editor_note:1,,,f821f996419653a5f7d324edca000204925cfb2f9a6b1edded1813fe69d21df5,94,,,,,,,,,,,,,quality_pass_pending_editorial_activation_review
51857,"La vera cuciniera genovese: facile ed economica, ossia maniera di preparare e cuocere ogni sorta di vivande all'usanza di Genova","Rossi, Emanuele",date_and_role_review,unknown,review_missing_period_evidence,pass_1b,nineteenth_century_bridge,nineteenth_century_bridge_candidate,eligible_nineteenth_century_candidate,pass_1b_authoritative_resolved,eligible_probe,https://www.gutenberg.org/ebooks/51857,https://www.gutenberg.org/ebooks/51857.txt.utf-8,hit,quality_pass,,502516,483058,71808,7701,0,0.263578,0.751603,0.012789,1,editor_note:1,,,8748886f3d30729710f3fae11f0b6a7b11d856d0ca2a2a1d1db52e9456da21e0,62,,,,,,,,,,,,,quality_pass_pending_editorial_activation_review
52259,L'allegoria dell'autunno: Omaggio offerto a Venezia da Gabriele D'Annunzio,"D'Annunzio, Gabriele",historical_non_sonnet_poetry_candidate,author_died_after_1900_review,review_work_publication_date,pass_1b,nineteenth_century_bridge,historical_non_sonnet_poetry_candidate,eligible_nineteenth_century_candidate,pass_1b_authoritative_resolved,eligible_probe,https://www.gutenberg.org/ebooks/52259,https://www.gutenberg.org/ebooks/52259.txt.utf-8,hit,quality_pass,,54171,34368,5788,567,0,0.254319,0.796177,0.000349,1,editor_note:1,,,5337b135ac90869268affdd2c43edd39323b31d3da69e943829e7b69a5bd9347,5,,,,,,,,,,,,,quality_pass_pending_editorial_activation_review
52954,Architettura comacina,"Treves, Vittorio",date_and_role_review,unknown,review_missing_period_evidence,pass_1b,nineteenth_century_bridge,nineteenth_century_bridge_candidate,eligible_nineteenth_century_candidate,pass_1b_authoritative_resolved,eligible_probe,https://www.gutenberg.org/ebooks/52954,https://www.gutenberg.org/ebooks/52954.txt.utf-8,hit,quality_pass,,44319,24817,3724,367,0,0.249463,0.791796,0.001451,1,editor_note:1,,,4f969be03e34e768eec37d7bc3028cd33fb644293f80aff981d30ac81c7cef71,5,,,,,,,,,,,,,quality_pass_pending_editorial_activation_review
53223,Leopardi,"De Roberto, Federico",date_and_role_review,author_died_after_1900_review,review_work_publication_date,pass_1b,nineteenth_century_bridge,nineteenth_century_bridge_candidate,eligible_nineteenth_century_candidate,pass_1b_authoritative_resolved,eligible_probe,https://www.gutenberg.org/ebooks/53223,https://www.gutenberg.org/ebooks/53223.txt.utf-8,hit,quality_pass,,413357,393865,65696,6237,0,0.263897,0.786622,0.000454,1,editor_note:1,,,975aa0a4594b9d02453c9b3ae28fb5e5619d7f71a216e653e6f4bec6dbf30c1e,71,,,,,,,,,,,,,quality_pass_pending_editorial_activation_review
53303,Il Miraggio: Romanzo,"D'Ambra, Lucio",date_and_role_review,author_died_after_1900_review,review_work_publication_date,pass_1b,nineteenth_century_bridge,nineteenth_century_bridge_candidate,eligible_nineteenth_century_candidate,pass_1b_authoritative_resolved,eligible_probe,https://www.gutenberg.org/ebooks/53303,https://www.gutenberg.org/ebooks/53303.txt.utf-8,hit,quality_pass,,517768,498233,82142,7697,0,0.257761,0.80138,0.000215,3,editor_note:1;errata:2,,,de0f27a305b7c1f57851af2fa8f927ade060cbff477045d22889ca3c57a65b8a,75,,,,,,,,,,,,,quality_pass_pending_editorial_activation_review
53801,La moglie di Sua Eccellenza,"Rovetta, Gerolamo",date_and_role_review,author_died_after_1900_review,review_work_publication_date,pass_1b,nineteenth_century_bridge,nineteenth_century_bridge_candidate,eligible_nineteenth_century_candidate,pass_1b_authoritative_resolved,eligible_probe,https://www.gutenberg.org/ebooks/53801,https://www.gutenberg.org/ebooks/53801.txt.utf-8,hit,quality_pass,,705891,686248,112713,11979,0,0.268203,0.765582,1.9e-05,1,editor_note:1,,,5fb0b256a9dff5ba3b954341f41ed57c7889a22a44f0e06087397cf0339ed237,106,,,,,,,,,,,,,quality_pass_pending_editorial_activation_review
54070,"Il nuovo lume delle gioie: Opera utilissima ad'ogni persona, così a orefici, e speciali, per l'arte pratico.","Caliari, Pietro",date_and_role_review,unknown,review_missing_period_evidence,pass_1b,origins_through_1800,historical_general_candidate,eligible_historical_core_candidate,pass_1b_authoritative_resolved,eligible_probe,https://www.gutenberg.org/ebooks/54070,https://www.gutenberg.org/ebooks/54070.txt.utf-8,hit,quality_pass,,102021,82472,14491,1289,0,0.274239,0.766248,0.001261,1,editor_note:1,,,2b9bf2a5e61f2c52cc2c0eb6349614b09e37bc8651c0267d482eac3bbb4548d0,11,,,,,,,,,,,,,quality_pass_pending_editorial_activation_review
54167,"Commentario de le piu notabili, & mostruose cose d'Italia, & di altri luoghi di lingua aramea in Italiana tradotto, nelquale si impara, & prendesi estremo piacere","Landi, Ortensio",date_and_role_review,unknown,review_translation_edition_date,pass_1b,origins_through_1800,historical_general_candidate,eligible_historical_core_candidate,pass_1b_authoritative_resolved,eligible_probe,https://www.gutenberg.org/ebooks/54167,https://www.gutenberg.org/ebooks/54167.txt.utf-8,hit,quality_pass,,241704,221597,35889,3401,0,0.218507,0.785958,0.00139,1,editor_note:1,,,a7ed3551ce2aa6f308361147d3644d96ec920f107a4d28b242bbc5f9a3c45346,43,,,,,,,,,,,,,quality_pass_pending_editorial_activation_review
56794,La vita Italiana nel Cinquecento: Conferenze tenute a Firenze nel 1893,Various,date_and_role_review,unknown,review_missing_period_evidence,pass_1b,nineteenth_century_bridge,nineteenth_century_bridge_candidate,eligible_nineteenth_century_candidate,pass_1b_authoritative_resolved,eligible_probe,https://www.gutenberg.org/ebooks/56794,https://www.gutenberg.org/ebooks/56794.txt.utf-8,hit,quality_pass,,751243,731525,118828,11439,0,0.27167,0.795297,0.001908,1,editor_note:1,,,7f0931b2d1f6f69c3201da13e108eb6a2b87c4229a7b96c2574e483d753627ff,123,,,,,,,,,,,,,quality_pass_pending_editorial_activation_review
56958,L'umorismo,"Pirandello, Luigi",date_and_role_review,author_died_after_1900_review,review_work_publication_date,pass_1b,nineteenth_century_bridge,nineteenth_century_bridge_candidate,eligible_nineteenth_century_candidate,pass_1b_authoritative_resolved,eligible_probe,https://www.gutenberg.org/ebooks/56958,https://www.gutenberg.org/ebooks/56958.txt.utf-8,hit,quality_pass,,342453,323074,53555,5064,0,0.269555,0.791661,0.001489,1,editor_note:1,,,cda7fa405805e0e06ca49583a148c75611341c1852bb15dfdd1cbb5d61b2658b,51,,,,,,,,,,,,,quality_pass_pending_editorial_activation_review
57082,Fedele ed altri racconti,"Fogazzaro, Antonio",date_and_role_review,author_died_after_1900_review,review_work_publication_date,pass_1b,nineteenth_century_bridge,nineteenth_century_bridge_candidate,eligible_nineteenth_century_candidate,pass_1b_authoritative_resolved,eligible_probe,https://www.gutenberg.org/ebooks/57082,https://www.gutenberg.org/ebooks/57082.txt.utf-8,hit,quality_pass,,236815,217307,35794,3705,0,0.25468,0.766252,0.000506,1,editor_note:1,,,e877e2c044bdfae48fca525a610b7fbdc22740545d5e821624763912a428382d,25,,,,,,,,,,,,,quality_pass_pending_editorial_activation_review
57160,Dell'antico stato del lago di Pusiano nell'alto Milanese,"Redaelli, Carlo",date_and_role_review,unknown,review_missing_period_evidence,pass_1b,nineteenth_century_bridge,nineteenth_century_bridge_candidate,eligible_nineteenth_century_candidate,pass_1b_authoritative_resolved,eligible_probe,https://www.gutenberg.org/ebooks/57160,https://www.gutenberg.org/ebooks/57160.txt.utf-8,hit,quality_pass,,95414,75931,12080,1195,0,0.240646,0.772004,0.007559,1,editor_note:1,,,d5f88e9616a418470bacc80c1862197bb1753e2bd34d7bd6451fc0fe7f887564,16,,,,,,,,,,,,,quality_pass_pending_editorial_activation_review
57822,La vita Italiana nel Seicento: Conferenze tenute a Firenze nel 1894,Various,date_and_role_review,unknown,review_missing_period_evidence,pass_1b,nineteenth_century_bridge,nineteenth_century_bridge_candidate,eligible_nineteenth_century_candidate,pass_1b_authoritative_resolved,eligible_probe,https://www.gutenberg.org/ebooks/57822,https://www.gutenberg.org/ebooks/57822.txt.utf-8,hit,quality_pass,,630531,610979,98495,9553,0,0.266643,0.791384,0.001516,1,editor_note:1,,,b7e6f7b82085e8090b03d1b894fd8ef4b817e1fcf6382cc39b2ae206a378a5fe,97,,,,,,,,,,,,,quality_pass_pending_editorial_activation_review
58316,Il fiume Bianco e i Dénka: Memorie,"Beltrame, G. (Gianni)",date_and_role_review,unknown,review_missing_period_evidence,pass_1b,nineteenth_century_bridge,nineteenth_century_bridge_candidate,eligible_nineteenth_century_candidate,pass_1b_authoritative_resolved,eligible_probe,https://www.gutenberg.org/ebooks/58316,https://www.gutenberg.org/ebooks/58316.txt.utf-8,hit,quality_pass,,425212,405642,67685,6441,0,0.246539,0.775341,0.002953,1,editor_note:1,,,a15f612a639c9f2407752f3e067a188895888b18c5ae2b679817ffea952f0f3b,75,,,,,,,,,,,,,quality_pass_pending_editorial_activation_review
58353,La vecchia casa,Neera,date_and_role_review,author_died_after_1900_review,review_work_publication_date,pass_1b,nineteenth_century_bridge,nineteenth_century_bridge_candidate,eligible_nineteenth_century_candidate,pass_1b_authoritative_resolved,eligible_probe,https://www.gutenberg.org/ebooks/58353,https://www.gutenberg.org/ebooks/58353.txt.utf-8,hit,quality_pass,,249876,230485,37137,3766,0,0.266715,0.799553,0.000165,1,editor_note:1,,,e8ff82202dd2a9a3197b7d8eb4dd8d72eb98c82aa4a37552f097449b0874641c,40,,,,,,,,,,,,,quality_pass_pending_editorial_activation_review
58615,Lirica,"Vivanti, Annie",historical_non_sonnet_poetry_candidate,author_died_after_1900_review,review_work_publication_date,pass_1b,nineteenth_century_bridge,historical_non_sonnet_poetry_candidate,eligible_nineteenth_century_candidate,pass_1b_authoritative_resolved,eligible_probe,https://www.gutenberg.org/ebooks/58615,https://www.gutenberg.org/ebooks/58615.txt.utf-8,hit,quality_pass,,91655,72229,11042,1721,0,0.242891,0.678107,0.002589,1,editor_note:1,,,d62d2714fff46c0040447144261e32cc45bd231c9724f6aeaab658807d6d4a1d,15,,,,,,,,,,,,,quality_pass_pending_editorial_activation_review
59064,Socrate,"Labriola, Antonio",date_and_role_review,author_died_after_1900_review,review_work_publication_date,pass_1b,nineteenth_century_bridge,nineteenth_century_bridge_candidate,eligible_nineteenth_century_candidate,pass_1b_authoritative_resolved,eligible_probe,https://www.gutenberg.org/ebooks/59064,https://www.gutenberg.org/ebooks/59064.txt.utf-8,hit,quality_pass,,327719,308249,47375,4746,0,0.258449,0.797634,0.01007,1,editor_note:1,,,f65c55968ef33f462ae031029e3e1ae9f199cf2dafba2d469ff74e6b260cce91,45,,,,,,,,,,,,,quality_pass_pending_editorial_activation_review
60085,Il Parlamento Nazionale Napoletano per gli anni 1820 e 1821: memorie e documenti,,date_and_role_review,unknown,review_missing_period_evidence,pass_1b,nineteenth_century_bridge,nineteenth_century_bridge_candidate,eligible_nineteenth_century_candidate,pass_1b_authoritative_resolved,eligible_probe,https://www.gutenberg.org/ebooks/60085,https://www.gutenberg.org/ebooks/60085.txt.utf-8,hit,quality_pass,,251606,231840,33963,4007,0,0.246268,0.755702,0.015204,1,editor_note:1,,,e70304704ee2e4f593c618c4f89a4bf511576a4a03194336784884c4f5ed97f9,40,,,,,,,,,,,,,quality_pass_pending_editorial_activation_review
60092,La donna nella vita e nelle opere di Giacomo Leopardi,"Boghen Conigliani, Emma",historical_non_sonnet_poetry_candidate,author_died_after_1900_review,review_work_publication_date,pass_1b,nineteenth_century_bridge,historical_non_sonnet_poetry_candidate,eligible_nineteenth_century_candidate,pass_1b_authoritative_resolved,eligible_probe,https://www.gutenberg.org/ebooks/60092,https://www.gutenberg.org/ebooks/60092.txt.utf-8,hit,quality_pass,,513910,494274,82724,7643,0,0.282373,0.783013,0.005339,1,editor_note:1,,,fe92b1e91fe75f7d0faef79630fcf44d513b24df72c5fbfc3cf3aad63b680d4e,56,,,,,,,,,,,,,quality_pass_pending_editorial_activation_review
60183,Nella vita: novelle,"Di Giacomo, Salvatore",language_variety_review_required,author_died_after_1900_review,review_language_variety_before_download,pass_1b,nineteenth_century_bridge,nineteenth_century_bridge_candidate,eligible_nineteenth_century_candidate,pass_1b_authoritative_resolved,eligible_probe,https://www.gutenberg.org/ebooks/60183,https://www.gutenberg.org/ebooks/60183.txt.utf-8,hit,quality_pass,,197398,177864,29195,3158,0,0.260387,0.77322,0.000635,1,editor_note:1,,,d07e282d77b6e422c50e88b23897ac47cc46e46a173744eb77dc89443975a7c1,25,,,,,,,,,,,,,quality_pass_pending_editorial_activation_review
60249,La Vita Italiana nel Settecento: Conferenze tenute a Firenze nel 1895,Various,date_and_role_review,unknown,review_missing_period_evidence,pass_1b,nineteenth_century_bridge,nineteenth_century_bridge_candidate,eligible_nineteenth_century_candidate,pass_1b_authoritative_resolved,eligible_probe,https://www.gutenberg.org/ebooks/60249,https://www.gutenberg.org/ebooks/60249.txt.utf-8,hit,quality_pass,,596109,576322,93350,8966,0,0.263578,0.801488,0.001718,1,editor_note:1,,,65f1255419b31d25a7ec9c0a331d49cc550b49d3e447a95d7dbc16fe3948e239,95,,,,,,,,,,,,,quality_pass_pending_editorial_activation_review
60864,"I viaggi di Gio. da Mandavilla, vol. 1","Mandeville, John, Sir",date_and_role_review,unknown,review_missing_period_evidence,pass_1b,nineteenth_century_bridge,nineteenth_century_bridge_candidate,eligible_nineteenth_century_candidate,pass_1b_authoritative_resolved,eligible_probe,https://www.gutenberg.org/ebooks/60864,https://www.gutenberg.org/ebooks/60864.txt.utf-8,hit,quality_pass,,239367,219753,38644,3395,0,0.282942,0.766115,0.003181,1,editor_note:1,,,991ad8e9bcac485ee551dfad1f870c7bf9f39fa463bdf5d4fb910db798f669c6,42,,,,,,,,,,,,,quality_pass_pending_editorial_activation_review
