routing_id,source_unit_id,reference_unit_id,candidate_id,source_group,source_title,poem_author,character_start,character_end,line_count,source_text_sha256,cleaned_character_count,cleaned_sha256,form_evidence,language_evidence,overlap_reference_ids,routing_decision,final_role,activation_status
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R14:block_0525,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R14,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R14:block_0525,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Psicologia Vol.II,Antonio Rosmini,753766,754752,14,5dab3e2f1ad0b2cd1024813defdfa4ebaab77ce1c30762f3bf84f00f13a7f16a,986,be7b668db11492f9f7143c5925c8468990195b0584557d3a9ad5cf091dfe8110,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R15:block_0075,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R15,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R15:block_0075,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Psicologia Vol.III,Antonio Rosmini,112718,113616,14,36e5cd30381e326787fea5edd22630312b9f56b82712d6dd5b8f10beba77f815,898,8ec23d54cb0f0a9bc9c51e695671cdb575e11320cec763d29f405d567ff87e8f,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R15:block_0115,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R15,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R15:block_0115,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Psicologia Vol.III,Antonio Rosmini,184052,184990,14,36e5cd30381e326787fea5edd22630312b9f56b82712d6dd5b8f10beba77f815,938,c68c5764139b7bd9c2bd1a30b895fd33281a868a4edc106e60ded9469545ed7c,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R15:block_0119,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R15,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R15:block_0119,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Psicologia Vol.III,Antonio Rosmini,188555,189434,14,36e5cd30381e326787fea5edd22630312b9f56b82712d6dd5b8f10beba77f815,879,d2ef6a1c8864c3cf9f83e9ec2c76dbdd6ec30f1d6d819bab9e73ccfedb91a2bc,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R15:block_0135,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R15,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R15:block_0135,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Psicologia Vol.III,Antonio Rosmini,214301,215206,14,36e5cd30381e326787fea5edd22630312b9f56b82712d6dd5b8f10beba77f815,905,f008fd6f1adb107ff08cd1e7b97a5e112199fc42c719b3a0ba101f0b14e86ca0,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R15:block_0146,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R15,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R15:block_0146,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Psicologia Vol.III,Antonio Rosmini,223424,224321,14,36e5cd30381e326787fea5edd22630312b9f56b82712d6dd5b8f10beba77f815,897,58ac7f0e4e4f4a9a2f33901b6501eb12ed26be3dd745cdc2bc484d704a1a47c8,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R15:block_0166,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R15,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R15:block_0166,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Psicologia Vol.III,Antonio Rosmini,246613,247421,14,36e5cd30381e326787fea5edd22630312b9f56b82712d6dd5b8f10beba77f815,808,acd6012092c6f9c871deaa63f4e24bd92fff87ca88451541cef4c366ad14f9d7,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R15:block_0221,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R15,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R15:block_0221,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Psicologia Vol.III,Antonio Rosmini,321954,322822,14,36e5cd30381e326787fea5edd22630312b9f56b82712d6dd5b8f10beba77f815,868,5f15ae9ef8f44cbc2336cc2bcff978bc54e6dbbcc1d83e6a5ed3f0147bf574b3,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R15:block_0225,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R15,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R15:block_0225,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Psicologia Vol.III,Antonio Rosmini,329768,330771,14,36e5cd30381e326787fea5edd22630312b9f56b82712d6dd5b8f10beba77f815,1003,da825b6739467081d409acdccbb6106f092629ee8d0688ae72d87e0717b7cdfb,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R15:block_0243,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R15,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R15:block_0243,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Psicologia Vol.III,Antonio Rosmini,356473,357413,14,36e5cd30381e326787fea5edd22630312b9f56b82712d6dd5b8f10beba77f815,940,cfd75d3ba2630347c135ed81a03bd56e0e04bb496facacb24ed58e37c0b30aa1,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R15:block_0305,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R15,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R15:block_0305,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Psicologia Vol.III,Antonio Rosmini,445291,446265,14,36e5cd30381e326787fea5edd22630312b9f56b82712d6dd5b8f10beba77f815,974,cb60c4a13d8e0f42dd0efe1b871c827c3a93174bc75ded9acc2de4aa30cd9f10,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R15:block_0442,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R15,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R15:block_0442,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Psicologia Vol.III,Antonio Rosmini,648348,649275,14,36e5cd30381e326787fea5edd22630312b9f56b82712d6dd5b8f10beba77f815,927,99c42ca61adce92a0f70594ea5f97a2dd07289f29785d00de1f0b5a631b418ae,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R15:block_0499,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R15,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R15:block_0499,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Psicologia Vol.III,Antonio Rosmini,690798,691694,14,36e5cd30381e326787fea5edd22630312b9f56b82712d6dd5b8f10beba77f815,896,f2b5a5ffe00ef40c86ce7607167f044166dc73c753ec8de66326242b489eecc8,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R15:block_0537,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R15,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R15:block_0537,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Psicologia Vol.III,Antonio Rosmini,732498,733360,14,36e5cd30381e326787fea5edd22630312b9f56b82712d6dd5b8f10beba77f815,862,855a8199def48e4bbe676b389ed657b023e57137dc71b38d61f028f879419020,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R16:block_0100,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R16,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R16:block_0100,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Questioni politico religiose,Antonio Rosmini,85162,85726,14,c55684270526e882eb86a89cbf24d57c51315200e0ede0d6a2f68e2e95b4b93e,564,b3de69fd31d513b392220184161e77529f0e2e11767efba8400381c529020fd9,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R16:block_0101,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R16,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R16:block_0101,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Questioni politico religiose,Antonio Rosmini,85727,86284,14,c55684270526e882eb86a89cbf24d57c51315200e0ede0d6a2f68e2e95b4b93e,557,e375203dcd5801c7b48bec68ded51bcd8162c3fbd4dd45642a1b886430839367,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R16:block_0126,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R16,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R16:block_0126,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Questioni politico religiose,Antonio Rosmini,109490,109976,14,c55684270526e882eb86a89cbf24d57c51315200e0ede0d6a2f68e2e95b4b93e,486,40d3f2456c46a88be74204fe45e2bb35064a48a196dab9df180e13864047a519,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R17:block_0013,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R17,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R17:block_0013,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Rinnovamento della filosofia in Italia Vol.I,Antonio Rosmini,11999,12933,14,667ce8a5c2b708fc78f961830500ca76c3bd2bca491943d5a1bc495ca09de841,934,5c11173010acf104e497690471ca14b4bdbb5b43acaaf07891128045f8ef199f,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R17:block_0139,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R17,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R17:block_0139,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Rinnovamento della filosofia in Italia Vol.I,Antonio Rosmini,157559,158528,14,667ce8a5c2b708fc78f961830500ca76c3bd2bca491943d5a1bc495ca09de841,969,dab01e2ddc4347fda28ca89f0203e9b25c521e910f1dcecc40e849d196ec8c15,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R17:block_0175,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R17,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R17:block_0175,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Rinnovamento della filosofia in Italia Vol.I,Antonio Rosmini,195568,196434,14,667ce8a5c2b708fc78f961830500ca76c3bd2bca491943d5a1bc495ca09de841,866,3e642b10ee55ea0a5bc833a4b8e1e2220aa9afdc2fcc690eca9a0cc586ed9e2b,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R17:block_0177,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R17,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R17:block_0177,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Rinnovamento della filosofia in Italia Vol.I,Antonio Rosmini,196994,197911,14,667ce8a5c2b708fc78f961830500ca76c3bd2bca491943d5a1bc495ca09de841,917,808cbc10589e3bf6bbe7343b5040780e33dfd5368384cfdb4aacec24661ef92e,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R17:block_0231,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R17,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R17:block_0231,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Rinnovamento della filosofia in Italia Vol.I,Antonio Rosmini,255810,256706,14,667ce8a5c2b708fc78f961830500ca76c3bd2bca491943d5a1bc495ca09de841,896,26ceee4029b49cd8b135f15bf128185ed6ef0e5c626b40d4e3639d6e2d21feb3,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R17:block_0267,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R17,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R17:block_0267,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Rinnovamento della filosofia in Italia Vol.I,Antonio Rosmini,279827,280825,14,667ce8a5c2b708fc78f961830500ca76c3bd2bca491943d5a1bc495ca09de841,998,37786d39d7e6059ee2ab6c93e743c6571b9b9fdfe07a69974c59178eaa5f035d,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R17:block_0271,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R17,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R17:block_0271,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Rinnovamento della filosofia in Italia Vol.I,Antonio Rosmini,284469,285188,14,667ce8a5c2b708fc78f961830500ca76c3bd2bca491943d5a1bc495ca09de841,719,c2c8af399d7fec124f50262078af6b3738ec5b8a599567d927605d79b955c26f,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R17:block_0312,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R17,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R17:block_0312,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Rinnovamento della filosofia in Italia Vol.I,Antonio Rosmini,337854,338824,14,667ce8a5c2b708fc78f961830500ca76c3bd2bca491943d5a1bc495ca09de841,970,f8c139217a88479dac0e7cc20d735d42acff3b5a7fbcec1c78680dcaf73cbb4c,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R17:block_0328,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R17,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R17:block_0328,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Rinnovamento della filosofia in Italia Vol.I,Antonio Rosmini,360850,361581,14,667ce8a5c2b708fc78f961830500ca76c3bd2bca491943d5a1bc495ca09de841,731,5a694a0ca585953297365fccc5fed98abdef42b50858eb1f100aafd58e5ba706,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R17:block_0359,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R17,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R17:block_0359,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Rinnovamento della filosofia in Italia Vol.I,Antonio Rosmini,394502,395390,14,667ce8a5c2b708fc78f961830500ca76c3bd2bca491943d5a1bc495ca09de841,888,106301dbf51115f2a788f92c223e4f3244cb35c13c002e5e5de43787966aa893,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R18:block_0026,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R18,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R18:block_0026,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Rinnovamento della filosofia in Italia Vol.II,Antonio Rosmini,28589,29529,14,f7c423b09f22c8d8a2161f48edf3a42cb005ae036c4aca763857eea08bcbf502,940,8775a03a3fd341704b534ba5e45e2e0d7783d602ed56c1caee26f0acc4dc9247,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R18:block_0039,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R18,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R18:block_0039,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Rinnovamento della filosofia in Italia Vol.II,Antonio Rosmini,42058,42967,14,f7c423b09f22c8d8a2161f48edf3a42cb005ae036c4aca763857eea08bcbf502,909,46098463db51576069aad496778382f3429c41456f5bb13f60e6d2db64bd40ff,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R18:block_0164,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R18,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R18:block_0164,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Rinnovamento della filosofia in Italia Vol.II,Antonio Rosmini,162275,163271,14,f7c423b09f22c8d8a2161f48edf3a42cb005ae036c4aca763857eea08bcbf502,996,2b1e509c27995ac1b56ac0a5e56dbee3318025df1767e088cf29f6d7abd99e5b,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R18:block_0224,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R18,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R18:block_0224,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Rinnovamento della filosofia in Italia Vol.II,Antonio Rosmini,237664,238479,14,f7c423b09f22c8d8a2161f48edf3a42cb005ae036c4aca763857eea08bcbf502,815,bd7cbbed781ed5b65188d2f4440083046ea25775972129556af8e5e0cf1221f0,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R18:block_0265,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R18,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R18:block_0265,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Rinnovamento della filosofia in Italia Vol.II,Antonio Rosmini,274774,275623,14,f7c423b09f22c8d8a2161f48edf3a42cb005ae036c4aca763857eea08bcbf502,849,4fbd9aabb01ef0b7c78630cdb17ed682cc308ffccbbc86360e2f872cec421c03,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R18:block_0352,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R18,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R18:block_0352,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Rinnovamento della filosofia in Italia Vol.II,Antonio Rosmini,337816,338723,14,f7c423b09f22c8d8a2161f48edf3a42cb005ae036c4aca763857eea08bcbf502,907,a94187144ea6c27c73552f0414edd61f64368935fd41923ede9a223b58334152,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R18:block_0496,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R18,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R18:block_0496,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Rinnovamento della filosofia in Italia Vol.II,Antonio Rosmini,548959,549932,14,f7c423b09f22c8d8a2161f48edf3a42cb005ae036c4aca763857eea08bcbf502,973,f368c80d7a0b2fc12d21478ea1a1a6306d4d3ec6c86cf6a3b843e42fdb6deacd,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R18:block_0551,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R18,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R18:block_0551,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Rinnovamento della filosofia in Italia Vol.II,Antonio Rosmini,607888,608675,14,f7c423b09f22c8d8a2161f48edf3a42cb005ae036c4aca763857eea08bcbf502,787,a5ee7c732b39a60fe9a201ff4f7bf40142306507916b7b6749e78814551c2a8b,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R18:block_0587,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R18,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R18:block_0587,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Rinnovamento della filosofia in Italia Vol.II,Antonio Rosmini,630768,631639,14,f7c423b09f22c8d8a2161f48edf3a42cb005ae036c4aca763857eea08bcbf502,871,575053c347598dac5f11d2b98278e48cd8e58ef006f7a46f05c78ac6c12ad733,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R18:block_0628,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R18,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R18:block_0628,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Rinnovamento della filosofia in Italia Vol.II,Antonio Rosmini,661848,662757,14,f7c423b09f22c8d8a2161f48edf3a42cb005ae036c4aca763857eea08bcbf502,909,d6506166c09df717f9eb8ac693088167eca2b78054f005de5c87e18a9ed1b2f1,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R1A:block_0081,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R1A,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R1A:block_0081,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Saggio sulla moda,Antonio Rosmini,53291,54073,14,ad6abdc1786db29517bf969521d1b844f2067471795cb6915d1de50c7a553a59,782,dd8ca7ac99f20e6937d1858d02b5d03929ef8482b9a9dd86932413f02b3d773c,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
