ebook_id,title,authors,author_birth_years,author_death_years,subjects,bookshelves,preliminary_role,period_bucket,inventory_status,landing_page_url,plain_text_url,fetched_url,cache_status,fetch_error,raw_character_count,cleaned_character_count,gutenberg_release_years,date_evidence_json,language_variety_evidence_json,selected_evidence_kind,selected_evidence_year_start,selected_evidence_year_end,selected_evidence_text,evidence_confidence,resolved_period_bucket,resolved_role,automatic_decision,resolution_status,manual_review_reasons,resolution_pass,authoritative_evidence_json,authoritative_selected_source,authoritative_record_id,authoritative_evidence_url,authoritative_evidence_year_start,authoritative_evidence_year_end,authoritative_evidence_text,authoritative_method,authoritative_confidence,authoritative_retrieved_at,authoritative_cache_sha256s,final_period_bucket,final_role,final_decision,final_resolution_status,final_activation_class,final_exclusion_reason
61585,Gli Uomini Rossi: Romanzo,"Beltramelli, Antonio",1874,1930,Italian fiction -- 20th century,Category: Novels;IT Romanzi,date_and_role_review,author_died_after_1900_review,review_work_publication_date,https://www.gutenberg.org/ebooks/61585,https://www.gutenberg.org/ebooks/61585.txt.utf-8,https://www.gutenberg.org/ebooks/61585.txt.utf-8,hit,,328791,309236,2020;2024,"[{""kind"":""title_page_edition_year"",""year_start"":1904,""year_end"":1904,""text"":""_Romanzo_ | TORINO | RENZO STREGLIO & C. — EDITORI. | 1904 | PROPRIETÀ LETTERARIA | Venaria R. — Tip. R. Streglio e C. | _A Francesco Beltramelli, mio padre._"",""confidence"":""medium""}]","{""marker_counts"":{""dialect"":1},""sample_character_count"":20000}",,,,,,,,manual_authoritative_review_required,manual_review,post_1900_edition_does_not_prove_work_first_publication,pass_1b,"[{""source"":""sbn_iccu"",""record_id"":"""",""url"":""https://opac.sbn.it/o/opac-api/titles-search-full-post"",""retrieved_at"":""2026-08-10T12:48:52+00:00"",""payload_sha256"":""a76a7bb7d74bc1a3b93de4aea4e1d75c34fc18c74e915341c5d855e3830c9298"",""method"":""sbn_title_author_search_direct_match"",""year_start"":null,""year_end"":null,""text"":""query_title='Gli Uomini Rossi'; total=10; inspected=10; direct_matches=9"",""confidence"":""high"",""decisive"":false},{""source"":""sbn_iccu"",""record_id"":""LO10531880"",""url"":""https://opac.sbn.it/bid/LO10531880"",""retrieved_at"":""2026-08-10T12:48:52+00:00"",""payload_sha256"":""d15574f4a5da37d3fc595efa4ec333de75a6c302f1ef25ce583f6033e1115bba"",""method"":""sbn_edition_publication_upper_bound"",""year_start"":1904,""year_end"":1904,""text"":""Beltramelli, Antonio <1879-1930> | Gli uomini rossi : romanzo / Antonio Beltramelli | Torino : R. Streglio, 1904"",""confidence"":""high"",""decisive"":true},{""source"":""wikidata"",""record_id"":"""",""url"":""https://www.wikidata.org/w/api.php"",""retrieved_at"":""2026-08-10T12:48:52+00:00"",""payload_sha256"":""a51c7663e249e201c18d26bb05ac27b9c6386ac9b65a8dc55899d72b829656f9"",""method"":""wikidata_no_direct_title_author_match"",""year_start"":null,""year_end"":null,""text"":""No direct work match for 'Gli Uomini Rossi'."",""confidence"":""high"",""decisive"":false}]",,,,,,,,,,03392cfd7240a0548f39bf4e3913f0c6832d85997eef8013e779a83675953ce7;51d9747a1657bbb313242db757e7f595354c204ecfd76c1c98724e91b07deab0;db59f255bb6cbd99b1be994e813ce8b40816072f37414c64ef36d68d9e3cf857,unresolved_excluded,excluded_unresolved_authoritative_metadata,exclude_unresolved_authoritative_metadata,pass_1b_documented_exclusion,excluded,post_1900_or_undated_sbn_edition_does_not_prove_work_date
61885,"Ricordi d'infanzia e di scuola: seguìti da Bambole e marionette, Gente minima, Piccoli studenti, Adolescenti, Due di spade e due di cuori","De Amicis, Edmondo",1846,1908,"De Amicis, Edmondo, 1846-1908",Category: Biographies;IT Biografie,date_and_role_review,author_died_after_1900_review,review_work_publication_date,https://www.gutenberg.org/ebooks/61885,https://www.gutenberg.org/ebooks/61885.txt.utf-8,https://www.gutenberg.org/ebooks/61885.txt.utf-8,hit,,618827,599287,2020;2024,"[{""kind"":""title_page_edition_year"",""year_start"":1913,""year_end"":1913,""text"":""DUE DI SPADE E DUE DI CUORI | MILANO | FRATELLI TREVES, EDITORI | 1913 | Quattordicesimo migliaio. | PROPRIETÀ LETTERARIA ED ARTISTICA. | _I diritti di riproduzione e di traduzione sono riservati per"",""confidence"":""medium""}]","{""marker_counts"":{""dialect"":3},""sample_character_count"":20000}",,,,,,,,manual_authoritative_review_required,manual_review,post_1900_edition_does_not_prove_work_first_publication,pass_1b,"[{""source"":""sbn_iccu"",""record_id"":"""",""url"":""https://opac.sbn.it/o/opac-api/titles-search-full-post"",""retrieved_at"":""2026-08-10T12:48:52+00:00"",""payload_sha256"":""0e75a5fccf1841946c35df0b69545e5e06147bf211e2f089033e67c77dc14823"",""method"":""sbn_title_author_search_direct_match"",""year_start"":null,""year_end"":null,""text"":""query_title=\""Ricordi d'infanzia e di scuola\""; total=26; inspected=26; direct_matches=22"",""confidence"":""high"",""decisive"":false},{""source"":""sbn_iccu"",""record_id"":""TO00653198"",""url"":""https://opac.sbn.it/bid/TO00653198"",""retrieved_at"":""2026-08-10T12:48:52+00:00"",""payload_sha256"":""ff2602c1480384fb8395429e5157b18d469f88a0753ebef0699c88d662b190fe"",""method"":""sbn_edition_publication_upper_bound"",""year_start"":1901,""year_end"":1901,""text"":""De Amicis, Edmondo <1846-1908> | Ricordi d'infanzia e di scuola / Edmondo De Amicis | Milano : Fratelli Treves, 1901"",""confidence"":""high"",""decisive"":true},{""source"":""wikidata"",""record_id"":"""",""url"":""https://www.wikidata.org/w/api.php"",""retrieved_at"":""2026-08-10T12:48:52+00:00"",""payload_sha256"":""43f7788d99ea11372cab72dc8eb662dc514d5c107942a3ba6aea58d0058351b4"",""method"":""wikidata_no_direct_title_author_match"",""year_start"":null,""year_end"":null,""text"":""No direct work match for \""Ricordi d'infanzia e di scuola\""."",""confidence"":""high"",""decisive"":false}]",,,,,,,,,,458bc065d908a80ec0a381a4e518d7a648a40850ed018cbba4bc37e7ad56743a;707e6c2c212b8d52aa01ac254b0605914679a04b7d77b25c70799741e7e7c1a8;9e5a3101c1701aa2209193e6e4c6ae28d69c3ad98f2e503b317f8f9bee621af7,unresolved_excluded,excluded_unresolved_authoritative_metadata,exclude_unresolved_authoritative_metadata,pass_1b_documented_exclusion,excluded,post_1900_or_undated_sbn_edition_does_not_prove_work_date
62090,Favole per i Re d'oggi,"Morselli, Ercole Luigi",1882,1921,"Italian fiction -- 20th century;Short stories, Italian","Category: Mythology, Legends & Folklore;IT Racconti",date_and_role_review,author_died_after_1900_review,review_work_publication_date,https://www.gutenberg.org/ebooks/62090,https://www.gutenberg.org/ebooks/62090.txt.utf-8,https://www.gutenberg.org/ebooks/62090.txt.utf-8,hit,,133857,114272,2020;2024,[],"{""marker_counts"":{},""sample_character_count"":20000}",,,,,,,,manual_authoritative_review_required,manual_review,no_direct_period_evidence,pass_1b,"[{""source"":""sbn_iccu"",""record_id"":"""",""url"":""https://opac.sbn.it/o/opac-api/titles-search-full-post"",""retrieved_at"":""2026-08-10T12:48:52+00:00"",""payload_sha256"":""7d9e7177a87991c10de0ec2662492e821865df978ec1ae5024b47cfc6fcf5f12"",""method"":""sbn_title_author_search_direct_match"",""year_start"":null,""year_end"":null,""text"":""query_title=\""Favole per i Re d'oggi\""; total=8; inspected=8; direct_matches=8"",""confidence"":""high"",""decisive"":false},{""source"":""sbn_iccu"",""record_id"":""VEA0101029"",""url"":""https://opac.sbn.it/bid/VEA0101029"",""retrieved_at"":""2026-08-10T12:48:52+00:00"",""payload_sha256"":""c365bea230b94283c0dd94c7e199f801bb0a13df22130df9384d3f4183207efe"",""method"":""sbn_edition_publication_upper_bound"",""year_start"":1909,""year_end"":1909,""text"":""Morselli, Ercole Luigi | Favole per i re d'oggi / Ercole Luigi Morselli | Roma : Bernardo Lux, 1909"",""confidence"":""high"",""decisive"":true},{""source"":""wikidata"",""record_id"":"""",""url"":""https://www.wikidata.org/w/api.php"",""retrieved_at"":""2026-08-10T12:48:52+00:00"",""payload_sha256"":""e0cd6573f57e9185c50dc676b6bd20e9867e17d674bf7a42227a881142646a84"",""method"":""wikidata_no_direct_title_author_match"",""year_start"":null,""year_end"":null,""text"":""No direct work match for \""Favole per i Re d'oggi\""."",""confidence"":""high"",""decisive"":false}]",,,,,,,,,,5bb4dcf471de88bce38685197430410373398d16e4b53dc224de4efcd7ea6131;a769fe41dea92de4dec25ebae883358e6eeca324b343ebe03b2b518fa0e5c69c;b7abd34c6407a9993a30811de2546d0b125e071be4b38c0b8ee15475b4047af6,unresolved_excluded,excluded_unresolved_authoritative_metadata,exclude_unresolved_authoritative_metadata,pass_1b_documented_exclusion,excluded,post_1900_or_undated_sbn_edition_does_not_prove_work_date
62256,Il Re burlone: Dramma in 4 atti,"Rovetta, Gerolamo",1854,1910,Italian drama -- 20th century,Category: Historical Novels;Category: Plays/Films/Dramas;IT Teatro in prosa,date_and_role_review,author_died_after_1900_review,review_work_publication_date,https://www.gutenberg.org/ebooks/62256,https://www.gutenberg.org/ebooks/62256.txt.utf-8,https://www.gutenberg.org/ebooks/62256.txt.utf-8,hit,,168522,148938,2020;2024,"[{""kind"":""title_page_edition_year"",""year_start"":1906,""year_end"":1906,""text"":""MILANO | CASA EDITRICE BALDINI, CASTOLDI & C.º | Galleria Vittorio Emanuele, 17 e 80 | 1906 | PROPRIETÀ LETTERARIA | Tutti i diritti di traduzione e di riproduzione riservati all'Autore | MILANO — TIP. PIROLA & CELLA di P. CELLA"",""confidence"":""medium""}]","{""marker_counts"":{""neapolitan"":3,""venetian"":1},""sample_character_count"":20000}",,,,,,,,manual_authoritative_review_required,manual_review,post_1900_edition_does_not_prove_work_first_publication,pass_1b,"[{""source"":""sbn_iccu"",""record_id"":"""",""url"":""https://opac.sbn.it/o/opac-api/titles-search-full-post"",""retrieved_at"":""2026-08-10T12:48:52+00:00"",""payload_sha256"":""659c906819d6fcc484ba0e7f4aa58059b5d3f60af8cfae86887be645fcc0fc49"",""method"":""sbn_title_author_search_direct_match"",""year_start"":null,""year_end"":null,""text"":""query_title='Il Re burlone'; total=8; inspected=8; direct_matches=6"",""confidence"":""high"",""decisive"":false},{""source"":""sbn_iccu"",""record_id"":""943173"",""url"":""https://opac.sbn.it/bid/943173"",""retrieved_at"":""2026-08-10T12:48:52+00:00"",""payload_sha256"":""7cdff91ff66c9e22a4eb05649b92f0b6c59fddde1619d9fca32d213979dfb29d"",""method"":""sbn_edition_publication_upper_bound"",""year_start"":1901,""year_end"":2000,""text"":""Rovetta, Gerolamo | Il re burlone | Autografo, 1901-2000"",""confidence"":""high"",""decisive"":true},{""source"":""wikidata"",""record_id"":"""",""url"":""https://www.wikidata.org/w/api.php"",""retrieved_at"":""2026-08-10T12:48:52+00:00"",""payload_sha256"":""e4ac3770248cafad841a8ebc3b75e5579bd102adfb9f7602b9767365f513a370"",""method"":""wikidata_no_direct_title_author_match"",""year_start"":null,""year_end"":null,""text"":""No direct work match for 'Il Re burlone'."",""confidence"":""high"",""decisive"":false}]",,,,,,,,,,2fbcd2f1bc0b8d393bf8e26732b675d0b5f2e961a9333216cd18d19fce5e5ba4;860f731aff98c8f2f13101415606874b24aa8c7385d0fde44a7ff1034fd80e3a;99accdfa81dcc11e7936906d71d1255b6ced72b0adf7fc1926b8323a49729ac4,unresolved_excluded,excluded_unresolved_authoritative_metadata,exclude_unresolved_authoritative_metadata,pass_1b_documented_exclusion,excluded,post_1900_or_undated_sbn_edition_does_not_prove_work_date
62339,Da un carteggio inedito,"Carducci, Giosuè",1835,1907,"Carducci, Giosuè, 1835-1907 -- Correspondence;Pasolini-Zanelli, Silvia, contessa","Category: Biographies;Category: Essays, Letters & Speeches;IT Biografie",date_and_role_review,author_died_after_1900_review,review_work_publication_date,https://www.gutenberg.org/ebooks/62339,https://www.gutenberg.org/ebooks/62339.txt.utf-8,https://www.gutenberg.org/ebooks/62339.txt.utf-8,hit,,143064,123413,2020;2024,[],"{""marker_counts"":{},""sample_character_count"":20000}",,,,,,,,manual_authoritative_review_required,manual_review,no_direct_period_evidence,pass_1b,"[{""source"":""sbn_iccu"",""record_id"":"""",""url"":""https://opac.sbn.it/o/opac-api/titles-search-full-post"",""retrieved_at"":""2026-08-10T12:48:52+00:00"",""payload_sha256"":""0611931f2ca3f44b4cde61e11857546499273ba38ece5eab054aca7e16c02f1a"",""method"":""sbn_title_author_search_direct_match"",""year_start"":null,""year_end"":null,""text"":""query_title='Da un carteggio inedito'; total=2; inspected=2; direct_matches=2"",""confidence"":""high"",""decisive"":false},{""source"":""sbn_iccu"",""record_id"":""RAV0161986"",""url"":""https://opac.sbn.it/bid/RAV0161986"",""retrieved_at"":""2026-08-10T12:48:52+00:00"",""payload_sha256"":""cd51fbfb8068ca1be944c1c4ce0458c1e0c78c6c308d3d3590e6c2015aa76bb0"",""method"":""sbn_edition_publication_upper_bound"",""year_start"":1907,""year_end"":1907,""text"":""Carducci, Giosuè | Da un carteggio inedito di Giosue Carducci / con prefazione di Antonio Messeri | Bologna : Zanichelli ; Rocca S. Casciano : L. Cappelli, stampa 1907"",""confidence"":""high"",""decisive"":true},{""source"":""wikidata"",""record_id"":"""",""url"":""https://www.wikidata.org/w/api.php"",""retrieved_at"":""2026-08-10T12:48:52+00:00"",""payload_sha256"":""bbd846fa0fde628604023b0c2be551f8147f71eecd05d074cf5f36bf1df951d9"",""method"":""wikidata_no_direct_title_author_match"",""year_start"":null,""year_end"":null,""text"":""No direct work match for 'Da un carteggio inedito'."",""confidence"":""high"",""decisive"":false}]",,,,,,,,,,1c39396bf611213454c248d7189dcf610ab3036cdfbdf99ac8caa1f562f7141f;99f6a4b18d4a44ea7ce05f9a308dd2cd922760564694f9549436959fbc3a9763;cb43f498adb6a6f78dcdb5d39e17cd915693adbbb6d8e260d9cdb7a7265dfac9,unresolved_excluded,excluded_unresolved_authoritative_metadata,exclude_unresolved_authoritative_metadata,pass_1b_documented_exclusion,excluded,post_1900_or_undated_sbn_edition_does_not_prove_work_date
62367,Il Cavalier Mostardo,"Beltramelli, Antonio",1874,1930,Italian fiction -- 20th century,Category: Novels;IT Romanzi,date_and_role_review,author_died_after_1900_review,review_work_publication_date,https://www.gutenberg.org/ebooks/62367,https://www.gutenberg.org/ebooks/62367.txt.utf-8,https://www.gutenberg.org/ebooks/62367.txt.utf-8,hit,,665115,645507,2020;2024,[],"{""marker_counts"":{},""sample_character_count"":20000}",,,,,,,,manual_authoritative_review_required,manual_review,no_direct_period_evidence,pass_1b,"[{""source"":""sbn_iccu"",""record_id"":"""",""url"":""https://opac.sbn.it/o/opac-api/titles-search-full-post"",""retrieved_at"":""2026-08-10T12:48:52+00:00"",""payload_sha256"":""740cb9e74beaa992dfee14036ee14c16bd62f8034173ad217a7d6b8747911844"",""method"":""sbn_title_author_search_direct_match"",""year_start"":null,""year_end"":null,""text"":""query_title='Il Cavalier Mostardo'; total=8; inspected=8; direct_matches=6"",""confidence"":""high"",""decisive"":false},{""source"":""sbn_iccu"",""record_id"":""RAV0082943"",""url"":""https://opac.sbn.it/bid/RAV0082943"",""retrieved_at"":""2026-08-10T12:48:52+00:00"",""payload_sha256"":""50820fe23991c5ef0d023aa6140c605aaa49e0a6fbbadc86e1e2a89aed79bff7"",""method"":""sbn_edition_publication_upper_bound"",""year_start"":1922,""year_end"":1922,""text"":""Beltramelli, Antonio <1879-1930> | Il cavalier Mostardo / Antonio Beltramelli | Roma ; Milano : A. Mondadori, ©1922"",""confidence"":""high"",""decisive"":true},{""source"":""wikidata"",""record_id"":"""",""url"":""https://www.wikidata.org/w/api.php"",""retrieved_at"":""2026-08-10T12:48:52+00:00"",""payload_sha256"":""c6cae4ee111b0c0fd50d29c6d1b0a757fa3055b00762222a43a43c3b18171ad0"",""method"":""wikidata_no_direct_title_author_match"",""year_start"":null,""year_end"":null,""text"":""No direct work match for 'Il Cavalier Mostardo'."",""confidence"":""high"",""decisive"":false}]",,,,,,,,,,189b0e66a42d45da51a8608657c6359f0150213606b5bb95579d4fdcfaa9728e;814cdc31674647e66258c9c6bfa284a0a207e73b96aa824ae55678431827601f;f47ee28f7480ee1aaaaf836d830f07e62ab719d7029922208950fe829fe57013,unresolved_excluded,excluded_unresolved_authoritative_metadata,exclude_unresolved_authoritative_metadata,pass_1b_documented_exclusion,excluded,post_1900_or_undated_sbn_edition_does_not_prove_work_date
62417,Contemplazione della morte,"D'Annunzio, Gabriele",1863,1938,Death,"Category: Essays, Letters & Speeches;Category: Philosophy & Ethics;IT Biografie",date_and_role_review,author_died_after_1900_review,review_work_publication_date,https://www.gutenberg.org/ebooks/62417,https://www.gutenberg.org/ebooks/62417.txt.utf-8,https://www.gutenberg.org/ebooks/62417.txt.utf-8,hit,,148849,129204,2020;2024,"[{""kind"":""copyright_year"",""year_start"":1912,""year_end"":1912,""text"":""Copyright by Fratelli Treves, 1912."",""confidence"":""medium""}]","{""marker_counts"":{},""sample_character_count"":20000}",,,,,,,,manual_authoritative_review_required,manual_review,post_1900_edition_does_not_prove_work_first_publication,pass_1b,"[{""source"":""sbn_iccu"",""record_id"":"""",""url"":""https://opac.sbn.it/o/opac-api/titles-search-full-post"",""retrieved_at"":""2026-08-10T12:48:52+00:00"",""payload_sha256"":""d72ba4c7bf55c9fdeaa692d97f0bf9d1b4e60effa63daea89e2cd5000221ca63"",""method"":""sbn_title_author_search_direct_match"",""year_start"":null,""year_end"":null,""text"":""query_title='Contemplazione della morte'; total=29; inspected=29; direct_matches=27"",""confidence"":""high"",""decisive"":false},{""source"":""sbn_iccu"",""record_id"":""LO10504923"",""url"":""https://opac.sbn.it/bid/LO10504923"",""retrieved_at"":""2026-08-10T12:48:52+00:00"",""payload_sha256"":""7b5d25209bb1ea7f33dc0d9aa0a44883479cc32471d852c9532929535913ddb8"",""method"":""sbn_edition_publication_upper_bound"",""year_start"":1912,""year_end"":1912,""text"":""D'Annunzio, Gabriele | Contemplazione della morte / Gabriele D'Annunzio | Milano : Treves, 1912"",""confidence"":""high"",""decisive"":true},{""source"":""wikidata"",""record_id"":""Q3688809"",""url"":""https://www.wikidata.org/wiki/Q3688809"",""retrieved_at"":""2026-08-10T12:48:52+00:00"",""payload_sha256"":""858e0b516f999e2e713fec7d31fe7b7a0ba3a427bb30eff87031ba7dd150897a"",""method"":""wikidata_p577_title_author_match"",""year_start"":1912,""year_end"":1912,""text"":""Contemplazione della morte | raccolta di prose di Gabriele D'Annunzio | P577=[1912]"",""confidence"":""medium"",""decisive"":true}]",wikidata,Q3688809,https://www.wikidata.org/wiki/Q3688809,1912,1912,Contemplazione della morte | raccolta di prose di Gabriele D'Annunzio | P577=[1912],wikidata_p577_title_author_match,medium,2026-08-10T12:48:52+00:00,2f86de86a668b6dfbafc42e6713bf3dc3a82b958b53501044ff933689614b921;a2b76d49943221f387bb47d2de2c3645829be5ccce426fa258909188fe6139f4;d32994dd163c15251a8f7f23487eba171116c207a30d098fdfb314107a98b635;dcdf2c7af9d9681819610850097bc2074611d1e55a60293be7420f9d5d283cdf,post_1900_excluded,excluded_post_1900_original_text,exclude_post_1900_original_text,pass_1b_authoritative_resolved,excluded,authoritative_date_after_1900
62690,La città italiana nell'alto Medio Evo: Il periodo langobardo-franco,"Mengozzi, Guido",,,"Cities and towns, Medieval -- Italy;Italy -- History -- 476-1268",Category: History - European;Category: History - Medieval/Middle Ages;IT Storia,date_and_role_review,unknown,review_missing_period_evidence,https://www.gutenberg.org/ebooks/62690,https://www.gutenberg.org/ebooks/62690.txt.utf-8,https://www.gutenberg.org/ebooks/62690.txt.utf-8,hit,,685147,665461,2020;2024,[],"{""marker_counts"":{},""sample_character_count"":20000}",,,,,,,,manual_authoritative_review_required,manual_review,no_direct_period_evidence,pass_1b,"[{""source"":""sbn_iccu"",""record_id"":"""",""url"":""https://opac.sbn.it/o/opac-api/titles-search-full-post"",""retrieved_at"":""2026-08-10T12:48:52+00:00"",""payload_sha256"":""c95514308eee7bfa08b2c3fc7272485d0768691e58c87eb9dbd1053bdffb93c6"",""method"":""sbn_title_author_search_direct_match"",""year_start"":null,""year_end"":null,""text"":""query_title=\""La città italiana nell'alto Medio Evo\""; total=3; inspected=3; direct_matches=3"",""confidence"":""high"",""decisive"":false},{""source"":""sbn_iccu"",""record_id"":""MIL0353366"",""url"":""https://opac.sbn.it/bid/MIL0353366"",""retrieved_at"":""2026-08-10T12:48:52+00:00"",""payload_sha256"":""cd3d78dd8734ef061fd98d179a8a3fd0e6316b42c213ca753820d7229aa0de0c"",""method"":""sbn_edition_publication_upper_bound"",""year_start"":1914,""year_end"":1914,""text"":""Mengozzi, Guido | La città italiana nell'alto Medio Evo : il periodo langobardo-franco / Guido Mengozzi | Roma : E. Loescher, stampa 1914"",""confidence"":""high"",""decisive"":true},{""source"":""wikidata"",""record_id"":"""",""url"":""https://www.wikidata.org/w/api.php"",""retrieved_at"":""2026-08-10T12:48:52+00:00"",""payload_sha256"":""a29e2c227c9076546138c64bb52a0d3ef6b6cc7a791e51aa46619edb79a3a7be"",""method"":""wikidata_no_direct_title_author_match"",""year_start"":null,""year_end"":null,""text"":""No direct work match for \""La città italiana nell'alto Medio Evo\""."",""confidence"":""high"",""decisive"":false}]",,,,,,,,,,1af7ee4de686228eb89108819cc35688b6c02abe8aee7f13b77aa6f6474e4c91;2584a8d260bc9f0a6ff89dc4104e23742355bece0659d2441e812f6cd04428ab;53063a724c07ce0d7799a9d31af872c43cd841930ef29c25f9d31e078f303578,unresolved_excluded,excluded_unresolved_authoritative_metadata,exclude_unresolved_authoritative_metadata,pass_1b_documented_exclusion,excluded,post_1900_or_undated_sbn_edition_does_not_prove_work_date
62717,La Leda senza cigno,"D'Annunzio, Gabriele",1863,1938,Italian fiction,Category: Novels;IT Racconti,date_and_role_review,author_died_after_1900_review,review_work_publication_date,https://www.gutenberg.org/ebooks/62717,https://www.gutenberg.org/ebooks/62717.txt.utf-8,https://www.gutenberg.org/ebooks/62717.txt.utf-8,hit,,411149,391530,2020;2024,"[{""kind"":""copyright_year"",""year_start"":1916,""year_end"":1916,""text"":""Copyright by Fratelli Treves, 1916."",""confidence"":""medium""}]","{""marker_counts"":{},""sample_character_count"":20000}",,,,,,,,manual_authoritative_review_required,manual_review,post_1900_edition_does_not_prove_work_first_publication,pass_1b,"[{""source"":""sbn_iccu"",""record_id"":"""",""url"":""https://opac.sbn.it/o/opac-api/titles-search-full-post"",""retrieved_at"":""2026-08-10T12:48:52+00:00"",""payload_sha256"":""724497b041629c67796fd45d21b98693222abf1bce1deff61096cf1d0e41ae7a"",""method"":""sbn_title_author_search_direct_match"",""year_start"":null,""year_end"":null,""text"":""query_title='La Leda senza cigno'; total=48; inspected=48; direct_matches=43"",""confidence"":""high"",""decisive"":false},{""source"":""sbn_iccu"",""record_id"":""SIP0400383"",""url"":""https://opac.sbn.it/bid/SIP0400383"",""retrieved_at"":""2026-08-10T12:48:52+00:00"",""payload_sha256"":""c83bffeb481d0424d3ff11a2c99370cd713c5461987b0574387316e1377281b8"",""method"":""sbn_edition_publication_upper_bound"",""year_start"":1916,""year_end"":1916,""text"":"" | {La Leda senza cigno : racconto}  1 / Gabriele D'Annunzio | Milano : Treves, 1916"",""confidence"":""high"",""decisive"":true},{""source"":""wikidata"",""record_id"":"""",""url"":""https://www.wikidata.org/w/api.php"",""retrieved_at"":""2026-08-10T12:48:52+00:00"",""payload_sha256"":""7b51dc099053023c56dd2b0d371f8e9a5ffcb1546b4a7c2a58d7722f1dd2aa90"",""method"":""wikidata_no_direct_title_author_match"",""year_start"":null,""year_end"":null,""text"":""No direct work match for 'La Leda senza cigno'."",""confidence"":""high"",""decisive"":false}]",,,,,,,,,,b1ee3f5ca33674a0004387c51df14153609f1c1f749a0aab7ac345a22782412a;e4a8c029f4649da2e183f0f2ef0c4a71641cef921348ad6e381fa74f70f25882;ff4ddc23654406acaec589c3c594a5f6cee5e79a5f0029dd5ecfece269e515fe,unresolved_excluded,excluded_unresolved_authoritative_metadata,exclude_unresolved_authoritative_metadata,pass_1b_documented_exclusion,excluded,post_1900_or_undated_sbn_edition_does_not_prove_work_date
62721,Sognando,"Serao, Matilde",1856,1927,"Italian fiction -- 20th century;Short stories, Italian","Category: Essays, Letters & Speeches;Category: Philosophy & Ethics;IT Letteratura",date_and_role_review,author_died_after_1900_review,review_work_publication_date,https://www.gutenberg.org/ebooks/62721,https://www.gutenberg.org/ebooks/62721.txt.utf-8,https://www.gutenberg.org/ebooks/62721.txt.utf-8,hit,,129048,109574,2020;2024,"[{""kind"":""title_page_edition_year"",""year_start"":1906,""year_end"":1906,""text"":""_Via Lincoln — Via Manzoni — Via Sisto_ | (Stabili propri) | — | 1906 | PROPRIETÀ LETTERARIA | _ai sensi del testo unico delle Leggi 25 giugno 1865, | 10 agosto 1875 e 18 maggio 1882,"",""confidence"":""medium""}]","{""marker_counts"":{},""sample_character_count"":20000}",,,,,,,,manual_authoritative_review_required,manual_review,post_1900_edition_does_not_prove_work_first_publication,pass_1b,"[{""source"":""sbn_iccu"",""record_id"":"""",""url"":""https://opac.sbn.it/o/opac-api/titles-search-full-post"",""retrieved_at"":""2026-08-10T12:48:52+00:00"",""payload_sha256"":""91523029e91dbb70689ae721e2f9a0cf6fe8dbd5c596ba9aa383d80c6a850288"",""method"":""sbn_title_author_search_direct_match"",""year_start"":null,""year_end"":null,""text"":""query_title='Sognando'; total=2; inspected=2; direct_matches=2"",""confidence"":""high"",""decisive"":false},{""source"":""sbn_iccu"",""record_id"":""SBL0736228"",""url"":""https://opac.sbn.it/bid/SBL0736228"",""retrieved_at"":""2026-08-10T12:48:52+00:00"",""payload_sha256"":""7724d0b57a0e049ded746edbd91b51e69fa523c64a745e4d48720d13cd97f92c"",""method"":""sbn_edition_publication_upper_bound"",""year_start"":1906,""year_end"":1906,""text"":""Serao, Matilde | Sognando / Matilde Serao | Catania : Niccolò Giannotta, 1906"",""confidence"":""high"",""decisive"":true},{""source"":""wikidata"",""record_id"":"""",""url"":""https://www.wikidata.org/w/api.php"",""retrieved_at"":""2026-08-10T12:48:52+00:00"",""payload_sha256"":""ec25488b1b77c1cad08e485c6525cb4413f1785c04355c8a25ab54cf1c61bba4"",""method"":""wikidata_no_direct_title_author_match"",""year_start"":null,""year_end"":null,""text"":""No direct work match for 'Sognando'."",""confidence"":""high"",""decisive"":false}]",,,,,,,,,,2812f3415ab3b839b2f4aeb35cae4fb30223f7b246c4f26659a927376c473305;3e3db365824e7a88efff43290425f9fd261dec59bfdec8d3ddbe9c2f0a713938;44187bfcc0b152c4981bf4e44a2efc08503d79b6afcadecadc1227675a890c18,unresolved_excluded,excluded_unresolved_authoritative_metadata,exclude_unresolved_authoritative_metadata,pass_1b_documented_exclusion,excluded,post_1900_or_undated_sbn_edition_does_not_prove_work_date
