object_id,title,authors,periods,genres,assigned_role,route,audit_status,audit_flags,duplicate_of_object_id,cache_status,tei_sha256,body_characters,candidate_safe_characters,routed_training_characters,residual_characters,non_sonnet_verse_characters,explicit_sonnet_count,structural_14_line_candidate_count,structural_sonnet_variant_count,eligible_new_sonnet_count,held_out_text_hits,bracketed_text_markers,editorial_reference_markers,digital_title,digital_authors,source_titles,source_editors,source_publisher,source_publication_place,source_publication_date,source_identifier,availability,tei_languages,tei_genres,revision_count,landing_page_url,xml_url,error
bibit001136,Su la Scienza Nuova di Vico,"Cattaneo, Carlo",800,Trattati,nineteenth_century_bridge,nineteenth_century_bridge,activation_candidate,note_multilingual_metadata,,hit,cffd713371c859f466faa78a6b8bcfbfc804acae705e4ea5b1aa0c731e210938,74454,74454,74454,74422,32,0,0,0,0,,0,0,Su la Scienza Nuova di Vico,Carlo Cattaneo,Opere di Giandomenico Romagnosi Carlo Cattaneo Giuseppe Ferrari .;cap.,"Sestan, Ernesto",R. Ricciardi,Milano ; Napoli,1957,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano;Latino,Trattati,4,http://www.bibliotecaitaliana.it/scheda/bibit001136,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit001136,
bibit001474,Dissertazione sullo stato presente della lingua italiana,"Cesari, Antonio",800,Trattati,nineteenth_century_bridge,nineteenth_century_bridge,activation_candidate,note_multilingual_metadata,,hit,f6898ec9ceb317f75903dba97e314c8e770287b90e12ede2e0ca0e7e9fb6ee29,138629,138629,138629,135676,2953,0,0,0,0,,0,0,Dissertazione sullo stato presente della lingua italiana,Antonio Cesari,Dissertazione sopra lo stato presente della lingua italiana,,Tip. Pietro Fraticelli,Firenze,1847,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano;Latino,Trattati,4,http://www.bibliotecaitaliana.it/scheda/bibit001474,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit001474,
bibit000139,Le avventure di Pinocchio,"Collodi, Carlo",800,Narrativa,nineteenth_century_bridge,nineteenth_century_bridge,activation_candidate,,,hit,b0b6456ca5074f0d66f0035046ce4dcb56c371d1b1adb6d8932782dfe692c22e,239854,239854,239854,239854,0,0,0,0,0,,0,0,Le avventure di Pinocchio,Carlo Collodi,Le avventure di Pinocchio : storia di un burattino,"Paglieri, Marina;Fruttero, Carlo;Lucentini, Franco;Mazzanti, Enrico",Mondadori,Milano,1981,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano,808.899R - LETTERATURA PER RAGAZZI;Narrativa,4,http://www.bibliotecaitaliana.it/scheda/bibit000139,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000139,
bibit000490,Memorie,"Da Ponte, Lorenzo",800,Memorialistica,nineteenth_century_bridge,nineteenth_century_bridge,activation_candidate,note_multilingual_metadata,,hit,180ac0612be8aeae99136b2eb381647f2d28697cd44673e3c630da89740b8329,812948,809737,809737,789177,20603,4,3,0,4,,6,0,Memorie,Lorenzo Da Ponte,Memorie,"Gambarin, Giovanni;Nicolini, Fausto",G. Laterza,Bari,1918,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",ita;Latino;Francese;Tedesco;Inglese,858 - Scritti miscellanei italiani;Memorialistica,4,http://www.bibliotecaitaliana.it/scheda/bibit000490,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000490,
bibit001508,Cuore,"De Amicis, Edmondo",800,Narrativa,nineteenth_century_bridge,nineteenth_century_bridge,activation_candidate,note_multilingual_metadata,,hit,cbb2e82d5e03eaa8481d69577dd2052a5297651315c26103b47d2058b339fb20,485172,485172,485172,485121,51,0,0,0,0,,0,0,Cuore,Edmondo De Amicis,Cuore,"Tamburini, Luciano",Einaudi,Torino,1974,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano;Latino;Spagnolo,Narrativa,4,http://www.bibliotecaitaliana.it/scheda/bibit001508,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit001508,
bibit000949,Storia della letteratura italiana,"De Sanctis, Francesco",800,Testi storici e storiografici,nineteenth_century_bridge,nineteenth_century_bridge,activation_candidate,note_multilingual_metadata,,hit,4fc3aac87d95ac2f03ca3020f97707f19a9cfb34e7af8de8f84e99ebf6916dc2,1678704,1661172,1661172,1586437,88133,8,2,0,7,,0,0,Storia della letteratura italiana,Francesco De Sanctis,Storia della letteratura italiana,"Gallo, Niccolo;Sapegno, Natalino",Einaudi,Torino,1958,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",ita;Latino;Greco;Francese;Francese antico;Provenzale antico;Spagnolo,LETTERATURA ITALIANA - Storia;Testi storici e storiografici,4,http://www.bibliotecaitaliana.it/scheda/bibit000949,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000949,
bibit001046,Della costruzione e del regolamento di una pubblica universale biblioteca.,"Della Santa, Leopoldo",800,Trattati,nineteenth_century_bridge,nineteenth_century_bridge,activation_candidate,,,hit,74c1e28b3128dd97bb3b46110cf9d26b31ddf127c76be38455443401dbaa523c,95232,95232,95232,95232,0,0,0,0,0,,2,0,Della costruzione e del regolamento di una pubblica universale biblioteca.,Leopoldo Della Santa,Della costruzione e del regolamento di una pubblica universale biblioteca con la pianta dimostrativa trattato di Leopoldo Della Santa .,,presso Gaspero Ricci da S. Trinita,In Torino,1816,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano,Trattati,5,http://www.bibliotecaitaliana.it/scheda/bibit001046,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit001046,
bibit001588,Della scienza bibliografica dei requisiti di un bibliotecario di sue attribuzioni e doveri tanto nella parte scientifica che nella pratica,"Faccio, Domenico",800,Trattati,nineteenth_century_bridge,nineteenth_century_bridge,activation_candidate,note_multilingual_metadata,,hit,08e18abb0f37393a63416b92ebaf02f133fc337d84ef5005f8036d1d1def6c3a,135606,135606,135606,135532,73,0,0,0,0,,0,0,Della scienza bibliografica dei requisiti di un bibliotecario di sue attribuzioni e doveri tanto nella parte scientifica che nella pratica,Domenico Faccio,"Della scienza bibliografica, dei requisiti di un bibliotecario, di sue attribuzioni e doveri tanto nella parte scientifica che nella pratica",,Tip. Seminario,Padova,1864,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Inglese;Italiano;Francese;Latino,Trattati,4,http://www.bibliotecaitaliana.it/scheda/bibit001588,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit001588,
bibit001005,Filosofia della rivoluzione,"Ferrari, Giuseppe",800,Trattati,nineteenth_century_bridge,nineteenth_century_bridge,activation_candidate,note_multilingual_metadata,,hit,9c68affe68c1e93d48cd79378a3c582844c8970235b69435c00530714f83a999,1124114,1124114,1124114,1124114,0,0,0,0,0,,0,0,Filosofia della rivoluzione,Giuseppe Ferrari,Filosofia della rivoluzione,"Fabbri, Luigi",Casa editrice sociale,Milano,1923,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano;Latino;Francese;Tedesco;Inglese;Greco antico,Trattati,4,http://www.bibliotecaitaliana.it/scheda/bibit001005,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit001005,
bibit001373,Daniele Cortis,"Fogazzaro, Antonio",800,Narrativa,nineteenth_century_bridge,nineteenth_century_bridge,activation_candidate,,,hit,2fa58da6b5231061e344ad844a885e6cad91e7f2cd35c131c5c138645b7fa146,571327,571327,571327,571112,213,0,0,0,0,,0,2,Daniele Cortis,Antonio Fogazzaro,Daniele Cortis,"Santoro, Mario",Garzanti,Milano,1988,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano,853.8 - Narrativa italiana. 1859-1900;Narrativa,4,http://www.bibliotecaitaliana.it/scheda/bibit001373,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit001373,
bibit000184,Piccolo mondo moderno,"Fogazzaro, Antonio",800,Narrativa,nineteenth_century_bridge,nineteenth_century_bridge,activation_candidate,,,hit,2e5672b0d7436173abac1c2d0d1a90c9a9e93c17eab0f13a9df6c635c073d804,556618,556618,556618,556618,0,0,0,0,0,,1,0,Piccolo mondo moderno,Antonio Fogazzaro,Piccolo mondo moderno,"Santoro, Mario",Garzanti,Milano,1990,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano,Narrativa,4,http://www.bibliotecaitaliana.it/scheda/bibit000184,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000184,
bibit000815,A Bonaparte: dedica dell'oda,"Foscolo, Ugo",800,Poesia,nineteenth_century_bridge,nineteenth_century_bridge,activation_candidate,,,hit,86f0b43d84582994e458746bc1bace674e0a46bda2368fd5ee267f3e2cc735d1,2919,2919,2919,2919,0,0,0,0,0,,0,0,A Bonaparte: dedica dell'oda,Ugo Foscolo,Scritti letterari e politici : dal 1796 al 1808;v.,"Gambarin, Giovanni",F. Le Monnier,Firenze,1972,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano,Poesia,4,http://www.bibliotecaitaliana.it/scheda/bibit000815,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000815,
bibit000455,Ajace,"Foscolo, Ugo",800,Letteratura teatrale,nineteenth_century_bridge,nineteenth_century_bridge,activation_candidate,note_multilingual_metadata,,hit,9003e48896254eb032b2fdb5a439367a9748179af7a9e09fd555c5b2bb7a8a2f,79075,79075,79075,79075,0,0,0,0,0,,0,0,Ajace,Ugo Foscolo,Opere,"Puppo, Mario",Mursia,Milano,1966,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",ita;Latino,858.6 - MISCELLANEA ITALIANA. 1748-1814;Letteratura teatrale,4,http://www.bibliotecaitaliana.it/scheda/bibit000455,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000455,
bibit001403,Annotazione a Bonaparte liberatore oda,"Foscolo, Ugo",800,Memorialistica,nineteenth_century_bridge,nineteenth_century_bridge,activation_candidate,,,hit,3ea0ac0e5aabe51fcabcc7a15c7556a962cedf47006143b328dfce1af00514f6,921,921,921,921,0,0,0,0,0,,1,0,Annotazione a Bonaparte liberatore oda,Ugo Foscolo,Scritti letterari e politici : dal 1796 al 1808;v.,"Gambarin, Giovanni",F. Le Monnier,Firenze,1972,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano,Memorialistica,4,http://www.bibliotecaitaliana.it/scheda/bibit001403,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit001403,
bibit001387,Commentari della Storia di Napoli,"Foscolo, Ugo",800,"Commenti, traduzioni e volgarizzamenti",nineteenth_century_bridge,nineteenth_century_bridge,activation_candidate,,,hit,6c75643be0fa94113425acf7156e208111a703e00dee4fe790ba759275b4b5e3,41036,41036,41036,41036,0,0,0,0,0,,0,0,Commentari della Storia di Napoli,Ugo Foscolo,Scritti letterari e politici : dal 1796 al 1808;v.,"Gambarin, Giovanni",F. Le Monnier,Firenze,1972,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano,"Commenti, traduzioni e volgarizzamenti",4,http://www.bibliotecaitaliana.it/scheda/bibit001387,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit001387,
bibit000326,Commentario della battaglia di Marengo,"Foscolo, Ugo",800,"Commenti, traduzioni e volgarizzamenti",nineteenth_century_bridge,nineteenth_century_bridge,activation_candidate,,,hit,91413b44c65ad0511bce9eee2ab1de4254cf1029c3b087698bf720adc5d201e1,47383,47383,47383,47318,65,0,0,0,0,,3,0,Commentario della battaglia di Marengo,Ugo Foscolo,Scritti letterari e politici : dal 1796 al 1808;v.,"Gambarin, Giovanni",F. Le Monnier,Firenze,1972,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano,"Commenti, traduzioni e volgarizzamenti",4,http://www.bibliotecaitaliana.it/scheda/bibit000326,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000326,
bibit000758,Degli effetti della fame,"Foscolo, Ugo",800,Trattati,nineteenth_century_bridge,nineteenth_century_bridge,activation_candidate,,,hit,437a0530d1a9ab362216383b0a8e77b5d334f2e1ff6145e32d98a8d4c9895ac8,32905,32905,32905,32905,0,0,0,0,0,,2,0,Degli effetti della fame,Ugo Foscolo,"Lezioni, articoli di critica e di polemica : 1809-1811;v.","Santini, Emilio",F. Le Monnier,Firenze,1933,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano,Trattati,4,http://www.bibliotecaitaliana.it/scheda/bibit000758,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000758,
bibit000186,Dei Sepolcri,"Foscolo, Ugo",800,Poesia,nineteenth_century_bridge,nineteenth_century_bridge,activation_candidate,,,hit,76aeb32d76e653eb2bde0528ec8a161a129ce9f73942da238eb25d383fa77ebf,10786,10786,10786,22,10763,0,0,0,0,,0,0,Dei Sepolcri,Ugo Foscolo,"Le opere;Poesie e carmi : poesie, Dei sepolcri, poesie postume, Le Grazie","Pagliai, Francesco;Folena, Gianfranco;Scotti, Mario",F. Le Monnier,Firenze,1985,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano,"851.6 - Poesia italiana. Periodo del rinnovamento, 1748-1814.;Poesia",4,http://www.bibliotecaitaliana.it/scheda/bibit000186,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000186,
bibit000729,Dell'origine e dell'ufficio della letteratura,"Foscolo, Ugo",800,Oratoria,nineteenth_century_bridge,nineteenth_century_bridge,activation_candidate,,,hit,86b8bbb5aae7dabc16f8fe94335f4e7949ad2ad5c62c8012dadcff2ee0d6c2ab,66806,66806,66806,66806,0,0,0,0,0,,0,0,Dell'origine e dell'ufficio della letteratura,Ugo Foscolo,Prose e saggi;v.,"Gavazzeni, Franco;Lombardi, Maria Maddalena;Longoni, Franco",Enaudi-Gallimard,Torino,1994-1995,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano,Oratoria,4,http://www.bibliotecaitaliana.it/scheda/bibit000729,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000729,
bibit000375,Della morale letteraria,"Foscolo, Ugo",800,Trattati,nineteenth_century_bridge,nineteenth_century_bridge,activation_candidate,,,hit,08a5c80421b8f64cb8a904721f05dad203832c2cd846351853e6cc8ee5848f88,135315,135315,135315,133815,1494,0,0,0,0,,0,2,Della morale letteraria,Ugo Foscolo,"Lezioni, articoli di critica e di polemica : 1809-1811;v.","Santini, Emilio",F. Le Monnier,Firenze,1933,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano,Trattati,4,http://www.bibliotecaitaliana.it/scheda/bibit000375,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000375,
bibit001668,Della nuova scuola drammatica italiana,"Foscolo, Ugo",800,Trattati,nineteenth_century_bridge,nineteenth_century_bridge,review_required,review_editorial_brackets,,hit,c1cce0e68084c24cf2070a5a0d14d96a90d1af9e8d1774f991fd7c0fcf99f4d1,99083,99083,99083,99083,0,0,0,0,0,,104,0,Della nuova scuola drammatica italiana,Ugo Foscolo,Della nuova scuola drammatica italiana;v.,"Foligno, Cesare",F. Le Monnier,Firenze,1958,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano,Trattati,4,http://www.bibliotecaitaliana.it/scheda/bibit001668,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit001668,
bibit001100,Della poesia lirica,"Foscolo, Ugo",800,Trattati,nineteenth_century_bridge,nineteenth_century_bridge,activation_candidate,,,hit,2869b9345abedff502c9921496152434eaebadcd9a5a407baa0d00ceb7276e70,11480,11024,11024,6079,5415,0,1,0,0,,0,0,Della poesia lirica,Ugo Foscolo,"Lezioni, articoli di critica e di polemica : 1809-1811;v.","Santini, Emilio",F. Le Monnier,Firenze,1933,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano,Trattati,4,http://www.bibliotecaitaliana.it/scheda/bibit001100,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit001100,
bibit001000,Della servitù dell'Italia,"Foscolo, Ugo",800,Trattati,nineteenth_century_bridge,nineteenth_century_bridge,activation_candidate,note_multilingual_metadata,,hit,a542cedb0de3f7a9eaf1a253409480e015f2673ada49030dbcee303892c76cdd,372205,372205,372205,371607,589,0,0,0,0,,0,0,Della servitù dell'Italia,Ugo Foscolo,Della servitù dell'Italia,"Grignani, Maria Antonietta",L.S. Olschki,Firenze,1973,,"Questa risorsa digitale è liberamente accessibile per uso personale o
 scientifico. Ogni uso commerciale è vietato",Italiano;Latino;francese;greco,851.2 POESIA ITALIANA. 13751492;Poesia,4,http://www.bibliotecaitaliana.it/scheda/bibit001000,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit001000,
bibit000203,Dello scopo di Gregorio VII,"Foscolo, Ugo",800,Testi storici e storiografici,nineteenth_century_bridge,nineteenth_century_bridge,activation_candidate,,,hit,dca4bc81017d3c0725be446c5364f1cb7e2a786082b7879dd1181e665b684f89,42078,42078,42078,42078,0,0,0,0,0,,0,0,Dello scopo di Gregorio VII,Ugo Foscolo,"Lezioni, articoli di critica e di polemica : 1809-1811;v.","Santini, Emilio",F. Le Monnier,Firenze,1933,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano,Testi storici e storiografici,4,http://www.bibliotecaitaliana.it/scheda/bibit000203,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000203,
bibit001027,Difesa del Generale Viani,"Foscolo, Ugo",800,Oratoria,nineteenth_century_bridge,nineteenth_century_bridge,activation_candidate,,,hit,89f620cb4a49120034eea30b28286f2a9d0295d3087e495f3da5f397ff4ba665,27219,27219,27219,27219,0,0,0,0,0,,3,0,Difesa del Generale Viani,Ugo Foscolo,"Prose politiche e letterarie, dal 1811 al 1816 : Frammenti sul Machiavelli, Ipercalisse, Storia del sonetto, Discorsi sulla servitù dell'Italia, Scritti vari;v.","Fasso, Luigi",F. Le Monnier,Firenze,1972,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano,Oratoria,4,http://www.bibliotecaitaliana.it/scheda/bibit001027,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit001027,
bibit001076,Difesa del sergente Armani,"Foscolo, Ugo",800,Oratoria,nineteenth_century_bridge,nineteenth_century_bridge,activation_candidate,,,hit,755f1c72269debe7d76fa971cf53a101a36d8abd220dd6598d91f5c2d2c1d9df,23144,23144,23144,23144,0,0,0,0,0,,5,0,Difesa del sergente Armani,Ugo Foscolo,Scritti letterari e politici : dal 1796 al 1808;v.,"Gambarin, Giovanni",F. Le Monnier,Firenze,1972,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano,Oratoria,4,http://www.bibliotecaitaliana.it/scheda/bibit001076,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit001076,
bibit001015,Difesa di Melchiorre Gioia,"Foscolo, Ugo",800,Oratoria,nineteenth_century_bridge,nineteenth_century_bridge,activation_candidate,,,hit,0ddfc64ab8dfbd789447e3001cbaf684a6f98ef7a8c7272ea4e0c8841962c75f,3193,3193,3193,3193,0,0,0,0,0,,4,0,Difesa di Melchiorre Gioia,Ugo Foscolo,Scritti letterari e politici : dal 1796 al 1808;v.,"Gambarin, Giovanni",F. Le Monnier,Firenze,1972,,"Questa risorsa digitale è liberamente accessibile per uso personale o scientifico.
 Ogni uso commerciale è vietato",Italiano,Oratoria,4,http://www.bibliotecaitaliana.it/scheda/bibit001015,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit001015,
bibit000060,Discorsi sopra gli uomini illustri di Plutarco,"Foscolo, Ugo",800,Trattati,nineteenth_century_bridge,nineteenth_century_bridge,activation_candidate,,,hit,7376322417324eec0987e368edb99b9070b7cc902c9b597622614b1587754bef,1789,1789,1789,1789,0,0,0,0,0,,0,0,Discorsi sopra gli uomini illustri di Plutarco,Ugo Foscolo,Scritti letterari e politici : dal 1796 al 1808;v.,"Gambarin, Giovanni",F. Le Monnier,Firenze,1972,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano,Trattati,4,http://www.bibliotecaitaliana.it/scheda/bibit000060,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000060,
bibit001004,Discorso su la Italia,"Foscolo, Ugo",800,Oratoria,nineteenth_century_bridge,nineteenth_century_bridge,activation_candidate,,,hit,d7b2ff8d2ea4f38c77543c76bd37d5c011299499d95f05b5616094855bf2e38b,6422,6422,6422,6422,0,0,0,0,0,,2,0,Discorso su la Italia,Ugo Foscolo,Scritti letterari e politici : dal 1796 al 1808;v.,"Gambarin, Giovanni",F. Le Monnier,Firenze,1972,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano,Oratoria,4,http://www.bibliotecaitaliana.it/scheda/bibit001004,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit001004,
bibit001500,Discorso sul testo della Commedia,"Foscolo, Ugo",800,Trattati,nineteenth_century_bridge,nineteenth_century_bridge,activation_candidate,,,hit,35701b7f8fdf8e2e401f5499efa660d5a792d768def600efb3a5eee473d66b19,610818,597505,597505,581109,29232,0,5,0,0,,3,0,Discorso sul testo della Commedia,Ugo Foscolo,Discorso sul testo della Commedia;v.,"Da Pozzo, Giovanni",F. Le Monnier,Firenze,1979,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano,Trattati,4,http://www.bibliotecaitaliana.it/scheda/bibit001500,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit001500,
bibit000764,Edippo,"Foscolo, Ugo",800,Letteratura teatrale,nineteenth_century_bridge,nineteenth_century_bridge,activation_candidate,,,hit,af4eec0aed9b1b3de63ca481b514b3918ec41944878db46b558b2fc5504d881f,51649,51077,51077,2988,47812,0,1,0,0,,5,0,Edippo,Ugo Foscolo,Edippo: tragedia inedita,"Scotti, Mario",Rizzoli,Milano,1983,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano,Letteratura teatrale,4,http://www.bibliotecaitaliana.it/scheda/bibit000764,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000764,
bibit000281,Epistolario (1794-1804),"Foscolo, Ugo",800,Lettere ed epistolari,nineteenth_century_bridge,nineteenth_century_bridge,activation_candidate,,,hit,ac60fae4bbe7a51a91f768645a15fc71edec9a0ade32d065efbcdb6208236862,512945,512945,512945,512185,760,0,0,0,0,,12,0,Epistolario (1794-1804),Ugo Foscolo,Epistolario;v.,"Carli, Plinio",F. Le Monnier,Firenze,1970,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano,Lettere ed epistolari,4,http://www.bibliotecaitaliana.it/scheda/bibit000281,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000281,
bibit001330,Epistolario (1804-1808),"Foscolo, Ugo",800,Lettere ed epistolari,nineteenth_century_bridge,nineteenth_century_bridge,review_required,review_editorial_brackets,,hit,58ad404ba209f94f0d50f3319bb2c53cd987b6a59263f26a8f7b8715f29e8c1c,793927,783363,783363,791932,1983,0,2,0,0,,372,1,Epistolario (1804-1808),Ugo Foscolo,"Epistolario. 2, luglio 1804-dicembre 1808;v.","Carli, Plinio",F. Le Monnier,Firenze,1952,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano,Lettere ed epistolari,4,http://www.bibliotecaitaliana.it/scheda/bibit001330,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit001330,
bibit001505,Epistolario (1809-1811),"Foscolo, Ugo",800,Lettere ed epistolari,nineteenth_century_bridge,nineteenth_century_bridge,activation_candidate,,,hit,2aa1d670658d4c456c032212ded5db08bf4223791279adfb39e8a6f0b9fe2caa,834336,834336,834336,828519,5810,0,0,0,0,,3,0,Epistolario (1809-1811),Ugo Foscolo,Epistolario;v.,"Carli, Plinio",Le Monnier,Firenze,1953,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano,Lettere ed epistolari,4,http://www.bibliotecaitaliana.it/scheda/bibit001505,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit001505,
bibit001295,Epistolario (1812-1813),"Foscolo, Ugo",800,Lettere ed epistolari,nineteenth_century_bridge,nineteenth_century_bridge,review_required,review_editorial_brackets,,hit,49ec2f8121974e83a1bac4a865d4d9bef8e7db934fe1298433794626f514294b,724394,724394,724394,719501,4856,0,0,0,0,,283,1,Epistolario (1812-1813),Ugo Foscolo,"Epistolario. 4, 1812-1813;v.","Carli, Plinio",F. Le Monnier,Firenze,1954,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano,Lettere ed epistolari,4,http://www.bibliotecaitaliana.it/scheda/bibit001295,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit001295,
bibit001084,Epistolario (1814-1815),"Foscolo, Ugo",800,Lettere ed epistolari,nineteenth_century_bridge,nineteenth_century_bridge,review_required,review_editorial_brackets,,hit,6e5dc70eece29bcf736a4c4f752021356f3a54e7873bbb98a465835afc5d3f38,652575,652575,652575,652575,0,0,0,0,0,,182,0,Epistolario (1814-1815),Ugo Foscolo,"Epistolario. 5, 1814-primo trimestre 1815;v.","Carli, Plinio",F. Le Monnier,Firenze,1956,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano,Lettere ed epistolari,4,http://www.bibliotecaitaliana.it/scheda/bibit001084,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit001084,
bibit000457,Epistolario (1815-1816),"Foscolo, Ugo",800,Lettere ed epistolari,nineteenth_century_bridge,nineteenth_century_bridge,review_required,review_editorial_brackets,,hit,d2b53ffff70a19b750f0f06a84637119261329deb19a4a2c43f4fd165bebb89c,934651,934651,934651,932287,2364,0,0,0,0,,554,0,Epistolario (1815-1816),Ugo Foscolo,"Epistolario. 6, 1 aprile 1815-7 settembre 1816;v.","Gambarin, Giovanni;Tropeano, Francesco",F. Le Monnier,Firenze,1966,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano,Lettere ed epistolari,4,http://www.bibliotecaitaliana.it/scheda/bibit000457,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000457,
