ebook_id,title,authors,source_pool,source_archive,source_url,period_bucket,input_role,final_role,probe_decision,source_decision,extraction_policy,canonical_reference_ids,language_route,cache_path,cache_sha256,cleaned_sha256,cleaned_character_count,included_record_character_count,excluded_character_count,sonnet_candidate_count,eligible_standard_sonnet_count,unresolved_sonnet_review_count,residual_heldout_overlap_ids
33783,"I misteri del castello d'Udolfo, vol. 3","Radcliffe, Ann Ward",initial_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/33783,nineteenth_century_bridge,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/fulltext_gate_v1/pg33783.txt,ca00ee2848a9ff8bc7ca9841d74bc13cb69bd7f2381fd4a103ca28eab3f9eb85,d69065a36a91fe9086082a1c2a5cd468f707295e2d9e821503bb73112931d0f7,256433,255288,1145,0,0,0,
33784,"I misteri del castello d'Udolfo, vol. 4","Radcliffe, Ann Ward",initial_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/33784,nineteenth_century_bridge,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/fulltext_gate_v1/pg33784.txt,ce450bed7926dd7dc2631f8d06baae6a7b297f13159838e3f8bb61e4284f6ae7,6e7e2eb473a66eea16338b3447eaddbe5f15fb0a620cec83309a8bfbf6eaf0bb,262488,261149,1339,0,0,0,
33982,Le maccheronee: Zanitonella - Baldus - Moscheide - Epigrammata,"Folengo, Teofilo",initial_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/33982,origins_through_1800,historical_non_sonnet_poetry,historical_non_sonnet_poetry,exclude_standard_italian_core_language_composition,conditioned_candidate_not_activated,no_standard_core_extraction,,conditioned_separate,data/local/gutenberg/fulltext_gate_v1/pg33982.txt,1747895b65d9fc10c2d466a85e7b228759fe5ec69543bc6cc3dd56ddd812b46e,0b358d75f459f51520458f28a6359d9b7e3732102ac561085dc4a9938973069b,1299105,0,1299105,0,0,0,
34517,"Messere Arlotto Mainardi, Pievano di S. Cresci a Maciuoli","Guerrazzi, Francesco Domenico",initial_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/34517,nineteenth_century_bridge,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/fulltext_gate_v1/pg34517.txt,4bb35c53c3c04b43bf0fcde8cf1c1cc0bec7c49fcc1f846a9c96563396a298e1,610c6c202911004e647d22b84f9db64bd95ca6a340871f4bcbd0396e7da98fee,140509,139465,1044,0,0,0,
34519,Mastr'Impicca,"Imbriani, Vittorio",initial_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/34519,nineteenth_century_bridge,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/fulltext_gate_v1/pg34519.txt,b2b5e67ee1bec87d3c43d7718aaa064c41e58999253966278e5027679de04cf2,fda5e04809f98a37f03485ebbcd23b884585187e7673872384c0cf7c9aec7bc3,158704,157304,1400,0,0,0,
34639,I tre tiranni: Commedie del Cinquecento,"Ricchi, Agostino",initial_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/34639,origins_through_1800,historical_non_sonnet_poetry,historical_non_sonnet_poetry,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/fulltext_gate_v1/pg34639.txt,2ae3cdfb74f4a6582645a9e885e02f8f294e415fa6ccccfc077da1429f4fcf19,bc5a8ee2328b83b1b4d421c4bfb672d623f5eaeec45739ce99da2cdee3429f4d,204267,204267,0,10,0,0,
34642,La Calandria: Commedie del Cinquecento,"Dovizi, Bernardo,‏ da Bibbiena",initial_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/34642,origins_through_1800,historical_general,historical_general,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/fulltext_gate_v1/pg34642.txt,6310fbbd5835d6dbf070ae6cee106bed2f21b3bbf2ea0802f0e726f6bd4d84cb,19e283ff8bbf50fbd753c5903af7724b615e15f6e44738c6055bfcd932fb4efe,132557,132557,0,0,0,0,
34734,Sonetti,"Pascarella, Cesare",conditioned_metadata_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/34734,language_conditioned_period_unresolved,conditioned_romanesco_sonnet,conditioned_romanesco_sonnet,conditioned_probe,conditioned_candidate_not_activated,no_standard_core_extraction,,conditioned_separate,data/local/gutenberg/metadata_review_v1/pg34734.txt,352c6dc03a047942696defc187f3410e7cca4a2b770279212c151b2f77983cba,0acecd4c24cc81b0704647a706b7e2094c8bbd738350b0f1a9f7aa768447a734,83548,0,83548,0,0,0,
34969,Il segreto dei fatti palesi seguiti nel 1859,"Tommaseo, Niccolò",initial_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/34969,nineteenth_century_bridge,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/fulltext_gate_v1/pg34969.txt,3f03e91f81893d023ffc2157fbf288266aaf1391dbade8f06616459544d24604,198ca97c492e9914db93bc01ccc2e7d66023c0bdc17526f2795bf03f6fa3630a,202414,202414,0,0,0,0,
35321,Selvaggia de' Vergiolesi,"Tigri, Giuseppe",initial_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/35321,nineteenth_century_bridge,nineteenth_century_bridge,nineteenth_century_bridge,quarantine_heldout_sonnet_segment_before_activation,eligible_standard_core_pending_processed_build,remove_protected_v6_sonnet_preserve_source_text,,standard_italian,data/local/gutenberg/fulltext_gate_v1/pg35321.txt,f15cf82e42b1b346f3e7bafa62bc48a9095ab8355bfa813959e1b12d2f119f7e,828f7ca5eaecf3241f643dfd87062d3780762cb3e68bb28be949ebafc88600ef,602893,602143,750,0,0,0,
35660,Terra vergine: romanzo colombiano,"Barrili, Anton Giulio",pass_1b_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/35660,nineteenth_century_bridge,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/metadata_review_v1/pg35660.txt,e454365f85ecd6e984fd75b606ed5be33f180f9899ca5c0f7d435a00846202f2,9528367e93f90bf4232f48eee4ebccc002e3cbdb855d6ef40fabcadb816cecc3,607094,606817,277,0,0,0,
35799,Caos del Triperuno: Opere Italiane Vol. 1,"Folengo, Teofilo",initial_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/35799,origins_through_1800,historical_non_sonnet_poetry,historical_non_sonnet_poetry,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/fulltext_gate_v1/pg35799.txt,2b8bb9d2d99029440d5a74568ed366ba78ac71c7a02a92c007ee5079bc576a9a,bd90b9c15a3d484beab12886974057214da12eb18741e33ca3d048add6d629a9,313361,296167,17194,34,27,0,
36212,La rivoluzione di Milano dell'Aprile 1814,"Armaroli, Leopoldo;Verri, Carlo, conte",initial_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/36212,nineteenth_century_bridge,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/fulltext_gate_v1/pg36212.txt,b0f5183f007e6de3e6f1edd0df0e11e0dcd0c497b4cff1658277c78d08d1f444,32729e5d709a25d86df6e25653d3b1ee86ce5bf6f74f7b6cf6f46687a7844cb6,295897,294970,927,0,0,0,
36239,Fatalità,"Negri, Ada",pass_1b_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/36239,nineteenth_century_bridge,historical_non_sonnet_poetry,historical_non_sonnet_poetry,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/metadata_review_v1/pg36239.txt,0718d28aa520aee881d5c10b7830cb877e944d533faf6b3a246d556828f586b8,633add9154a3a8099dad67edcb19267e0b3fc8b07d42f7e7e61108b5b1fe4f6e,98456,97280,1176,2,2,0,
37099,"Passeggiate per l'Italia, vol. 2","Gregorovius, Ferdinand",initial_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/37099,nineteenth_century_bridge,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/fulltext_gate_v1/pg37099.txt,cc3179d45f636e838667bd6df730f3cd3050dddefee69fbfc8c87b149a6ce664,2237357eb6eceebafffae7fe659ba026d413d2a6e9d702146fe921d9280377d9,550120,548903,1217,0,0,0,
37719,"La vita in Palermo cento e più anni fa, Volume 1","Pitrè, Giuseppe",pass_1b_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/37719,nineteenth_century_bridge,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/metadata_review_v1/pg37719.txt,9fa0d4b32f76ea21ea87e97c23fa797ee0a915eff2596f89fa0e7f920073d141,532e9f40c073d6b75d31df2db77832998cdc741dc95841312919ea26b954a8cb,605387,603821,1566,1,1,0,
37720,"La vita in Palermo cento e più anni fa, Volume 2","Pitrè, Giuseppe",pass_1b_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/37720,nineteenth_century_bridge,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/metadata_review_v1/pg37720.txt,3664c00d275a918a930f4c00141f1b0f1a56f5811e51f702aa7d5adcf7bec521,4328b527ddc3912894ae1ce54a1d3383550bbcc65810043ccd1b52da75e0de89,664030,662975,1055,0,0,0,
37776,Sodoma e Gomorra: Cronistoria del Libertinaggio attraverso i secoli ed il mondo,Docteur Jaf,pass_1b_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/37776,nineteenth_century_bridge,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/metadata_review_v1/pg37776.txt,ae4284427b2a08248595e704c02069b35edb77cae6d5bd6aa5e29bf3a56fa193,450f790ffacfcf4b1f0affc0570af99e36c6168bec991eea41bb4b6053eca658,243219,243219,0,0,0,0,
37900,"Passeggiate per l'Italia, vol. 3","Gregorovius, Ferdinand",initial_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/37900,nineteenth_century_bridge,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/fulltext_gate_v1/pg37900.txt,42810ebcfbe7ddcbe14326a258bf63b1c0da15ce4ce9386d81d406068a377aec,0b41d064f7766325aaf0e6f9ae4b44272706e4d421682dbddee1e009d9c40ca3,478345,477111,1234,0,0,0,
37931,Un'avventura di viaggio,"Bracco, Roberto",pass_1b_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/37931,nineteenth_century_bridge,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/metadata_review_v1/pg37931.txt,9f74f7ea692c1914c7c055de37b433b6fbb5aa0315a219c17c759f005d20a295,a663465fad05b80fde6d36600d7478d3135c1b54df24d2e61558ae963babf4bf,56723,56723,0,0,0,0,
37932,Le disilluse,"Bracco, Roberto",pass_1b_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/37932,nineteenth_century_bridge,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/metadata_review_v1/pg37932.txt,784863b765017c9681f9bfbf60abc5066edb030d2382670ad9f80261040d8787,a89c0f1bad69df57f1261b8d936a0883cb67d8ba01140367656a43146affebb2,43776,43397,379,0,0,0,
37933,Lui lei lui,"Bracco, Roberto",pass_1b_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/37933,nineteenth_century_bridge,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/metadata_review_v1/pg37933.txt,f249cc77826a9f1664733ab092747826cb0b3b4c9f0c7c361b1494c155ea644b,8b1d75edecbbb1eb7909574555f7e842172956e8ab82a5feeb372997641aa941,34925,34925,0,0,0,0,
37934,Non fare ad altri...,"Bracco, Roberto",pass_1b_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/37934,nineteenth_century_bridge,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/metadata_review_v1/pg37934.txt,7489248b66e7c0e70c1330e59849eb012648367ac65fd114ba45d6422e2d3c1a,4206e58c70fd94456ab141791c2f1d970a159331f522b230e9ec56dbdadd76d8,35262,35262,0,0,0,0,
37935,Una donna,"Bracco, Roberto",pass_1b_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/37935,nineteenth_century_bridge,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/metadata_review_v1/pg37935.txt,9ef10c05bbff0b4318a33b8ef4a1dc643f46bb849aa575834b309386612398d0,7a9b466e4c6875cb16a3da34113d8d5a08a6f195361b48820da61d5ebdd81892,152368,152368,0,0,0,0,
37936,Dopo il veglione o viceversa,"Bracco, Roberto",pass_1b_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/37936,nineteenth_century_bridge,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/metadata_review_v1/pg37936.txt,b171d76238aa084cc13f8d6c8872618601b0ba82f5a7b87a42442c7aed03bba8,8e56d4990b5f61613361fffac6390784b1f34625c7d926fbeeadefc8cab0ca8a,13102,13102,0,0,0,0,
38012,Ottavia,"Alfieri, Vittorio",initial_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/38012,nineteenth_century_bridge,historical_non_sonnet_poetry,historical_non_sonnet_poetry,exclude_cross_corpus_duplicate_candidate,exclude_canonical_cross_corpus_duplicate,exclude_complete_source,bibit:bibit001054,standard_italian,data/local/gutenberg/fulltext_gate_v1/pg38012.txt,6351b3e4c5374333aee9ef15f95e191e8a798f74eda4d4fa8f3aacebd3bee073,dfa9d83b3a5f98795dff7abcbc902db49ce07f9291a2c2a56c9fffa5f6748474,77548,0,77548,0,0,0,
38204,Tragedie dell'anima,"Bracco, Roberto",pass_1b_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/38204,nineteenth_century_bridge,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/metadata_review_v1/pg38204.txt,f49b60e1079b73aebdb5f9d76d7d0cd5a512b49345db287bf82c5ee2dafc5046,d2f19204383c6e644b3522f3e91e4044c02bf5aa7129c355dfe5fe3d3d229a1e,111506,111506,0,0,0,0,
38216,Fiori d'arancio,"Bracco, Roberto",pass_1b_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/38216,nineteenth_century_bridge,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/metadata_review_v1/pg38216.txt,e99774319ab7c148f5cdf38ef0223c7edafdd0bd71f65676e2d211eb86be5935,913c3f2d6d2807b5054e5c8392ecda4520aa44aa29d5a579603118ce4cf0118b,35026,35026,0,0,0,0,
38217,Don Pietro Caruso,"Bracco, Roberto",pass_1b_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/38217,nineteenth_century_bridge,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/metadata_review_v1/pg38217.txt,69f98d784473415576f5c50657fed7bc7d5638568bae9be684b83decec54418f,7515a3b830fecbbded5780124447fc503eb9040f64dbe7ada73f86a8c1c6ee83,60309,60309,0,0,0,0,
38218,La fine dell'amore,"Bracco, Roberto",pass_1b_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/38218,nineteenth_century_bridge,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/metadata_review_v1/pg38218.txt,21a608a26abfef5e4281c2791ee090d59a24583d361f61679e4b37685b559c60,06281d57833211f991c93110c0a0a9f61614975d79c6fa756f7240a33b892d6d,143978,143978,0,0,0,0,
38298,"Isabella Orsini, duchessa di Bracciano","Guerrazzi, Francesco Domenico",initial_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/38298,nineteenth_century_bridge,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/fulltext_gate_v1/pg38298.txt,51969182c123ee7b777fe2f698c8d3571a654c17c6ffefb3fd3c4ddfab2e1cd8,c8081f0fdc0a69bbf8b564e36a18e34616cb8d42b65f68c4b0cd20593fd22646,634771,634043,728,0,0,0,
38509,La Giovine Italia,"Mazzini, Giuseppe",initial_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/38509,nineteenth_century_bridge,nineteenth_century_bridge,nineteenth_century_bridge,quarantine_embedded_duplicate_segments_before_activation,eligible_standard_core_pending_processed_build,remove_embedded_canonical_segments_preserve_unique_text,bibit:bibit001560,standard_italian,data/local/gutenberg/fulltext_gate_v1/pg38509.txt,378620931553054da78019f262d1be0a89d7df3d2ec35219fe1cde75af1e6e69,b39c8a3bc64d41f76a69d54b5711acf36926689174358c2d08d8aede641959e9,243662,192294,51368,0,0,0,
38578,Fame usurpate,"Imbriani, Vittorio",initial_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/38578,nineteenth_century_bridge,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/fulltext_gate_v1/pg38578.txt,d34dc0eabf7a6e1ef81a2869aee4d74ce965f74aa68f88914282f2d31ce68161,fe98699e489183cf74dad000073aa03c86cef0be3059cd607ef674b1dd6541ed,654245,653332,913,0,0,0,
38698,Dal mio verziere : saggi di polemica e di critica,Jolanda,pass_1b_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/38698,nineteenth_century_bridge,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/metadata_review_v1/pg38698.txt,fdc94f75e33e5e2621d633a2a01b3aa644bf377eb1a5d046876eb657a7163b02,9611861ec06a9163393597dd35bf9e17277419124af817421047d8d73b682edc,368428,367598,830,0,0,0,
39239,Rimatori siculo-toscani del dugento. Serie prima - Pistoiesi-Lucchesi-Pisani,,pass_1b_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/39239,origins_through_1800,historical_non_sonnet_poetry,historical_non_sonnet_poetry,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/metadata_review_v1/pg39239.txt,039b7e94fb202c54f8dfd5d01f6ea8a9ab8978197c8787eddb5060d027256568,56c97d7b75f80f361fb925a28f8c8ab5c0fc4a70d433e9f06b35170296b8d561,407273,371321,35952,66,60,0,
39541,Donna Paola,"Serao, Matilde",pass_1b_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/39541,nineteenth_century_bridge,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/metadata_review_v1/pg39541.txt,2145f56553938194c5e50fbc63104e1760a0f290865cd885be8b95f42e819e98,c44ce4c2ade521579e7adda4a816445b384095dcf85134039c19a8f72ffae048,60492,60492,0,0,0,0,
39658,Novelle,"Balbo, Cesare, conte",initial_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/39658,nineteenth_century_bridge,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/fulltext_gate_v1/pg39658.txt,89a7573d60e90f26d3ec307de435ca4cb199eaf92cc5de60a6e87d29e7dcb959,959c55d917c46f9acf70e71adfd0a6457dfb37420296b1885e71e54d7600fd08,573041,572780,261,0,0,0,
39704,"Annali d'Italia, vol. 1: dal principio dell'era volgare sino all'anno 1750","Muratori, Lodovico Antonio",initial_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/39704,origins_through_1800,historical_general,historical_general,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/fulltext_gate_v1/pg39704.txt,876dbcf957993c128b5359443806f6ccb5e9d9c6e10eede1d2711c5bc922d7d0,ce767dbc7666c4f7a25d76a287c34bad8c0f269acfbb578794cde1497985147a,2343491,2343026,465,0,0,0,
39902,La moglie ideale: commedia in tre atti,"Praga, Marco",pass_1b_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/39902,nineteenth_century_bridge,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/metadata_review_v1/pg39902.txt,1256f71729d075fe81a98d9400ea2ba466459d8b57be82a9c604536f4435d4a4,19a04adb8ee2a5f0e563922de9c8b9267ab61bb65a592d716877b7c55f5060c6,123514,123514,0,0,0,0,
40299,Memorie di un vecchio carbonaro ravegnano,"Uccellini, Primo",initial_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/40299,nineteenth_century_bridge,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/fulltext_gate_v1/pg40299.txt,56ba97f4cfb9a56628a14e77cccb07cdb0bd61f0a0fd7c2107e803e34534cfe8,f0720d24736887bcf6fa2f9746a12d094504a596d28e3d0b2a3a926bd1306272,559649,559417,232,0,0,0,
40326,"Traduzione di Elia Morpurgo de' Discorsi Ebraici di Tolleranza e Felicità: diretti da Naftalì Herz Weisel, agli Ebrei dimoranti ne' dominj dell'Augustissimo Imperadore Giuseppe II. il Giusto con le note del traduttore","Wessely, Naphtali Herz;Morpurgo, Elia",pass_1b_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/40326,origins_through_1800,historical_general,historical_general,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/metadata_review_v1/pg40326.txt,cc646a2ad7d8d473e937f6c8bc0184dc228f10f5c636f57c636122d08aadb683,303d06c697c3f211f6f54b9ed28aae4c6196cc16b08c22de9566fa8b4c0bb0ed,84664,84664,0,0,0,0,
40328,Ahasvero nell'Isola del Diavolo: versi: preceduti da uno studio su l'Ebraismo e la rivoluzione francese,"Levi, David",initial_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/40328,nineteenth_century_bridge,historical_non_sonnet_poetry,historical_non_sonnet_poetry,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/fulltext_gate_v1/pg40328.txt,c11d7e53fd2345352ef518dcbb3315ee19af531046b93ed822530d82b6af235e,28510694ae3275ed57ebbe5942f9121dc23ddf84457ee5afcb92c4cb5de58cdf,116208,116208,0,3,0,0,
40378,Il trionfo: Dramma in quattro atti,"Bracco, Roberto",pass_1b_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/40378,nineteenth_century_bridge,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/metadata_review_v1/pg40378.txt,26d8cf3471c9b70c0df9870c614afbc9984a8c730a901b86f580c4be2b3b03f6,7137ac1cc4c589c15667bb8666a0f215664410c6a6656d2c641a56ccb1658651,146738,146738,0,0,0,0,
40817,"Dizionario storico-critico degli scrittori di musica e de' più celebri artisti, vol. 1: Di tutte le nazioni sì antiche che moderne","Bertini, Giuseppe",initial_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/40817,nineteenth_century_bridge,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/fulltext_gate_v1/pg40817.txt,38dd4d5afc75f37218acef3e5ea2f01d95cd1e53a7372f33d4ba31c0e3c962fb,bce730a7e7e2140c37c8f25b2b249199799339c53f1f418151e6740f7cac86dd,399750,398304,1446,0,0,0,
40818,"Dizionario storico-critico degli scrittori di musica e de' più celebri artisti, vol. 2: Di tutte le nazioni sì antiche che moderne","Bertini, Giuseppe",initial_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/40818,nineteenth_century_bridge,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/fulltext_gate_v1/pg40818.txt,e102fd388f5dd247f90d31c1300d4f0d611892fb07b3958ffe01a2899abef3fb,3d2fcdf47140c6bda2bc3f845c5510e44533a74c082a32b5277ba80594449181,448447,447517,930,0,0,0,
