unit_id,record_id,archive_id,member_path,title,author,assigned_role,cleaned_cache_path,cleaned_character_count,cleaned_word_count,nonempty_line_count,cleaned_sha256,normalized_word_sha256,italian_function_word_ratio,alphabetic_character_ratio,quality_flags,language_flags,internal_overlap_ids,cross_overlap_ids,protected_v6_poem_ids,probe_decision,activation_status,error
ilc_rosmini:Antonio_Rosmini_R0Z,ilc_rosmini,ilc_cnr_historical_corpora,corpus-rosmini/TEI-files/Antonio_Rosmini_R0Z.XML,Versione elettronica di testi relativi al periodo 800 - 900 Nuovo saggio sull'origine delle idee Vol.III,Antonio Rosmini,ottocento_bridge_capped,data/local/ilc_ota_source_audit_v1/cleaned/ilc_rosmini_Antonio_Rosmini_R0Z.txt,489753,80547,8287,96a739e94dc2b70099f198362ac2653fa9623ff08f6742618e59555948185d17,eb5955fa2ffa8e1e275bd1c842c784b522ce5cba4c963e89b828df9640e791de,0.259898,0.956890,,,,,,eligible_checkpoint_7_canonicalization_inactive,inactive_probe_only,
ilc_rosmini:Antonio_Rosmini_R11,ilc_rosmini,ilc_cnr_historical_corpora,corpus-rosmini/TEI-files/Antonio_Rosmini_R11.XML,Versione elettronica di testi relativi al periodo 800 - 900 Principi della scienza morale,Antonio Rosmini,ottocento_bridge_capped,data/local/ilc_ota_source_audit_v1/cleaned/ilc_rosmini_Antonio_Rosmini_R11.txt,863241,142983,12531,fc4b5913d79d1b1bea600fb64b2311c529890931a4fab9ffe821629f483500b7,26841eab6234b620d545f58ae92409ca8065518f701b7ed6e3ae189553b566cd,0.262115,0.960188,,,,,,eligible_checkpoint_7_canonicalization_inactive,inactive_probe_only,
ilc_rosmini:Antonio_Rosmini_R12,ilc_rosmini,ilc_cnr_historical_corpora,corpus-rosmini/TEI-files/Antonio_Rosmini_R12.XML,Versione elettronica di testi relativi al periodo 800 - 900 Principio supremo della metodica,Antonio Rosmini,ottocento_bridge_capped,data/local/ilc_ota_source_audit_v1/cleaned/ilc_rosmini_Antonio_Rosmini_R12.txt,567542,93641,9420,f398a3fe6b678a1da952b32c6b280a9f7294c7e09a5029c9e8665dbb8a6953ea,9a51b82ee50eda016e9d057ede4e61cba262c83cacc3f49d6cc0a9472ae09537,0.257868,0.964085,,,,,,eligible_checkpoint_7_canonicalization_inactive,inactive_probe_only,
ilc_rosmini:Antonio_Rosmini_R13,ilc_rosmini,ilc_cnr_historical_corpora,corpus-rosmini/TEI-files/Antonio_Rosmini_R13.XML,Versione elettronica di testi relativi al periodo 800 - 900 Psicologia Vol.I,Antonio Rosmini,ottocento_bridge_capped,data/local/ilc_ota_source_audit_v1/cleaned/ilc_rosmini_Antonio_Rosmini_R13.txt,637989,102365,9630,36df592b9bb4c464e3c3327d597437a7458330f5e4ec119196b36e682575d4f7,da6774ab3c0e21a5557c7117b2875ae7ad7d1c1ad3425f815cb5ac54edafb6ec,0.252635,0.959939,,,,,,eligible_checkpoint_7_canonicalization_inactive,inactive_probe_only,
ilc_rosmini:Antonio_Rosmini_R14,ilc_rosmini,ilc_cnr_historical_corpora,corpus-rosmini/TEI-files/Antonio_Rosmini_R14.XML,Versione elettronica di testi relativi al periodo 800 - 900 Psicologia Vol.II,Antonio Rosmini,ottocento_bridge_capped,data/local/ilc_ota_source_audit_v1/cleaned/ilc_rosmini_Antonio_Rosmini_R14.txt,822109,134182,12326,5dab3e2f1ad0b2cd1024813defdfa4ebaab77ce1c30762f3bf84f00f13a7f16a,3c9a21745da2d3c5fdac1a6312e34cba88e84e9f23b2902efff15963c65f3044,0.260035,0.961417,,,,,,eligible_checkpoint_7_canonicalization_inactive,inactive_probe_only,
ilc_rosmini:Antonio_Rosmini_R15,ilc_rosmini,ilc_cnr_historical_corpora,corpus-rosmini/TEI-files/Antonio_Rosmini_R15.XML,Versione elettronica di testi relativi al periodo 800 - 900 Psicologia Vol.III,Antonio Rosmini,ottocento_bridge_capped,data/local/ilc_ota_source_audit_v1/cleaned/ilc_rosmini_Antonio_Rosmini_R15.txt,887529,142179,13313,36e5cd30381e326787fea5edd22630312b9f56b82712d6dd5b8f10beba77f815,a5a60c06d16977758423fc2608808a582d46301627eb1dc6bcb4c3c169c5147e,0.257387,0.961569,,,,,,eligible_checkpoint_7_canonicalization_inactive,inactive_probe_only,
ilc_rosmini:Antonio_Rosmini_R16,ilc_rosmini,ilc_cnr_historical_corpora,corpus-rosmini/TEI-files/Antonio_Rosmini_R16.XML,Versione elettronica di testi relativi al periodo 800 - 900 Questioni politico religiose,Antonio Rosmini,ottocento_bridge_capped,data/local/ilc_ota_source_audit_v1/cleaned/ilc_rosmini_Antonio_Rosmini_R16.txt,172044,27960,4370,c55684270526e882eb86a89cbf24d57c51315200e0ede0d6a2f68e2e95b4b93e,1380202cc34542445f6707c057915b2378e53b838bfdc5bbe00c175319e12241,0.273426,0.967067,,,,,,eligible_checkpoint_7_canonicalization_inactive,inactive_probe_only,
ilc_rosmini:Antonio_Rosmini_R17,ilc_rosmini,ilc_cnr_historical_corpora,corpus-rosmini/TEI-files/Antonio_Rosmini_R17.XML,Versione elettronica di testi relativi al periodo 800 - 900 Rinnovamento della filosofia in Italia Vol.I,Antonio Rosmini,ottocento_bridge_capped,data/local/ilc_ota_source_audit_v1/cleaned/ilc_rosmini_Antonio_Rosmini_R17.txt,400863,65924,6099,667ce8a5c2b708fc78f961830500ca76c3bd2bca491943d5a1bc495ca09de841,48db86d1b9f1403557009d2d67d564ab18f14573c178d6e26f2b6f8167c5a4fb,0.256219,0.956860,,,,,,eligible_checkpoint_7_canonicalization_inactive,inactive_probe_only,
ilc_rosmini:Antonio_Rosmini_R18,ilc_rosmini,ilc_cnr_historical_corpora,corpus-rosmini/TEI-files/Antonio_Rosmini_R18.XML,Versione elettronica di testi relativi al periodo 800 - 900 Rinnovamento della filosofia in Italia Vol.II,Antonio Rosmini,ottocento_bridge_capped,data/local/ilc_ota_source_audit_v1/cleaned/ilc_rosmini_Antonio_Rosmini_R18.txt,673720,111522,10367,f7c423b09f22c8d8a2161f48edf3a42cb005ae036c4aca763857eea08bcbf502,e351728c4287b3216fd718e89d111eafccfb6b3a08d4a1adf28ff6ba688d06a9,0.258505,0.951902,,,,,,eligible_checkpoint_7_canonicalization_inactive,inactive_probe_only,
ilc_rosmini:Antonio_Rosmini_R19,ilc_rosmini,ilc_cnr_historical_corpora,corpus-rosmini/TEI-files/Antonio_Rosmini_R19.XML,Versione elettronica di testi relativi al periodo 800 - 900 Saggio sul comunismo e il socialismo,Antonio Rosmini,ottocento_bridge_capped,data/local/ilc_ota_source_audit_v1/cleaned/ilc_rosmini_Antonio_Rosmini_R19.txt,97591,15755,2452,9112a65ff57a59302a627ce17044b9454c97abc747f60482a502a803c916e27a,149497d306a01841b5cf3ba3821722119cc23203de999504df03bdc8658e4079,0.250270,0.965871,,,,,,eligible_checkpoint_7_canonicalization_inactive,inactive_probe_only,
ilc_rosmini:Antonio_Rosmini_R1A,ilc_rosmini,ilc_cnr_historical_corpora,corpus-rosmini/TEI-files/Antonio_Rosmini_R1A.XML,Versione elettronica di testi relativi al periodo 800 - 900 Saggio sulla moda,Antonio Rosmini,ottocento_bridge_capped,data/local/ilc_ota_source_audit_v1/cleaned/ilc_rosmini_Antonio_Rosmini_R1A.txt,72347,12169,1253,ad6abdc1786db29517bf969521d1b844f2067471795cb6915d1de50c7a553a59,a9a9161de942dc76e6c896b4dc7569a493ae1c8a974b37ee73fbeb0ee13ce86d,0.278659,0.958214,,,,,,eligible_checkpoint_7_canonicalization_inactive,inactive_probe_only,
ilc_rosmini:Antonio_Rosmini_R1B,ilc_rosmini,ilc_cnr_historical_corpora,corpus-rosmini/TEI-files/Antonio_Rosmini_R1B.XML,Versione elettronica di testi relativi al periodo 800 - 900 Scritti vari di metodo e pedagogia,Antonio Rosmini,ottocento_bridge_capped,data/local/ilc_ota_source_audit_v1/cleaned/ilc_rosmini_Antonio_Rosmini_R1B.txt,647149,105887,9809,fa35888cd6dde667dd13cb80de057758e5297a96c2648d4b24485c24954a6696,adab43bf61211305bd46ae4ac79c74e8fa66f71577b6d60539b3174451644929,0.259664,0.960291,,,,,,eligible_checkpoint_7_canonicalization_inactive,inactive_probe_only,
ilc_rosmini:Antonio_Rosmini_R1C,ilc_rosmini,ilc_cnr_historical_corpora,corpus-rosmini/TEI-files/Antonio_Rosmini_R1C.XML,Versione elettronica di testi relativi al periodo 800 - 900 Sull'idillio e sulla nuova lett. in Italia,Antonio Rosmini,ottocento_bridge_capped,data/local/ilc_ota_source_audit_v1/cleaned/ilc_rosmini_Antonio_Rosmini_R1C.txt,200127,32787,3294,d8c0a901b01c5955802566a34f0b9555f9ec91bc32436ee0f8e001e61f28c8f5,27338c852da42a3136f76ec9696ef79bc31cbabb01fd67267640ebf07e230c4a,0.251350,0.964399,,,,,,eligible_checkpoint_7_canonicalization_inactive,inactive_probe_only,
ilc_rosmini:Antonio_Rosmini_R1D,ilc_rosmini,ilc_cnr_historical_corpora,corpus-rosmini/TEI-files/Antonio_Rosmini_R1D.XML,Versione elettronica di testi relativi al periodo 800 - 900 Sulle categorie e la dialettica,Antonio Rosmini,ottocento_bridge_capped,data/local/ilc_ota_source_audit_v1/cleaned/ilc_rosmini_Antonio_Rosmini_R1D.txt,486519,80439,7920,d015e9e7130dd72cc802a392175b4681792384c865d0a207838445e2ee1cdd2f,1e1a8fcfa26455b5deff5ca4f367dece21cb539883cdfa4dab9cb0d9533231cd,0.260607,0.951177,,,,,,eligible_checkpoint_7_canonicalization_inactive,inactive_probe_only,
ilc_rosmini:Antonio_Rosmini_R1E,ilc_rosmini,ilc_cnr_historical_corpora,corpus-rosmini/TEI-files/Antonio_Rosmini_R1E.XML,Versione elettronica di testi relativi al periodo 800 - 900 Teodicea,Antonio Rosmini,ottocento_bridge_capped,data/local/ilc_ota_source_audit_v1/cleaned/ilc_rosmini_Antonio_Rosmini_R1E.txt,1155542,190599,18573,dd042263cd4b618977a699223b615421e93db7a47f7906f91a927e549295ea96,02ec7e1e889e3b904216297a1335f1384b1e5630a54d9bb5538f04dfac531cc9,0.250647,0.961573,,,,,,eligible_checkpoint_7_canonicalization_inactive,inactive_probe_only,
ilc_rosmini:Antonio_Rosmini_R1F,ilc_rosmini,ilc_cnr_historical_corpora,corpus-rosmini/TEI-files/Antonio_Rosmini_R1F.XML,Versione elettronica di testi relativi al periodo 800 - 900 Teosofia Vol.I,Antonio Rosmini,ottocento_bridge_capped,data/local/ilc_ota_source_audit_v1/cleaned/ilc_rosmini_Antonio_Rosmini_R1F.txt,1014095,165483,14689,285a25e002db34de989d238310910a5441f64611a83ee344edf59d62b7d3df15,ba20ef82d3ec7557389d56957bdbd2994a306982d3b258a865525746d06657d7,0.248521,0.954324,,,,,,eligible_checkpoint_7_canonicalization_inactive,inactive_probe_only,
ilc_rosmini:Antonio_Rosmini_R1G,ilc_rosmini,ilc_cnr_historical_corpora,corpus-rosmini/TEI-files/Antonio_Rosmini_R1G.XML,Versione elettronica di testi relativi al periodo 800 - 900 Teosofia Vol.II,Antonio Rosmini,ottocento_bridge_capped,data/local/ilc_ota_source_audit_v1/cleaned/ilc_rosmini_Antonio_Rosmini_R1G.txt,970227,159929,14071,b96508c51b7d1db035104131b2d0d86c6397ae27f447de0273059c05a8f819aa,b4056f0d88282970ff58181bbd91e14884647b71bdb7dd8feced6cff299886dc,0.254188,0.958419,,,,,,eligible_checkpoint_7_canonicalization_inactive,inactive_probe_only,
ilc_rosmini:Antonio_Rosmini_R1H,ilc_rosmini,ilc_cnr_historical_corpora,corpus-rosmini/TEI-files/Antonio_Rosmini_R1H.XML,Versione elettronica di testi relativi al periodo 800 - 900 Trattato della coscienza morale,Antonio Rosmini,ottocento_bridge_capped,data/local/ilc_ota_source_audit_v1/cleaned/ilc_rosmini_Antonio_Rosmini_R1H.txt,716237,116968,11308,564e826dc9086b27a36a3ccc8241fc0b030d1810fb36eed8ab2bd04c0005145b,7cc2d5f38efe57ed2849bc10051b2fc0a9f5825b286e5f313ee76e2dee612b76,0.257173,0.959238,,,,,,eligible_checkpoint_7_canonicalization_inactive,inactive_probe_only,
ilc_rosmini:Antonio_Rosmini_R1I,ilc_rosmini,ilc_cnr_historical_corpora,corpus-rosmini/TEI-files/Antonio_Rosmini_R1I.XML,Versione elettronica di testi relativi al periodo 800 - 900 Trattato di aritmetica,Antonio Rosmini,ottocento_bridge_capped,data/local/ilc_ota_source_audit_v1/cleaned/ilc_rosmini_Antonio_Rosmini_R1I.txt,200255,34390,3696,9af733ce6d12c89660e6eba5a5ef90dce91a61e73f5f10297b89c4df5b3b8d6c,6995298a43f0ce486e3b8c56d2399d3d42e6db1dbe67f325cb3bfa2ff4a509e7,0.290491,0.856717,,,,,,eligible_checkpoint_7_canonicalization_inactive,inactive_probe_only,
ilc_rosmini:Antonio_Rosmini_R1J,ilc_rosmini,ilc_cnr_historical_corpora,corpus-rosmini/TEI-files/Antonio_Rosmini_R1J.XML,Versione elettronica di testi relativi al periodo 800 - 900 Predicazioni e discorsi vari (parte 1),Antonio Rosmini,ottocento_bridge_capped,data/local/ilc_ota_source_audit_v1/cleaned/ilc_rosmini_Antonio_Rosmini_R1J.txt,251192,41343,4096,fcfde3e64db02781bd2448c0846ea39cf2af703714fbdc8b154eb09f2a6b643d,67d41f457ae5a052ac0010c22a187ac2bc28ed16e610cd952d16b6ddcb713eef,0.254118,0.956415,,,,,,eligible_checkpoint_7_canonicalization_inactive,inactive_probe_only,
ilc_rosmini:Antonio_Rosmini_R1K,ilc_rosmini,ilc_cnr_historical_corpora,corpus-rosmini/TEI-files/Antonio_Rosmini_R1K.XML,Versione elettronica di testi relativi al periodo 800 - 900 Predicazioni e discorsi vari (parte 2),Antonio Rosmini,ottocento_bridge_capped,data/local/ilc_ota_source_audit_v1/cleaned/ilc_rosmini_Antonio_Rosmini_R1K.txt,88233,14640,1437,e2e6ad7252a5bcc0fc47e7bfdd957524f444840b8ee978c074d75286550312f4,9e32dc856e935400aa107631be008aea52483556fe1dc1a6a91da34f84927266,0.243033,0.959225,,,,,,eligible_checkpoint_7_canonicalization_inactive,inactive_probe_only,
ota_0302:cortegiano-0302,ota_0302,oxford_text_archive,cortegiano-0302.txt,Il libro del cortegiano  / compiled by J.R. Woodhouse,"Castiglione, Baldassare,  conte,  1478-1529",historical_general,data/local/ilc_ota_source_audit_v1/cleaned/ota_0302_cortegiano-0302.txt,674633,116594,11636,bf18173668f5a300af0cf1ed2c225a91f96884aece04af3a765d081ddee4f886,8dc85ec46718e320ae5a57d22a9de4d5f4cd99038fd94b429419f3b83b434c49,0.269225,0.945692,,,,,,eligible_checkpoint_7_canonicalization_inactive,inactive_probe_only,
ota_0303:mach-0303,ota_0303,oxford_text_archive,mach-0303.txt,Discorso o Dialogo intorno alla nostra lingua / Nicolò Machiavelli,"Machiavelli, Niccolò, 1469-1527",historical_general,data/local/ilc_ota_source_audit_v1/cleaned/ota_0303_mach-0303.txt,26397,4612,753,31d6b268a7400ffccef408ff441dec9313f36560278d22f684a54a12ca3a7b4c,c1fd0e02ec63eda84179242858a5bb92c2e568db88c56544cbb236e1b9a40cbc,0.290980,0.941505,,,,,,eligible_checkpoint_7_canonicalization_inactive,inactive_probe_only,
ota_0304:rime-0304,ota_0304,oxford_text_archive,rime-0304.txt,Rime : 1-85 / Michelangelo Buonarroti,"Michelangelo Buonarroti, 1475-1564",historical_non_sonnet_poetry,data/local/ilc_ota_source_audit_v1/cleaned/ota_0304_rime-0304.txt,87349,17407,2411,13c4f2f45363358dbd2ea62093fe7d9b685022a6480d34f8a451c573c5928515,c4b89f1d55af047a6875b4f654301a83005fe14a24d4adaea62613a0f2c099a2,0.237031,0.912007,,,,,,eligible_checkpoint_7_canonicalization_inactive,inactive_probe_only,
ota_0305:vergaamante-0305,ota_0305,oxford_text_archive,vergaamante-0305.txt,Tutte le novelle / Giovanni Verga,"Verga, Giovanni, 1840-1922",ottocento_bridge_capped,data/local/ilc_ota_source_audit_v1/cleaned/ota_0305_vergaamante-0305.txt,12118,2008,204,fe855eb171f63246b4e3ee75e7c01ced601d25109fd3fa8eb3ec38e0b0ac77ad,6fb27648d6ad5d8b4626d28e84da9d882e245494ff696c48fffa20d4c52ed345,0.277390,0.933689,,,,,,eligible_checkpoint_7_canonicalization_inactive,inactive_probe_only,
ota_0305:vergacavalle-0305,ota_0305,oxford_text_archive,vergacavalle-0305.txt,Tutte le novelle / Giovanni Verga,"Verga, Giovanni, 1840-1922",ottocento_bridge_capped,data/local/ilc_ota_source_audit_v1/cleaned/ota_0305_vergacavalle-0305.txt,11453,1919,221,d9baa4d5516405e22376f948b040a16cb8ac6777bec7ff155792e736f60aeb6e,56bd745ed8e95b811f58da7de23b380adffda69106cf95aedd278f239c660179,0.283481,0.918982,,,,,,eligible_checkpoint_7_canonicalization_inactive,inactive_probe_only,
ota_0305:vergaguerra-0305,ota_0305,oxford_text_archive,vergaguerra-0305.txt,Tutte le novelle / Giovanni Verga,"Verga, Giovanni, 1840-1922",ottocento_bridge_capped,data/local/ilc_ota_source_audit_v1/cleaned/ota_0305_vergaguerra-0305.txt,16733,2848,288,f769857ca307d8eac02af0bda1f0d845ade976c002dde29cf23136e3eda32f9d,360ffd1e12535e7f361a6e32c03eeeb93ac055a3088b7e920a4af54cfec4b159,0.288975,0.927561,,,,bibit:bibit000092,,excluded_cross_corpus_full_duplicate,inactive_probe_only,
ota_0305:vergaintro-0305,ota_0305,oxford_text_archive,vergaintro-0305.txt,Tutte le novelle / Giovanni Verga,"Verga, Giovanni, 1840-1922",ottocento_bridge_capped,data/local/ilc_ota_source_audit_v1/cleaned/ota_0305_vergaintro-0305.txt,2603,373,53,e8af078167a0027c83f8f06eba04525ed0b519f21259f2c580fe3cf5eb3cbe24,06cb5f6a98b0fc55fd7793487a4e153776ca5254c1d299b8b2932db7a4f42b5e,0.083110,0.891225,,english_primary_text,,,,excluded_nonstandard_or_unverified_language,inactive_probe_only,
ota_0305:vergalupa-0305,ota_0305,oxford_text_archive,vergalupa-0305.txt,Tutte le novelle / Giovanni Verga,"Verga, Giovanni, 1840-1922",ottocento_bridge_capped,data/local/ilc_ota_source_audit_v1/cleaned/ota_0305_vergalupa-0305.txt,8753,1497,157,cc2a622bd9e861b10a8151796b3f6b3b79abf53c69d4a7e65058847afbf68130,945291668844f6de009cb913abde82fa40f8a016542670544b1924852d08bd52,0.285905,0.923981,,,,bibit:bibit000092,,excluded_cross_corpus_full_duplicate,inactive_probe_only,
ota_0305:vergapentola-0305,ota_0305,oxford_text_archive,vergapentola-0305.txt,Tutte le novelle / Giovanni Verga,"Verga, Giovanni, 1840-1922",ottocento_bridge_capped,data/local/ilc_ota_source_audit_v1/cleaned/ota_0305_vergapentola-0305.txt,8411,1481,141,904224f45cddf185c6f16a6ab5d260e309cff9a7b9ef7698d1c56d5120491ee5,f71f4ed7f5d286ad9ded2357b73c3a5719faba3b14382af18261cbc321e1f4b5,0.290344,0.937239,,,,,,eligible_checkpoint_7_canonicalization_inactive,inactive_probe_only,
ota_0305:vergareveren-0305,ota_0305,oxford_text_archive,vergareveren-0305.txt,Tutte le novelle / Giovanni Verga,"Verga, Giovanni, 1840-1922",ottocento_bridge_capped,data/local/ilc_ota_source_audit_v1/cleaned/ota_0305_vergareveren-0305.txt,17476,3020,297,51b1d1d773cc3f12ed74f4c1ea00b2b3f59c2583c4a2d0dd7fb39d071837a1f7,894e19a15c6edbba8de05f985a08352b44665f63cdd2d72c4abd37347f0e4161,0.305960,0.940388,,,,bibit:bibit001123,,excluded_cross_corpus_full_duplicate,inactive_probe_only,
ota_0352:petrbucolics-0352,ota_0352,oxford_text_archive,petrbucolics-0352.txt,Bucolicum carmen / Petrarch,"Petrarca, Francesco, 1304-1374",historical_general,data/local/ilc_ota_source_audit_v1/cleaned/ota_0352_petrbucolics-0352.txt,89799,12947,1937,96fc7a37cdb6c1c68c86b5d144d7f276630420533722db04f0a4b7102b54e8e7,94dcaef916af375f00946d0df903e2b0a720d53389b7401a4dfd2906db4bf7a3,0.024253,0.950525,,latin_primary_text,,,,excluded_nonstandard_or_unverified_language,inactive_probe_only,
ota_0407:galateo-0407,ota_0407,oxford_text_archive,galateo-0407.txt,Galateo  / compiled by J.R. Woodhouse,"Casa, Giovanni della, 1503-1556",historical_general,data/local/ilc_ota_source_audit_v1/cleaned/ota_0407_galateo-0407.txt,133676,23262,2498,9c2981eb3e5905ba166200c94d2b8fbc2ab10df7f958fd7fb14bd591c8fece30,03aa47f20ec978fc37f96292f96bbb73a027f4412436e6abd79ca4afaf271f98,0.298126,0.943885,,,,,,eligible_checkpoint_7_canonicalization_inactive,inactive_probe_only,
ota_0693:paradiso-0693,ota_0693,oxford_text_archive,paradiso-0693.txt,"Inferno  / compiled by Antonio Zampolli for the Istituto di linguistica computazionale, Università di Pisa.","Dante Alighieri,  1265-1321",historical_non_sonnet_poetry,data/local/ilc_ota_source_audit_v1/cleaned/ota_0693_paradiso-0693.txt,233558,38542,4758,9812d6211d171b04388429ea795345a819d67ad447280e94487a5d5d874a6e98,f3dd3f61bbe4eea212905e1cb16fea7c6593f8c01d952e99b8298967462655dc,0.237066,0.784602,,,,,,eligible_checkpoint_7_canonicalization_inactive,inactive_probe_only,
ota_0694:purgatorio-0694,ota_0694,oxford_text_archive,purgatorio-0694.txt,"Purgatorio  / compiled by Antonio Zampolli for the Istituto di linguistica computazionale, Università di Pisa.","Dante Alighieri,  1265-1321",historical_non_sonnet_poetry,data/local/ilc_ota_source_audit_v1/cleaned/ota_0694_purgatorio-0694.txt,236660,39102,4755,261776d7adb35259677628bdecde8f0895e35284fcdc750ea3ebb97065824bca,6cf166d14b7f9196060a5542c7164f96ae17610660a0a26807f97a791b455ede,0.227150,0.780840,,,,,,eligible_checkpoint_7_canonicalization_inactive,inactive_probe_only,
ota_0695:inferno-0695,ota_0695,oxford_text_archive,inferno-0695.txt,"Paradiso / compiled by Antonio Zampolli for the Istituto di linguistica computazionale, Università di Pisa.","Dante Alighieri,  1265-1321",historical_non_sonnet_poetry,data/local/ilc_ota_source_audit_v1/cleaned/ota_0695_inferno-0695.txt,235799,39173,4720,5ae614595f1e81b375fffef1bcf8810bfd678fe883fa8bbfa37f9be24bccbc57,3949eafd5430ac99fbe2f1e6d471309faf89a4eb9749e3f71049c70f14060d16,0.223649,0.779238,,,,,,eligible_checkpoint_7_canonicalization_inactive,inactive_probe_only,
ota_0702:index702,ota_0702,oxford_text_archive,index702.txt,"Lettere familiari : [lettere a Charles Lyell, 1826-49] / Gabriele Rossetti","Rossetti, Gabriele, 1783-1854",ottocento_bridge_capped,data/local/ilc_ota_source_audit_v1/cleaned/ota_0702_index702.txt,37743,3601,2236,e281275635dcf95d2c635b52c7f6a3ad5d21a9ca22a795b4ad51a83bb2c59da4,01b22a2a1432cba561d5c1bb00a08955fb4c4015e89335ef60e757c20714b24b,0.183282,0.595288,documentation_or_index_apparatus,,,,,excluded_quality_or_parse_failure,inactive_probe_only,
ota_0702:lettsa702,ota_0702,oxford_text_archive,lettsa702.txt,"Lettere familiari : [lettere a Charles Lyell, 1826-49] / Gabriele Rossetti","Rossetti, Gabriele, 1783-1854",ottocento_bridge_capped,data/local/ilc_ota_source_audit_v1/cleaned/ota_0702_lettsa702.txt,131640,22338,3158,aa0d22eed0533aed74d8886f1fa80a721071734642017a39d4b807bb24b8a31e,5d9539479de37036ab9185f7d8bfbc72567baa288adfc7357aa1a03870702cb5,0.261259,0.945809,,,,,,eligible_checkpoint_7_canonicalization_inactive,inactive_probe_only,
ota_0702:lettsb702,ota_0702,oxford_text_archive,lettsb702.txt,"Lettere familiari : [lettere a Charles Lyell, 1826-49] / Gabriele Rossetti","Rossetti, Gabriele, 1783-1854",ottocento_bridge_capped,data/local/ilc_ota_source_audit_v1/cleaned/ota_0702_lettsb702.txt,90646,15320,2105,8ecc25f0f0e127c53baa3a2d2d32377cddf56216c6c6c892ed62cabd0ff19231,a97cae3d20facfd601ce75febbc7c17288f441f1f36e8d6c2d496b42de52c000,0.253525,0.946738,,,,,,eligible_checkpoint_7_canonicalization_inactive,inactive_probe_only,
ota_0702:lettsc702,ota_0702,oxford_text_archive,lettsc702.txt,"Lettere familiari : [lettere a Charles Lyell, 1826-49] / Gabriele Rossetti","Rossetti, Gabriele, 1783-1854",ottocento_bridge_capped,data/local/ilc_ota_source_audit_v1/cleaned/ota_0702_lettsc702.txt,92627,15744,2204,4316508df77d7985ff6a4208978e85ecbde5a6cae49e61425c822fb003d1c50c,9cb06b7f1d9f72fad6ad9a226cd9189242a64c31e56958e53d15f51b3a507d0d,0.256987,0.945328,,,,,,eligible_checkpoint_7_canonicalization_inactive,inactive_probe_only,
ota_0702:lettsd702,ota_0702,oxford_text_archive,lettsd702.txt,"Lettere familiari : [lettere a Charles Lyell, 1826-49] / Gabriele Rossetti","Rossetti, Gabriele, 1783-1854",ottocento_bridge_capped,data/local/ilc_ota_source_audit_v1/cleaned/ota_0702_lettsd702.txt,128827,21948,2838,f3cd0d88b578d0033f43aa309de9dc5a54328376ac607e0878d0b7cc3a1f4909,584321402b4473fdc8a7d324709394d10f0f79cecb6be791f60bbf9ed6d469bc,0.265901,0.949383,,,,,,eligible_checkpoint_7_canonicalization_inactive,inactive_probe_only,
ota_0702:lettse702,ota_0702,oxford_text_archive,lettse702.txt,"Lettere familiari : [lettere a Charles Lyell, 1826-49] / Gabriele Rossetti","Rossetti, Gabriele, 1783-1854",ottocento_bridge_capped,data/local/ilc_ota_source_audit_v1/cleaned/ota_0702_lettse702.txt,93583,15806,2234,2c92fd7f246dd291ec5bfbdccb731a4f1054a8051b2047d17bd6fc469d8c20f2,c4d111fa998ed54b1d5e21f895378b7f9d2653026485a0c03865f8e06753a43d,0.269455,0.947291,,,,,,eligible_checkpoint_7_canonicalization_inactive,inactive_probe_only,
ota_0702:lettsf702,ota_0702,oxford_text_archive,lettsf702.txt,"Lettere familiari : [lettere a Charles Lyell, 1826-49] / Gabriele Rossetti","Rossetti, Gabriele, 1783-1854",ottocento_bridge_capped,data/local/ilc_ota_source_audit_v1/cleaned/ota_0702_lettsf702.txt,82373,13922,1826,78a5c4493ee979f6d1b69e561b575eb392adaddc9ba75a7311f1553cafa502d7,43783d0ffc7a510e870b5bbffa010d7697d672251b2ba72c8072978228fe56a4,0.260882,0.950578,,,,,,eligible_checkpoint_7_canonicalization_inactive,inactive_probe_only,
ota_0702:lettsg702,ota_0702,oxford_text_archive,lettsg702.txt,"Lettere familiari : [lettere a Charles Lyell, 1826-49] / Gabriele Rossetti","Rossetti, Gabriele, 1783-1854",ottocento_bridge_capped,data/local/ilc_ota_source_audit_v1/cleaned/ota_0702_lettsg702.txt,50791,8629,1101,e67e6d9af105386f997ed9a085aeed834ac0616c3dc08553d145f5feeba5bc8c,ebe9f4efbf4a0a4fc9040ca8ab78383a677c0aa6b1b26282b8d529718f6580a2,0.260517,0.947482,,,,,,eligible_checkpoint_7_canonicalization_inactive,inactive_probe_only,
ota_0702:pref702,ota_0702,oxford_text_archive,pref702.txt,"Lettere familiari : [lettere a Charles Lyell, 1826-49] / Gabriele Rossetti","Rossetti, Gabriele, 1783-1854",ottocento_bridge_capped,data/local/ilc_ota_source_audit_v1/cleaned/ota_0702_pref702.txt,2860,194,452,bc1f95066a3233434f39a67810619ad8812c3567dbac02d8a8cb00de5d4959e8,20309deef926fda92b137cd1252560bb93fe7c5178e260fe324d5ff0f70d4a78,0.030928,0.411943,low_alphabetic_ratio,english_primary_text,,,,excluded_quality_or_parse_failure,inactive_probe_only,
