ebook_id,title,authors,author_birth_years,author_death_years,languages,subjects,bookshelves,download_count,copyright,media_type,landing_page_url,plain_text_url,preliminary_role,period_bucket,inventory_status,genre_evidence,period_evidence,language_variety_evidence,translation_evidence,existing_project_source_ids,possible_existing_work_matches,intra_gutenberg_duplicate_ids,notes,resolution_evidence_required
49733,Teste quadre,"Panzacchi, Enrico",1840,1904,it,Italian literature -- 19th century -- History and criticism;Italian poetry -- 19th century -- History and criticism,Category: History - Early Modern (c. 1450-1750);Category: Philosophy & Ethics;Category: Science - Physics;IT Letteratura,306,False,Text,https://www.gutenberg.org/ebooks/49733,https://www.gutenberg.org/ebooks/49733.txt.utf-8,historical_non_sonnet_poetry_candidate,author_died_after_1900_review,review_work_publication_date,poetry,latest catalog author death year=1904,,,,,,Metadata-only role; full-text and edition audit required before activation.,"work first-publication year from a title page, catalog record, or authoritative bibliography"
49759,Spiritismo?,"Capuana, Luigi",1839,1915,it,Literature and spiritualism;Spiritualism,Category: Novels;Category: Philosophy & Ethics;Category: Psychiatry/Psychology;IT Religione e Spiritualità,303,False,Text,https://www.gutenberg.org/ebooks/49759,https://www.gutenberg.org/ebooks/49759.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1915,,,,,,Metadata-only role; full-text and edition audit required before activation.,"work first-publication year from a title page, catalog record, or authoritative bibliography"
49807,La sorte,"De Roberto, Federico",1861,1927,it,"Italian fiction -- 19th century;Short stories, Italian",Category: Novels;IT Racconti,328,False,Text,https://www.gutenberg.org/ebooks/49807,https://www.gutenberg.org/ebooks/49807.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1927,,,,,,Metadata-only role; full-text and edition audit required before activation.,"work first-publication year from a title page, catalog record, or authoritative bibliography"
49837,"Ahi, Giacometta, la tua ghirlandella!","Beltramelli, Antonio",1874,1930,it,Italian fiction -- 20th century,Category: Novels;Category: Romance;IT Romanzi,376,False,Text,https://www.gutenberg.org/ebooks/49837,https://www.gutenberg.org/ebooks/49837.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1930,,,,,,Metadata-only role; full-text and edition audit required before activation.,"work first-publication year from a title page, catalog record, or authoritative bibliography"
49885,Il Cavaliere dello Spirito Santo: Storia d'una giornata,"Verona, Guido da",1881,1939,it,Italian fiction -- 20th century,Category: Novels;IT Romanzi,339,False,Text,https://www.gutenberg.org/ebooks/49885,https://www.gutenberg.org/ebooks/49885.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1939,,,,,,Metadata-only role; full-text and edition audit required before activation.,"work first-publication year from a title page, catalog record, or authoritative bibliography"
49902,Piccolo romanzo,"Serao, Matilde",1856,1927,it,Italian fiction,Category: Novels;IT Romanzi,290,False,Text,https://www.gutenberg.org/ebooks/49902,https://www.gutenberg.org/ebooks/49902.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1927,,,,,,Metadata-only role; full-text and edition audit required before activation.,"work first-publication year from a title page, catalog record, or authoritative bibliography"
49963,I Paralipomeni del Lucifero di Mario Rapisardi,"Capuana, Luigi",1839,1915,it,Italian poetry,Category: Poetry;IT Poesia,273,False,Text,https://www.gutenberg.org/ebooks/49963,https://www.gutenberg.org/ebooks/49963.txt.utf-8,historical_non_sonnet_poetry_candidate,author_died_after_1900_review,review_work_publication_date,poetry,latest catalog author death year=1915,,,,,,Metadata-only role; full-text and edition audit required before activation.,"work first-publication year from a title page, catalog record, or authoritative bibliography"
50305,Storia del Quindici Maggio in Napoli: con l'esposizione di alcuni fatti che han preparato la catastrofe,"Cimino, Tommaso",,,it,"Kingdom of the Two Sicilies -- History -- Revolution, 1848",Category: History - European;Category: History - Modern (1750+);Category: History - Warfare;IT Storia,272,False,Text,https://www.gutenberg.org/ebooks/50305,https://www.gutenberg.org/ebooks/50305.txt.utf-8,date_and_role_review,unknown,review_missing_period_evidence,,one or more authors have no death year,,,,,,Metadata-only role; full-text and edition audit required before activation.,"author/work dates from a title page, catalog record, or authoritative bibliography"
50442,Tristano e l'ombra: Commedia romantica in tre atti,"Stefani, Alessandro de",,,it,Italian drama,Category: Plays/Films/Dramas;Category: Romance;IT Teatro in versi,305,False,Text,https://www.gutenberg.org/ebooks/50442,https://www.gutenberg.org/ebooks/50442.txt.utf-8,historical_non_sonnet_poetry_candidate,unknown,review_missing_period_evidence,versi,one or more authors have no death year,,,,,,Metadata-only role; full-text and edition audit required before activation.,"author/work dates from a title page, catalog record, or authoritative bibliography"
50674,Viaggio a Costantinopoli (1609-1621),"Alberti, Tommaso",,,it,Istanbul (Turkey) -- Description and travel,Category: History - Early Modern (c. 1450-1750);Category: Travel Writing;IT Viaggi,354,False,Text,https://www.gutenberg.org/ebooks/50674,https://www.gutenberg.org/ebooks/50674.txt.utf-8,date_and_role_review,unknown,review_missing_period_evidence,,one or more authors have no death year,,,,,,Metadata-only role; full-text and edition audit required before activation.,"author/work dates from a title page, catalog record, or authoritative bibliography"
50697,Teatro Futurista Sintetico,"Marinetti, F. T.;Corra, Bruno;Settimelli, Emilio",1876;1892;1891,1944;1976;,it,Futurism (Literary movement) -- Italy;Italian drama -- 20th century;Theater -- Italy,Category: Plays/Films/Dramas;IT Teatro in prosa,355,False,Text,https://www.gutenberg.org/ebooks/50697,https://www.gutenberg.org/ebooks/50697.txt.utf-8,date_and_role_review,unknown,review_missing_period_evidence,,one or more authors have no death year,,,,,,Metadata-only role; full-text and edition audit required before activation.,"author/work dates from a title page, catalog record, or authoritative bibliography"
50806,Pagine sparse,"De Amicis, Edmondo",1846,1908,it,"Italian fiction;Short stories, Italian","Category: Essays, Letters & Speeches;Category: Language & Communication;IT Narrativa varia",386,False,Text,https://www.gutenberg.org/ebooks/50806,https://www.gutenberg.org/ebooks/50806.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1908,,,,,,Metadata-only role; full-text and edition audit required before activation.,"work first-publication year from a title page, catalog record, or authoritative bibliography"
50996,Verso la cuna del mondo: Lettere dall'India,"Gozzano, Guido",1883,1916,it,India -- Description and travel;India -- Social life and customs,"Category: Essays, Letters & Speeches;Category: Travel Writing;IT Narrativa varia",402,False,Text,https://www.gutenberg.org/ebooks/50996,https://www.gutenberg.org/ebooks/50996.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1916,,,,,,Metadata-only role; full-text and edition audit required before activation.,"work first-publication year from a title page, catalog record, or authoritative bibliography"
51036,Homo,"Cena, Giovanni",1870,1917,it,Italian poetry -- 20th century,Category: Poetry;IT Poesia,320,False,Text,https://www.gutenberg.org/ebooks/51036,https://www.gutenberg.org/ebooks/51036.txt.utf-8,historical_non_sonnet_poetry_candidate,author_died_after_1900_review,review_work_publication_date,poetry,latest catalog author death year=1917,,,,,,Metadata-only role; full-text and edition audit required before activation.,"work first-publication year from a title page, catalog record, or authoritative bibliography"
51323,"La vita Italiana nel Risorgimento (1815-1831), parte 1: Conferenze fiorentine - Storia",Various,,,it,Italian literature -- 19th century;Italy -- Civilization -- 19th century;Italy -- History -- 1815-1870,Category: History - European;Category: History - Modern (1750+);Category: History - Other;IT Storia,341,False,Text,https://www.gutenberg.org/ebooks/51323,https://www.gutenberg.org/ebooks/51323.txt.utf-8,date_and_role_review,unknown,review_missing_period_evidence,,one or more authors have no death year,,,,,,Metadata-only role; full-text and edition audit required before activation.,"author/work dates from a title page, catalog record, or authoritative bibliography"
51324,"La vita Italiana nel Risorgimento (1815-1831), parte 2: Conferenze fiorentine - Storia",Various,,,it,Italian literature -- 19th century;Italy -- Civilization -- 19th century;Italy -- History -- 1815-1870,Category: History - European;Category: History - Modern (1750+);Category: History - Royalty;IT Storia,303,False,Text,https://www.gutenberg.org/ebooks/51324,https://www.gutenberg.org/ebooks/51324.txt.utf-8,date_and_role_review,unknown,review_missing_period_evidence,,one or more authors have no death year,,,,,,Metadata-only role; full-text and edition audit required before activation.,"author/work dates from a title page, catalog record, or authoritative bibliography"
51325,"La vita Italiana nel Risorgimento (1815-1831), parte 3: Conferenze fiorentine - Lettere, scienze e arti",Various,,,it,Italian literature -- 19th century;Italy -- Civilization -- 19th century;Italy -- History -- 1815-1870,"Category: Essays, Letters & Speeches;Category: History - European;IT Storia",309,False,Text,https://www.gutenberg.org/ebooks/51325,https://www.gutenberg.org/ebooks/51325.txt.utf-8,date_and_role_review,unknown,review_missing_period_evidence,,one or more authors have no death year,,,,,,Metadata-only role; full-text and edition audit required before activation.,"author/work dates from a title page, catalog record, or authoritative bibliography"
51399,"La vita Italiana nel Risorgimento (1831-1846), parte 1: Seconda serie - Storia",Various,,,it,Italian literature -- 19th century;Italy -- Civilization -- 19th century;Italy -- History -- 1815-1870;Italy -- Intellectual life -- 19th century,Category: History - European;Category: History - Modern (1750+);Category: History - Other;IT Storia,335,False,Text,https://www.gutenberg.org/ebooks/51399,https://www.gutenberg.org/ebooks/51399.txt.utf-8,date_and_role_review,unknown,review_missing_period_evidence,,one or more authors have no death year,,,,,,Metadata-only role; full-text and edition audit required before activation.,"author/work dates from a title page, catalog record, or authoritative bibliography"
51400,"La vita Italiana nel Risorgimento (1831-1846), parte 2: Seconda serie - Lettere, scienze e arti",Various,,,it,Italian literature -- 19th century;Italy -- Civilization -- 19th century;Italy -- History -- 1815-1870;Italy -- Intellectual life -- 19th century,Category: History - European;Category: History - Modern (1750+);Category: Philosophy & Ethics;IT Storia,306,False,Text,https://www.gutenberg.org/ebooks/51400,https://www.gutenberg.org/ebooks/51400.txt.utf-8,date_and_role_review,unknown,review_missing_period_evidence,,one or more authors have no death year,,,,,,Metadata-only role; full-text and edition audit required before activation.,"author/work dates from a title page, catalog record, or authoritative bibliography"
51402,"La vita Italiana nel Risorgimento (1831-1846), parte 3: Seconda serie - Lettere, scienze e arti",Various,,,it,Italian literature -- 19th century;Italy -- Civilization -- 19th century;Italy -- History -- 1815-1870;Italy -- Intellectual life -- 19th century,Category: History - European;Category: History - Modern (1750+);Category: History - Other;IT Storia,318,False,Text,https://www.gutenberg.org/ebooks/51402,https://www.gutenberg.org/ebooks/51402.txt.utf-8,date_and_role_review,unknown,review_missing_period_evidence,,one or more authors have no death year,,,,,,Metadata-only role; full-text and edition audit required before activation.,"author/work dates from a title page, catalog record, or authoritative bibliography"
51462,"La vita Italiana nel Risorgimento (1846-1849), parte 1: Terza serie - Lettere, scienze e arti",Various,,,it,"Italian literature -- 19th century;Italy -- History -- 1815-1870;Italy -- History -- Revolution of 1848;Panzacchi, Enrico, 1840-1904",Category: History - European;Category: History - Modern (1750+);Category: History - Other;IT Storia,351,False,Text,https://www.gutenberg.org/ebooks/51462,https://www.gutenberg.org/ebooks/51462.txt.utf-8,date_and_role_review,unknown,review_missing_period_evidence,,one or more authors have no death year,,,,,,Metadata-only role; full-text and edition audit required before activation.,"author/work dates from a title page, catalog record, or authoritative bibliography"
51463,"La vita Italiana nel Risorgimento (1846-1849), parte 2: Terza serie - Storia",Various,,,it,"Italian literature -- 19th century;Italy -- History -- 1815-1870;Italy -- History -- Revolution of 1848;Panzacchi, Enrico, 1840-1904",Category: History - European;Category: History - Modern (1750+);Category: History - Warfare;IT Storia,269,False,Text,https://www.gutenberg.org/ebooks/51463,https://www.gutenberg.org/ebooks/51463.txt.utf-8,date_and_role_review,unknown,review_missing_period_evidence,,one or more authors have no death year,,,,,,Metadata-only role; full-text and edition audit required before activation.,"author/work dates from a title page, catalog record, or authoritative bibliography"
51464,"La vita Italiana nel Risorgimento (1846-1849), parte 3: Terza serie - Storia",Various,,,it,"Italian literature -- 19th century;Italy -- History -- 1815-1870;Italy -- History -- Revolution of 1848;Panzacchi, Enrico, 1840-1904",Category: History - European;Category: History - Modern (1750+);Category: History - Royalty;IT Storia,282,False,Text,https://www.gutenberg.org/ebooks/51464,https://www.gutenberg.org/ebooks/51464.txt.utf-8,date_and_role_review,unknown,review_missing_period_evidence,,one or more authors have no death year,,,,,,Metadata-only role; full-text and edition audit required before activation.,"author/work dates from a title page, catalog record, or authoritative bibliography"
51526,"La vita Italiana nel Risorgimento (1849-1861), parte 1: Quarta serie - Storia",Various,,,it,Italian literature -- 19th century;Italy -- Civilization -- 19th century;Italy -- History -- 1849-1870;Italy -- Intellectual life -- 19th century,Category: History - European;Category: History - Modern (1750+);Category: History - Royalty;IT Storia,326,False,Text,https://www.gutenberg.org/ebooks/51526,https://www.gutenberg.org/ebooks/51526.txt.utf-8,date_and_role_review,unknown,review_missing_period_evidence,,one or more authors have no death year,,,,,,Metadata-only role; full-text and edition audit required before activation.,"author/work dates from a title page, catalog record, or authoritative bibliography"
51527,"La vita Italiana nel Risorgimento (1849-1861), parte 2: Quarta serie - Storia e letteratura",Various,,,it,Italian literature -- 19th century;Italy -- Civilization -- 19th century;Italy -- History -- 1849-1870;Italy -- Intellectual life -- 19th century,Category: History - European;Category: History - Modern (1750+);Category: History - Warfare;IT Storia,300,False,Text,https://www.gutenberg.org/ebooks/51527,https://www.gutenberg.org/ebooks/51527.txt.utf-8,date_and_role_review,unknown,review_missing_period_evidence,,one or more authors have no death year,,,,,,Metadata-only role; full-text and edition audit required before activation.,"author/work dates from a title page, catalog record, or authoritative bibliography"
51528,"La vita Italiana nel Risorgimento (1849-1861), parte 3: Quarta serie - Lettere e arti",Various,,,it,Italian literature -- 19th century;Italy -- Civilization -- 19th century;Italy -- History -- 1849-1870;Italy -- Intellectual life -- 19th century,Category: History - European;Category: History - Modern (1750+);Category: History - Other;IT Storia,339,False,Text,https://www.gutenberg.org/ebooks/51528,https://www.gutenberg.org/ebooks/51528.txt.utf-8,date_and_role_review,unknown,review_missing_period_evidence,,one or more authors have no death year,,,,,,Metadata-only role; full-text and edition audit required before activation.,"author/work dates from a title page, catalog record, or authoritative bibliography"
51587,Trasfigurazione: Novella,"Aleramo, Sibilla",1876,1960,it,"Italian fiction -- 20th century;Short stories, Italian",Category: Novels;IT Racconti,283,False,Text,https://www.gutenberg.org/ebooks/51587,https://www.gutenberg.org/ebooks/51587.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1960,,,,,,Metadata-only role; full-text and edition audit required before activation.,"work first-publication year from a title page, catalog record, or authoritative bibliography"
51624,Dallo Stelvio al mare,"Bontempelli, Massimo",1878,1960,it,"Bontempelli, Massimo, 1878-1960;Soldiers -- Italy -- Biography;War correspondents -- Italy -- Biography;World War, 1914-1918 -- Campaigns -- Italy;World War, 1914-1918 -- Journalists -- Biography;World War, 1914-1918 -- Personal narratives, Italian",Category: History - Warfare;Category: Novels;IT Storia,308,False,Text,https://www.gutenberg.org/ebooks/51624,https://www.gutenberg.org/ebooks/51624.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1960,,,,,,Metadata-only role; full-text and edition audit required before activation.,"work first-publication year from a title page, catalog record, or authoritative bibliography"
51706,La vita Italiana nel Rinascimento: Conferenze tenute a Firenze nel 1892,,,,it,Renaissance -- Italy,Category: History - Early Modern (c. 1450-1750);Category: History - European;Category: History - Royalty;IT Storia,432,False,Text,https://www.gutenberg.org/ebooks/51706,https://www.gutenberg.org/ebooks/51706.txt.utf-8,date_and_role_review,unknown,review_missing_period_evidence,,no author dates in catalog metadata,,,,,,Metadata-only role; full-text and edition audit required before activation.,"author/work dates from a title page, catalog record, or authoritative bibliography"
51857,"La vera cuciniera genovese: facile ed economica, ossia maniera di preparare e cuocere ogni sorta di vivande all'usanza di Genova","Rossi, Emanuele",,,it,"Cooking, Italian",Category: Cooking & Drinking;IT Cucina,433,False,Text,https://www.gutenberg.org/ebooks/51857,https://www.gutenberg.org/ebooks/51857.txt.utf-8,date_and_role_review,unknown,review_missing_period_evidence,,one or more authors have no death year,,,,,,Metadata-only role; full-text and edition audit required before activation.,"author/work dates from a title page, catalog record, or authoritative bibliography"
52259,L'allegoria dell'autunno: Omaggio offerto a Venezia da Gabriele D'Annunzio,"D'Annunzio, Gabriele",1863,1938,it,Italian literature,Category: Poetry;IT Narrativa varia,334,False,Text,https://www.gutenberg.org/ebooks/52259,https://www.gutenberg.org/ebooks/52259.txt.utf-8,historical_non_sonnet_poetry_candidate,author_died_after_1900_review,review_work_publication_date,Poetry,latest catalog author death year=1938,,,,,,Metadata-only role; full-text and edition audit required before activation.,"work first-publication year from a title page, catalog record, or authoritative bibliography"
52744,Il trampolino per le stelle: Tre dialoghi e due racconti,"D'Ambra, Lucio",1880,1939,it,Italian fiction,Category: Novels;IT Narrativa varia;IT Romanzi,305,False,Text,https://www.gutenberg.org/ebooks/52744,https://www.gutenberg.org/ebooks/52744.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1939,,,,,,Metadata-only role; full-text and edition audit required before activation.,"work first-publication year from a title page, catalog record, or authoritative bibliography"
52954,Architettura comacina,"Treves, Vittorio",,,it,"Church architecture -- Italy -- Como, Lake, Region;Como, Lake, Region (Italy) -- Buildings, structures, etc.",Category: Architecture;Category: History - Medieval/Middle Ages;IT Architettura,273,False,Text,https://www.gutenberg.org/ebooks/52954,https://www.gutenberg.org/ebooks/52954.txt.utf-8,date_and_role_review,unknown,review_missing_period_evidence,,one or more authors have no death year,,,,,,Metadata-only role; full-text and edition audit required before activation.,"author/work dates from a title page, catalog record, or authoritative bibliography"
53110,"Trattato generale di Archeologia e Storia dell'Arte: Italica, Etrusca e Romana","Gentile, Iginio;Ricci, Serafino",1843;1867,1893;1943,it,"Art, Etruscan;Art, Italic;Art, Roman;Classical antiquities;Etruria -- Antiquities;Italy -- Antiquities;Rome -- Antiquities",Category: Archaeology & Anthropology;Category: Art;Category: History - Ancient;IT Archeologia e Storia dell'arte,577,False,Text,https://www.gutenberg.org/ebooks/53110,https://www.gutenberg.org/ebooks/53110.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1943,,,,,,Metadata-only role; full-text and edition audit required before activation.,"work first-publication year from a title page, catalog record, or authoritative bibliography"
53184,Le Novelle della Pescara,"D'Annunzio, Gabriele",1863,1938,it,"Italian fiction -- 20th century;Italy -- Social life and customs -- Fiction;Short stories, Italian",Category: Short Stories;IT Racconti,472,False,Text,https://www.gutenberg.org/ebooks/53184,https://www.gutenberg.org/ebooks/53184.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1938,,,,,,Metadata-only role; full-text and edition audit required before activation.,"work first-publication year from a title page, catalog record, or authoritative bibliography"
53208,Momenti: Liriche,"Aleramo, Sibilla",1876,1960,it,Italian poetry -- 20th century,Category: Poetry;IT Poesia,338,False,Text,https://www.gutenberg.org/ebooks/53208,https://www.gutenberg.org/ebooks/53208.txt.utf-8,historical_non_sonnet_poetry_candidate,author_died_after_1900_review,review_work_publication_date,Liriche,latest catalog author death year=1960,,,,,,Metadata-only role; full-text and edition audit required before activation.,"work first-publication year from a title page, catalog record, or authoritative bibliography"
53223,Leopardi,"De Roberto, Federico",1861,1927,it,"Authors, Italian -- 19th century -- Biography;Leopardi, Giacomo, 1798-1837",Category: Biographies;IT Letteratura,361,False,Text,https://www.gutenberg.org/ebooks/53223,https://www.gutenberg.org/ebooks/53223.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1927,,,,,,Metadata-only role; full-text and edition audit required before activation.,"work first-publication year from a title page, catalog record, or authoritative bibliography"
53287,L'Incendiario; col rapporto sulla vittoria futurista di Trieste,"Palazzeschi, Aldo",1885,1974,it,Futurism (Literary movement) -- Italy;Italian poetry -- 20th century,Category: French Literature;Category: Novels;IT Poesia,370,False,Text,https://www.gutenberg.org/ebooks/53287,https://www.gutenberg.org/ebooks/53287.txt.utf-8,historical_non_sonnet_poetry_candidate,author_died_after_1900_review,review_work_publication_date,poetry,latest catalog author death year=1974,,,,,,Metadata-only role; full-text and edition audit required before activation.,"work first-publication year from a title page, catalog record, or authoritative bibliography"
53303,Il Miraggio: Romanzo,"D'Ambra, Lucio",1880,1939,it,Italian fiction,Category: Novels;IT Romanzi,329,False,Text,https://www.gutenberg.org/ebooks/53303,https://www.gutenberg.org/ebooks/53303.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1939,,,,,,Metadata-only role; full-text and edition audit required before activation.,"work first-publication year from a title page, catalog record, or authoritative bibliography"
53350,Il Falco (Cronaca del 1796),"Varaldo, Alessandro",1876,1953,it,"First Coalition, War of the, 1792-1797 -- Campaigns -- Italy -- Fiction",Category: Historical Novels;IT Romanzi storici,278,False,Text,https://www.gutenberg.org/ebooks/53350,https://www.gutenberg.org/ebooks/53350.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1953,,,,,,Metadata-only role; full-text and edition audit required before activation.,"work first-publication year from a title page, catalog record, or authoritative bibliography"
53471,"Il ""Damo viennese"": Romanzo","D'Ambra, Lucio",1880,1939,it,Italian fiction,Category: Novels;IT Romanzi,292,False,Text,https://www.gutenberg.org/ebooks/53471,https://www.gutenberg.org/ebooks/53471.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1939,,,,,,Metadata-only role; full-text and edition audit required before activation.,"work first-publication year from a title page, catalog record, or authoritative bibliography"
53801,La moglie di Sua Eccellenza,"Rovetta, Gerolamo",1854,1910,it,Italian fiction -- 20th century,Category: Novels;IT Romanzi,380,False,Text,https://www.gutenberg.org/ebooks/53801,https://www.gutenberg.org/ebooks/53801.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1910,,,,,,Metadata-only role; full-text and edition audit required before activation.,"work first-publication year from a title page, catalog record, or authoritative bibliography"
54070,"Il nuovo lume delle gioie: Opera utilissima ad'ogni persona, così a orefici, e speciali, per l'arte pratico.","Caliari, Pietro",,,it,Gems,Category: Engineering & Technology;Category: How To ...;IT Miscellanea,341,False,Text,https://www.gutenberg.org/ebooks/54070,https://www.gutenberg.org/ebooks/54070.txt.utf-8,date_and_role_review,unknown,review_missing_period_evidence,,one or more authors have no death year,,,,,,Metadata-only role; full-text and edition audit required before activation.,"author/work dates from a title page, catalog record, or authoritative bibliography"
54167,"Commentario de le piu notabili, & mostruose cose d'Italia, & di altri luoghi di lingua aramea in Italiana tradotto, nelquale si impara, & prendesi estremo piacere","Landi, Ortensio",,,it,Diet -- Italy -- Early works to 1800;Food -- Italy -- Early works to 1800;Nobility -- Italy -- Early works to 1800,Category: History - Early Modern (c. 1450-1750);Category: Travel Writing;IT Narrativa varia,345,False,Text,https://www.gutenberg.org/ebooks/54167,https://www.gutenberg.org/ebooks/54167.txt.utf-8,date_and_role_review,unknown,review_translation_edition_date,,one or more authors have no death year,,tradotto,,,,Metadata-only role; full-text and edition audit required before activation.,Italian translation edition date and source-language/translator evidence
54178,La vita operosa: Nuovi racconti d'avventure,"Bontempelli, Massimo",1878,1960,it,Italian fiction -- 20th century,Category: Short Stories;IT Racconti,346,False,Text,https://www.gutenberg.org/ebooks/54178,https://www.gutenberg.org/ebooks/54178.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1960,,,,,,Metadata-only role; full-text and edition audit required before activation.,"work first-publication year from a title page, catalog record, or authoritative bibliography"
54352,Istruzioni popolari per la buona tenuta dei bachi da seta,"Poggi, Tito",,,it,Sericulture,Category: How To ...;Category: Science - Earth/Agricultural/Farming;IT Agraria,277,False,Text,https://www.gutenberg.org/ebooks/54352,https://www.gutenberg.org/ebooks/54352.txt.utf-8,date_and_role_review,unknown,review_missing_period_evidence,,one or more authors have no death year,,,,,,Metadata-only role; full-text and edition audit required before activation.,"author/work dates from a title page, catalog record, or authoritative bibliography"
54603,La espressione dei sentimenti dei nostri volatili domestici,"Pascal, Teodoro",1857,1937,it,Emotions;Poultry,Category: Nature/Gardening/Animals;Category: Science - Biology;IT Agraria,278,False,Text,https://www.gutenberg.org/ebooks/54603,https://www.gutenberg.org/ebooks/54603.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1937,,,,,,Metadata-only role; full-text and edition audit required before activation.,"work first-publication year from a title page, catalog record, or authoritative bibliography"
54831,Dalla rupe: novella,"Barrili, Anton Giulio",1836,1908,it,Italian fiction -- 19th century,Category: Novels;IT Romanzi,268,False,Text,https://www.gutenberg.org/ebooks/54831,https://www.gutenberg.org/ebooks/54831.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1908,,,,,,Metadata-only role; full-text and edition audit required before activation.,"work first-publication year from a title page, catalog record, or authoritative bibliography"
55545,Le invasioni barbariche in Italia,"Villari, Pasquale",1827,1917,it,"Italy -- History -- 476-774;Italy -- History -- To 476;Rome -- History -- Empire, 30 B.C.-476 A.D.;Rome -- History -- Germanic Invasions, 3rd-6th centuries",Category: History - Ancient;Category: History - European;IT Storia,357,False,Text,https://www.gutenberg.org/ebooks/55545,https://www.gutenberg.org/ebooks/55545.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1917,,,,,,Metadata-only role; full-text and edition audit required before activation.,"work first-publication year from a title page, catalog record, or authoritative bibliography"
56352,Mastro da Ballo,"Santucci Perugino, Ercole",,,it,Dance -- Early works to 1800;Dance -- Italy -- History -- 17th century -- Sources,Category: How To ...;Category: Sports/Hobbies;IT Miscellanea,258,False,Text,https://www.gutenberg.org/ebooks/56352,https://www.gutenberg.org/ebooks/56352.txt.utf-8,date_and_role_review,unknown,review_missing_period_evidence,,one or more authors have no death year,,,,,,Metadata-only role; full-text and edition audit required before activation.,"author/work dates from a title page, catalog record, or authoritative bibliography"
56655,Guida per la costituzione e per l'impianto di latterie sociali cooperative,"Besana, Carlo",1849,1929,it,"Dairying, Cooperative",Category: Business/Management;Category: Economics;Category: How To ...;IT Agraria,274,False,Text,https://www.gutenberg.org/ebooks/56655,https://www.gutenberg.org/ebooks/56655.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1929,,,,,,Metadata-only role; full-text and edition audit required before activation.,"work first-publication year from a title page, catalog record, or authoritative bibliography"
56682,I Moncalvo,"Castelnuovo, Enrico",1839,1915,it,Brothers -- Fiction;Conversion -- Catholic Church -- Fiction;Historical fiction;Italy -- Fiction;Jewish families -- Italy -- History -- 19th century -- Fiction;Jewish fiction;Judaism -- Fiction;Social mobility -- Fiction,Category: Novels;IT Romanzi,324,False,Text,https://www.gutenberg.org/ebooks/56682,https://www.gutenberg.org/ebooks/56682.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1915,,,,,,Metadata-only role; full-text and edition audit required before activation.,"work first-publication year from a title page, catalog record, or authoritative bibliography"
56775,Un cavallo nella luna: Novelle,"Pirandello, Luigi",1867,1936,it,Italian fiction -- 20th century,Category: Short Stories;IT Racconti;Nobel Prizes in Literature,336,False,Text,https://www.gutenberg.org/ebooks/56775,https://www.gutenberg.org/ebooks/56775.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1936,,,,,,Metadata-only role; full-text and edition audit required before activation.,"work first-publication year from a title page, catalog record, or authoritative bibliography"
